,ATG16L2 (89849)
ACH-000376,-0.21271304349255934
ACH-000381,0.08766485303113612
ACH-000383,-0.14152859538530915
ACH-000387,-0.16500717149799735
ACH-000389,0.0773270509198907
ACH-000390,-0.12459588289940884
ACH-000393,0.025954394904077544
ACH-000395,-0.11801390983433553
ACH-000396,-0.3731986372590409
ACH-000397,-0.2411820861983761
ACH-000401,-0.1872080086252084
ACH-000402,-0.029726894201594006
ACH-000403,-0.3224534812092104
ACH-000404,-0.15711132430610678
ACH-000406,-0.20346286638423947
ACH-000407,-0.13779967935259274
ACH-000408,-0.1043590476922134
ACH-000410,-0.1908276280514216
ACH-000411,-0.08590046378698306
ACH-000414,-0.06652502581904536
ACH-000415,-0.3174823260925179
ACH-000416,-0.18795842833758966
ACH-000420,-0.02718472717501973
ACH-000421,-0.1363362457753415
ACH-000424,-0.2500885283013867
ACH-000425,-0.1401228114757412
ACH-000426,-0.2348808522595046
ACH-000427,-0.2731098319256132
ACH-000433,-0.08216435755041747
ACH-000435,-0.3304112527765748
ACH-000436,-0.1968532531431491
ACH-000444,-0.22360605055470856
ACH-000445,0.02637462555450589
ACH-000448,-0.09724129570000573
ACH-000450,-0.4505340113094304
ACH-000452,-0.1235459017698552
ACH-000454,-0.17397505187426554
ACH-000458,-0.3007145234111031
ACH-000459,0.029787747478614544
ACH-000460,-0.2349935625132083
ACH-000461,-0.5697192148716405
ACH-000463,-0.07361810304120876
ACH-000464,-0.04004894538069237
ACH-000466,-0.2018564306032201
ACH-000467,-0.1942968882947681
ACH-000468,-0.0989692477010778
ACH-000469,-0.2953700334538678
ACH-000470,-0.21967021710014084
ACH-000471,-0.1344791064914954
ACH-000472,-0.16334158387044875
ACH-000473,-0.12440309046972
ACH-000475,-0.18487975246098654
ACH-000476,-0.10697346425803288
ACH-000477,-0.1045558311732356
ACH-000479,0.09247212404214056
ACH-000480,-0.030979985658334836
ACH-000481,-0.0230921926055
ACH-000483,-0.08553588089504101
ACH-000484,-0.018083297146639272
ACH-000485,-0.20369211408301305
ACH-000486,-0.1647027560780707
ACH-000487,-0.18670764878476626
ACH-000488,-0.08211885074240283
ACH-000490,-0.11858588319904795
ACH-000491,-0.3030427210750989
ACH-000495,-0.1857804273005028
ACH-000496,0.02280503475204609
ACH-000499,-0.05951937288033773
ACH-000500,0.007761917602170198
ACH-000502,-0.09772378729221637
ACH-000503,-0.14505277246633685
ACH-000505,-0.10227798369898533
ACH-000507,-0.201973399015784
ACH-000510,-0.07001841907888975
ACH-000511,-0.16468009778141232
ACH-000512,-0.49926784916988
ACH-000516,-0.13694378604779106
ACH-000517,-0.29687177079632504
ACH-000518,0.019847364249839985
ACH-000520,-0.2279924158468541
ACH-000521,-0.18203025998058425
ACH-000522,-0.026185374550870773
ACH-000524,-0.29944607774480114
ACH-000527,-0.1420176800556887
ACH-000528,-0.17499394125953702
ACH-000537,-0.10997777028381923
ACH-000541,-0.1190716059915997
ACH-000542,-0.025794910015034908
ACH-000544,-0.3844335354375533
ACH-000545,-0.30481690812316525
ACH-000547,-0.06766948792233078
ACH-000548,-0.2427764530348257
ACH-000549,-0.09019315264814776
ACH-000550,-0.17172028375332682
ACH-000552,-0.195948247648789
ACH-000556,-0.1842862975793716
ACH-000557,-0.16210479906125724
ACH-000569,-0.21291016096850415
ACH-000570,-0.2594528413312975
ACH-000571,-0.24248176095592205
ACH-000573,-0.027717014605501515
ACH-000576,-0.18973794355191506
ACH-000579,-0.4417845464589181
ACH-000580,-0.07080586842640893
ACH-000584,-0.20367786059303888
ACH-000585,-0.30230562944987244
ACH-000588,-0.14042755886665126
ACH-000589,-0.23251969383325716
ACH-000591,-0.19886377977308575
ACH-000593,-0.2240586337905852
ACH-000600,-0.2996181247931686
ACH-000601,-0.185725389376291
ACH-000605,-0.29535894750830044
ACH-000606,-0.12332613018306775
ACH-000608,-0.21698081073117104
ACH-000614,-0.21658229151963249
ACH-000616,-0.29862301665306945
ACH-000618,-0.19120743805196805
ACH-000619,0.00444246282117915
ACH-000620,-0.03350857513189833
ACH-000621,-0.0351627830372994
ACH-000622,-0.2555590271140053
ACH-000623,-0.17522703018508434
ACH-000624,-0.2373814410171652
ACH-000627,-0.0346585844944383
ACH-000630,-0.2986516150659793
ACH-000631,-0.2045976045627421
ACH-000632,-0.19724618003553315
ACH-000633,-0.06914053211767998
ACH-000637,-0.3518518955611214
ACH-000638,-0.27175468430121275
ACH-000646,-0.07710612801854826
ACH-000647,-0.2347150729597212
ACH-000648,-0.015215703834668413
ACH-000649,-0.035258061494749665
ACH-000651,-0.1613294783022146
ACH-000652,-0.09931099617968152
ACH-000653,-0.2988194292076473
ACH-000657,-0.13647736519503942
ACH-000658,-0.031567546853806035
ACH-000661,-0.04430841712970009
ACH-000662,-0.2277763273816423
ACH-000663,-0.1372136677756334
ACH-000665,-0.2930617106862511
ACH-000671,-0.3065734287994437
ACH-000672,-0.458082695831204
ACH-000673,-0.17375336370790767
ACH-000676,-0.07342517455881445
ACH-000677,-0.16635556487699307
ACH-000681,0.002426810807362929
ACH-000683,-0.2316723394791492
ACH-000684,0.015937948857653456
ACH-000688,-0.1721576735098827
ACH-000693,-0.1551225904227826
ACH-000694,-0.25887495014727524
ACH-000695,-0.09038639523757902
ACH-000696,-0.20773276882511454
ACH-000697,0.036556266533796095
ACH-000699,-0.13676800377305795
ACH-000701,-0.21443551276113493
ACH-000706,-0.04887783443751058
ACH-000711,-0.2535222681847798
ACH-000713,-0.13833459358959374
ACH-000714,-0.3193373402535793
ACH-000718,-0.1377507286182364
ACH-000720,-0.09164131340454147
ACH-000721,-0.15433212627754544
ACH-000724,-0.3806477098276233
ACH-000725,-0.18144618132549709
ACH-000732,0.046033877260778365
ACH-000734,-0.3843662582329133
ACH-000735,-0.18849733173792946
ACH-000736,-0.22013757468761666
ACH-000738,-0.27007321754876984
ACH-000746,-0.055360574021648144
ACH-000747,0.02321947382563577
ACH-000748,-0.16084289261844534
ACH-000753,-0.06251644704974528
ACH-000756,-0.22138270846462985
ACH-000757,-0.07819129053864918
ACH-000758,-0.07513540802265176
ACH-000760,-0.0023057373518125352
ACH-000762,-0.329332730016815
ACH-000763,-0.2774280226872796
ACH-000764,-0.2313204091352359
ACH-000765,-0.1444975533605823
ACH-000766,-0.0609029169621413
ACH-000767,-0.20081395070979605
ACH-000768,-0.04215281119388646
ACH-000769,-0.0923489826459518
ACH-000770,-0.0849865800492662
ACH-000771,0.0036285791419866827
ACH-000773,-0.20429216346666
ACH-000776,-0.3857807669222347
ACH-000777,0.1509907772435306
ACH-000778,-0.41074514932974027
ACH-000781,-0.13764235905412214
ACH-000782,-0.0075669378353447605
ACH-000783,-0.11079528156549567
ACH-000784,-0.1843487529276256
ACH-000785,-0.06801836857396924
ACH-000787,-0.01995051217682629
ACH-000788,-0.13915889632989215
ACH-000791,-0.21566990568399608
ACH-000792,-0.09667579402466674
ACH-000794,-0.4319834884236241
ACH-000796,-0.2600560543494657
ACH-000798,-0.20424699626262668
ACH-000799,-0.2023104225136885
ACH-000800,-0.2468374947625384
ACH-000802,-0.24458464759238155
ACH-000804,-0.3320781112681389
ACH-000805,-0.14263961569695288
ACH-000809,0.022118609365439586
ACH-000810,-0.00334347293864256
ACH-000811,-0.15234957085909331
ACH-000817,-0.048318057019542636
ACH-000819,-0.1831313590408068
ACH-000820,0.15336209918597052
ACH-000821,0.10804897924315653
ACH-000822,-0.10544689638869037
ACH-000823,-0.20468778793972245
ACH-000824,-0.11197803233071726
ACH-000827,-0.21303230551861171
ACH-000829,-0.1299378524920773
ACH-000831,-0.14397062857286785
ACH-000832,-0.1176123837497
ACH-000833,-0.031599996176767765
ACH-000834,-0.0573946838735009
ACH-000835,-0.006265202060366388
ACH-000836,-0.07727977507529614
ACH-000837,-0.01877535289074685
ACH-000838,-0.23252693550987036
ACH-000839,-0.3572990139716737
ACH-000840,-0.4576678977238351
ACH-000841,-0.14226582832038653
ACH-000843,-0.10182556407743504
ACH-000846,-0.09088998819333413
ACH-000847,-0.09297920548199737
ACH-000848,-0.06506779512557803
ACH-000849,-0.2645604057256957
ACH-000851,0.016647486199169656
ACH-000855,-0.2890834081353836
ACH-000856,-0.10115536889895724
ACH-000858,-0.1875604090527379
ACH-000859,-0.2428414202482355
ACH-000861,-0.2419734610426365
ACH-000862,0.12462332544430255
ACH-000865,-0.21727528343783864
ACH-000866,-0.1296071198096884
ACH-000867,-0.2314823037578361
ACH-000869,-0.26739496995811146
ACH-000872,-0.01321022631615186
ACH-000873,-0.05191922167880817
ACH-000876,-0.2604482851175079
ACH-000878,-0.07311744133192988
ACH-000880,-0.2201521250775626
ACH-000881,-0.28498079688856603
ACH-000882,-0.22704486100966936
ACH-000884,-0.015142416095224006
ACH-000885,-0.1968008179761323
ACH-000887,-0.15106541655989206
ACH-000889,-0.0920588325787677
ACH-000896,-0.21557365918431265
ACH-000898,-0.2666855778708122
ACH-000900,-0.08414718195038165
ACH-000901,-0.2954837032341437
ACH-000905,-0.20506522371681385
ACH-000906,-0.14339659199009874
ACH-000907,-0.11737407782571843
ACH-000910,-0.3008202380270965
ACH-000911,-0.15897411257423286
ACH-000912,-0.26259525300313313
ACH-000913,-0.029491613959823106
ACH-000915,-0.13901802199041982
ACH-000916,-0.25515662776941783
ACH-000917,-0.17580319705556255
ACH-000920,0.1297690494669735
ACH-000921,-0.2149391994125128
ACH-000924,-0.06379866886145988
ACH-000926,-0.21255913568228807
ACH-000928,-0.04218569053031634
ACH-000929,-0.4276787813450033
ACH-000932,-0.03651875120987223
ACH-000935,-0.16625326226449122
ACH-000936,-0.1004348116814749
ACH-000937,-0.18806994655190815
ACH-000938,-0.047284713481826536
ACH-000939,-0.1206737625448023
ACH-000941,-0.17196988417811584
ACH-000943,-0.17566947535178126
ACH-000946,-0.1679101835065145
ACH-000947,-0.06841959694402447
ACH-000948,-0.11208214789071674
ACH-000950,-0.0891503028805333
ACH-000953,-0.1562663926520097
ACH-000954,0.014562923154955347
ACH-000957,-0.32438786898256544
ACH-000958,-0.3070163062535398
ACH-000960,-0.14797176954012375
ACH-000963,-0.5952045558649102
ACH-000968,-0.21303639780897546
ACH-000969,-0.3319034553275466
ACH-000972,-0.4085298581915001
ACH-000973,-0.2344545046896855
ACH-000974,-0.26076031381132314
ACH-000978,-0.20737212853024395
ACH-000984,-0.19513829486538734
ACH-000986,-0.1736348431982877
ACH-000988,-0.19573298020482674
ACH-000993,-0.2892908657764039
ACH-000994,-0.21379771649040785
ACH-000996,-0.417726413529582
ACH-001001,-0.2618809037688776
ACH-001020,0.14891565331011528
ACH-001028,-0.14082670319436127
ACH-001031,-0.043693097266394115
ACH-001038,-0.012055565835039141
ACH-001048,-0.09701700171421973
ACH-001050,-0.19871199024147007
ACH-001053,-0.2943159291025417
ACH-001054,-0.2613080332421651
ACH-001061,-0.1327358957574384
ACH-001067,-0.10455946883634593
ACH-001075,-0.1977786590233011
ACH-001096,-0.2114412273754026
ACH-001111,-0.09220987015280156
ACH-001119,0.04766550826147802
ACH-001128,-0.24293860785505705
ACH-001134,-0.1340091797523204
ACH-001151,-0.17959945154898707
ACH-001163,-0.2145568299376593
ACH-001164,-0.2363332302415101
ACH-001183,0.029362333669183917
ACH-001192,-0.056679293518571
ACH-001193,-0.03574314927092442
ACH-001196,-0.01756896940527654
ACH-001197,-0.39289843352110415
ACH-001205,-0.12184777927972774
ACH-001211,0.010804802790003508
ACH-001212,-0.4182459924278548
ACH-001228,-0.0074720034335308706
ACH-001232,-0.1295584977864788
ACH-001239,-0.2073509185247368
ACH-001270,-0.028474194750308112
ACH-001274,-0.04860817830721987
ACH-001275,-0.0235869353899003
ACH-001277,-0.4415131531075146
ACH-001278,-0.40429336157837226
ACH-001280,0.018200807554694613
ACH-001283,-0.17593812265092126
ACH-001289,-0.1618393390306553
ACH-001300,-0.19416872290233173
ACH-001301,-0.16928480890237926
ACH-001302,-0.5393733572720845
ACH-001306,-0.2555684045951536
ACH-001318,-0.043654707258743465
ACH-001322,0.014782140604952962
ACH-001328,-0.26605740312068243
ACH-001332,-0.1835212365063297
ACH-001336,-0.1826342816726033
ACH-001346,-0.16579149200907228
ACH-001353,-0.17026125035088233
ACH-001354,-0.2183431636339576
ACH-001367,0.06396275373824538
ACH-001368,-0.09260751173038248
ACH-001374,-0.4816595575268306
ACH-001377,-0.15502361986705018
ACH-001380,-0.07727355546480165
ACH-001391,-0.036047425902233664
ACH-001408,-0.07242606171749352
ACH-001430,-0.1307751886647318
ACH-001431,-0.10261714772061836
ACH-001450,-0.00895188512774939
ACH-001496,-0.041411818446949515
ACH-001500,-0.017153136117149227
ACH-001523,-0.1349797019637786
ACH-001532,-0.10794629249879334
ACH-001550,-0.3050479950293013
ACH-001552,-0.07812169475738809
ACH-001554,-0.19901777081387725
ACH-001654,-0.28674567412020563
ACH-001735,-0.10377946704344088
ACH-001736,-0.2702164810180693
ACH-001737,-0.1781242180302826
ACH-001740,0.012170580664282657
ACH-001745,-0.15242678997040834
ACH-001765,-0.2252928335801502
