,ASNA1 (439)
ACH-000517,-0.4483178264216138
ACH-000518,-0.8573486917911628
ACH-000520,-0.5720646907231456
ACH-000521,-0.8478920969894179
ACH-000522,-0.5996218681730376
ACH-000524,-0.5104382759689173
ACH-000527,-0.7253296177910235
ACH-000528,-0.9551196663440928
ACH-000537,-0.6239463977442682
ACH-000541,-0.4667473654525602
ACH-000542,-0.39222083230749744
ACH-000544,-0.9189429061207096
ACH-000545,-0.759990921138105
ACH-000547,-0.2939580575614187
ACH-000548,-0.6916330979793393
ACH-000549,-0.5172352878226438
ACH-000550,-0.4901533420476517
ACH-000552,-1.0915000500327845
ACH-000556,-0.4173178151513297
ACH-000557,-1.0497338273738943
ACH-000569,-0.5525659954774435
ACH-000570,-0.8311570419962633
ACH-000571,-0.6093682640596529
ACH-000573,-0.9268684249581224
ACH-000576,-0.6747917783577864
ACH-000579,-0.4501494483602109
ACH-000580,-0.4235195559444492
ACH-000584,-0.7691898734517023
ACH-000585,-0.8459404052707524
ACH-000588,-0.8533054706470705
ACH-000589,-0.4745349766035632
ACH-000591,-0.9079032481560576
ACH-000593,-0.9919289523902765
ACH-000600,-0.6561073833948593
ACH-000601,-0.6040072534397517
ACH-000605,-0.887230652557831
ACH-000606,-0.7725397134572798
ACH-000608,-0.7797176107015358
ACH-000614,-0.5899645962096225
ACH-000616,-0.530191728122035
ACH-000618,-0.8691398633983197
ACH-000619,-0.5686301223677784
ACH-000620,-0.7736393812626388
ACH-000621,-0.3530361527256136
ACH-000622,-0.6546214529359206
ACH-000623,-0.8752571496048166
ACH-000624,-0.9426380569250226
ACH-000627,-0.9536762986904612
ACH-000630,-0.7617864208233454
ACH-000631,-0.7054092034871723
ACH-000632,-0.7909590750593665
ACH-000633,-0.5316197827577864
ACH-000637,-0.6710421647194084
ACH-000638,-0.8182069953345319
ACH-000646,-0.5657556189127225
ACH-000647,-0.9643037331874704
ACH-000648,-0.7388399044697641
ACH-000649,-1.0335341276924006
ACH-000651,-0.3810385270530915
ACH-000652,-0.7745242987661121
ACH-000653,-0.8962807045864352
ACH-000657,-0.7217607918490829
ACH-000658,-1.1181582761905813
ACH-000661,-0.5742870194621564
ACH-000662,-0.87168553173704
ACH-000663,-0.484803502390162
ACH-000665,-0.456247990043397
ACH-000671,-1.0400143114441054
ACH-000672,-0.9581808640964689
ACH-000673,-0.8181534027129965
ACH-000676,-0.4123352175366348
ACH-000677,-0.5861277927687985
ACH-000681,-0.7384357701282642
ACH-000683,-0.8938092446227316
ACH-000684,-1.1274676651485114
ACH-000688,-0.4093918201155602
ACH-000693,-0.8334239795704966
ACH-000694,-0.7183207653178213
ACH-000695,-0.12924112223987064
ACH-000696,-0.43416670612502595
ACH-000697,-0.5583514486639721
ACH-000699,-0.5766958097155898
ACH-000701,-0.5304464736141552
ACH-000706,-0.7289000869088863
ACH-000711,-0.9949077110558938
ACH-000713,-0.5372790532417823
ACH-000714,-1.0204372439958491
ACH-000718,-0.8024592043796973
ACH-000720,-0.7027282121123232
ACH-000721,-0.9406529640528332
ACH-000724,-0.6108517178543322
ACH-000725,-0.5416024519596553
ACH-000732,-0.8133458172479247
ACH-000734,-0.812026971543783
ACH-000735,-0.5602023061127246
ACH-000736,-0.7444059535272297
ACH-000738,-0.5732360321986063
ACH-000746,-0.9428013103081102
ACH-000747,-0.557961693645516
ACH-000748,-0.2329367046341135
ACH-000753,-0.8505987795705718
ACH-000756,-0.3969471606919195
ACH-000757,-0.5437974805667797
ACH-000758,-0.5759481934788824
ACH-000760,-0.7862292219884206
ACH-000762,-0.7844678441273384
ACH-000763,-0.7465531708051351
ACH-000764,-0.6501009804574929
ACH-000765,-0.5972866914621866
ACH-000766,-0.5017361963659608
ACH-000767,-0.35453864835015536
ACH-000768,-0.6664717469365984
ACH-000769,-0.8395409403043619
ACH-000770,-0.5870539350973689
ACH-000771,-0.7351962217903825
ACH-000773,-0.7788741115538377
ACH-000776,-0.8066484667479813
ACH-000777,-0.8686912251587807
ACH-000778,-0.7098626875927694
ACH-000781,-0.7672257766011095
ACH-000782,-0.4608667925012462
ACH-000783,-0.4746056603782213
ACH-000784,-0.760149774028759
ACH-000785,-0.6332356246661157
ACH-000787,-0.8941507282405391
ACH-000788,-0.8713998062010815
ACH-000791,-0.7574333021000523
ACH-000792,-0.8958770695002568
ACH-000794,-0.6839411508244391
ACH-000796,-0.5209457957963002
ACH-000798,-0.42273718195660215
ACH-000799,-0.6369389519442632
ACH-000800,-0.7537353253458673
ACH-000802,-0.8152615480169157
ACH-000804,-0.6711073657923977
ACH-000805,-0.5432287022102075
ACH-000809,-0.7858036325608176
ACH-000810,0.032811363883231484
ACH-000811,-0.4687368885147066
ACH-000817,-0.574279830564713
ACH-000819,-0.8896211882667309
ACH-000820,-1.0650656580698492
ACH-000821,-0.8861520639510985
ACH-000822,-0.2496098573332077
ACH-000823,-0.7633534614066529
ACH-000824,-0.6854464727810289
ACH-000827,-0.8105648211412861
ACH-000829,-0.7649754408763889
ACH-000831,-0.7974093905029955
ACH-000832,-0.7605064085178425
ACH-000833,-0.5292647115243955
ACH-000834,-0.8410496564951087
ACH-000835,-0.3509699928373181
ACH-000836,-0.9258245870380344
ACH-000837,-0.6413484454321666
ACH-000838,-1.3702153354773705
ACH-000839,-0.897373140102347
ACH-000840,-0.3498793171377532
ACH-000841,-0.9186081054506652
ACH-000843,-0.6957141187822832
ACH-000846,-0.3317213267035355
ACH-000847,-0.7046727983473161
ACH-000848,-0.5209002024146184
ACH-000849,-0.7938538461361455
ACH-000851,-0.3878560619115376
ACH-000855,-1.1261070881603397
ACH-000856,-0.7274576951833219
ACH-000858,-0.7067647534716669
ACH-000859,-0.6630830779451697
ACH-000861,-0.5817686481426615
ACH-000862,-0.8197460111015972
ACH-000865,-0.7501425973050208
ACH-000866,-0.8272571687361949
ACH-000867,-0.5232512114523072
ACH-000869,-0.6970226890092092
ACH-000872,-0.7033431376265146
ACH-000873,-0.9549987185659804
ACH-000876,-0.4682656356839042
ACH-000878,-0.7888135413287297
ACH-000880,-0.8384540001167283
ACH-000881,-0.8544945668063708
ACH-000882,-0.8537225896786489
ACH-000884,-0.636450271773441
ACH-000885,-0.4752877878725785
ACH-000887,-0.7483163415707492
ACH-000889,-1.0144671702925414
ACH-000896,-0.9705165760314649
ACH-000898,-0.8382253080652023
ACH-000900,-0.5632641951112183
ACH-000901,-0.4080328299778454
ACH-000905,-0.7357755862432674
ACH-000906,-0.3001264268330208
ACH-000907,-0.7011980514436356
ACH-000910,-0.40533317651396494
ACH-000911,-0.4843385051598054
ACH-000912,-0.4264960473471134
ACH-000913,-0.4684138386003749
ACH-000915,-0.4550270109700779
ACH-000916,-0.6050815200635679
ACH-000917,-1.0727855179092471
ACH-000920,-0.5263563440668477
ACH-000921,-0.6804278821118919
ACH-000924,-0.5292159507734548
ACH-000926,-0.4666970255661754
ACH-000928,-0.7388439144284753
ACH-000929,-0.5215246140360553
ACH-000932,-0.6947031271080298
ACH-000935,-0.801565068272927
ACH-000936,-0.7208014466895799
ACH-000937,-0.9955366636574028
ACH-000938,-0.5284321363990767
ACH-000939,-0.382756880109205
ACH-000941,-0.9577117687870612
ACH-000943,-0.9328556531429916
ACH-000946,-0.3214278768992363
ACH-000947,-0.8236251392501769
ACH-000948,-0.5498407902183471
ACH-000950,-0.25316405983488305
ACH-000953,-0.6188271129776561
ACH-000954,-0.7785734716111916
ACH-000957,-0.2816467980852651
ACH-000958,-0.6825578379520075
ACH-000960,-0.6308906139677625
ACH-000963,-0.485857749035005
ACH-000968,-0.6182192153271996
ACH-000969,-0.8054796075349411
ACH-000972,-0.654743279996893
ACH-000973,-0.3956609736340742
ACH-000974,-0.5050854811704254
ACH-000978,-0.8886397286166684
ACH-000984,-0.4177828492976556
ACH-000986,-0.7460465929439825
ACH-000988,-0.4561701237905604
ACH-000993,-0.6590975597268017
ACH-000994,-0.7275505368730136
ACH-000996,-0.2933343282293094
ACH-001001,-0.31045918374690595
ACH-001020,-0.5908666773554292
ACH-001028,-0.7459227602026741
ACH-001031,-0.6457820803054052
ACH-001038,-0.7955594072046033
ACH-001048,-0.8990593416570226
ACH-001050,-0.9179928868824746
ACH-001053,-1.052172257794442
ACH-001054,-0.8579422871630138
ACH-001061,-0.8684433535435849
ACH-001067,-0.5984558140491284
ACH-001075,-0.7829674060266049
ACH-001096,-0.5365009877787187
ACH-001111,-0.9204848297249979
ACH-001119,-0.7579273700395218
ACH-001128,-0.6208188578140459
ACH-001134,-0.7946829696139438
ACH-001151,-0.3812784443115104
ACH-001163,-0.5699635060156623
ACH-001164,-0.7259017638768225
ACH-001183,-1.15971484894761
ACH-001192,-0.7595905663301626
ACH-001193,-0.8123922190559026
ACH-001196,-0.4630322978307998
ACH-001197,-0.8901117867694756
ACH-001205,-0.43524549586110856
ACH-001211,-0.5279246754743289
ACH-001212,-0.7966652729491415
ACH-001228,-0.7197410064325492
ACH-001232,-0.8821101192367015
ACH-001239,-0.6321157166268432
ACH-001270,-0.7033115170938563
ACH-001274,-0.6054586524553282
ACH-001275,-0.6130237765507379
ACH-001277,-0.5896342792124891
ACH-001278,-0.7532706055636587
ACH-001280,-0.5780973999730615
ACH-001283,-0.7898974472708707
ACH-001289,-0.09674694971829452
ACH-001300,-0.6373066319582615
ACH-001301,-0.6844421991601711
ACH-001302,-0.6144586944704299
ACH-001306,-0.6199926053637909
ACH-001318,-1.1305730277901995
ACH-001322,-0.8722221287181333
ACH-001328,-0.5397699799413279
ACH-001332,-0.6107826603502432
ACH-001336,-0.6717276433630298
ACH-001346,-0.5806021903760521
ACH-001353,-0.9239154873058028
ACH-001354,-0.8383368400244051
ACH-001367,-0.8678143038042699
ACH-001368,-0.5080209249262256
ACH-001374,-0.6898949764665299
ACH-001377,-0.5162449466893565
ACH-001380,-0.6754568799392463
ACH-001391,-0.5874848537630201
ACH-001408,-0.5968494099982066
ACH-001430,-0.7189161955774013
ACH-001431,-0.7855209711705529
ACH-001450,-0.8224093349033731
ACH-001496,-0.41739004227600696
ACH-001500,-0.7381238836774966
ACH-001523,-0.8630601490073317
ACH-001532,-0.5193280351865751
ACH-001550,-0.4354392310671997
ACH-001552,-0.7925164239231203
ACH-001554,-0.8019916423730942
ACH-001654,-0.2333698867676257
ACH-001735,-0.6055496342091317
ACH-001736,-0.9347785894342869
ACH-001737,-0.34154461939737585
ACH-001740,-0.7248424908748464
ACH-001745,-0.6697569450488785
ACH-001765,-0.6611958873252131
