,MITD1 (129531)
ACH-000624,-0.17062133305749336
ACH-000627,-0.12037184269974165
ACH-000630,-0.1324392513738259
ACH-000631,-0.1561556494505335
ACH-000632,-0.10287738699382012
ACH-000633,-0.18081469520891827
ACH-000637,-0.12392062952407044
ACH-000638,-0.2155986548097899
ACH-000646,-0.0834845320019031
ACH-000647,-0.10698536577226488
ACH-000648,-0.05204212773562037
ACH-000649,-0.12409070100507574
ACH-000651,0.022563449001884475
ACH-000652,-0.15029254160022168
ACH-000653,-0.05302198308431734
ACH-000657,-0.1446164140207576
ACH-000658,-0.11094502130348148
ACH-000661,0.009846546409772507
ACH-000662,-0.0969799511974342
ACH-000663,-0.33478374649591464
ACH-000665,-0.25494442733511297
ACH-000671,-0.08661128617972376
ACH-000672,-0.2835850386338877
ACH-000673,-0.1411979318349374
ACH-000676,-0.06369735321224823
ACH-000677,-0.14775745606850427
ACH-000681,-0.1649758299333232
ACH-000683,0.003799447318125924
ACH-000684,-0.1709570793718104
ACH-000688,0.08584639106208476
ACH-000693,-0.12264774899549732
ACH-000694,-0.1516626327837049
ACH-000695,-0.5297003639914816
ACH-000696,-0.14420162400110473
ACH-000697,-0.2267237436561504
ACH-000699,-0.13653607122201242
ACH-000701,-0.02791774663533141
ACH-000706,-0.046345538056952684
ACH-000711,-0.18015790723296715
ACH-000713,-0.20376014395458794
ACH-000714,-0.27707722420945985
ACH-000718,0.027094376433228217
ACH-000720,-0.0789737660867376
ACH-000721,-0.2806607324864943
ACH-000724,-0.2449399680357193
ACH-000725,-0.2934599787956035
ACH-000732,-0.25081988362106994
ACH-000734,-0.2142673573932073
ACH-000735,-0.13833498876427858
ACH-000736,-0.23449682497775526
ACH-000738,-0.03798200064210276
ACH-000746,-0.2478931035995121
ACH-000747,-0.2353788279421177
ACH-000748,-0.15412234244182685
ACH-000753,-0.02911773937986592
ACH-000756,-0.14655803760050698
ACH-000757,-0.13956016825008466
ACH-000758,-0.19875686285494054
ACH-000760,-0.07616490458672467
ACH-000762,0.0016472203717551686
ACH-000763,-0.04816595812017292
ACH-000764,-0.18901482530479094
ACH-000765,-0.12042522280458895
ACH-000766,-0.07207380745389319
ACH-000767,-0.2745600854566285
ACH-000768,-0.1465774059847224
ACH-000769,-0.17605980730661774
ACH-000770,-0.19642764711515365
ACH-000771,-0.1149497740130643
ACH-000773,-0.035560716721683344
ACH-000776,-0.16597179475455254
ACH-000777,-0.1943591457357835
ACH-000778,-0.22190269593452616
ACH-000781,-0.20035281908759456
ACH-000782,0.08561591117257268
ACH-000783,-0.009593961114889265
ACH-000784,-0.10418351200699033
ACH-000785,-0.21968876568545584
ACH-000787,-0.0798877389144504
ACH-000788,-0.1384072313115547
ACH-000791,-0.09970065541909688
ACH-000792,-0.044545182079127936
ACH-000794,-0.09938896293911377
ACH-000796,-0.14733288649882476
ACH-000798,-0.12052720482886875
ACH-000799,-0.08467175242912063
ACH-000800,-0.10060449352469933
ACH-000802,-0.18400888676342486
ACH-000804,-0.2158124279982652
ACH-000805,-0.06652489464971555
ACH-000809,-0.1728298324513004
ACH-000810,0.09983967461093413
ACH-000811,-0.16758884878101005
ACH-000817,0.052328736301143285
ACH-000819,-0.10989572699738642
ACH-000820,-0.4737273548097824
ACH-000821,-0.3400449150462633
ACH-000822,-0.014587715395856087
ACH-000823,-0.24453153817566195
ACH-000824,-0.11454492660354693
ACH-000827,-0.18343136008014327
ACH-000829,0.1864533697606449
ACH-000831,0.021326980696518973
ACH-000832,-0.28557092596964745
ACH-000833,-0.20682192212794814
ACH-000834,-0.28908919926668675
ACH-000835,-0.07054697386886301
ACH-000836,-0.1481428412877732
ACH-000837,-0.135997801575837
ACH-000838,-0.19305474975289488
ACH-000839,-0.12403732873822647
ACH-000840,-0.14112970437656758
ACH-000841,-0.33627536447942546
ACH-000843,-0.2073622285133612
ACH-000846,-0.1183974447646513
ACH-000847,-0.2621685134185608
ACH-000848,-0.277223200219136
ACH-000849,-0.16744994446183706
ACH-000851,-0.2020231793403575
ACH-000855,-0.321752950563743
ACH-000856,0.00037729384712552284
ACH-000858,-0.17739884218038446
ACH-000859,-0.2286547547063879
ACH-000861,-0.16457625703635873
ACH-000862,-0.015176180895879066
ACH-000865,-0.035859536193890325
ACH-000866,-0.2485975922118745
ACH-000867,-0.216741239457388
ACH-000869,-0.13926264840200894
ACH-000872,-0.10635838061553696
ACH-000873,-0.04724194141873222
ACH-000876,-0.1029655255443762
ACH-000878,0.015747940915557267
ACH-000880,-0.2422243922511532
ACH-000881,-0.16548719937667306
ACH-000882,-0.02790096873141623
ACH-000884,-0.12486871282997565
ACH-000885,-0.11275396837653655
ACH-000887,-0.21213483024814545
ACH-000889,-0.22068770592018905
ACH-000896,-0.013088236132633244
ACH-000898,-0.16008156446403682
ACH-000900,-0.25654400880420125
ACH-000901,-0.10209393575340033
ACH-000905,-0.07204465255802628
ACH-000906,-0.1565959145209215
ACH-000907,-0.16003819738967628
ACH-000910,-0.09115420598136056
ACH-000911,-0.16350670729893854
ACH-000912,-0.2181853525663972
ACH-000913,-0.09694995993256293
ACH-000915,-0.13179522281990105
ACH-000916,0.06282207492577291
ACH-000917,-0.2182690611725284
ACH-000920,0.06377752264800765
ACH-000921,-0.08217813156179703
ACH-000924,-0.3505551403865125
ACH-000926,-0.04545677343832096
ACH-000928,-0.15585626399737054
ACH-000929,-0.2614154284991539
ACH-000932,-0.09407277337056864
ACH-000935,-0.13237290732376572
ACH-000936,-0.08649238187651588
ACH-000937,-0.15100214779613924
ACH-000938,-0.0861299586577902
ACH-000939,-0.009945603954316208
ACH-000941,-0.26266421832965275
ACH-000943,-0.09100833011990137
ACH-000946,-0.16162563394807394
ACH-000947,-0.09815384766239997
ACH-000948,-0.2452160971368305
ACH-000950,0.04430197733813607
ACH-000953,-0.09912523131192172
ACH-000954,-0.003987671464315416
ACH-000957,-0.12243552281410645
ACH-000958,-0.024947907912443924
ACH-000960,-0.2347783743935943
ACH-000963,-0.36074185774795003
ACH-000968,0.09029954766744144
ACH-000969,-0.13365081116135893
ACH-000972,-0.2769821880492221
ACH-000973,-0.05746229120225376
ACH-000974,-0.1689644070588066
ACH-000978,-0.3224988633576332
ACH-000984,-0.1653819995986202
ACH-000986,-0.14000051972891128
ACH-000988,-0.18718106733823675
ACH-000993,0.11887404430630877
ACH-000994,-0.20725764626393225
ACH-000996,-0.2390959809875888
ACH-001001,-0.08359188387072883
ACH-001020,-0.16180488787688765
ACH-001028,-0.22558304121020856
ACH-001031,-0.07590121302854827
ACH-001038,-0.19732869117475454
ACH-001048,-0.0887612005098141
ACH-001050,-0.16224646454863392
ACH-001053,-0.2080525131994012
ACH-001054,-0.18272531605123832
ACH-001061,-0.0856644978880501
ACH-001067,0.037636927980907134
ACH-001075,0.054442202525151334
ACH-001096,-0.037301174927089946
ACH-001111,-0.03906936536473224
ACH-001119,-0.0962158785662182
ACH-001128,-0.20746648712313975
ACH-001134,-0.05991519618723652
ACH-001151,-0.040886676200746486
ACH-001163,-0.2230326426648245
ACH-001164,0.04344294627986467
ACH-001183,-0.07144879991384928
ACH-001192,-0.12641760358433535
ACH-001193,-0.23263569292044106
ACH-001196,-0.038603650933917176
ACH-001197,-0.2593848109689316
ACH-001205,0.047669934478669816
ACH-001211,-0.18628846359311976
ACH-001212,-0.060226422364392865
ACH-001228,-0.1586202779356704
ACH-001232,-0.2155607725583448
ACH-001239,-0.2448901483449151
ACH-001270,-0.13944231926714212
ACH-001274,-0.10140158659065174
ACH-001275,-0.2344587261216793
ACH-001277,-0.020360690875680373
ACH-001278,0.014638494173684818
ACH-001280,-0.19965565430459697
ACH-001283,-0.017264886342099026
ACH-001289,-0.08211137179620892
ACH-001300,-0.07013788240720094
ACH-001301,0.012370093364081059
ACH-001302,-0.10858098474298897
ACH-001306,-0.020760018633511155
ACH-001318,-0.26981759842732544
ACH-001322,-0.01849332912340038
ACH-001328,-0.12080210799964787
ACH-001332,-0.09446983658247
ACH-001336,-0.2351850083198091
ACH-001346,-0.01376843006286848
ACH-001353,-0.017096582841690126
ACH-001354,-0.04700254840327177
ACH-001367,-0.15388541526722188
ACH-001368,-0.163181711161211
ACH-001374,0.2930083036822916
ACH-001377,-0.007537297335456195
ACH-001380,-0.1936855031907053
ACH-001391,-0.16808242681716346
ACH-001408,-0.10266510688647408
ACH-001430,-0.10990415125710457
ACH-001431,-0.05344901401755253
ACH-001450,0.03146450320384826
ACH-001496,-0.12945348718419553
ACH-001500,-0.07326942389007628
ACH-001523,-0.09317099155643573
ACH-001532,-0.047964658812036265
ACH-001550,-0.0696657256227078
ACH-001552,0.1274523322743861
ACH-001554,-0.15814211795780636
ACH-001654,-0.1213457543805728
ACH-001735,0.010430664399896318
ACH-001736,-0.13630766534794592
ACH-001737,-0.1420457804608321
ACH-001740,-0.003955884813094626
ACH-001745,-0.12961573036763696
ACH-001765,-0.160291773243443
