,RERE (473)
ACH-000004,0.12087052256667352
ACH-000005,0.0036359173767854967
ACH-000007,0.0007014628741692857
ACH-000009,-0.1034656247287834
ACH-000011,-0.2838723441797145
ACH-000012,-0.00822495460035854
ACH-000013,-0.010301655077728608
ACH-000014,0.025789951953722298
ACH-000015,0.06511235863288407
ACH-000017,-0.023558389899920682
ACH-000018,-0.07936523244794237
ACH-000019,-0.01734884901571327
ACH-000021,-0.2235855363808854
ACH-000022,0.08365055454744827
ACH-000025,-0.057545706021491325
ACH-000028,0.04886687792883964
ACH-000030,-0.011725444042596934
ACH-000035,-0.25265610161426355
ACH-000036,-0.046231475423994896
ACH-000037,0.09583852448262496
ACH-000039,-0.03213503657160645
ACH-000040,-0.05489397729701912
ACH-000041,0.24502728077873656
ACH-000042,-0.0933237245197871
ACH-000045,-0.0814462762231761
ACH-000047,-0.10906718612948707
ACH-000052,-0.0038219282687073845
ACH-000053,0.05765276628182477
ACH-000054,-0.07388722727970969
ACH-000055,-0.20998438492740606
ACH-000060,-0.13898147326899313
ACH-000067,-0.16686678759986134
ACH-000070,-0.2690160851306206
ACH-000075,0.05835381622788681
ACH-000078,-0.14261199495240426
ACH-000082,0.10216048426012324
ACH-000085,-0.1531085343799661
ACH-000086,-0.2501013048935701
ACH-000087,-0.005550772641785461
ACH-000092,-0.21172896789932585
ACH-000095,-0.024379218276145947
ACH-000097,-0.10196495542688544
ACH-000098,-0.2854712684389773
ACH-000099,-0.10233365345225276
ACH-000108,-0.17416886264948622
ACH-000113,-0.14906230213393765
ACH-000116,0.040616506153445545
ACH-000118,-0.027169330127650174
ACH-000120,-0.028752673986818883
ACH-000123,0.002198970989076139
ACH-000127,0.08035333402387149
ACH-000128,-0.1627277673923407
ACH-000132,0.14552907618409594
ACH-000133,-0.12527799068450798
ACH-000137,-0.009866663637030879
ACH-000138,-0.032808122040906024
ACH-000142,-0.0934836711031103
ACH-000143,-0.06097495577786581
ACH-000146,0.09770873168931596
ACH-000148,-0.059641352192013275
ACH-000150,-0.3112248878868996
ACH-000152,-0.029701658861457238
ACH-000153,0.22496494350470564
ACH-000159,-0.035987307852186665
ACH-000160,0.26767100086551066
ACH-000163,0.0016620513010244926
ACH-000167,0.6270467151388763
ACH-000168,-0.060510724000333374
ACH-000169,0.013993148884075629
ACH-000178,-0.02163865119095737
ACH-000183,0.008898954190077591
ACH-000188,-0.2165742295736296
ACH-000189,-0.17080431259183387
ACH-000190,0.18619138830991785
ACH-000198,0.06329797167840777
ACH-000203,0.06263647500209599
ACH-000204,-0.2849638405023728
ACH-000206,0.07225798185020868
ACH-000207,-0.20432792204580694
ACH-000208,-0.14505268508649388
ACH-000210,0.1927075717591495
ACH-000211,-0.02347909274107744
ACH-000215,-0.03836428833840549
ACH-000221,-0.07916862095384053
ACH-000222,-0.08069882451606995
ACH-000223,-0.0515254489550817
ACH-000226,0.061414700689899925
ACH-000227,0.000941334280115332
ACH-000228,0.05930816765982109
ACH-000231,-0.11760788820459316
ACH-000232,-0.046039251244853724
ACH-000233,-0.06080534912616568
ACH-000234,-0.08361514536465746
ACH-000235,0.058928530299957524
ACH-000237,-0.06261468558888826
ACH-000238,-0.20317007444754573
ACH-000242,0.018983316599725658
ACH-000243,-0.010770374051130537
ACH-000244,0.008923863436451152
ACH-000246,0.033809744100870724
ACH-000248,0.009554652102326993
ACH-000250,-0.08400891576380615
ACH-000251,-0.2682847004371756
ACH-000252,0.13039963435225782
ACH-000253,-0.079562940724375
ACH-000255,0.002653682512799169
ACH-000256,-0.13642150066879355
ACH-000257,-0.17192325415044096
ACH-000258,0.038975166549128464
ACH-000259,-0.06629180915919511
ACH-000260,0.052325773073876376
ACH-000261,-0.014293762413603018
ACH-000262,0.05200779455622288
ACH-000263,-0.11686632933590188
ACH-000264,-0.01852604458441027
ACH-000265,-0.09686202855164393
ACH-000266,-0.10835374251296193
ACH-000272,-0.06319027548956127
ACH-000274,-0.07872841666299606
ACH-000277,-0.03206912978985719
ACH-000278,-0.1066418990567441
ACH-000279,0.06580749852324681
ACH-000280,0.008919969188610464
ACH-000281,-0.29406938916193764
ACH-000288,-0.2521402020701323
ACH-000291,0.053615754489363614
ACH-000293,-0.17102136570104148
ACH-000294,0.07803479409832711
ACH-000295,-0.5449154225060546
ACH-000296,-0.0949725092751095
ACH-000302,-0.04492773350518196
ACH-000304,0.05290235330412097
ACH-000307,0.1107685501950937
ACH-000308,0.0035674560671785406
ACH-000310,0.07076179055156047
ACH-000311,-0.14427437878329188
ACH-000312,-0.09268454558731608
ACH-000315,-0.03714716203389926
ACH-000316,-0.0021161021144751424
ACH-000317,-0.10189791002848668
ACH-000318,-0.05758610829295808
ACH-000319,0.0022176181760654515
ACH-000320,-0.12371324914884875
ACH-000322,-0.18824112482168748
ACH-000323,-0.1815874546336073
ACH-000324,0.034591602531205946
ACH-000329,-0.0735297975296845
ACH-000330,-0.009780882916253454
ACH-000331,-0.1689423870542631
ACH-000332,-0.05797225879296146
ACH-000334,-0.003201226049270359
ACH-000335,-0.01921127428125048
ACH-000336,0.1396907045558757
ACH-000337,-0.023192194676278047
ACH-000338,-0.4196318576303426
ACH-000339,0.023846121542974937
ACH-000341,0.06939850998873873
ACH-000348,0.040893543794979316
ACH-000350,-0.033590283196884244
ACH-000352,0.07070283779866134
ACH-000356,-0.18189944475352715
ACH-000361,0.1086204261608763
ACH-000362,-0.024292889338274767
ACH-000363,0.003276094171290821
ACH-000364,-0.04666225998859528
ACH-000365,0.05010882176716434
ACH-000366,-0.10122599661348028
ACH-000368,-0.05122804817187072
ACH-000374,-0.0509385263405941
ACH-000375,0.052568262487428616
ACH-000376,0.059403646366121624
ACH-000381,0.0921862021798492
ACH-000383,0.05611752930387867
ACH-000387,0.07631537220798676
ACH-000389,-0.09905490555541432
ACH-000390,-0.002149893200214593
ACH-000393,-0.12749863380389384
ACH-000395,-0.11632030691653147
ACH-000396,-0.08642198772864179
ACH-000397,-0.12725180599529706
ACH-000401,-0.04794352763108792
ACH-000402,-0.05296310913720114
ACH-000403,-0.020924639385827826
ACH-000404,0.05160539011079136
ACH-000406,0.04566941614497784
ACH-000407,-0.09698823496556523
ACH-000408,0.0005293159249144866
ACH-000410,-0.05957911088932679
ACH-000411,-0.02460909307706753
ACH-000414,-0.02673280923408877
ACH-000415,-0.13546327111789305
ACH-000416,-0.06441176091581473
ACH-000420,-0.046311914353942336
ACH-000421,-0.016986613666019352
ACH-000424,0.018218806679154147
ACH-000425,-0.11599977138566647
ACH-000426,0.05738076933432457
ACH-000427,0.0009319597160573881
ACH-000433,0.036619369954491575
ACH-000435,-0.0892826601635576
ACH-000436,-0.3188726671233415
ACH-000444,-0.0693193569651346
ACH-000445,-0.08624174122142535
ACH-000448,0.07348140141946277
ACH-000450,-0.15295271482532624
ACH-000452,-0.1126748433511715
ACH-000454,-0.2136910552429303
ACH-000458,-0.17631877910667107
ACH-000459,-0.1420313483135444
ACH-000460,-0.06395243944108925
ACH-000461,0.019565010101116505
ACH-000463,0.019367707035208903
ACH-000464,-0.00745109272686429
ACH-000466,-0.06841710561460643
