,MYBPC3 (4607)
ACH-000004,-0.1618272125604705
ACH-000005,-0.06641611545634889
ACH-000007,-0.1900576773804573
ACH-000009,-0.13616915796111956
ACH-000011,-0.033114653640664835
ACH-000012,-0.19417473978951105
ACH-000013,-0.18559159131427225
ACH-000014,-0.06504072535622125
ACH-000015,0.029632879828117787
ACH-000017,-0.04970279477840239
ACH-000018,-0.3658758119965216
ACH-000019,-0.22067333094271646
ACH-000021,-0.33855498602206296
ACH-000022,-0.07321517018079828
ACH-000025,-0.15744428794478266
ACH-000028,-0.21774236088789747
ACH-000030,-0.31983990960445635
ACH-000035,-0.3101914906870518
ACH-000036,-0.18820233277992465
ACH-000037,-0.1583424749352174
ACH-000039,0.008786082411180908
ACH-000040,-0.15078610311620058
ACH-000041,-0.2696486837073518
ACH-000042,-0.2030309906235407
ACH-000045,-0.12681800894219553
ACH-000047,-0.0571100098309627
ACH-000052,-0.013089865339148831
ACH-000053,-0.051272081601787665
ACH-000054,-0.04008092524019583
ACH-000055,0.012298264938528557
ACH-000060,0.02102583051547272
ACH-000067,-0.1290388612638781
ACH-000070,-0.10516653406375273
ACH-000075,-0.169564399311676
ACH-000078,-0.11674329781976495
ACH-000082,-0.1690867402814163
ACH-000085,0.013922754597526621
ACH-000086,-0.15544815563675618
ACH-000087,-0.11094664662293093
ACH-000092,-0.048607282100717616
ACH-000095,-0.16374300771699746
ACH-000097,-0.1136371656404532
ACH-000098,-0.12707259405437155
ACH-000099,-0.03710783237710345
ACH-000108,-0.024755779884327152
ACH-000113,-0.20290819765979265
ACH-000116,-0.09118522820168198
ACH-000118,-0.1690581858012318
ACH-000120,-0.11923817940688088
ACH-000123,-0.26990428280632284
ACH-000127,-0.20513425062050772
ACH-000128,-0.10522597758391296
ACH-000132,-0.16483442331082895
ACH-000133,-0.38995143464015936
ACH-000137,-0.2949066489691041
ACH-000138,-0.11332694798610532
ACH-000142,-0.4518267538071064
ACH-000143,-0.31840141207490097
ACH-000146,-0.1535283474262048
ACH-000148,-0.10562072754831717
ACH-000150,-0.00014475012118099728
ACH-000152,-0.10745127748781104
ACH-000153,-0.045265446497644975
ACH-000159,-0.11213372951438873
ACH-000160,-0.05813858677292395
ACH-000163,0.009253325330216269
ACH-000167,0.03343918448528948
ACH-000168,-0.1196321044382138
ACH-000169,-0.1436047660733314
ACH-000178,-0.11243503323550856
ACH-000183,-0.055369995398166026
ACH-000188,-0.2380649493841436
ACH-000189,-0.306075002423281
ACH-000190,-0.002152724977468446
ACH-000198,-0.1831619135621459
ACH-000203,0.09482835246218614
ACH-000204,-0.08266860240883506
ACH-000206,-0.02094973566291288
ACH-000207,-0.4350550184346965
ACH-000208,-0.09281697513579723
ACH-000210,-0.18542015825009686
ACH-000211,-0.09323801047703244
ACH-000215,-0.15453457536459414
ACH-000221,-0.24778265903003366
ACH-000222,-0.023501108431352957
ACH-000223,-0.10317739051480626
ACH-000226,-0.05193271306101433
ACH-000227,-0.17809276397976134
ACH-000228,0.1658656419242723
ACH-000231,-0.1912975354514906
ACH-000232,-0.2593407402782925
ACH-000233,-0.13699562699731047
ACH-000234,-0.0028465951803024747
ACH-000235,-0.08947850492095069
ACH-000237,-0.20333851733382846
ACH-000238,-0.16209337318988765
