,RIMBP2 (23504)
ACH-000004,0.1501894755473651
ACH-000005,-0.2194752325023671
ACH-000007,-0.028498086033115762
ACH-000009,0.06938642377118989
ACH-000011,0.026418858777458882
ACH-000012,0.05463395455839178
ACH-000013,0.016232042817932137
ACH-000014,0.1382792227066457
ACH-000015,0.009321497482712876
ACH-000017,0.01620131850402129
ACH-000018,-0.018453392959547125
ACH-000019,-0.009958291568189493
ACH-000021,0.007293795000886419
ACH-000022,0.009341598095215536
ACH-000025,0.04953144750628724
ACH-000028,0.2054002773000276
ACH-000030,0.04193394571639561
ACH-000035,0.02747338725479453
ACH-000036,0.1718902757200524
ACH-000037,0.04791839301158373
ACH-000039,0.06404625155892785
ACH-000040,0.12312712451039345
ACH-000041,0.034496728939112715
ACH-000042,0.048341261197979095
ACH-000045,0.09761746598483784
ACH-000047,0.17482107041888287
ACH-000052,-0.2212802224445395
ACH-000053,0.07560603223575672
ACH-000054,-0.04188816822785768
ACH-000055,-0.0544999144331742
ACH-000060,0.06376982596881872
ACH-000067,0.17143571263744878
ACH-000070,-0.09201124831544982
ACH-000075,0.057909212169122225
ACH-000078,0.06045805308832256
ACH-000082,0.04123141140891552
ACH-000085,0.03094428462568513
ACH-000086,-0.004559364172274753
ACH-000087,-0.1747619004714132
ACH-000092,0.11327330500211165
ACH-000095,0.13837900493186248
ACH-000097,0.055360559148913725
ACH-000098,0.09432993433907412
ACH-000099,0.09965187383109356
ACH-000108,0.12289556648151785
ACH-000113,0.13079233734170725
ACH-000116,0.13158714146174155
ACH-000118,0.04192952284586778
ACH-000120,0.030302974503395856
ACH-000123,-0.04192423784623428
ACH-000127,-0.008601922081293387
ACH-000128,0.01839379691438755
ACH-000132,0.14998673881574484
ACH-000133,0.0076148421414199315
ACH-000137,0.01979492601817577
ACH-000138,0.10714056394767996
ACH-000142,0.11558273247353125
ACH-000143,0.15163156404028028
ACH-000146,0.06885972437729683
ACH-000148,-0.013305500380834796
ACH-000150,-0.04820842500686368
ACH-000152,0.08972819232149114
ACH-000153,0.18977374128989247
ACH-000159,0.10721822302380286
ACH-000160,0.04400422996611547
ACH-000163,0.010283949433913414
ACH-000167,0.036366384871387
ACH-000168,-0.0181806526832108
ACH-000169,0.17192337560897802
ACH-000178,-0.0029231347716831197
ACH-000183,0.2641692840386951
ACH-000188,0.10087313993922636
ACH-000189,0.3391669421676621
ACH-000190,-0.04284022085773985
ACH-000198,0.09805412679305804
ACH-000203,0.09377143115386914
ACH-000204,0.27344586074460075
ACH-000206,-0.11111897190898387
ACH-000207,0.06339206525819857
ACH-000208,0.12992090337812173
ACH-000210,0.11664782511910142
ACH-000211,0.03053124874032921
ACH-000215,0.035012253618344404
ACH-000221,-0.0054860139170746156
ACH-000222,-0.02089465471098998
ACH-000223,0.05912795948602284
ACH-000226,-0.20592943068965447
ACH-000227,0.056164512380947516
ACH-000228,0.04700055580719865
ACH-000231,0.05701843517952537
ACH-000232,0.0211812253733739
ACH-000233,0.13119965619715265
ACH-000234,-0.12421919816189675
ACH-000235,0.0014675088133800068
ACH-000237,0.019983720687787192
ACH-000238,0.1850346584997437
ACH-000242,0.054824631728748935
ACH-000243,-0.002096775216892447
ACH-000244,-0.050394842451013035
ACH-000246,0.05899011094440181
ACH-000248,0.0812044945757831
ACH-000250,0.02355958848039813
ACH-000251,0.07937904204893438
ACH-000252,0.14813114884391748
ACH-000253,0.08098737938308695
ACH-000255,0.09824440827642662
ACH-000256,-0.09715368377038762
ACH-000257,0.10134528463595403
ACH-000258,0.026143592100308914
ACH-000259,0.04103797207048116
ACH-000260,0.014989008168641812
ACH-000261,0.0406702207115967
ACH-000262,-0.11179713409246426
