,WSB2 (55884)
ACH-000167,-0.18797095612559947
ACH-000168,-0.14050740476197845
ACH-000169,-0.6178318432276818
ACH-000178,-0.03716988340418432
ACH-000183,-0.13643153538046718
ACH-000188,-0.14967542449254465
ACH-000189,-0.2906175487863175
ACH-000190,-0.07097924232700382
ACH-000198,-0.6457136220361739
ACH-000203,-0.4032531060738111
ACH-000204,0.015691954422804962
ACH-000206,-0.09357137610022108
ACH-000207,-0.29086832233756404
ACH-000208,0.09411567488473292
ACH-000210,-0.2362161784777226
ACH-000211,-0.21716635816221588
ACH-000215,-0.2433606621372527
ACH-000221,-0.06544138192372488
ACH-000222,-0.2270397171742694
ACH-000223,-0.34974882593393297
ACH-000226,-0.2668518213650014
ACH-000227,-0.35354059350982703
ACH-000228,-0.20113504184214498
ACH-000231,-0.18639609238644836
ACH-000232,-0.2918135546511436
ACH-000233,-0.4027027405388123
ACH-000234,-0.30552993690263075
ACH-000235,-0.10560011658322692
ACH-000237,-0.1257713108895833
ACH-000238,-0.11552065072068672
ACH-000242,-0.3488742400556934
ACH-000243,-0.08643719055781615
ACH-000244,-0.036298793891417686
ACH-000246,-0.039838430068938835
ACH-000248,-0.23480982013919205
ACH-000250,-0.15101329611681372
ACH-000251,-0.3101565353678438
ACH-000252,-0.1193471760770752
ACH-000253,-0.0940228745362177
ACH-000255,-0.006418128605378436
ACH-000256,-0.16561171728498456
ACH-000257,-0.6318823927294264
ACH-000258,-0.4021076163338952
ACH-000259,-0.15002566834434766
ACH-000260,-0.19271860763175733
ACH-000261,-0.2335877038710703
ACH-000262,-0.1056996895600507
ACH-000263,-0.2209626691664877
ACH-000264,-0.3904928494717085
ACH-000265,0.02385576722625027
ACH-000266,-0.09602938150737204
ACH-000272,-0.006869051681206226
ACH-000274,-0.1597955614647706
ACH-000277,-0.18661674049324609
ACH-000278,-0.1872961606339485
ACH-000279,-0.18486639161714874
ACH-000280,-0.059590160024846975
ACH-000281,-0.10679588919081197
ACH-000288,-0.14995517380742485
ACH-000291,-0.200855290191142
ACH-000293,0.05206211444262159
ACH-000294,-0.09132253058582268
ACH-000295,-0.0609718210248525
ACH-000296,-0.2505391308462869
ACH-000302,-0.14323904035526985
ACH-000304,-0.35314459940992365
ACH-000307,-0.03556802141948657
ACH-000308,-0.2448738658635232
ACH-000310,-0.4568786260485936
ACH-000311,-0.3393627932285894
ACH-000312,-0.14143103249958636
ACH-000315,0.047157112925416585
ACH-000316,-0.23451907536591465
ACH-000317,0.15979925564558095
ACH-000318,-0.14428623582671216
ACH-000319,-0.232462197833636
ACH-000320,-0.06512040514840389
ACH-000322,-0.33038304644263616
ACH-000323,-0.1932117474737571
ACH-000324,-0.21024426236635535
ACH-000329,-0.2102064356550112
ACH-000330,-0.1587351186263723
ACH-000331,-0.1949218508331771
ACH-000332,-0.18230830269582693
ACH-000334,-0.0810091216763885
ACH-000335,-0.4025093941009218
ACH-000336,-0.22040901844137287
ACH-000337,-0.1778805844092379
ACH-000338,-0.6214134634729507
ACH-000339,-0.1713635598214402
ACH-000341,-0.3624447123872346
ACH-000348,-0.318143650058147
ACH-000350,-0.13316548836825626
ACH-000352,-0.15126289916665572
ACH-000356,-0.007538769203509578
ACH-000361,-0.12736183565100026
ACH-000362,-0.3932426600246838
ACH-000363,-0.15161095878558298
ACH-000364,-0.12896981595561868
ACH-000365,-0.09746298533663647
ACH-000366,-0.10475027988078058
ACH-000368,-0.4211532700451771
ACH-000374,-0.37759688197127705
ACH-000375,-0.3426464074105381
ACH-000376,-0.11763446104936
ACH-000381,-0.241916629890102
ACH-000383,-0.16954194527474864
ACH-000387,-0.1654823675017824
ACH-000389,-0.4124306215295879
ACH-000390,-0.24935475693222295
ACH-000393,-0.194242445432298
ACH-000395,-0.3059635966569137
ACH-000396,-0.2248667530526897
ACH-000397,-0.0958549428619608
ACH-000401,-0.31391677630091114
ACH-000402,-0.2767686736208353
ACH-000403,-0.2851422577486875
ACH-000404,-0.09360421109936896
ACH-000406,-0.1555775916097222
ACH-000407,-0.3334540826165404
ACH-000408,-0.20639832480930734
ACH-000410,-0.3926926306198497
ACH-000411,-0.1381846327519297
ACH-000414,-0.17717926503214826
ACH-000415,-0.0938140295996924
ACH-000416,-0.19760684285561275
ACH-000420,-0.21023078474339654
ACH-000421,-0.18769086924957232
ACH-000424,-0.5517505311317576
ACH-000425,-0.3782428374432287
ACH-000426,-0.19648906530326796
ACH-000427,-0.14067968687371513
ACH-000433,-0.14322450037946927
ACH-000435,0.1627772724231594
ACH-000436,-0.0039165435502674616
ACH-000444,-0.13162439610041193
ACH-000445,-0.10453511120178977
ACH-000448,-0.13838296073571069
ACH-000450,-0.012129314146362006
ACH-000452,-0.3651601603355156
ACH-000454,-0.06800071142605635
ACH-000458,-0.04998174220258285
ACH-000459,-0.3509575615760161
ACH-000460,-0.1191142796810672
ACH-000461,-0.203976311659378
ACH-000463,-0.20843763012123012
ACH-000464,-0.2819170560520092
ACH-000466,-0.042503667079929364
ACH-000467,-0.1991299142945004
ACH-000468,-0.13645043884870614
ACH-000469,-0.19889807917543414
ACH-000470,-0.2812884183710936
ACH-000471,-0.14373676747194153
ACH-000472,-0.13644729587969895
ACH-000473,-0.4197608514954827
ACH-000475,-0.2689696768459305
ACH-000476,-0.08136099586162378
ACH-000477,-0.2460488132423793
ACH-000479,-0.007016745294358704
ACH-000480,-0.1111185173305604
ACH-000481,-0.16737559952222608
ACH-000483,-0.3742170843369367
ACH-000484,-0.09124429006997817
ACH-000485,-0.40478030468807386
ACH-000486,-0.1240818716528111
ACH-000487,-0.2986394840317493
ACH-000488,-0.25323419780220496
ACH-000490,-0.10495361091565476
ACH-000491,-0.6035164867434025
ACH-000495,-0.12371914329040518
ACH-000496,-0.4967972586141013
ACH-000499,-0.3072608781621093
ACH-000500,-0.1769634091992353
ACH-000502,-0.08672199534216303
ACH-000503,-0.06408337485466853
ACH-000505,-0.26137948802242544
ACH-000507,-0.08084699170438964
ACH-000510,-0.09446588644729266
ACH-000511,-0.1928121646384796
ACH-000512,-0.14863195969472062
ACH-000516,-0.2330389105747033
ACH-000517,-0.2071103718869941
ACH-000518,-0.046876198264609134
ACH-000520,-0.2668215599470185
ACH-000521,-0.10901200409858053
ACH-000522,-0.16514480423892794
ACH-000524,-0.15602339027261652
ACH-000527,-0.1018658465202599
ACH-000528,-0.10901418512407593
ACH-000537,-0.2154131979588048
ACH-000541,-0.1417492551932405
ACH-000542,-0.20865943044709345
ACH-000544,-0.1541464890039559
ACH-000545,-0.10110176480065314
ACH-000547,0.012844063494727954
ACH-000548,-0.09428596090243628
ACH-000549,-0.17989308249492436
ACH-000550,-0.2327696108484843
ACH-000552,0.011279443853088758
ACH-000556,-0.06926822647448258
ACH-000557,-0.10473455807302692
ACH-000569,-0.21643388777128686
ACH-000570,-0.07814711088326927
ACH-000571,-0.3776920919949995
ACH-000573,-0.3261611809389228
ACH-000576,-0.05542008461519813
ACH-000579,-0.21364102173108726
ACH-000580,-0.1924496661257319
ACH-000584,-0.10366925467025023
ACH-000585,-0.2349061117853394
ACH-000588,-0.16423381738623605
ACH-000589,-0.25985357189912645
ACH-000591,-0.27046407246288023
ACH-000593,-0.20514446354593735
ACH-000600,-0.019179249311283137
ACH-000601,-0.2002529347609555
ACH-000605,-0.16260695693688554
ACH-000606,-0.21513565388458306
ACH-000608,-0.08834238093426063
ACH-000614,-0.213653404992737
ACH-000616,-0.07166324630156652
ACH-000618,-0.1522737174165513
ACH-000619,-0.1250695884197836
ACH-000620,-0.220214026086704
ACH-000621,-0.3235716599801409
ACH-000622,-0.36407312244668943
ACH-000623,-0.15527704953291988
ACH-000624,-0.02010131893783037
ACH-000627,-0.14348720269898896
ACH-000630,-0.1968889996312796
ACH-000631,-0.06862486532442348
ACH-000632,-0.16580803345386655
ACH-000633,-0.11793225107271935
ACH-000637,-0.0184646287381338
ACH-000638,-0.1693368225030562
ACH-000646,-0.11094892253054356
ACH-000647,-0.09514563398242593
ACH-000648,-0.15742494042167954
ACH-000649,-0.1750142297145697
ACH-000651,-0.18630019029837253
ACH-000652,-0.015166933643528415
ACH-000653,-0.1833650802109685
ACH-000657,-0.16828094723022374
ACH-000658,-0.0045516513191563674
ACH-000661,0.05306762940056636
ACH-000662,-0.3336041531636409
ACH-000663,-0.013476746650759323
ACH-000665,-0.2530749984380325
ACH-000671,-0.04984804816726871
ACH-000672,-0.09998194839406208
ACH-000673,-0.216064840337822
ACH-000676,-0.28485360891093536
ACH-000677,-0.07215595488227858
ACH-000681,-0.031750293724543
ACH-000683,-0.3845936013371234
ACH-000684,-0.16175277940869875
ACH-000688,-0.5285836621419313
ACH-000693,-0.11321784312024866
ACH-000694,-0.09837340374148706
ACH-000695,0.08035616690537556
ACH-000696,-0.2234932039378016
ACH-000697,-0.07887165769984536
ACH-000699,-0.258465098984496
ACH-000701,-0.0871497538478587
ACH-000706,-0.03297420180231775
ACH-000711,-0.12403303072549955
ACH-000713,-0.11031739618100228
ACH-000714,-0.11703769790088735
ACH-000718,-0.1943774828070034
ACH-000720,-0.19259701100272011
ACH-000721,-0.12569788833617054
ACH-000724,-0.14013824254933155
ACH-000725,0.016211114559820092
ACH-000732,-0.0720359583046608
ACH-000734,-0.1602966209667844
ACH-000735,-0.2626104628097481
ACH-000736,-0.016934454376551725
ACH-000738,-0.08595537663913516
ACH-000746,-0.04830039828715689
ACH-000747,-0.20526356120781794
ACH-000748,-0.1679661808890566
ACH-000753,-0.258253398466233
ACH-000756,-0.34863956270066765
ACH-000757,-0.08972799767938232
ACH-000758,-0.0728562864583587
ACH-000760,0.007892825622435963
ACH-000762,-0.3425776910427024
ACH-000763,-0.07149912737782126
ACH-000764,-0.20830561799278952
ACH-000765,-0.20335166434842766
ACH-000766,-0.22806507663953265
ACH-000767,-0.588554631450698
ACH-000768,-0.19835555302503705
ACH-000769,-0.06043184569122964
ACH-000770,-0.3256376915235885
ACH-000771,-0.16037172942000372
ACH-000773,-0.2485433059240484
ACH-000776,0.06329195784396678
ACH-000777,-0.10403853839942878
ACH-000778,-0.09376273054052686
ACH-000781,-0.061720889790798726
ACH-000782,0.07177327421074653
ACH-000783,-0.2726324538410167
ACH-000784,-0.14632843396862522
ACH-000785,-0.2809441689541533
ACH-000787,-0.20972068328388396
ACH-000788,-0.2462638811053865
ACH-000791,-0.027035337809657632
ACH-000792,-0.2093210875287416
ACH-000794,-0.2285098230012001
ACH-000796,-0.2127725099200564
ACH-000798,-0.30859538185104685
ACH-000799,-0.2871018034164674
ACH-000800,-0.4088356919434236
ACH-000802,-0.0044967249486930864
ACH-000804,-0.007282188105814915
ACH-000805,-0.206683745369262
ACH-000809,-0.18664864436458128
ACH-000810,-0.2269354796279724
ACH-000811,-0.08004970758565205
ACH-000817,-0.09137323830298227
ACH-000819,-0.0209180097859829
ACH-000820,-0.2121465222447121
ACH-000821,-0.19801787891075726
ACH-000822,-0.2451250458052173
ACH-000823,-0.012204652384995459
ACH-000824,-0.42420863377607615
ACH-000827,-0.20126522532093066
ACH-000829,-0.27292132360139665
ACH-000831,-0.07476543009999878
ACH-000832,-0.3154424923081054
ACH-000833,-0.10569847570009626
ACH-000834,-0.15833313603979612
ACH-000835,-0.15145391404675745
ACH-000836,-0.2690334120384264
ACH-000837,-0.12234678334892055
ACH-000838,-0.10424617860960576
ACH-000839,-0.2253392872380504
ACH-000840,-0.203781161149532
ACH-000841,-0.3090074231719496
ACH-000843,-0.019286723806161508
ACH-000846,-0.12000454173590568
ACH-000847,-0.27947934069350144
ACH-000848,-0.2809522110839571
ACH-000849,-0.11986839683807245
ACH-000851,-0.537024416527215
ACH-000855,-0.028952399426936493
ACH-000856,-0.1549934582473672
ACH-000858,-0.0911648036587544
ACH-000859,-0.2482565221676017
ACH-000861,-0.22118362562559887
ACH-000862,-0.106159808670177
ACH-000865,-0.05886292625769126
ACH-000866,-0.2688331121722758
ACH-000867,-0.08242614154421928
ACH-000869,-0.22304824957222605
ACH-000872,-0.03214191699758162
ACH-000873,-0.1021634901100116
ACH-000876,-0.14419833063064275
ACH-000878,-0.14027472088402226
ACH-000880,-0.3689270444866337
ACH-000881,-0.5510171141379302
ACH-000882,-0.6474638475461623
ACH-000884,-0.023302766367441902
ACH-000885,-0.15811231638041026
ACH-000887,-0.12550761109710076
ACH-000889,-0.15611697806476832
ACH-000896,-0.00801593564025828
ACH-000898,-0.08964672313308106
ACH-000900,-0.22707463670593886
ACH-000901,-0.19597768931760534
ACH-000905,-0.03233614607737717
ACH-000906,-0.09803378672575318
ACH-000907,-0.35570378157420457
ACH-000910,-0.24107124043203754
ACH-000911,-0.18570697681110912
ACH-000912,-0.26770801963136764
ACH-000913,-0.3221790643073429
ACH-000915,-0.06440606263240779
ACH-000916,-0.11670895163261705
ACH-000917,0.012159917738000316
ACH-000920,-0.00927224026040338
ACH-000921,0.0037868670475329686
ACH-000924,-0.1902552402990883
ACH-000926,-0.0909552180976845
ACH-000928,-0.03153574100856425
ACH-000929,-0.2588187633649346
ACH-000932,-0.20670048083391185
ACH-000935,-0.16871917823689978
ACH-000936,-0.10438724038115918
ACH-000937,-0.07476341582533645
ACH-000938,-0.17774066071885122
ACH-000939,-0.03741893816625103
ACH-000941,0.06429937271093691
ACH-000943,-0.06969959055781076
ACH-000946,-0.04446290874912293
ACH-000947,-0.06827889717880205
ACH-000948,-0.16952305305746904
ACH-000950,0.06938206875349566
ACH-000953,-0.1892735302318228
ACH-000954,-0.3230834771405869
ACH-000957,-0.2586786900414513
ACH-000958,-0.19014220970806625
ACH-000960,-0.12841839836579538
ACH-000963,-0.10629270018888824
ACH-000968,-0.5735568649454891
ACH-000969,-0.07061545131453145
ACH-000972,-0.12293233737255847
ACH-000973,-0.2219244348984713
ACH-000974,-0.09570207838049112
ACH-000978,-0.16740573562584474
ACH-000984,-0.15057967062712094
ACH-000986,-0.2977072178488637
ACH-000988,-0.1686388570936141
ACH-000993,-0.23386084496855336
ACH-000994,-0.16555411914914073
ACH-000996,-0.21017759238070796
ACH-001001,-0.2281192476620221
ACH-001020,-0.1643876898433763
ACH-001028,-0.1573237499691232
ACH-001031,-0.2815758522143556
ACH-001038,-0.224263743676254
ACH-001048,-0.20504722499479888
ACH-001050,-0.2481558669367803
ACH-001053,-0.19699490216560325
ACH-001054,-0.1345372543774295
ACH-001061,-0.03531436821711958
ACH-001067,-0.19063560104456134
ACH-001075,-0.1822111029442541
ACH-001096,-0.27278561231188875
ACH-001111,-0.2807326287472978
ACH-001119,-0.2790714376044857
ACH-001128,-0.4584480432873176
ACH-001134,-0.20308656674343445
ACH-001151,-0.2414088632618399
ACH-001163,-0.011802758281968943
ACH-001164,-0.2093433072556493
ACH-001183,-0.556883223798203
ACH-001192,-0.7157342742622838
ACH-001193,0.003730413636213103
ACH-001196,-0.2740380092288915
ACH-001197,-0.08542699736183375
ACH-001205,-0.39461883525470415
ACH-001211,-0.20444823023147402
ACH-001212,-0.2910973828874166
ACH-001228,-0.0954100728017912
ACH-001232,-0.2331813414888661
ACH-001239,-0.22276615531446176
ACH-001270,-0.10176091367918487
ACH-001274,-0.3342433196203617
ACH-001275,-0.04694889029318169
ACH-001277,-0.2740296036181116
ACH-001278,-0.1170024362766932
ACH-001280,-0.4991040355677782
ACH-001283,-0.1020861028494824
ACH-001289,-0.5113652759467869
ACH-001300,-0.3919572184994381
ACH-001301,-0.4828496706943867
ACH-001302,-0.2991638982180957
ACH-001306,-0.20850162180947626
ACH-001318,-0.2316282086971299
ACH-001322,-0.3755997142280226
ACH-001328,-0.31050461173058497
ACH-001332,-0.3741021321081763
ACH-001336,-0.2012090913467652
ACH-001346,-0.12160616886850452
ACH-001353,-0.08103822553514425
ACH-001354,-0.5733611384313596
ACH-001367,-0.474092337937573
ACH-001368,-0.4269302640964141
ACH-001374,-0.2942415183142841
ACH-001377,-0.1848791726126667
ACH-001380,-0.09227011816451106
ACH-001391,-0.3326875669778519
ACH-001408,-0.2967605975667499
ACH-001430,0.027750849858408082
ACH-001431,-0.3714352755080497
ACH-001450,-0.17357465269884773
ACH-001496,-0.2326155375389576
ACH-001500,-0.19660850814136324
ACH-001523,-0.09795889396988426
ACH-001532,-0.3338929633514586
ACH-001550,-0.11677087230308092
ACH-001552,-0.3298604547155724
ACH-001554,-0.15353908223679388
ACH-001654,-0.0857301620591013
ACH-001735,-0.15697266518135336
ACH-001736,-0.2521321744472144
ACH-001737,0.2821681284492434
ACH-001740,-0.4265221199663475
ACH-001745,-0.5766795232651237
ACH-001765,-0.43726833652764346
