,UVSSA (57654)
ACH-000383,-0.06512362116089597
ACH-000387,-0.21090343688547386
ACH-000389,-0.2408572258392589
ACH-000390,-0.1550220997421971
ACH-000393,-0.09165293942862016
ACH-000395,-0.1859268995668735
ACH-000396,0.12812383933065702
ACH-000397,-0.15540269315896948
ACH-000401,-0.08448597792546421
ACH-000402,-0.2062106967325377
ACH-000403,-0.0954265157196294
ACH-000404,-0.17402560764384714
ACH-000406,-0.1025351845082625
ACH-000407,-0.0063608064714543435
ACH-000408,0.17669278768781715
ACH-000410,0.09780465494524217
ACH-000411,-0.11887016799895038
ACH-000414,0.04467404761607377
ACH-000415,-0.3109697964071282
ACH-000416,-0.16930508429001895
ACH-000420,-0.07520681944262161
ACH-000421,-0.11461913736629042
ACH-000424,-0.13132051669140796
ACH-000425,-0.10077081390751544
ACH-000426,-0.1793127790891822
ACH-000427,-0.2284679901011642
ACH-000433,-0.22568035211794024
ACH-000435,-0.19866272475453348
ACH-000436,-0.054116505640076716
ACH-000444,0.005195711193323557
ACH-000445,-0.11429750302712408
ACH-000448,-0.1797159793357832
ACH-000450,0.035322550586858466
ACH-000452,-0.08659889717719248
ACH-000454,0.0630607774141526
ACH-000458,0.02586844933673229
ACH-000459,-0.04308140341804791
ACH-000460,-0.07829965463050542
ACH-000461,-0.15485261551650234
ACH-000463,0.01830715110682998
ACH-000464,-0.11303731133959385
ACH-000466,-0.09810815705232516
ACH-000467,-0.08726310941221645
ACH-000468,-0.19784101549091954
ACH-000469,-0.18397043613936254
ACH-000470,-0.2482600219219181
ACH-000471,-0.0930717344729885
ACH-000472,-0.12541161586095287
ACH-000473,-0.14803176883702354
ACH-000475,-0.10496505450197748
ACH-000476,-0.1189157535251593
ACH-000477,-0.018269604184725532
ACH-000479,-0.16708612627162406
ACH-000480,-0.07140949835021926
ACH-000481,-0.03723926083862918
ACH-000483,0.10545488207312577
ACH-000484,0.04131417114674072
ACH-000485,-0.04982127611914287
ACH-000486,0.01961166243999951
ACH-000487,-0.023760639563256813
ACH-000488,0.013861957568012126
ACH-000490,-0.09853480884069686
ACH-000491,0.049626362135730316
ACH-000495,-0.11620593425427443
ACH-000496,-0.0167622219423371
ACH-000499,-0.0473325746469639
ACH-000500,0.2410456212866912
ACH-000502,-0.12748324873682138
ACH-000503,-0.2392827019914141
ACH-000505,-0.07802533031495383
ACH-000507,-0.1551754749764116
ACH-000510,-0.07992895580912239
ACH-000511,-0.0724981947268847
ACH-000512,0.013959209298300563
ACH-000516,-0.12351158684148016
ACH-000517,-0.1828072653499066
ACH-000518,0.045009285227425255
ACH-000520,-0.04432800905513832
ACH-000521,-0.19353562672297972
ACH-000522,-0.08678043141800362
ACH-000524,-0.06307588389593452
ACH-000527,-0.08029367516817837
ACH-000528,-0.1300893828660534
ACH-000537,-0.040663500988457786
ACH-000541,-0.20950941931832112
ACH-000542,-0.032521715645421355
ACH-000544,-0.12107439148821872
ACH-000545,-0.03799120970845647
ACH-000547,0.07609492642985106
ACH-000548,-0.12610295385476267
ACH-000549,-0.05501648972676018
ACH-000550,-0.09870914427160107
ACH-000552,-0.1220283579990708
ACH-000556,-0.06989284820726054
ACH-000557,-0.1435890724520784
ACH-000569,-0.15029639633736072
ACH-000570,-0.052568930403345815
ACH-000571,-0.07320249262715414
ACH-000573,-0.1283489277269377
ACH-000576,-0.40520009708838217
ACH-000579,-0.193414805345934
ACH-000580,-0.07375879776035835
ACH-000584,-0.14057496579575487
ACH-000585,-0.07744117079981422
ACH-000588,-0.13921775331593292
ACH-000589,0.03771702162208742
ACH-000591,-0.07232273497399705
ACH-000593,-0.10936300981238284
ACH-000600,-0.13461630522174767
ACH-000601,-0.13529699997099098
ACH-000605,0.09707896144418847
ACH-000606,-0.1005007924390372
ACH-000608,-0.1474843877382218
ACH-000614,-0.021673966553587533
ACH-000616,-0.02797837519720244
ACH-000618,-0.03901533894890198
ACH-000619,-0.20438973061892607
ACH-000620,-0.10403433642889323
ACH-000621,-0.03141734745135119
ACH-000622,-0.1838669215735344
ACH-000623,-0.2013314562566849
ACH-000624,-0.15897973363546405
ACH-000627,-0.1826283261507223
ACH-000630,0.046810985847190775
ACH-000631,-0.10627293295022587
ACH-000632,-0.0052074826447864285
ACH-000633,-0.1009494128852263
ACH-000637,-0.06870467541265424
ACH-000638,0.0368142651230502
ACH-000646,-0.06616717612930996
ACH-000647,-0.05991634778306312
ACH-000648,-0.10408404305175574
ACH-000649,-0.03616022204303096
ACH-000651,0.033432286050432886
ACH-000652,-0.11974913025348775
ACH-000653,0.008378853145296752
ACH-000657,-0.1001141604606672
ACH-000658,-0.04426699864371502
ACH-000661,-0.1192951884986316
ACH-000662,-0.0982950912609714
ACH-000663,0.10264474974919097
ACH-000665,-0.03474539097726
ACH-000671,-0.035726685572151216
ACH-000672,-0.4030947933700809
ACH-000673,-0.16042285348179802
ACH-000676,-0.14504254957614982
ACH-000677,-0.09169509746264272
ACH-000681,-0.01916945503214437
ACH-000683,-0.12965442269949642
ACH-000684,-0.20854110956270788
ACH-000688,-0.1416594740815484
ACH-000693,-0.15121971418961372
ACH-000694,-0.08398544755781688
ACH-000695,0.09109050161421316
ACH-000696,-0.10653764741254818
ACH-000697,-0.10877760656665963
ACH-000699,-0.19692163226824846
ACH-000701,-0.045929984477854006
ACH-000706,0.008686497676169582
ACH-000711,-0.05230108209104722
ACH-000713,-0.21375094878318115
ACH-000714,-0.03408179172844108
ACH-000718,-0.16835613275022432
ACH-000720,-0.08905193664545871
ACH-000721,-0.03647238775239621
ACH-000724,0.026775184458509148
ACH-000725,-0.05275214218809356
ACH-000732,0.06148356028089338
ACH-000734,-0.11188410871893484
ACH-000735,-0.028468290774724243
ACH-000736,-0.15782844282014613
ACH-000738,-0.0661044871821724
ACH-000746,-0.06682802699135827
ACH-000747,-0.11844061244845545
ACH-000748,-0.11427009518069592
ACH-000753,0.08893685075266611
ACH-000756,-0.05680559733283525
ACH-000757,0.08098435727577519
ACH-000758,-0.0069732401029791065
ACH-000760,-0.04920724968013531
ACH-000762,-0.021402759070262064
ACH-000763,0.13536625315284695
ACH-000764,-0.3040350954939171
ACH-000765,0.10316843326788187
ACH-000766,-0.13300348825057126
ACH-000767,-0.16407890941344652
ACH-000768,-0.15327892642919416
ACH-000769,-0.07100695291625933
ACH-000770,-0.18657229618557195
ACH-000771,0.014380491051766447
ACH-000773,-0.13802385937171338
ACH-000776,-0.12218467857526424
ACH-000777,-0.043455505942850664
ACH-000778,0.07135392522543592
ACH-000781,-0.07377319127034508
ACH-000782,-0.08994656134372597
ACH-000783,-0.2465733985807835
ACH-000784,-0.0630398038309695
ACH-000785,-0.0730698573775911
ACH-000787,-0.18198960927365915
ACH-000788,-0.07297322837067946
ACH-000791,-0.034225253469750555
ACH-000792,-0.09648715302727892
ACH-000794,-0.21085062238109484
ACH-000796,-0.1363024460856132
ACH-000798,-0.12842913182343094
ACH-000799,-0.03262851838433325
ACH-000800,0.07442498907306426
ACH-000802,-0.032534843269805415
ACH-000804,-0.058401453428361824
ACH-000805,0.014075489383070287
ACH-000809,-0.02954840868860073
ACH-000810,-0.35727310012153995
ACH-000811,-0.06163633376898898
ACH-000817,-0.03569224681464586
ACH-000819,-0.02827162662742204
ACH-000820,-0.13433673401368484
ACH-000821,-0.17281163872873204
ACH-000822,-0.0013635239787407347
ACH-000823,-0.032738109628820164
ACH-000824,-0.10781439463937208
ACH-000827,-0.10616058667830053
ACH-000829,-0.06276166266525979
ACH-000831,-0.15812952061892407
ACH-000832,-0.1276827102746548
ACH-000833,-0.013827316156144943
ACH-000834,-0.09950201819500916
ACH-000835,-0.1191799315558173
ACH-000836,-0.22448314711052653
ACH-000837,-0.17813604467121155
ACH-000838,-0.13027648577899106
ACH-000839,-0.03008344884981038
ACH-000840,0.03567315683011317
ACH-000841,-0.12608455947855593
ACH-000843,-0.07324046719388916
ACH-000846,0.03349416516766758
ACH-000847,-0.08157361150601974
ACH-000848,-0.08848255360905967
ACH-000849,-0.11388595416670448
ACH-000851,-0.06510946263092808
ACH-000855,-0.14220272252464894
ACH-000856,-0.018007020325477654
ACH-000858,-0.10288590456681193
ACH-000859,0.00308294773743301
ACH-000861,-0.002137281815777935
ACH-000862,-0.21744905326814745
ACH-000865,0.013969360025237666
ACH-000866,-0.12334770831810493
ACH-000867,-0.14085583611731847
ACH-000869,-0.14109311085837029
ACH-000872,-6.391864432952771e-05
ACH-000873,-0.15676185585084956
ACH-000876,-0.1298074535369489
ACH-000878,0.13697463947646915
ACH-000880,-0.10260831258040576
ACH-000881,0.006018587070586274
ACH-000882,0.047342899560170376
ACH-000884,-0.01850301651373546
ACH-000885,-0.1695955931511669
ACH-000887,-0.047854131949109036
ACH-000889,-0.09255511506393936
ACH-000896,-0.1445971131590869
ACH-000898,-0.20483212244037216
ACH-000900,-0.028194615240580295
ACH-000901,-0.0553087195310869
ACH-000905,-0.07861573863037732
ACH-000906,-0.1422906165955811
ACH-000907,-0.009133988416305685
ACH-000910,-0.07185026269669964
ACH-000911,-0.07768534594502728
ACH-000912,-0.1610769351960766
ACH-000913,-0.08770207847007126
ACH-000915,0.048374621060858713
ACH-000916,-0.3175009518835037
ACH-000917,0.04087209012605544
ACH-000920,-0.043411289223019886
ACH-000921,-0.15084516072653276
ACH-000924,-0.046587695543849166
ACH-000926,-0.16512326481806625
ACH-000928,-0.02203189302985753
ACH-000929,0.037537338026166316
ACH-000932,-0.0638514218519752
ACH-000935,-0.09337152372919327
ACH-000936,0.03498444133226846
ACH-000937,-0.02121767579554148
ACH-000938,-0.15410146195325716
ACH-000939,-0.12504476106882018
ACH-000941,-0.09768299016099567
ACH-000943,-0.023217734992973305
ACH-000946,0.09551285265450793
ACH-000947,0.004142483338492442
ACH-000948,0.06535731161509252
ACH-000950,0.13977982594002575
ACH-000953,-0.10089120976520624
ACH-000954,0.17992133484453626
ACH-000957,-0.1099120976253512
ACH-000958,-0.07772281618263611
ACH-000960,-0.09488064886407464
ACH-000963,0.003846809100001758
ACH-000968,0.10033790038679052
ACH-000969,-0.0037951895833010225
ACH-000972,-0.0006019034374234245
ACH-000973,-0.045628254406466014
ACH-000974,-0.04613547441933261
ACH-000978,-0.15811313752344033
ACH-000984,-0.09882948313739748
ACH-000986,-0.20576162026623265
ACH-000988,-0.06121156491764102
ACH-000993,-0.11604684281645462
ACH-000994,0.07339505253184979
ACH-000996,-0.10938110979978688
ACH-001001,-0.09630026386978917
ACH-001020,-0.03989876792633841
ACH-001028,-0.05197253042498233
ACH-001031,-0.21404823994511935
ACH-001038,-0.10253191989958403
ACH-001048,-0.1814282369298623
ACH-001050,-0.0635091307714206
ACH-001053,-0.18277641532332173
ACH-001054,-0.11570324531742004
ACH-001061,-0.0603080497029843
ACH-001067,-0.2601422552591542
ACH-001075,0.011487085716275828
ACH-001096,-0.1016937309145717
ACH-001111,-0.022006970513235604
ACH-001119,0.04971063660668884
ACH-001128,-0.12499744975513412
ACH-001134,-0.014949370074248888
ACH-001151,-0.08396038295813621
ACH-001163,-0.09843179493222737
ACH-001164,-0.035307314014386235
ACH-001183,-0.23073775657165674
ACH-001192,-0.09938150292707144
ACH-001193,-0.00810361760123462
ACH-001196,-0.2352393759435758
ACH-001197,-0.15706623922539456
ACH-001205,-0.21322834136800048
ACH-001211,-0.1717929239341342
ACH-001212,-0.4271395614610067
ACH-001228,-0.02007684313187889
ACH-001232,-0.17615962670526786
ACH-001239,-0.07385576940914007
ACH-001270,-0.16454743512152062
ACH-001274,-0.11985080739455888
ACH-001275,-0.12044045617220933
ACH-001277,-0.19997699884129128
ACH-001278,-0.09861807946360536
ACH-001280,-0.4551731441368404
ACH-001283,-0.110351903729116
ACH-001289,-0.21250359748357445
ACH-001300,-0.16425893115800527
ACH-001301,-0.09806502209077538
ACH-001302,0.0063925689419646395
ACH-001306,-0.005938168784146268
ACH-001318,-0.08111346493945247
ACH-001322,-0.10269046334687733
ACH-001328,-0.12104190009933173
ACH-001332,-0.10941681000720653
ACH-001336,-0.06713795958917007
ACH-001346,-0.028113683892156217
ACH-001353,-0.09325850278838954
ACH-001354,-0.3270869377913589
ACH-001367,0.002788047097851847
ACH-001368,-0.05317113594385836
ACH-001374,-0.18422704732210074
ACH-001377,-0.11142189573122724
ACH-001380,-0.0439996910223279
ACH-001391,-0.22194111894210325
ACH-001408,-0.14895912415488485
ACH-001430,0.008814770015078705
ACH-001431,-0.07415713985092047
ACH-001450,-0.05915080295476075
ACH-001496,-0.04477804938694765
ACH-001500,0.04482703842097241
ACH-001523,0.02893867081457732
ACH-001532,-0.13237990682615458
ACH-001550,-0.02938378677202264
ACH-001552,-0.21699329473784976
ACH-001554,-0.08512494698531728
ACH-001654,-0.1041218430157824
ACH-001735,-0.16151992902888948
ACH-001736,-0.3952477420240865
ACH-001737,-0.21509078318565988
ACH-001740,-0.07116767484454507
ACH-001745,-0.15213248953673736
ACH-001765,-0.17481702782556194
