,PLSCR4 (57088)
ACH-000004,0.0487631755817734
ACH-000005,-0.1490195207668252
ACH-000007,0.08552324687729214
ACH-000009,0.11350083561268705
ACH-000011,0.045673730021552436
ACH-000012,0.1611317337029199
ACH-000013,0.14677074396961312
ACH-000014,-0.06121320143478048
ACH-000015,0.0008454758243193688
ACH-000017,0.10540447496663748
ACH-000018,-0.015284073789024785
ACH-000019,0.21475411942525616
ACH-000021,0.05484226588912599
ACH-000022,0.2436740349921906
ACH-000025,0.07011802432480853
ACH-000028,-0.011805588568128508
ACH-000030,0.04787335941414477
ACH-000035,-0.08873825561204625
ACH-000036,0.21323881977886816
ACH-000037,0.038897446320633036
ACH-000039,0.07576817349398399
ACH-000040,0.08695379681094044
ACH-000041,0.12291296600632755
ACH-000042,0.08502272635465405
ACH-000045,0.08171939626957506
ACH-000047,0.022060865658692915
ACH-000052,-0.004148019288192186
ACH-000053,0.019866051137216168
ACH-000054,-0.015428369716964685
ACH-000055,0.13591308320423912
ACH-000060,-0.06808718274955193
ACH-000067,0.0679382565544253
ACH-000070,0.0010146503916346266
ACH-000075,0.12254988231576025
ACH-000078,0.14638851883201118
ACH-000082,0.050252133027220224
ACH-000085,-0.10010472425943732
ACH-000086,0.08208203584762071
ACH-000087,0.020582931511882424
ACH-000092,0.08479161707033915
ACH-000095,0.057947882923663985
ACH-000097,0.03380489711093301
ACH-000098,0.04903972801108586
ACH-000099,0.06731605201874677
ACH-000108,-0.02651976033277417
ACH-000113,0.14139805895567328
ACH-000116,0.0722083923466312
ACH-000118,0.043270218537475334
ACH-000120,-0.06964439572209867
ACH-000123,0.1828818643203976
ACH-000127,0.10330017332056002
ACH-000128,0.09312293727295047
ACH-000132,0.10789829371013647
ACH-000133,0.037350309963163526
ACH-000137,0.09836415473496174
ACH-000138,0.0772715202612854
ACH-000142,-0.02544407648306513
ACH-000143,0.16807130113714225
ACH-000146,0.14133832993023684
ACH-000148,0.0160580669351
ACH-000150,-0.07383415329961449
ACH-000152,0.12377113867981693
ACH-000153,0.12720473643172153
ACH-000159,0.026589332835770887
ACH-000160,0.11290477190718168
ACH-000163,0.1381424161395488
ACH-000167,0.11976086025754147
ACH-000168,0.2716493300124363
ACH-000169,0.08011745172802871
ACH-000178,0.12637395775855956
ACH-000183,0.17396740459488672
ACH-000188,0.10115844626740857
ACH-000189,-0.13678893433957826
ACH-000190,-0.038628595382379866
ACH-000198,0.032234860277142376
ACH-000203,-0.22471264726161214
ACH-000204,0.0654958829106348
ACH-000206,0.3201896546616653
ACH-000207,0.2506681505840817
ACH-000208,0.09209115346084654
ACH-000210,-0.0343355795542207
ACH-000211,0.08380340567793503
ACH-000215,0.045310376168890686
ACH-000221,0.011112236814844014
ACH-000222,0.15146458539983412
ACH-000223,0.13569851168984298
ACH-000226,0.003959907488203336
ACH-000227,0.1543405466941538
ACH-000228,0.07461408712128847
ACH-000231,0.06287931925772985
ACH-000232,0.12868738276173355
ACH-000233,0.032809907277689315
ACH-000234,0.07884840424631001
ACH-000235,0.09779147273308493
ACH-000237,0.06355887741439466
ACH-000238,0.05619433732624842
ACH-000242,0.14975013238590498
ACH-000243,0.07792763962399059
ACH-000244,-0.08442209438398747
