,HSPG2 (3339)
ACH-000004,0.01981121626645359
ACH-000005,-0.022779996993064558
ACH-000007,0.1373513251253096
ACH-000009,-0.044025627493082066
ACH-000011,0.05277892121724465
ACH-000012,0.016469561966965075
ACH-000013,0.0371819457548101
ACH-000014,-0.10274360483262046
ACH-000015,0.06765778898276811
ACH-000017,-0.04568798324810227
ACH-000018,-0.03679908655431709
ACH-000019,0.07368360376954139
ACH-000021,0.0645196745880119
ACH-000022,-0.05769087710055066
ACH-000025,0.06204137515102255
ACH-000028,0.13120689808919306
ACH-000030,0.09222668736964244
ACH-000035,-0.06455311943735548
ACH-000036,0.0021842561032061037
ACH-000037,0.0588301443976549
ACH-000039,0.022227369642035786
ACH-000040,-0.10625673352525918
ACH-000041,-0.1723645605940611
ACH-000042,0.04769528534885061
ACH-000045,0.02031268809764137
ACH-000047,0.10631748510648564
ACH-000052,-0.18599979234421649
ACH-000053,-0.02010500169988779
ACH-000054,0.024019007459240845
ACH-000055,-0.029272922405581863
ACH-000060,-0.039675867336490464
ACH-000067,-0.13670358172327732
ACH-000070,0.09592048451864496
ACH-000075,0.002979105073799176
ACH-000078,-0.015425462506349703
ACH-000082,0.0048460126513762405
ACH-000085,0.004149698942862751
ACH-000086,-0.01332071013246204
ACH-000087,-0.16728629907311265
ACH-000092,-0.03676425870874896
ACH-000095,0.008369348112435986
ACH-000097,0.028117566688963844
ACH-000098,0.038021739594960025
ACH-000099,-0.017922306920741954
ACH-000108,-0.0071594357273413595
ACH-000113,0.06284149039393389
ACH-000116,0.07964117149439788
ACH-000118,-0.01448725960678305
ACH-000120,0.01750214080928722
ACH-000123,0.07366525636591155
ACH-000127,0.02732986864711444
ACH-000128,-0.1737465782724712
ACH-000132,0.00861679880244144
ACH-000133,-0.017434238700144843
ACH-000137,-0.006912003588226952
ACH-000138,0.08727375788617167
ACH-000142,-0.15851714892917146
ACH-000143,0.1071379763445472
ACH-000146,-0.04121273145315135
ACH-000148,0.036039425556218176
ACH-000150,-0.035535543989676024
ACH-000152,-0.22155560129229046
ACH-000153,0.08571455946909234
ACH-000159,-0.004638082249169877
ACH-000160,-0.023972312573681213
ACH-000163,-0.047152609489033104
ACH-000167,-0.3413182610438537
ACH-000168,0.04752222917624375
ACH-000169,0.0255434169402923
ACH-000178,0.10441361555451917
ACH-000183,0.04643642318874258
ACH-000188,0.0012861607495676876
ACH-000189,0.06156329631162157
ACH-000190,0.25772420619520786
ACH-000198,0.08331087653799031
ACH-000203,0.16862579428073704
ACH-000204,0.01882312351585392
ACH-000206,0.06703807077138152
ACH-000207,0.016304059778264813
ACH-000208,-0.034026323648413744
ACH-000210,0.020324462666560083
ACH-000211,0.13425857802956154
ACH-000215,-0.028644909762436437
ACH-000221,0.035268917610182124
ACH-000222,0.03421759331544028
ACH-000223,0.042326928081130914
ACH-000226,0.06024246864097173
ACH-000227,-0.0934763658305822
ACH-000228,0.02838859390249965
ACH-000231,0.063821191486644
ACH-000232,0.07732653791578419
ACH-000233,0.03291375310171292
ACH-000234,0.1123215095477986
ACH-000235,0.042951150108618115
ACH-000237,-0.0024793145661923983
ACH-000238,-0.1921045273363175
ACH-000242,0.14737413449390285
ACH-000243,0.03381971203683873
ACH-000244,0.025022812209878342
ACH-000246,0.0030933550975690053
ACH-000248,0.00831598982043845
ACH-000250,0.025254438884442752
ACH-000251,-0.08975541531312772
ACH-000252,-0.11496525402355287
ACH-000253,0.14224355894541224
ACH-000255,0.026502369093683156
ACH-000256,0.1934365067452131
ACH-000257,-0.11078528955492416
ACH-000258,0.09243535514985728
ACH-000259,0.06832760192658095
ACH-000260,-0.016185018515375002
ACH-000261,0.020869240330463737
ACH-000262,-0.03689916561757479
ACH-000263,0.010151107522839174
ACH-000264,-0.032862861545191205
ACH-000265,0.054735191698567436
ACH-000266,0.03189247835931272
ACH-000272,-0.01863108628073712
ACH-000274,0.013625269094236513
ACH-000277,-0.017772619093447798
ACH-000278,0.0511461491220872
ACH-000279,-0.05286384825642624
ACH-000280,0.19077686225567625
ACH-000281,0.031335996684620414
