,SKA3 (221150)
ACH-000004,-0.7108677224244756
ACH-000005,-0.8083331106989308
ACH-000007,-0.6160933872871204
ACH-000009,-0.6639722777163014
ACH-000011,-0.4864285178116892
ACH-000012,-0.6107475826591394
ACH-000013,-0.9046607836795371
ACH-000014,-0.471030339131241
ACH-000015,-1.003133075801559
ACH-000017,-0.4475293138578959
ACH-000018,-0.6340364942935117
ACH-000019,-0.7063022174364953
ACH-000021,-0.2570500148364171
ACH-000022,-0.5539532786990881
ACH-000025,-0.7747757717504147
ACH-000028,-0.5988440182474613
ACH-000030,-0.8173206209239814
ACH-000035,-0.5600102451763594
ACH-000036,-0.6343384061962895
ACH-000037,-0.9139656756211776
ACH-000039,-0.8429099839241503
ACH-000040,-0.8715887150177815
ACH-000041,-0.4321081638618812
ACH-000042,-0.7600628604004017
ACH-000045,-0.632304154177316
ACH-000047,-0.881686034108803
ACH-000052,-0.6590448233726444
ACH-000053,-0.6732001335129565
ACH-000054,-0.8279003834974868
ACH-000055,-0.5552506723524812
ACH-000060,-0.9143027405177786
ACH-000067,-1.090715099886645
ACH-000070,-0.4809531700075815
ACH-000075,-0.9203630132480594
ACH-000078,-0.4932257452308151
ACH-000082,-0.8971861905128009
ACH-000085,-0.9079594303505816
ACH-000086,-0.7537515778003279
ACH-000087,-0.9621757260885724
ACH-000092,-0.4543082662617329
ACH-000095,-0.4669582867744174
ACH-000097,-0.7148513014969514
ACH-000098,-0.8789848371848608
ACH-000099,-0.4214981837309791
ACH-000108,-0.7263564814650567
ACH-000113,-0.6158981187084144
ACH-000116,-0.7068286920730226
ACH-000118,-0.5757861522833766
ACH-000120,-0.6647564829879776
ACH-000123,-0.6457947184438826
ACH-000127,-0.6401933351127669
ACH-000128,-0.6671985833086059
ACH-000132,-0.8544299176893295
ACH-000133,-0.5823157463326217
ACH-000137,-0.5309776347761771
ACH-000138,-0.7299723243548201
ACH-000142,-0.6364088679669693
ACH-000143,-0.7567850943266962
ACH-000146,-0.6948641122979117
ACH-000148,-0.8532802118203873
ACH-000150,-0.6633807894258045
ACH-000152,-0.8372259635508509
ACH-000153,-0.5055322597202879
ACH-000159,-0.4963695332208425
ACH-000160,-0.7944527596435811
ACH-000163,-0.3952622289878849
ACH-000167,-1.2464052247243065
ACH-000168,-0.6162735564849391
ACH-000169,-0.7232089984979543
ACH-000178,-0.5062225343187968
ACH-000183,-0.15658174831517171
ACH-000188,-0.5680222533407266
ACH-000189,-0.40909134148434206
ACH-000190,-0.6516629642381152
ACH-000198,-0.6155648756540816
ACH-000203,-0.3532074688058366
ACH-000204,-0.7500364103451473
ACH-000206,-0.6221328430158937
ACH-000207,-0.6296101460939962
ACH-000208,-0.6123782867501792
ACH-000210,-0.8836309522750505
ACH-000211,-0.741209867797511
ACH-000215,-0.59299470384747
ACH-000221,-0.9166335342834572
ACH-000222,-0.5182101322428915
ACH-000223,-0.5621057221816245
ACH-000226,-0.4900281797676084
ACH-000227,-0.5893947561502054
ACH-000228,-0.8387777432514718
ACH-000231,-0.7494631624005272
ACH-000232,-0.772445222469345
ACH-000233,-0.4976163699670479
ACH-000234,-0.6764314755438988
ACH-000235,-0.7159681397777087
ACH-000237,-0.7580210714838197
ACH-000238,-0.8727276552679916
ACH-000242,-0.9214148917221696
ACH-000243,-0.3710923405302541
ACH-000244,-0.7373901796944229
ACH-000246,-0.538776931971896
ACH-000248,-0.7250407966981258
ACH-000250,-0.5556857778915437
ACH-000251,-0.580685751556179
ACH-000252,-0.7229142817799143
ACH-000253,-0.08058801107518518
ACH-000255,-0.7388575967523067
ACH-000256,-0.8393833517876826
ACH-000257,-0.6060320311352101
ACH-000258,-0.3053039706142903
ACH-000259,-0.5470104841561391
ACH-000260,-0.7375095711650155
ACH-000261,-0.8702510815983207
ACH-000262,-0.7429539859043676
ACH-000263,-1.0815704992509352
ACH-000264,-0.7384960990243282
ACH-000265,-0.6095128321926919
ACH-000266,-0.6864403948552806
ACH-000272,-0.4043424220069107
ACH-000274,-0.9212789065526068
ACH-000277,-0.3928349124771297
ACH-000278,-0.749731448256299
ACH-000279,-0.6745720880722609
ACH-000280,-0.7189561167014035
ACH-000281,-0.6118430938848289
ACH-000288,-0.6088710146282423
ACH-000291,-0.8152689091183314
ACH-000293,-0.5261432220595941
ACH-000294,-0.6261023403509496
ACH-000295,-0.3630090210229793
ACH-000296,-0.7857235824359431
ACH-000302,-0.7917995506320593
ACH-000304,-0.6271776842712166
ACH-000307,-0.7495065576375891
ACH-000308,-0.3928055673432211
ACH-000310,-0.7487168355162399
ACH-000311,-0.4189045435107938
ACH-000312,-0.538134979881597
ACH-000315,-0.4805400215315421
ACH-000316,-0.8216742577767391
ACH-000317,-0.8279222220427583
ACH-000318,-0.8736030722206024
ACH-000319,-0.5974858763761092
ACH-000320,-0.4092534668293518
ACH-000322,-0.6964216428053837
ACH-000323,-0.6407070971822607
ACH-000324,-0.7308297615634803
ACH-000329,-0.4342869055111418
ACH-000330,-0.7781469555553565
ACH-000331,-0.6982419795193707
ACH-000332,-0.3026978423820144
ACH-000334,-0.8739689075079109
ACH-000335,-0.7365824761138582
ACH-000336,-0.5800840130536009
ACH-000337,-0.6213802988040689
ACH-000338,-0.610333670701298
ACH-000339,-0.6152546388444841
ACH-000341,-0.5413017895503065
ACH-000348,-0.6020051295366583
ACH-000350,-0.3358950660473677
ACH-000352,-0.7073202262306194
ACH-000356,-0.2570079702597099
ACH-000361,-0.8277889031328126
ACH-000362,-0.5653707008073676
ACH-000363,-0.21753508907232744
ACH-000364,-0.6593774290006724
ACH-000365,-0.32851085161245924
ACH-000366,-0.455499087096529
ACH-000368,-0.56034305583538
ACH-000374,-0.6371564602485941
ACH-000375,-0.643243036126936
ACH-000376,-0.364313605378095
ACH-000381,-0.7119420797966806
ACH-000383,-0.7678673774772559
ACH-000387,-0.4458801763818941
ACH-000389,-0.8937998292801591
ACH-000390,-0.944141494459426
ACH-000393,-0.9330836965793858
ACH-000395,-0.41986800354917103
ACH-000396,-0.6020342171693556
ACH-000397,-0.9406071366825348
ACH-000401,-0.6070698675411311
ACH-000402,-0.7133404215449649
ACH-000403,-1.1000940937834618
ACH-000404,-0.7924383091385653
ACH-000406,-0.7320363179603238
ACH-000407,-0.5801080090110415
ACH-000408,-0.5731828751067134
ACH-000410,-0.6168053124105706
ACH-000411,-0.5193208883950232
ACH-000414,-0.5852430512138077
ACH-000415,-0.5611340798608875
ACH-000416,-0.7987831343678671
ACH-000420,-0.9664015390773874
ACH-000421,-0.8877723599676551
ACH-000424,-0.7364051904903407
ACH-000425,-0.7357737338227763
ACH-000426,-0.3523740307448745
ACH-000427,-0.5530457341534154
ACH-000433,-0.7822031198962545
ACH-000435,-0.8521888336616139
ACH-000436,-0.33573626847387783
ACH-000444,-0.7790034341869562
ACH-000445,-1.1626185882918998
ACH-000448,-0.7829426315706804
ACH-000450,-0.7596599366973817
ACH-000452,-0.7036054837915994
ACH-000454,-0.6772289144229288
ACH-000458,-0.7292715327745114
ACH-000459,-0.5792392779803192
ACH-000460,-0.6405560626994485
ACH-000461,-0.8182530875058925
ACH-000463,-0.846184802131104
ACH-000464,-0.4166307852289138
ACH-000466,-1.05684624973603
ACH-000467,-0.5627610863576195
ACH-000468,-0.6256567004522194
ACH-000469,-0.4285938051032517
ACH-000470,-0.5220835408734904
ACH-000471,-0.8334002227921856
ACH-000472,-0.6263944641973372
ACH-000473,-0.7087803256445289
ACH-000475,-0.7808977666101082
ACH-000476,-0.9631217679549596
ACH-000477,-0.5722664105588298
ACH-000479,-0.5847705979613975
ACH-000480,-0.6008037400247407
ACH-000481,-0.6002316611684589
ACH-000483,-0.6174984071888389
ACH-000484,-0.6262553591871384
ACH-000485,-0.5741363026141034
ACH-000486,-0.5594218434391098
ACH-000487,-0.8234291022992395
ACH-000488,-0.6271245814945035
ACH-000490,-0.5173635773344277
ACH-000491,-0.4819213046352846
ACH-000495,-0.38608050339804745
ACH-000496,-0.9213512397068072
ACH-000499,-0.8054052339989226
ACH-000500,-0.7391966747117541
ACH-000502,-0.9681767947281312
ACH-000503,-0.33079943947297563
ACH-000505,-0.5281292423585532
ACH-000507,-0.6268910475882848
ACH-000510,-0.6125837701863304
ACH-000511,-0.8544488986840967
ACH-000512,-0.4181000102447488
ACH-000516,-0.8158431241256434
ACH-000517,-1.0579916594312406
ACH-000518,-0.7899832584922177
ACH-000520,-0.5281202289253584
ACH-000521,-0.9932976447585388
ACH-000522,-0.7625107245410575
ACH-000524,-0.7497288628259147
ACH-000527,-0.8968188862672143
ACH-000528,-0.6318404281655968
ACH-000537,-0.7774312848024351
ACH-000541,-0.4823205682923952
ACH-000542,-0.6064208347789231
ACH-000544,-0.6043862219066365
ACH-000545,-0.6096625518748335
ACH-000547,-0.5568347475683049
ACH-000548,-0.7531182377619168
ACH-000549,-0.5982263845042503
ACH-000550,-0.8116125236519809
ACH-000552,-0.7261708277123707
ACH-000556,-0.7781322725310733
ACH-000557,-0.2281919196960273
ACH-000569,-0.8020936356483502
ACH-000570,-0.5090045571541656
ACH-000571,-0.6872610547510912
ACH-000573,-0.5221954876228405
ACH-000576,-0.4053388735764678
ACH-000579,-0.3982956110317708
ACH-000580,-0.4673879186828881
ACH-000584,-0.6266196843823141
ACH-000585,-0.7706952918357339
ACH-000588,-0.20916787670686554
ACH-000589,-0.986127384323393
ACH-000591,-0.623859652087839
ACH-000593,-0.73954112693773
ACH-000600,-0.7022588758896354
ACH-000601,-0.5805369379631127
ACH-000605,-0.6249762588071758
ACH-000606,-0.5078282898159956
ACH-000608,-0.3170298047510794
ACH-000614,-0.380844417489435
ACH-000616,-1.0347475783493432
ACH-000618,-0.5140489319624993
ACH-000619,-0.6061456051970974
ACH-000620,-0.7044851099871909
ACH-000621,-0.6785029175691747
ACH-000622,-0.6995422809673332
ACH-000623,-0.7703054998660458
ACH-000624,-1.0280712140238284
ACH-000627,-0.6726971438827741
ACH-000630,-0.8257596625938206
ACH-000631,-0.4803118693022391
ACH-000632,-0.6763679216310589
ACH-000633,-0.17223117462817975
ACH-000637,-0.7579728638394735
ACH-000638,-0.509544667304558
ACH-000646,-0.4679753101977433
ACH-000647,-0.8413141594427982
ACH-000648,-0.4322852605790805
ACH-000649,-0.6267407042915439
ACH-000651,-0.5118171873723968
ACH-000652,-0.5795700096932058
ACH-000653,-0.5079886953836128
ACH-000657,-0.7640660701959578
ACH-000658,-0.3744221520760298
ACH-000661,-0.42214474656165335
ACH-000662,-0.9322896085795552
ACH-000663,-0.6508946264503831
ACH-000665,-0.6902733515655197
ACH-000671,-0.44225940972199096
ACH-000672,-0.8374685120158772
ACH-000673,-0.7596311498861765
ACH-000676,-0.29547432145080643
ACH-000677,-0.7110879265554539
ACH-000681,-0.7454089578848015
ACH-000683,-0.4401743804638372
ACH-000684,-0.5419522657993766
ACH-000688,-0.933966371580078
ACH-000693,-0.6665541015249634
ACH-000694,-0.702319069310534
ACH-000695,-0.7201108638323277
ACH-000696,-0.8201789362122242
ACH-000697,-0.32805975417624245
ACH-000699,-0.8880260108738401
ACH-000701,-0.5903531612709004
ACH-000706,-0.6500735083592951
ACH-000711,-0.7488427298043001
ACH-000713,-0.6049210609228208
ACH-000714,-0.547237120114073
ACH-000718,-0.7172089499854605
ACH-000720,-0.4541519203743991
ACH-000721,-0.8236205490535085
ACH-000724,-0.5381008086581522
ACH-000725,-0.5745902721268286
ACH-000732,-0.3701187533264075
ACH-000734,-0.8452237781612558
ACH-000735,-0.7445106637765172
ACH-000736,-0.6851833569650067
ACH-000738,-0.5946730860276145
ACH-000746,-0.30042239413171434
ACH-000747,-0.7552147579136749
ACH-000748,-0.6318926073049117
ACH-000753,-0.8111982613583558
ACH-000756,-0.5816221169964124
ACH-000757,-0.3547082115523351
ACH-000758,-0.6623427812856822
ACH-000760,-0.38122075289578294
ACH-000762,-0.5971760437155511
ACH-000763,-0.7539473456434322
ACH-000764,-0.5844829032353843
ACH-000765,-0.5379153042613809
ACH-000766,-0.7483015781403213
ACH-000767,-0.8785379720411051
ACH-000768,-0.6644391833883879
ACH-000769,-0.978380793497284
ACH-000770,-0.2435267178641574
ACH-000771,-0.8108202939932336
ACH-000773,-0.7856884335235748
ACH-000776,-0.6429032847495875
ACH-000777,-0.5816472929876839
ACH-000778,-0.7946947067448165
ACH-000781,-0.5244786212063305
ACH-000782,-0.6376344866908763
ACH-000783,-0.537091856860467
ACH-000784,-0.720913232029201
ACH-000785,-0.39689376276241295
ACH-000787,-0.7440244647833604
ACH-000788,-0.6274780732157035
ACH-000791,-0.6103711513296791
ACH-000792,-0.7040355428164347
ACH-000794,-0.6628718587294249
ACH-000796,-1.0069896047819642
ACH-000798,-0.4952487075614613
ACH-000799,-0.6950790368288893
ACH-000800,-0.7707611432669089
ACH-000802,-0.7034470252891161
ACH-000804,-0.5580564545430566
ACH-000805,-0.7294684927990847
ACH-000809,-0.5290697963016413
ACH-000810,-0.19546178802127487
ACH-000811,-0.8221882062915706
ACH-000817,-0.17768146360045778
ACH-000819,-0.7963211749867198
ACH-000820,-0.9826347576916542
ACH-000821,-0.5543902403370696
ACH-000822,-0.5788993057364508
ACH-000823,-0.27247433827362016
ACH-000824,-0.5987495333197417
ACH-000827,-0.7213936823657735
ACH-000829,-0.4238155567269677
ACH-000831,-0.8795612508581605
ACH-000832,-0.6775747281850738
ACH-000833,-0.4147809039098943
ACH-000834,-0.7464319459566258
ACH-000835,-0.6804333735351179
ACH-000836,-0.6636291203591451
ACH-000837,-0.7334265844322982
ACH-000838,-0.4018038211660708
ACH-000839,-0.6072805417295413
ACH-000840,-0.9319941398286312
ACH-000841,-0.8918065176187723
ACH-000843,-0.3536160887902849
ACH-000846,-0.5162187900938902
ACH-000847,-0.5636017354266305
ACH-000848,-0.8216483052360838
ACH-000849,-0.7219737449809428
ACH-000851,-0.735429778383339
ACH-000855,-0.6699142411808775
ACH-000856,-0.7561448054393545
ACH-000858,-0.7095510514012388
ACH-000859,-0.6904287466890607
ACH-000861,-0.853118994869267
ACH-000862,-0.5561206243172503
ACH-000865,-0.5677873731242334
ACH-000866,-0.5259862591425796
ACH-000867,-0.6880595360184341
ACH-000869,-1.186977530234823
ACH-000872,-0.8273255639795959
ACH-000873,-0.6625019822753371
ACH-000876,-0.6048775825066417
ACH-000878,-0.8577293651030674
ACH-000880,-0.5173873418204874
ACH-000881,-0.7512315872653189
ACH-000882,-0.8072359309908579
ACH-000884,-0.7846253250995634
ACH-000885,-0.957002804575244
ACH-000887,-0.6341162031297533
ACH-000889,-0.5847541814707828
ACH-000896,-0.5132777020141226
ACH-000898,-0.6954645099407103
ACH-000900,-0.7389687396827728
ACH-000901,-0.7860221076465321
ACH-000905,-0.8628611549947434
ACH-000906,-0.8548681411852205
ACH-000907,-0.9456069058653308
ACH-000910,-0.7068629232715415
ACH-000911,-0.7628465011990105
ACH-000912,-0.8037225639270215
ACH-000913,-0.6371003208698214
ACH-000915,-0.3552920750968975
ACH-000916,-0.8124082804401926
ACH-000917,-0.5806463267396563
ACH-000920,-0.4532627596552909
ACH-000921,-0.9231722748676172
ACH-000924,-0.8908745210845459
ACH-000926,-0.5525473793359866
ACH-000928,-0.7336996133740762
ACH-000929,-0.9664579489092864
ACH-000932,-0.6435862695280821
ACH-000935,-0.8078710876971329
ACH-000936,-0.7260405945252302
ACH-000937,-0.3275948030546401
ACH-000938,-0.534091740495718
ACH-000939,-0.6710381790368126
ACH-000941,-0.5982371034487245
ACH-000943,-0.6646709209604043
ACH-000946,-0.5440633068487526
ACH-000947,-0.7809608397313476
ACH-000948,-0.5593193540239977
ACH-000950,-0.8060615739583449
ACH-000953,-0.13826713129827145
ACH-000954,-0.5471188993238572
ACH-000957,-0.532834063909563
ACH-000958,-0.6162284294266708
ACH-000960,-0.5983531695101812
ACH-000963,-0.5934061195721876
ACH-000968,-0.3330777320287397
ACH-000969,-0.6390279720300643
ACH-000972,-0.4444505657042183
ACH-000973,-0.7368460155735117
ACH-000974,-0.8814964248952359
ACH-000978,-0.8479988169532525
ACH-000984,-0.8202783984542341
ACH-000986,-0.5548691716167341
ACH-000988,-0.4346945643066056
ACH-000993,-0.7664622005184069
ACH-000994,-0.5729998454279934
ACH-000996,-0.9855628157941752
ACH-001001,-0.5886078452592899
ACH-001020,-0.6899419320141358
ACH-001028,-0.7462137439783404
ACH-001031,-0.7043516188692062
ACH-001038,-0.31584943325152265
ACH-001048,-0.5870767802849407
ACH-001050,-0.5631311216147832
ACH-001053,-0.4097613568934699
ACH-001054,-0.3065456699234025
ACH-001061,-0.3434855627282136
ACH-001067,-0.6462493088748
ACH-001075,-0.8218761395986954
ACH-001096,-0.639507537670538
ACH-001111,-0.7384143609127858
ACH-001119,-0.4460574554984443
ACH-001128,-0.5252711585758633
ACH-001134,-0.7276977201222598
ACH-001151,-0.9259083358127059
ACH-001163,-0.810559278549975
ACH-001164,-0.8500318649329991
ACH-001183,-0.6432459973562513
ACH-001192,-0.5067991538952692
ACH-001193,-0.6876032123568643
ACH-001196,-0.91064919377189
ACH-001197,-0.6455886257420483
ACH-001205,-0.6565513387612842
ACH-001211,-0.7891338297552222
ACH-001212,-0.9479811250541554
ACH-001228,-0.7825890889897942
ACH-001232,-0.4633360961103875
ACH-001239,-0.6423619927784746
ACH-001270,-0.7499862842167667
ACH-001274,-0.6814946587111991
ACH-001275,-0.6118599667221282
ACH-001277,-0.4560152656355365
ACH-001278,-0.6000926883575739
ACH-001280,-0.6364822769045945
ACH-001283,-0.6819775442201286
ACH-001289,-0.5108893013853295
ACH-001300,-0.5671636650313364
ACH-001301,-0.8041474662723195
ACH-001302,-0.5944137360758258
ACH-001306,-0.8115013875488929
ACH-001318,-0.6930468403308672
ACH-001322,-0.8965854634871472
ACH-001328,-0.8960348969446964
ACH-001332,-0.33489010735859776
ACH-001336,-0.7382601730433082
ACH-001346,-0.6766130600749579
ACH-001353,-0.5996674680407524
ACH-001354,-0.9441569108954416
ACH-001367,-0.5096902652899112
ACH-001368,-0.7402521661048023
ACH-001374,-0.5733977786688217
ACH-001377,-0.7449386625251216
ACH-001380,-0.8525099381332747
ACH-001391,-0.6682923558304362
ACH-001408,-0.2902097660312166
ACH-001430,-0.9640748543156876
ACH-001431,-0.7792322960133495
ACH-001450,-0.2393354381053018
ACH-001496,-0.6848441090491963
ACH-001500,-0.7826665916061674
ACH-001523,-0.5873904775850064
ACH-001532,-0.5847462968600265
ACH-001550,-0.7495986751709448
ACH-001552,-0.6428318413425864
ACH-001554,-0.5447492188523627
ACH-001654,-0.5600097976557776
ACH-001735,-0.709789530945106
ACH-001736,-0.487540428277602
ACH-001737,-0.8284538502612473
ACH-001740,-0.6060411448140961
ACH-001745,-0.4789821974221998
ACH-001765,-0.4643873500726638
