,CRISP1 (167)
ACH-000004,-0.1914286538252312
ACH-000005,0.17603504895304006
ACH-000007,-0.11889105230258908
ACH-000009,-0.04827533493728206
ACH-000011,-0.009735231065540972
ACH-000012,-0.12797209436397514
ACH-000013,-0.13969424167272942
ACH-000014,-0.23118483714765886
ACH-000015,-0.07362426013051382
ACH-000017,-0.15724017567438692
ACH-000018,-0.07915014898169809
ACH-000019,-0.21292878966350892
ACH-000021,-0.013597959289902298
ACH-000022,-0.20550583134899672
ACH-000025,-0.1433470044425212
ACH-000028,-0.2309807245798857
ACH-000030,-0.10924504097656647
ACH-000035,-0.17321458347771068
ACH-000036,-0.19600335656360235
ACH-000037,-0.095214120130688
ACH-000039,-0.1398813232329699
ACH-000040,-0.19455886224197189
ACH-000041,-0.04971309717816949
ACH-000042,-0.09057661610478243
ACH-000045,0.002409490594126953
ACH-000047,-0.10896189131759107
ACH-000052,0.06400996341726987
ACH-000053,-0.07779601211670012
ACH-000054,-0.1421038392026424
ACH-000055,-0.20697965015555947
ACH-000060,-0.15134795198786932
ACH-000067,-0.3356130622237539
ACH-000070,-0.08816832872674396
ACH-000075,-0.26216646462952564
ACH-000078,-0.18819115016765464
ACH-000082,-0.10827123616361843
ACH-000085,-0.1795226197810737
ACH-000086,-0.1864535854737729
ACH-000087,-0.13720422798338655
ACH-000092,-0.06145799560609661
ACH-000095,-0.09063435589133194
ACH-000097,-0.1438201170298659
ACH-000098,-0.1661811694638438
ACH-000099,-0.1704249629526649
ACH-000108,-0.14101934876982036
ACH-000113,-0.15403144810278135
ACH-000116,-0.19054005390030504
ACH-000118,-0.11608889869158773
ACH-000120,-0.006153208873910784
ACH-000123,-0.2962174200406862
ACH-000127,-0.2033887722417064
ACH-000128,-0.19891253453062246
ACH-000132,-0.0455459153256919
ACH-000133,-0.144618155248695
ACH-000137,-0.13837814055458905
ACH-000138,-0.17435018055541399
ACH-000142,-0.1876642259914384
ACH-000143,-0.1915505401255756
ACH-000146,-0.06430547222894598
ACH-000148,-0.11196498669559417
ACH-000150,-0.0472926366950323
ACH-000152,-0.12130197771252943
ACH-000153,-0.12151475284374658
ACH-000159,-0.22450849636709028
