,OGDH (4967)
ACH-000426,-0.9117924143666516
ACH-000427,-0.35074211930753
ACH-000433,-0.017604145650309926
ACH-000435,-0.8874287509604364
ACH-000436,-0.7705022666958222
ACH-000444,-0.6538177513740835
ACH-000445,-0.18170759477548154
ACH-000448,-0.30261447786768314
ACH-000450,-0.189283212857858
ACH-000452,-0.6725161323231036
ACH-000454,-0.5524870969906416
ACH-000458,-0.2992805365820749
ACH-000459,-0.7061507733006923
ACH-000460,-0.2930536401601365
ACH-000461,-0.1995822993941289
ACH-000463,-0.11554525077332554
ACH-000464,-0.34315160297973457
ACH-000466,-0.651703028772844
ACH-000467,-0.4233633412671597
ACH-000468,-0.2985168874765637
ACH-000469,-0.13358612755791774
ACH-000470,-0.4760151061643148
ACH-000471,-0.663510670025807
ACH-000472,-0.25091255275938545
ACH-000473,-0.004777279238567346
ACH-000475,-0.19884453411866468
ACH-000476,-0.5055268292080419
ACH-000477,-0.2835191928781381
ACH-000479,-0.029916335938797483
ACH-000480,-0.13110663037954884
ACH-000481,-0.6053928528393637
ACH-000483,-0.2015760563211786
ACH-000484,-0.6158281588703752
ACH-000485,-0.45125380174166096
ACH-000486,-0.5598841200352584
ACH-000487,-0.6791439527709413
ACH-000488,-0.33829102378235776
ACH-000490,-0.1982485451101124
ACH-000491,-0.3973746298080332
ACH-000495,-0.21734592968144492
ACH-000496,-0.3621248743471716
ACH-000499,-0.24283086505429954
ACH-000500,-0.5662596787468103
ACH-000502,-0.6645752536862201
ACH-000503,-0.3937605159768343
ACH-000505,-0.29730699685487894
ACH-000507,-0.3501401103675861
ACH-000510,-0.3759453946936661
ACH-000511,-0.14516587424656496
ACH-000512,-0.685449878235905
ACH-000516,-0.26334669684455475
ACH-000517,-0.5197500248767111
ACH-000518,-0.5732518013510841
ACH-000520,-0.14825294692629828
ACH-000521,-0.4826117581293857
ACH-000522,-0.5528044399208805
ACH-000524,-0.20955384181986514
ACH-000527,-0.48458984096694896
ACH-000528,-0.6065845165767391
ACH-000537,-0.3324265342041101
ACH-000541,-0.14459124434339524
ACH-000542,-0.274880657778349
ACH-000544,-0.14553295700161867
ACH-000545,-0.2549581922302673
ACH-000547,-0.15336947416129545
ACH-000548,-0.283555975538306
ACH-000549,-0.41334754760357495
ACH-000550,-0.5245322771714676
ACH-000552,-0.3666656322134322
ACH-000556,-0.41332048113916536
ACH-000557,-0.8952793854636667
ACH-000569,-0.015586685334904132
ACH-000570,-0.28199203854857385
ACH-000571,-0.3356443034428952
ACH-000573,-0.6591284174492914
ACH-000576,-0.7637227860420606
ACH-000579,-0.5215126384449644
ACH-000580,-0.9688191117672742
ACH-000584,-0.7676670768993501
ACH-000585,-0.03620896379131982
ACH-000588,-0.8080784731589106
ACH-000589,-0.3449747933400786
ACH-000591,-0.2334027481374261
ACH-000593,-0.2293750854702781
ACH-000600,-0.26283874326927303
ACH-000601,-0.5191960090628112
ACH-000605,-0.4334696516055108
ACH-000606,-0.06635945811885295
ACH-000608,-0.35125470471177844
ACH-000614,-0.6016205001697552
ACH-000616,-0.3187062798057673
ACH-000618,-0.4816904762058248
ACH-000619,-0.4534263672058752
ACH-000620,-0.518649310334602
ACH-000621,-0.4562679414755639
ACH-000622,-0.23878591090842802
ACH-000623,-0.029603526319052564
ACH-000624,-0.7985509161375783
ACH-000627,-0.14965421296369935
ACH-000630,-0.23904757468588095
ACH-000631,-0.3915275124117096
ACH-000632,-0.6997262603570789
ACH-000633,-0.4119060454884241
ACH-000637,-0.20832960278373144
ACH-000638,-0.5186398751190688
ACH-000646,-0.5827303707372589
ACH-000647,-0.4179480493695661
ACH-000648,-0.3966412952558132
ACH-000649,-0.1578170436082527
ACH-000651,-0.5485471389024675
ACH-000652,-0.6407910046383611
ACH-000653,-0.6291267105840331
ACH-000657,-0.300065439232353
ACH-000658,-0.8051395405647176
ACH-000661,-0.3892081215700589
ACH-000662,-0.3296884014162068
ACH-000663,-0.5578021219233756
ACH-000665,-0.06980710927437153
ACH-000671,-0.4730535267722633
ACH-000672,-0.7856612850642041
ACH-000673,-0.20669253796578452
ACH-000676,-0.8185667247233465
ACH-000677,-0.7379020387858898
ACH-000681,-0.11685250865664445
ACH-000683,-0.3435618958926159
ACH-000684,-0.5448043436892436
ACH-000688,-0.18193816651385974
ACH-000693,-0.3909517464225144
ACH-000694,-0.38057146731074587
ACH-000695,-0.2038296103202277
ACH-000696,-0.4414610598416671
ACH-000697,-0.5863931639818651
ACH-000699,-0.2545635187698785
ACH-000701,-0.4829882235535702
ACH-000706,-0.5463072001914939
ACH-000711,-0.5517002410556672
ACH-000713,-0.6312614348012743
ACH-000714,-0.6644560966468539
ACH-000718,-0.4069798921640921
ACH-000720,-0.048629804765458
ACH-000721,-0.891139503627136
ACH-000724,-0.34454089126657683
ACH-000725,-0.4319228992560106
ACH-000732,-0.4295761831123656
ACH-000734,-0.2995559849997896
ACH-000735,-0.41864241829396376
ACH-000736,-0.5624721559217274
ACH-000738,-0.13230110624960428
ACH-000746,-0.5789457808414931
ACH-000747,-0.6583581710895313
ACH-000748,-0.28699688480003005
ACH-000753,-0.7895687988382913
ACH-000756,0.05730071876533153
ACH-000757,-0.36685440128415936
ACH-000758,-0.5901035216924095
ACH-000760,-0.4640797997034624
ACH-000762,-0.3241417876560256
ACH-000763,-1.0478402652554537
ACH-000764,-0.6231479168602968
ACH-000765,-0.8256571596973736
ACH-000766,-0.3476320061479008
ACH-000767,-0.5947302140474039
ACH-000768,-0.7096437129254649
ACH-000769,-0.1878742633479733
ACH-000770,-0.5188881733322482
ACH-000771,-0.2899407944261707
ACH-000773,-0.39692294834186403
ACH-000776,-0.4587390889299318
ACH-000777,-0.5334999726746711
ACH-000778,-0.4516274928912063
ACH-000781,-0.3966089274793754
ACH-000782,-0.8444628227665557
ACH-000783,-0.1825675883652659
ACH-000784,-0.3704403260640067
ACH-000785,-0.3981524188501969
ACH-000787,-0.5078412708167974
ACH-000788,-0.4384421229983755
ACH-000791,-0.467019810387794
ACH-000792,-0.14519447325870494
ACH-000794,-0.3873524533627845
ACH-000796,-0.512619258913742
ACH-000798,-0.16036191658553972
ACH-000799,-0.16793281834490534
ACH-000800,-0.7177872517511005
ACH-000802,-0.16948283151218238
ACH-000804,-0.3208152012781041
ACH-000805,-0.21843824712642115
ACH-000809,-0.5962709869833422
ACH-000810,-0.8874769844312679
ACH-000811,-0.3476235305463617
ACH-000817,-0.7942493295175765
ACH-000819,-0.20472481636906906
ACH-000820,-0.5579220415320835
ACH-000821,-1.2825656310213185
ACH-000822,-0.3509669368028302
ACH-000823,-0.3252532389487168
ACH-000824,-0.1354254867741303
ACH-000827,-0.3261891735865296
ACH-000829,-0.4621057469150109
ACH-000831,-0.6327684892278246
ACH-000832,-0.3891387245409219
ACH-000833,-0.5800782856263552
ACH-000834,-0.004761038099453797
ACH-000835,-0.3263739928399134
ACH-000836,-0.14070081047739325
ACH-000837,-0.6928422752037174
ACH-000838,-1.0279802996133176
ACH-000839,-0.06506151532913419
ACH-000840,-0.4738806509012676
ACH-000841,-0.4955078172975374
ACH-000843,-0.5509875519663756
ACH-000846,-0.21451322802375825
ACH-000847,-0.4330874520715714
ACH-000848,-0.29241187111704753
ACH-000849,-0.35117324403356576
ACH-000851,-0.4278359813564647
ACH-000855,-0.22342480670597176
ACH-000856,-0.5073604392596747
ACH-000858,-0.08670154257184222
ACH-000859,-0.6004204868752029
ACH-000861,0.01853558038713821
ACH-000862,-0.4814881302529197
ACH-000865,-0.2424515803722839
ACH-000866,-0.6984835199271164
ACH-000867,-0.2103953854433843
ACH-000869,-0.4333684832074587
ACH-000872,-0.6055669652292103
ACH-000873,-0.3818647902632024
ACH-000876,-0.8905230265588098
ACH-000878,-0.6227435196003669
ACH-000880,-0.4134285040369473
ACH-000881,-0.4552910444726577
ACH-000882,-0.7080441344707702
ACH-000884,-0.4133101470889176
ACH-000885,-0.5013674783015473
ACH-000887,-0.3014721654346332
ACH-000889,-0.8272414798840291
ACH-000896,-0.7876071748425596
ACH-000898,-0.4116909460164392
ACH-000900,-0.4188098873808948
ACH-000901,-0.13234325203834918
ACH-000905,-0.35696364126016616
ACH-000906,-0.6753503497215978
ACH-000907,-0.08708593809500458
ACH-000910,-0.633986814553307
ACH-000911,-0.5522054088950583
ACH-000912,-0.5322467474857265
ACH-000913,-0.26378610464491503
ACH-000915,-0.6697723836740275
ACH-000916,-0.9364589439613262
ACH-000917,-0.4089143695542839
ACH-000920,-0.6143878109071053
ACH-000921,-0.4949142105791132
ACH-000924,-0.6057857774338851
ACH-000926,-0.3979360948697685
ACH-000928,-0.42786908613742897
ACH-000929,-0.4189158585965403
ACH-000932,-0.5589403215732662
ACH-000935,-0.31827244877979993
ACH-000936,-0.6203960493461157
ACH-000937,-0.7244263426733383
ACH-000938,-0.7813819184343151
ACH-000939,-0.1670195094612589
ACH-000941,-0.4988030629104408
ACH-000943,-0.5532187502496291
ACH-000946,-0.5609803224510539
ACH-000947,-0.6720600155819388
ACH-000948,-0.535441300673265
ACH-000950,-0.2661190099397923
ACH-000953,-0.771595065309988
ACH-000954,-0.11877896559706752
ACH-000957,-0.2600175570250127
ACH-000958,-0.4000362006876816
ACH-000960,-0.8559450003335977
ACH-000963,-0.807621112831377
ACH-000968,-0.6538338690142949
ACH-000969,-0.4976374930178389
ACH-000972,-0.33633818468265403
ACH-000973,-0.3894493239345519
ACH-000974,-0.6742105154197561
ACH-000978,-0.8256381565888564
ACH-000984,-0.39496050390127896
ACH-000986,-0.4513103732644211
ACH-000988,-0.3058705628308103
ACH-000993,-0.2005829579072872
ACH-000994,-0.6737189018979426
ACH-000996,-0.2646231101984657
ACH-001001,-0.31630115077823784
ACH-001020,0.09538688755082887
ACH-001028,-0.764929011514075
ACH-001031,-0.1545363809092274
ACH-001038,-0.7318085280498241
ACH-001048,-0.504982762358794
ACH-001050,-0.3070831025080464
ACH-001053,-0.13523057400474242
ACH-001054,-0.4245843079907219
ACH-001061,-0.5222595748905106
ACH-001067,-0.3641192069582659
ACH-001075,-0.33869823462974546
ACH-001096,-0.5230720129659627
ACH-001111,-0.578429130713723
ACH-001119,-0.18963479234273192
ACH-001128,0.5754471701550511
ACH-001134,-0.5380393329227311
ACH-001151,-0.7336710670331928
ACH-001163,-0.7183422664043227
ACH-001164,-0.4180483203750495
ACH-001183,-0.2119362109376526
ACH-001192,-0.19739560211031465
ACH-001193,-0.3068567874823063
ACH-001196,-0.4830634020880134
ACH-001197,-0.16519850110225573
ACH-001205,-0.4284574580132785
ACH-001211,-0.1869628620454129
ACH-001212,-0.5074436446424845
ACH-001228,-0.20261758883810327
ACH-001232,-0.2201258631478892
ACH-001239,-0.4543654329584527
ACH-001270,-0.2330432280213132
ACH-001274,-0.6620251136711667
ACH-001275,-0.5342967769564219
ACH-001277,-0.3440324123452945
ACH-001278,-0.5788952411977454
ACH-001280,-0.06943439496738035
ACH-001283,0.008506441043049661
ACH-001289,-0.6803410950356235
ACH-001300,-0.2530689998755277
ACH-001301,-0.16064872484214754
ACH-001302,-0.3930825399636552
ACH-001306,-0.2579065393446293
ACH-001318,-0.3632076153838388
ACH-001322,-0.10634199570056764
ACH-001328,-0.26168281384998515
ACH-001332,-0.3476509691631861
ACH-001336,-0.2881054628320548
ACH-001346,-0.4492999716338418
ACH-001353,-0.31754243945127497
ACH-001354,-0.3689161988323179
ACH-001367,-0.586738870994864
ACH-001368,-0.8558113215484008
ACH-001374,-0.15458522626464516
ACH-001377,-0.6223018416761728
ACH-001380,-0.6058503621595699
ACH-001391,-0.3329285200848673
ACH-001408,-0.06849765542401093
ACH-001430,-0.3732482205170595
ACH-001431,-0.5646982525213444
ACH-001450,-0.5654373078962865
ACH-001496,-0.07247607138926537
ACH-001500,-0.2899137954992015
ACH-001523,-0.35742070117084707
ACH-001532,-0.4055906490590461
ACH-001550,-0.14381504334913806
ACH-001552,-0.3085858049321972
ACH-001554,-0.3213318175907327
ACH-001654,-0.2773295021868111
ACH-001735,-0.8968031889914574
ACH-001736,-0.8375216661707443
ACH-001737,-0.13419706159192854
ACH-001740,-0.4431657191924791
ACH-001745,-0.3796790869094498
ACH-001765,-0.2624469625121801
