,TOP3B (8940)
ACH-000621,-0.18977956120117453
ACH-000622,-0.26714314230519115
ACH-000623,-0.23587913285010398
ACH-000624,-0.1293179019845135
ACH-000627,-0.11230643967674628
ACH-000630,-0.16521352028426986
ACH-000631,-0.22219439732076476
ACH-000632,0.0015966935834651975
ACH-000633,-0.28113507470537624
ACH-000637,0.005514279235434115
ACH-000638,-0.07465536362377252
ACH-000646,-0.05658627715736168
ACH-000647,-0.08554463894443101
ACH-000648,0.03635251686434651
ACH-000649,-0.11027777253620308
ACH-000651,-0.07020435572405047
ACH-000652,-0.15837733543502253
ACH-000653,0.026307270046866
ACH-000657,-0.20819425178256984
ACH-000658,-0.08125275054066608
ACH-000661,-0.19188502002885516
ACH-000662,-0.4941525071748865
ACH-000663,-0.25648424588845264
ACH-000665,-0.2062149488142586
ACH-000671,0.059968843026515485
ACH-000672,-0.1354620453465937
ACH-000673,-0.1055306181778167
ACH-000676,-0.1906672571722024
ACH-000677,-0.2524709223482991
ACH-000681,-0.15115011228103642
ACH-000683,-0.052864226664694
ACH-000684,-0.1777457854183229
ACH-000688,0.1589031758383576
ACH-000693,-0.17967217469390506
ACH-000694,-0.09907906467057373
ACH-000695,-0.0928683628967544
ACH-000696,-0.13228848185682265
ACH-000697,-0.3954356117173659
ACH-000699,-0.15691277602390355
ACH-000701,-0.04828404766800229
ACH-000706,0.041037649379904506
ACH-000711,-0.09379850254122084
ACH-000713,0.04920302350035847
ACH-000714,-0.07636259056559762
ACH-000718,-0.13191090689573542
ACH-000720,-0.1165609496155412
ACH-000721,-0.3633779929816037
ACH-000724,-0.2426194701890159
ACH-000725,-0.24700638479326545
ACH-000732,-0.10675357071967934
ACH-000734,-0.14069984538380564
ACH-000735,-0.14919564843013142
ACH-000736,-0.07919566986100572
ACH-000738,-0.1302749658968403
ACH-000746,-0.02054772969769872
ACH-000747,-0.15997760966583574
ACH-000748,-0.03486009240680345
ACH-000753,-0.14322752503889244
ACH-000756,-0.04304916004625553
ACH-000757,-0.2561847428409408
ACH-000758,0.07786649125965905
ACH-000760,-0.18043982231189265
ACH-000762,-0.05278049325162965
ACH-000763,-0.1986981039999051
ACH-000764,-0.26275858533208235
ACH-000765,-0.0904384533709425
ACH-000766,-0.18183566012630548
ACH-000767,-0.060455810521363736
ACH-000768,-0.07051825586987034
ACH-000769,-0.04630474272939347
ACH-000770,-0.21975059917687886
ACH-000771,-0.048432764022009835
ACH-000773,-0.11312786147360575
ACH-000776,-0.12957625067793244
ACH-000777,-0.18546793517479265
ACH-000778,-0.5062858797396493
ACH-000781,-0.2327565902093787
ACH-000782,0.003094469732429121
ACH-000783,-0.02323143045433181
ACH-000784,-0.13999511993046745
ACH-000785,-0.09093511551091232
ACH-000787,-0.16162438814109034
ACH-000788,-0.2399450376359969
ACH-000791,-0.26002252781455193
ACH-000792,-0.2149743796590073
ACH-000794,-0.1250358652729264
ACH-000796,-0.08401588854570398
ACH-000798,0.10258645020013234
ACH-000799,-0.3867830001175439
ACH-000800,-0.3203082737302618
ACH-000802,-0.2445607421343717
ACH-000804,0.039902835202555456
ACH-000805,-0.4308903378803667
ACH-000809,-0.07473805542418227
ACH-000810,0.21301464451022126
ACH-000811,-0.06048695017482188
ACH-000817,0.07715977390857479
ACH-000819,-0.020249157805120824
ACH-000820,-0.19373310239848945
ACH-000821,-0.14002281653073526
ACH-000822,-0.1573617522461292
ACH-000823,-0.1570151011730895
ACH-000824,-0.15066967886378116
ACH-000827,-0.015528109982861131
ACH-000829,-0.1548511187058706
ACH-000831,-0.1406204943093455
ACH-000832,-0.1511921329993932
ACH-000833,-0.2460880174727042
ACH-000834,-0.13184212347507873
ACH-000835,-0.08799066553824339
ACH-000836,-0.12025114829567884
ACH-000837,-0.08157619403833698
ACH-000838,0.06093221941237579
ACH-000839,-0.1078346723551602
ACH-000840,-0.3757703573116412
ACH-000841,-0.1595044514425587
ACH-000843,-0.2946709349251231
ACH-000846,-0.41402929096136665
ACH-000847,-0.09406959998772807
ACH-000848,-0.031647353193722284
ACH-000849,-0.18350973328204495
ACH-000851,-0.09025377391269077
ACH-000855,-0.12216723319216374
ACH-000856,0.013838727446000721
ACH-000858,-0.31108397183846
ACH-000859,-0.28446092263662176
ACH-000861,-0.2301209958090579
ACH-000862,-0.190220322042026
ACH-000865,-0.12095222796143584
ACH-000866,-0.036888348676577434
ACH-000867,-0.17745572778766874
ACH-000869,-0.2715666135179956
ACH-000872,-0.4785974550029719
ACH-000873,-0.19288752404813256
ACH-000876,-0.18705545249110409
ACH-000878,-0.2101699378985005
ACH-000880,-0.10346218624117473
ACH-000881,-0.20505636711692612
ACH-000882,-0.1549720490278495
ACH-000884,-0.1852885756882001
ACH-000885,-0.025019758138359896
ACH-000887,-0.3184756555952374
ACH-000889,-0.0844125772453883
ACH-000896,-0.2367080295149663
ACH-000898,-0.1905480910443709
ACH-000900,-0.15972363693286792
ACH-000901,-0.3698052404778934
ACH-000905,0.01476150798381289
ACH-000906,-0.13264109233712884
ACH-000907,-0.3986742985972659
ACH-000910,-0.13135028987106565
ACH-000911,-0.18261171496141235
ACH-000912,-0.21999053287997888
ACH-000913,-0.13708094124928705
ACH-000915,0.09743923142657844
ACH-000916,0.05581726590063376
ACH-000917,-0.05708420143034295
ACH-000920,-0.13346791124366125
ACH-000921,-0.17055393823162976
ACH-000924,-0.20456116156718412
ACH-000926,-0.1406395492264035
ACH-000928,-0.05492561216418155
ACH-000929,0.030745503866310312
ACH-000932,-0.013996110088764693
ACH-000935,-0.17767904450210095
ACH-000936,-0.17515588678047114
ACH-000937,-0.26479249129591725
ACH-000938,-0.18630335889883493
ACH-000939,0.013672050534490708
ACH-000941,-0.21948519275009126
ACH-000943,-0.07037511071029501
ACH-000946,-0.0855645089426735
ACH-000947,-0.10303551069023427
ACH-000948,-0.15516438525117054
ACH-000950,-0.23021188850271296
ACH-000953,-0.2660642373512109
ACH-000954,-0.14678152219788754
ACH-000957,-0.16838212869171318
ACH-000958,-0.25696409181615537
ACH-000960,-0.12136687995916914
ACH-000963,-0.08878737705230509
ACH-000968,-0.013950758106189428
ACH-000969,-0.22689527762538614
ACH-000972,-0.08212066000497792
ACH-000973,0.014722431359220675
ACH-000974,-0.17850131400677074
ACH-000978,-0.28950884556559103
ACH-000984,0.07660556823107187
ACH-000986,-0.11193658384164168
ACH-000988,-0.13117888420703358
ACH-000993,-0.09352569270772708
ACH-000994,-0.2875592554575884
ACH-000996,-0.07529107402222131
ACH-001001,-0.05474758070305
ACH-001020,0.10243226917414168
ACH-001028,-0.1539928968108259
ACH-001031,-0.1084827546435261
ACH-001038,-0.16290130077149442
ACH-001048,-0.03504278165348165
ACH-001050,-0.06329670222644918
ACH-001053,0.11404358839244175
ACH-001054,-0.2323339335312312
ACH-001061,-0.0759730998380965
ACH-001067,-0.24226662494854856
ACH-001075,0.1599127331380051
ACH-001096,-0.017924035121910698
ACH-001111,0.035008367303454004
ACH-001119,-0.26159187940946715
ACH-001128,-0.2484524382983661
ACH-001134,-0.21976002980948803
ACH-001151,-0.16832545424131706
ACH-001163,-0.12282110089675455
ACH-001164,-0.2853598592697156
ACH-001183,-0.1578221406773306
ACH-001192,-0.17446060715172473
ACH-001193,0.12341002878420415
ACH-001196,-0.060660876734964064
ACH-001197,-0.20883130373503836
ACH-001205,-0.07893263676859866
ACH-001211,-0.2243618605628797
ACH-001212,-0.09012291024246467
ACH-001228,-0.0837206377987586
ACH-001232,-0.08711126073535205
ACH-001239,-0.23933267899556016
ACH-001270,-0.2570366556400349
ACH-001274,-0.06573775002016796
ACH-001275,-0.1957542577377036
ACH-001277,-0.16470791103591115
ACH-001278,-0.09671487849644618
ACH-001280,-0.11574492848515724
ACH-001283,-0.1543740477871556
ACH-001289,-0.2354015963667
ACH-001300,-0.14684347423246116
ACH-001301,-0.20879980315329486
ACH-001302,0.17524699948598998
ACH-001306,-0.2577485833370424
ACH-001318,-0.2343275373692765
ACH-001322,-0.1663778374380824
ACH-001328,0.06468489169175863
ACH-001332,-0.25558598607157346
ACH-001336,-0.057177221124553874
ACH-001346,-0.3034509458986373
ACH-001353,-0.07500922664654938
ACH-001354,-0.1836458604166981
ACH-001367,-0.4313346506089598
ACH-001368,-0.18654092550707788
ACH-001374,0.010627416875723055
ACH-001377,0.0780405696937021
ACH-001380,0.03848989592163489
ACH-001391,-0.1508035769976885
ACH-001408,-0.2573958353611187
ACH-001430,0.06456105018745906
ACH-001431,-0.1432430411434947
ACH-001450,-0.16171931270486414
ACH-001496,-0.10237120482459937
ACH-001500,0.044224247845241364
ACH-001523,-0.03526489443947714
ACH-001532,-0.1750112750404709
ACH-001550,-0.1785609623552939
ACH-001552,-0.08797687496103426
ACH-001554,-0.1618945228639865
ACH-001654,-0.1346980214594046
ACH-001735,-0.10662544372134736
ACH-001736,-0.19649949652395127
ACH-001737,-0.6537094377283408
ACH-001740,0.01734510893937455
ACH-001745,-0.05305297836290939
ACH-001765,-0.1706433999741542
