,GLIPR1L2 (144321)
ACH-000004,0.1851935566483472
ACH-000005,-0.1170329892923894
ACH-000007,0.10584452357085036
ACH-000009,0.13733071289061471
ACH-000011,0.014820363816118953
ACH-000012,0.0640166395867325
ACH-000013,0.00030882070432501456
ACH-000014,0.033722907693898095
ACH-000015,-0.01957083441907515
ACH-000017,-0.05201380892173309
ACH-000018,0.01977509666522471
ACH-000019,0.10311886440524043
ACH-000021,0.0015016338472832375
ACH-000022,0.02227099977238236
ACH-000025,-0.1972282319970015
ACH-000028,0.019764081703990924
ACH-000030,0.06818356722086016
ACH-000035,0.0808620512750519
ACH-000036,0.0002621460114102615
ACH-000037,-0.03125041965468781
ACH-000039,0.055713867673832906
ACH-000040,-0.19461912490495634
ACH-000041,-0.07038152357415042
ACH-000042,0.007517445612752019
ACH-000045,0.04056924399863216
ACH-000047,0.04201303701078224
ACH-000052,0.11185675396513003
ACH-000053,0.12502418536162854
ACH-000054,-0.006827183540069379
ACH-000055,0.08651518197503567
ACH-000060,0.11106637350312383
ACH-000067,-0.10039095393989342
ACH-000070,0.09137442512207368
ACH-000075,-0.050784354314814435
ACH-000078,0.215765624704538
ACH-000082,0.008996195573403356
ACH-000085,0.14932543853601898
ACH-000086,-0.1825610796036303
ACH-000087,-0.004974676756874239
ACH-000092,0.04924944901396475
ACH-000095,0.004762549818939767
ACH-000097,0.12791891045683734
ACH-000098,0.07120440158929206
ACH-000099,-0.03657320884517026
ACH-000108,0.1987605746561365
ACH-000113,0.014725924187692384
ACH-000116,0.023735428311791058
ACH-000118,-0.0285233943549637
ACH-000120,0.22329582270673826
ACH-000123,0.05425467306353658
ACH-000127,0.02004456634196737
ACH-000128,-0.28345246201544466
ACH-000132,0.02132709644555313
ACH-000133,-0.12967698636132186
ACH-000137,-0.05692787508261641
ACH-000138,-0.05151559943102165
ACH-000142,0.05339242354739341
ACH-000143,0.10071087355233864
ACH-000146,0.016433947128331784
ACH-000148,-0.004105019285239696
ACH-000150,-0.06633616707249594
ACH-000152,-0.12616915524369654
ACH-000153,0.03920172162350702
ACH-000159,0.032242451993845164
ACH-000160,0.07874033843663729
ACH-000163,0.13510947192938505
ACH-000167,0.001416986657632656
ACH-000168,0.07658742810325385
ACH-000169,-0.020129585558594225
ACH-000178,0.023209885367448384
ACH-000183,0.11177610526123624
ACH-000188,-0.006772893615154915
ACH-000189,0.012454455433681351
ACH-000190,-0.2071038275345727
ACH-000198,0.02133390055735871
ACH-000203,-0.11533416777435825
ACH-000204,-0.2283281479926948
ACH-000206,0.16696135424957825
ACH-000207,0.1212029619925472
ACH-000208,-0.08514556905352068
ACH-000210,-0.06639421447948814
ACH-000211,0.02430014760372056
ACH-000215,-0.0725427890123973
ACH-000221,0.09591391806826287
ACH-000222,-0.13670599615946524
ACH-000223,-0.1711549134533774
ACH-000226,-0.08442174926000118
ACH-000227,0.16682123276885086
ACH-000228,0.1933588205147656
ACH-000231,0.014222068802677838
ACH-000232,-0.07222288386481583
ACH-000233,0.11641076436995106
ACH-000234,-0.13423447453754636
ACH-000235,-0.05183219425986279
ACH-000237,-0.12059456657153265
ACH-000238,0.058086107218243935
ACH-000242,0.27186795841620315
ACH-000243,0.07534188430857054
ACH-000244,0.19817042018874806
ACH-000246,-0.01817500214786513
ACH-000248,-0.1682030002353816
ACH-000250,-0.01118636761585052
ACH-000251,0.05123687457978926
ACH-000252,-0.01692643349650993
ACH-000253,-0.01817632339818273
ACH-000255,-0.01818340604367733
ACH-000256,0.015697652135464854
ACH-000257,-0.03520820111482504
ACH-000258,0.16360145142479365
ACH-000259,-0.017004452431137226
ACH-000260,0.052397870845296485
ACH-000261,-0.0067911062676778225
ACH-000262,0.07983031911857219
ACH-000263,0.12460063952488605
ACH-000264,0.035484824880160436
ACH-000265,0.007583486363500898
ACH-000266,0.008473082786249544
ACH-000272,0.1117371642723455
ACH-000274,0.05142430951766527
ACH-000277,-0.07540322345042451
ACH-000278,-0.15962165189776056
ACH-000279,0.09361024275654507
ACH-000280,-0.038034168493595005
ACH-000281,-0.11138959506688337
ACH-000288,0.08538808378043447
ACH-000291,0.10431638274869727
ACH-000293,-0.06096057049035442
ACH-000294,0.11530008402667268
ACH-000295,0.14564836229331296
ACH-000296,0.06665692948971222
ACH-000302,0.050043246699179804
ACH-000304,0.08400122200325796
ACH-000307,0.030449960007335863
ACH-000308,0.08900848970398507
ACH-000310,0.1873434974744495
ACH-000311,-0.015892839792795484
ACH-000312,0.007873991999358182
ACH-000315,-0.056626074459810376
ACH-000316,0.08005344501390696
ACH-000317,0.19876475668834576
ACH-000318,-0.03987778638775273
ACH-000319,-0.037099823305766166
ACH-000320,0.037367562744861214
ACH-000322,-0.15321600010086664
ACH-000323,0.11989470412425618
ACH-000324,-0.00426748672092117
ACH-000329,0.060398444964759636
ACH-000330,-0.07942189313606943
ACH-000331,-0.05782481317419709
ACH-000332,0.04577441891646685
