,CHAD (1101)
ACH-000454,0.05109091875657122
ACH-000458,-0.08389481711105425
ACH-000459,0.08463234955717107
ACH-000460,-0.14690143914032666
ACH-000461,0.057528533443194786
ACH-000463,-0.0691103160047553
ACH-000464,-0.434141550223667
ACH-000466,-0.2574473818091123
ACH-000467,-0.04725494299688285
ACH-000468,-0.2999360817629022
ACH-000469,-0.21864642093600145
ACH-000470,-0.08913135199855009
ACH-000471,-0.061715780824340725
ACH-000472,-0.11672479225937045
ACH-000473,0.009883306771736678
ACH-000475,-0.08037368004457078
ACH-000476,-0.0940680980727342
ACH-000477,-0.008267936929509159
ACH-000479,-0.00718447532711492
ACH-000480,-0.1168382256276576
ACH-000481,-0.11207443560827234
ACH-000483,-0.020410346408367263
ACH-000484,-0.057257119724795136
ACH-000485,-0.10926974340297453
ACH-000486,-0.2928429807276773
ACH-000487,0.07382917044923483
ACH-000488,-0.16303692425417002
ACH-000490,-0.0633375629011955
ACH-000491,-0.04702060421992014
ACH-000495,-0.21902886514935
ACH-000496,0.07811294067623449
ACH-000499,0.03620638053964535
ACH-000500,-0.3388463860206842
ACH-000502,-0.2390148624048879
ACH-000503,-0.13170030697844332
ACH-000505,-0.03685100958761532
ACH-000507,0.06358096721347548
ACH-000510,-0.1143682315372668
ACH-000511,-0.20777039339588066
ACH-000512,-0.15827175470696034
ACH-000516,0.003875612042969928
ACH-000517,-0.029109539540776268
ACH-000518,-0.06002246305815743
ACH-000520,-0.13725107519785296
ACH-000521,-0.287092019084606
ACH-000522,-0.11237553997197497
ACH-000524,-0.03689449028798123
ACH-000527,-0.057809779241707424
ACH-000528,0.0036279734662808577
ACH-000537,-0.13979456904348694
ACH-000541,0.2734592252366215
ACH-000542,-0.05684537784073805
ACH-000544,-0.3774390069216401
ACH-000545,-0.11168566573376364
ACH-000547,0.17027331742803686
ACH-000548,-0.012191273855205952
ACH-000549,-0.0022146402920095124
ACH-000550,-0.1137660102159856
ACH-000552,-0.1668562029919164
ACH-000556,-0.15955069924356555
ACH-000557,0.05743263264930915
ACH-000569,0.09304025486059468
ACH-000570,-0.12046809032421205
ACH-000571,0.04826696846647803
ACH-000573,-0.021230494437231257
ACH-000576,-0.06910522139070133
ACH-000579,-0.16369231998177172
ACH-000580,-0.10492231654840853
ACH-000584,-0.01741078373024004
ACH-000585,-0.032413000607259684
ACH-000588,-0.0304016313226608
ACH-000589,-0.14758898877332888
ACH-000591,-0.1065330767949104
ACH-000593,-0.10241370123197996
ACH-000600,-0.2804190875719748
ACH-000601,-0.09468537343815278
ACH-000605,-0.11590934601934065
ACH-000606,-0.13381054039170234
ACH-000608,-0.028619981325476367
ACH-000614,0.07465600664538805
ACH-000616,-0.17992530068608836
ACH-000618,-0.15132484756722792
ACH-000619,-0.17161128993187755
ACH-000620,-0.08255754211402441
ACH-000621,0.032009372915054346
ACH-000622,0.0319765984459582
ACH-000623,-0.3362537606735861
ACH-000624,-0.08858827690155058
ACH-000627,-0.119436423384651
ACH-000630,-0.1446393699852035
ACH-000631,-0.046474018685023794
ACH-000632,-0.10766887435593868
ACH-000633,-0.08855740277353216
ACH-000637,-0.13053426047153965
ACH-000638,0.07145661856858529
ACH-000646,0.030979382103025976
ACH-000647,-0.1509759603122364
ACH-000648,-0.02745975317900865
ACH-000649,-0.13905398593431853
ACH-000651,-0.07913524649878295
ACH-000652,-0.14727128178630244
ACH-000653,-0.039793790992700334
ACH-000657,-0.08439526834775345
ACH-000658,0.000887124295773218
ACH-000661,0.015342436319634438
ACH-000662,-0.4868730738878823
ACH-000663,-0.1207570811307594
ACH-000665,0.0050909902099830345
ACH-000671,-0.055461183272605664
ACH-000672,0.21729388569834912
ACH-000673,-0.24686112509934915
ACH-000676,-0.20385695861685124
ACH-000677,-0.10937963035562358
ACH-000681,0.024856049816941388
ACH-000683,-0.07967775851469969
ACH-000684,-0.08181233156154663
ACH-000688,-0.08281757266680065
ACH-000693,-0.1762063711354234
ACH-000694,-0.07868646356953443
ACH-000695,-0.10352243122789498
ACH-000696,-0.08184152827410779
ACH-000697,-0.09544188233934693
ACH-000699,-0.007640909430893794
ACH-000701,-0.10286244756204094
ACH-000706,-0.040073428992639784
ACH-000711,-0.02084309899907309
ACH-000713,-0.037707832366948864
ACH-000714,-0.12866848070116801
ACH-000718,-0.040068380481078365
ACH-000720,-0.18752387026618186
ACH-000721,-0.14100852421720658
ACH-000724,-0.1627273987390256
ACH-000725,-0.12087471323998665
ACH-000732,-0.12873023845654966
ACH-000734,0.02143700282524184
ACH-000735,-0.1815693195625829
ACH-000736,-0.0004908398570382625
ACH-000738,-0.16123062009037564
ACH-000746,-0.07150435299741324
ACH-000747,-0.03209743292780523
ACH-000748,-0.15090605551102834
ACH-000753,-0.09369609692606036
ACH-000756,-0.04802574168238018
ACH-000757,-0.0391215057011446
ACH-000758,-0.13792312687691718
ACH-000760,-0.03090030866721435
ACH-000762,0.05135362535574056
ACH-000763,0.017614236352938867
ACH-000764,-0.10057895077346553
ACH-000765,-0.012622060878612278
ACH-000766,-0.07973267143112914
ACH-000767,-0.16573542346125472
ACH-000768,-0.027740131295475597
ACH-000769,-0.025262344650973184
ACH-000770,-0.045467913523783265
ACH-000771,-0.06631061469195844
ACH-000773,-0.1856910084955309
ACH-000776,0.1418964392106192
ACH-000777,-0.03007320037893748
ACH-000778,-0.04612429230661788
ACH-000781,-0.008815521161418208
ACH-000782,-0.17262690715236398
ACH-000783,0.0208739017393909
ACH-000784,-0.3043014060496099
ACH-000785,-0.09919618789093186
ACH-000787,0.016211590987357204
ACH-000788,-0.017677735491348726
ACH-000791,-0.20515691563859192
ACH-000792,-0.20881240179549845
ACH-000794,-0.06257487294503106
ACH-000796,-0.035914068125780636
ACH-000798,0.05782549200288855
ACH-000799,-0.052333417189257984
ACH-000800,0.1902680567443144
ACH-000802,-0.15530623447552885
ACH-000804,-0.06810371328617518
ACH-000805,-0.0718012456376291
ACH-000809,-0.1104595019674094
ACH-000810,-0.20687510509915055
ACH-000811,-0.19647985582487876
ACH-000817,-0.1642027964144311
ACH-000819,0.030513930288951475
ACH-000820,-0.06340096988739584
ACH-000821,0.05700612524885317
ACH-000822,0.05230584574894185
ACH-000823,-0.1106347655964586
ACH-000824,-0.05751778055925754
ACH-000827,-0.16812099702232433
ACH-000829,-0.14946663513370784
ACH-000831,-0.04113170386035141
ACH-000832,-0.01754920096529189
ACH-000833,-0.17806496504009886
ACH-000834,0.023534283321759226
ACH-000835,-0.1640483473085497
ACH-000836,-0.11996452060393188
ACH-000837,-0.05869009418491473
ACH-000838,-0.10304125137075286
ACH-000839,-0.13092155636624894
ACH-000840,-0.19186258549246635
ACH-000841,-0.144060556246501
ACH-000843,-0.27223407260230953
ACH-000846,0.08057717096845933
ACH-000847,-0.1093993456614855
ACH-000848,-0.011516283925929476
ACH-000849,-0.030907191456841482
ACH-000851,-0.120331163000232
ACH-000855,0.0917911377654216
ACH-000856,0.04856762821004014
ACH-000858,-0.13252463186532742
ACH-000859,-0.10318423253171692
ACH-000861,0.016665491511126833
ACH-000862,0.033730219892151164
ACH-000865,-0.07152635185339529
ACH-000866,-0.021965338177257137
ACH-000867,-0.02531952413205347
ACH-000869,0.0073638853616455405
ACH-000872,-0.189056772811673
ACH-000873,-0.05596369953223719
ACH-000876,-0.009870364006337244
ACH-000878,-0.1846522058241888
ACH-000880,-0.08309620893326887
ACH-000881,-0.06454288782271174
ACH-000882,0.0756967083186154
ACH-000884,-0.06892190524367174
ACH-000885,-0.031549538342766074
ACH-000887,-0.13533623271826506
ACH-000889,-0.11392216890262565
ACH-000896,-0.10737742755471234
ACH-000898,-0.09837016941855174
ACH-000900,-0.17014719707327622
ACH-000901,-0.11820848509602633
ACH-000905,-0.13946681341522285
ACH-000906,-0.03995362527600038
ACH-000907,-0.19803447089398665
ACH-000910,-0.09922257511617104
ACH-000911,-0.15763419326178865
ACH-000912,-0.21037987021414772
ACH-000913,-0.14192004809186026
ACH-000915,-0.13104655760672893
ACH-000916,-0.11115683839662592
ACH-000917,-0.0911907936007294
ACH-000920,-0.03933926569282432
ACH-000921,-0.03398494835995699
ACH-000924,-0.07379607692543368
ACH-000926,-0.017375847794505975
ACH-000928,-0.10249191813224566
ACH-000929,-0.0481979357679347
ACH-000932,-0.14037158685875456
ACH-000935,-0.1859623289126001
ACH-000936,-0.2263958111076999
ACH-000937,-0.07892066125759023
ACH-000938,-0.051880188005816785
ACH-000939,-0.005532289561506122
ACH-000941,-0.16153360725905694
ACH-000943,0.007034217511407574
ACH-000946,-0.014941697947297206
ACH-000947,-0.16796549133835442
ACH-000948,-0.0168513684718724
ACH-000950,-0.04877529995466664
ACH-000953,-0.13741742517790598
ACH-000954,-0.4430729574282408
ACH-000957,0.15967024861766346
ACH-000958,-0.04443868186454263
ACH-000960,-0.004275549688110556
ACH-000963,-0.1334023620563986
ACH-000968,0.02633000505081366
ACH-000969,0.006128749768995767
ACH-000972,-0.09736177256618082
ACH-000973,-0.04150672263742319
ACH-000974,-0.10192858643095253
ACH-000978,0.1749769588596986
ACH-000984,-0.18609167908656274
ACH-000986,-0.18575888704063626
ACH-000988,-0.0328107614773296
ACH-000993,-0.3261682158938022
ACH-000994,-0.11461856230926072
ACH-000996,-0.09080216849770233
ACH-001001,-0.129347374038978
ACH-001020,0.1281098104579463
ACH-001028,-0.12146325103496755
ACH-001031,-0.13306632423797413
ACH-001038,-0.03166204778782921
ACH-001048,-0.2184594416357304
ACH-001050,-0.12065558785950688
ACH-001053,-0.024706182579209486
ACH-001054,-0.2518079291944157
ACH-001061,-0.155958714311457
ACH-001067,-0.18305072985563167
ACH-001075,-0.08863535616097037
ACH-001096,0.059694063899249014
ACH-001111,-0.3852356835332854
ACH-001119,-0.23638937189976456
ACH-001128,-0.28539966487332724
ACH-001134,-0.06516912970174686
ACH-001151,-0.1416948172307491
ACH-001163,-0.3413884317237643
ACH-001164,-0.2417136634882067
ACH-001183,-0.06858614941900107
ACH-001192,-0.15574500781594516
ACH-001193,-0.14465718095663122
ACH-001196,-0.2281146373926878
ACH-001197,-0.18936700399846668
ACH-001205,-0.131865005116344
ACH-001211,-0.09944887726538178
ACH-001212,-0.06945582522386606
ACH-001228,-0.2045131657223357
ACH-001232,-0.06715967158857508
ACH-001239,-0.02530361634566353
ACH-001270,-0.3475293358462122
ACH-001274,-0.14305076168573072
ACH-001275,0.04588288485399792
ACH-001277,-0.2639118931853494
ACH-001278,-0.19385866449174768
ACH-001280,-0.14908119958422353
ACH-001283,-0.011401183991023477
ACH-001289,-0.03078481089022717
ACH-001300,-0.13543778129747594
ACH-001301,-0.14039777239173268
ACH-001302,-0.2356946906563465
ACH-001306,-0.10295100347595867
ACH-001318,-0.22183882307863176
ACH-001322,-0.17315898497970994
ACH-001328,-0.1835344645321908
ACH-001332,0.0914712382664322
ACH-001336,0.0117176484078947
ACH-001346,-0.16395600599958146
ACH-001353,-0.15299497948182414
ACH-001354,-0.05784849213167665
ACH-001367,-0.029962162033373162
ACH-001368,-0.10352660566401432
ACH-001374,-0.038896932659589566
ACH-001377,0.043697349939592886
ACH-001380,-0.08940566531408912
ACH-001391,0.1725025731154867
ACH-001408,-0.1031686868046526
ACH-001430,0.15662113874227626
ACH-001431,-0.09283298675492016
ACH-001450,-0.021765464511373785
ACH-001496,-0.2035611832505569
ACH-001500,-0.1975791498608646
ACH-001523,-0.1267804121551382
ACH-001532,-0.11171996509117528
ACH-001550,-0.04487107671279193
ACH-001552,-0.2276519947539312
ACH-001554,-0.06679856662364951
ACH-001654,-0.08962535342416672
ACH-001735,0.0110947135017379
ACH-001736,-0.0737748665146787
ACH-001737,-0.2716059254043642
ACH-001740,0.2396280587751293
ACH-001745,-0.07768012774401804
ACH-001765,0.02055639761141399
