,P2RY11 (5032)
ACH-000004,-0.035225203753297664
ACH-000005,-0.10626519528052428
ACH-000007,0.09818214217894324
ACH-000009,0.05332748682948233
ACH-000011,0.057112324896187026
ACH-000012,-0.1906230775516067
ACH-000013,-0.021602084758578808
ACH-000014,-0.0005125842564987173
ACH-000015,-0.12024683089608483
ACH-000017,0.07224643792450186
ACH-000018,0.032333638749591866
ACH-000019,-0.1676985834037536
ACH-000021,-0.0934958136489242
ACH-000022,-0.0066949802096994155
ACH-000025,0.010426510375705857
ACH-000028,-0.2208226106897592
ACH-000030,0.03549491533882727
ACH-000035,-0.1747213960112729
ACH-000036,-0.052981055464964004
ACH-000037,0.04445795720212472
ACH-000039,0.1125403947511474
ACH-000040,-0.04674106239855932
ACH-000041,0.02682035212232096
ACH-000042,0.09419228526041246
ACH-000045,-0.054215079373169134
ACH-000047,0.017200940853263666
ACH-000052,-0.19698541227941507
ACH-000053,0.06996857619705116
ACH-000054,0.040117431391033916
ACH-000055,-0.04552491704952255
ACH-000060,0.05374095918812118
ACH-000067,0.035695842022705114
ACH-000070,0.13294633807513784
ACH-000075,-0.057485394325770926
ACH-000078,0.05673472577580201
ACH-000082,0.08057512202668805
ACH-000085,0.006258772835937813
ACH-000086,0.049273403603408136
ACH-000087,-0.01595366223257902
ACH-000092,-0.014145208116589187
ACH-000095,-0.037060861211684
ACH-000097,-0.06003271899393886
ACH-000098,-0.03960453756139001
ACH-000099,-0.008959114956092688
ACH-000108,-0.03965917328440903
ACH-000113,0.09094664701981957
ACH-000116,0.0048480699646822655
ACH-000118,-0.0901818799668172
ACH-000120,-0.08074863855637739
ACH-000123,0.12687549733158832
ACH-000127,-0.1679850940711224
ACH-000128,-0.038268667821482055
ACH-000132,-0.01777191205453181
ACH-000133,-0.01892425384710648
ACH-000137,-0.03801413855031592
ACH-000138,-0.02070453823737295
ACH-000142,-0.09711423006091437
ACH-000143,0.09000373953866038
ACH-000146,0.04743901472970248
ACH-000148,0.02266910459937872
ACH-000150,-0.016989977804296227
ACH-000152,0.03734607087255345
ACH-000153,0.11169443626834727
ACH-000159,-0.05139564124307641
ACH-000160,0.015481993002417947
ACH-000163,-0.00807907239995817
ACH-000167,-0.2804409791617557
ACH-000168,0.05104236444599995
ACH-000169,-0.047944269189753835
ACH-000178,0.02684253443441694
ACH-000183,-0.13088304153111285
ACH-000188,-0.05255025177683891
ACH-000189,-0.06231148556485179
ACH-000190,0.1112213127310337
ACH-000198,0.06065991516960971
ACH-000203,-0.5512264514947497
ACH-000204,-0.0964913998454542
ACH-000206,0.1693856835286588
ACH-000207,0.06482660781085386
ACH-000208,-0.1149902335363138
ACH-000210,-0.15984896859633074
ACH-000211,-0.010316170356884213
ACH-000215,-0.01583304225188444
ACH-000221,0.15911895818225796
ACH-000222,0.040142747956319766
ACH-000223,-0.0053624505625626704
ACH-000226,0.141140424283387
ACH-000227,0.16906219032830005
ACH-000228,0.031056509366540412
ACH-000231,0.09323942987870087
ACH-000232,-0.02010310394882704
ACH-000233,-0.11637300852118013
ACH-000234,-0.09220533536871328
ACH-000235,-0.024008438202628195
ACH-000237,0.032918564102823754
ACH-000238,0.11550607310168552
ACH-000242,0.19056866768563974
ACH-000243,-0.06211890058373239
ACH-000244,-0.0485390529759448
ACH-000246,-0.013281678629211428
ACH-000248,0.0232054701122496
ACH-000250,0.012360910490809231
ACH-000251,-0.0033419433479325487
ACH-000252,0.11046960730030468
ACH-000253,0.003705877792535315
ACH-000255,-0.055024154757517096
ACH-000256,0.03376610035052468
ACH-000257,0.005519890227558845
ACH-000258,0.0002798772311946039
ACH-000259,0.0804168245413721
ACH-000260,0.0223289379690654
ACH-000261,-0.05463602226512128
ACH-000262,-0.06868486917573989
ACH-000263,0.238846458803388
ACH-000264,0.062282344889097084
ACH-000265,0.003357081709751246
ACH-000266,-0.008440317445962455
ACH-000272,0.04957991320373743
ACH-000274,0.054874695597639286
ACH-000277,0.07497410510559144
ACH-000278,0.01323128858362538
ACH-000279,0.016169708744522168
ACH-000280,-0.03359026867300543
ACH-000281,-0.09796270811158167
ACH-000288,0.1401383306084674
ACH-000291,-0.13590774416707094
ACH-000293,-0.07548176596985204
ACH-000294,-0.060594105938490135
ACH-000295,0.13202503316209172
ACH-000296,0.014219301657673529
ACH-000302,-0.2359835442144547
ACH-000304,0.14999556993382113
ACH-000307,-0.07931721821187386
ACH-000308,-0.02891640028177265
ACH-000310,0.11524490834036052
ACH-000311,0.06991634294420107
ACH-000312,0.0235735842840786
ACH-000315,0.19399850225355186
ACH-000316,0.10492575504422552
ACH-000317,-0.025594508693618456
ACH-000318,0.05017285972062823
ACH-000319,-0.07406936135819088
ACH-000320,-0.13008482891326284
ACH-000322,-0.04321791551400512
ACH-000323,0.06596989313469961
ACH-000324,-0.08221115164545324
ACH-000329,0.009784675007116198
ACH-000330,-0.013305584803580107
ACH-000331,0.0502011944254329
ACH-000332,-0.07687584562751773
ACH-000334,0.03842457042963473
ACH-000335,0.047350940027606994
ACH-000336,-0.012401071962586158
ACH-000337,0.1834062951186592
ACH-000338,-0.2988639953850118
ACH-000339,-0.013568707129949665
ACH-000341,-0.15130374038136515
ACH-000348,-0.0025344036771678237
ACH-000350,0.01680699584745744
ACH-000352,-0.07287732333392974
ACH-000356,0.03750834524665513
ACH-000361,0.07054053352364963
ACH-000362,0.11753856711021787
ACH-000363,-0.0001113082823674126
ACH-000364,-0.07682607719989464
ACH-000365,-0.02672051344680679
ACH-000366,-0.13055956686307302
ACH-000368,-0.0846715696486471
ACH-000374,-0.06031374611715016
ACH-000375,0.09733657455043468
