,TXLNB (167838)
ACH-000004,0.10041997987197404
ACH-000005,0.17203714991833433
ACH-000007,0.1747044238364515
ACH-000009,0.22209663294239665
ACH-000011,0.12682070464296052
ACH-000012,0.23210900426480235
ACH-000013,0.12489239297287268
ACH-000014,0.20618836621477987
ACH-000015,0.1799510474344882
ACH-000017,0.036218846391733665
ACH-000018,0.17674398046721834
ACH-000019,0.04255950296880008
ACH-000021,-0.003039140809841306
ACH-000022,0.15979727871363894
ACH-000025,0.14733182232744338
ACH-000028,0.1824573337073804
ACH-000030,0.13793403844943214
ACH-000035,0.05652740611056685
ACH-000036,0.21213285008871446
ACH-000037,0.221980425083196
ACH-000039,0.031860628207158986
ACH-000040,-0.025572604235486008
ACH-000041,0.06814415989125229
ACH-000042,0.10367304461572413
ACH-000045,0.0933037755016171
ACH-000047,0.18536043928293575
ACH-000052,0.1897368125069049
ACH-000053,0.14310005859230435
ACH-000054,0.08543542932391791
ACH-000055,0.1965964016246944
ACH-000060,0.026288555720597483
ACH-000067,0.15801138446111546
ACH-000070,0.19088186728210324
ACH-000075,0.12928710839394095
ACH-000078,0.17860710898411347
ACH-000082,0.08515421536724277
ACH-000085,-0.00890863854117255
ACH-000086,0.11990102500942387
ACH-000087,0.08858262583487432
ACH-000092,0.04598785551895235
ACH-000095,0.07748665441470648
ACH-000097,0.06913133345046259
ACH-000098,0.2527649037734091
ACH-000099,0.14055096270202322
ACH-000108,0.18844722229668665
ACH-000113,0.08823664207216228
ACH-000116,0.18520044078334247
ACH-000118,0.12540459704526072
ACH-000120,0.21247261397064413
ACH-000123,0.15786398840440713
ACH-000127,0.08757280323470276
ACH-000128,0.09781917740128568
ACH-000132,0.05719716426665305
ACH-000133,0.17501364850103412
ACH-000137,0.23929052344483656
ACH-000138,0.18381929637118774
ACH-000142,0.05011447767133973
ACH-000143,0.2574712827304908
ACH-000146,0.0664582092082782
ACH-000148,0.046701912650712066
ACH-000150,0.1095409577846992
ACH-000152,0.17025208690413687
ACH-000153,0.2972792589879327
ACH-000159,0.20387233643305303
ACH-000160,0.2061729062333976
ACH-000163,0.2686324994125101
ACH-000167,0.029379502865990413
ACH-000168,-0.023521106788657112
ACH-000169,0.21744181090837766
ACH-000178,0.13497544231318231
ACH-000183,0.1603308146419174
ACH-000188,0.14580702256403266
ACH-000189,0.3827940169314829
ACH-000190,0.15931170238208334
ACH-000198,0.11387425455473076
ACH-000203,0.19504775787736592
ACH-000204,0.11254047425836508
ACH-000206,0.10408794606677943
ACH-000207,0.06274758131109097
ACH-000208,0.1910140437770408
ACH-000210,0.2498393485628657
ACH-000211,0.17633870378910052
ACH-000215,0.1878038141523776
ACH-000221,0.21761742879728904
ACH-000222,0.16125687896815824
ACH-000223,0.0822291390753235
ACH-000226,0.19348694736762545
ACH-000227,0.1106059297529246
ACH-000228,0.030758154483522367
ACH-000231,0.12720222413114668
ACH-000232,0.13325092840328134
ACH-000233,0.15943358632136556
ACH-000234,0.10605402916646152
ACH-000235,0.09846860098022316
ACH-000237,0.1062260675957788
ACH-000238,0.15226594398846893
ACH-000242,0.2205047105649308
ACH-000243,0.1320180483955457
ACH-000244,0.04498429785911537
ACH-000246,0.15041266832571432
ACH-000248,0.27806588670454296
ACH-000250,0.018995682610259572
ACH-000251,0.14299875391799932
ACH-000252,0.2285723406279113
ACH-000253,0.1271558967497642
ACH-000255,0.16490527279253656
ACH-000256,0.1437652747241666
ACH-000257,0.29561281544406137
ACH-000258,0.29692457693399743
ACH-000259,0.07860246686716382
ACH-000260,0.11815907043281673
ACH-000261,0.1539509344164784
ACH-000262,0.11515300353954852
ACH-000263,0.3876029579916638
ACH-000264,0.1342553244130973
ACH-000265,0.30897423731560353
ACH-000266,0.10731186712586778
ACH-000272,0.14971015303906068
ACH-000274,0.13887560032100948
ACH-000277,-0.035394760241755543
ACH-000278,0.18582482629496025
ACH-000279,0.03488215333050406
ACH-000280,0.2668437333380569
ACH-000281,0.04347518585222262
ACH-000288,0.10730430032986688
ACH-000291,0.13568310978701728
ACH-000293,0.18076921522975986
ACH-000294,0.23226589848166496
ACH-000295,0.0913888877030968
ACH-000296,0.17045316566411028
ACH-000302,0.1696888112726202
ACH-000304,0.15541993634030984
ACH-000307,0.106055419114369
ACH-000308,0.1756822652295669
ACH-000310,0.12862555936461553
ACH-000311,0.11189252821322744
ACH-000312,0.15696279478993222
ACH-000315,-0.09420479975162828
ACH-000316,0.09824878417509016
ACH-000317,0.09136744420013926
ACH-000318,0.11397634123973716
ACH-000319,0.0729241751442534
ACH-000320,0.03455826013451846
ACH-000322,0.2698839175715826
ACH-000323,0.21771829098007744
ACH-000324,0.06095554634911642
ACH-000329,0.1316364864526151
ACH-000330,-0.0022016653952508128
ACH-000331,0.15483309982793395
ACH-000332,0.1712080720149755
ACH-000334,0.08054150071758319
ACH-000335,0.3206084535565008
ACH-000336,0.2107815188484289
ACH-000337,0.19836201194409547
ACH-000338,0.5614007547592836
ACH-000339,0.1155501056229767
ACH-000341,0.2735945015845888
ACH-000348,0.15543547968241522
ACH-000350,0.17183770032028647
ACH-000352,0.1185965665419914
ACH-000356,0.3694926515439798
ACH-000361,0.35032150575472515
ACH-000362,0.14357048830169944
ACH-000363,0.09498484314807193
ACH-000364,0.0982560713547142
ACH-000365,0.05662260933498961
ACH-000366,0.12447408846264932
ACH-000368,0.14987191888428728
ACH-000374,0.08280272690404558
ACH-000375,0.02593513290153789
ACH-000376,0.12711923931674654
ACH-000381,0.3388720406043112
ACH-000383,0.1783406334753441
ACH-000387,0.08911410089751756
ACH-000389,0.0980085736185002
ACH-000390,0.18018156956047407
ACH-000393,0.16387960670836813
ACH-000395,0.06211286929635484
ACH-000396,0.3912098423575003
ACH-000397,0.2016947751318775
ACH-000401,-0.10263939215289446
ACH-000402,0.12204863523678305
ACH-000403,0.1481353360867622
ACH-000404,-0.03318693009004724
ACH-000406,0.07130631650115071
ACH-000407,0.15881025098258175
ACH-000408,0.33706372171157234
ACH-000410,0.021171652653689275
ACH-000411,0.13096016484226775
ACH-000414,0.09290139649898847
ACH-000415,0.10495420329866173
ACH-000416,0.10721246554950516
ACH-000420,0.13082675449130615
ACH-000421,0.11766264275201364
ACH-000424,0.1920517154528716
ACH-000425,0.15227918687752348
ACH-000426,0.08668707003133214
ACH-000427,0.27324689739815616
ACH-000433,0.2232675428914944
ACH-000435,0.22107134713133308
ACH-000436,0.092131121520437
ACH-000444,0.08441276121304102
ACH-000445,0.16047149610638164
ACH-000448,0.1100364455509358
ACH-000450,0.06317617555180724
ACH-000452,0.15655151539724302
ACH-000454,0.041757001009316896
ACH-000458,0.2082002619238892
ACH-000459,0.13681084567298124
ACH-000460,0.1851547780550564
ACH-000461,0.20086566797338096
ACH-000463,0.15043974391671894
ACH-000464,0.1643877822331105
ACH-000466,-0.022482471509693826
ACH-000467,0.01262861306363835
ACH-000468,0.07948095768554306
ACH-000469,0.15830982764739274
ACH-000470,0.22098613224905836
ACH-000471,0.13417293767834618
ACH-000472,0.14228973042459508
ACH-000473,0.27200856938228085
ACH-000475,0.22330230382538904
ACH-000476,0.13803632884151115
ACH-000477,0.14381382871333434
ACH-000479,0.1515252019048721
ACH-000480,0.0864977196287281
ACH-000481,0.18821790256533205
ACH-000483,0.16968790209967138
ACH-000484,0.1886412317336584
ACH-000485,0.16734581174050575
ACH-000486,0.2279537769204883
ACH-000487,0.08623723689196437
ACH-000488,0.1091890983396334
ACH-000490,0.1677490494595834
ACH-000491,0.14204467133517107
ACH-000495,0.14923744162198666
ACH-000496,0.2281845048107356
ACH-000499,0.17874919841686934
ACH-000500,0.20901305017047175
ACH-000502,0.16014250518691592
ACH-000503,-0.13702630886159847
ACH-000505,0.0611604577229899
ACH-000507,0.12731294473372706
ACH-000510,0.14707722899919462
ACH-000511,0.07467741020196993
ACH-000512,0.17870512104052091
ACH-000516,0.2008787036114322
ACH-000517,0.12577479622070314
ACH-000518,0.17209122686656958
ACH-000520,0.046532595526993084
ACH-000521,0.11578173962013814
ACH-000522,0.166948168742129
ACH-000524,0.08497370186735742
ACH-000527,0.16154132089774842
ACH-000528,0.09944383984149603
ACH-000537,0.20156483485426765
ACH-000541,0.020372279620907527
ACH-000542,0.15138189176479047
ACH-000544,0.1986886954863139
ACH-000545,0.1417225844625904
ACH-000547,0.1792435148796628
ACH-000548,0.1914133627017196
ACH-000549,0.09110503220436253
ACH-000550,0.18265045746613026
ACH-000552,0.0902500416018472
ACH-000556,0.10508268558257644
ACH-000557,0.10658005219232344
ACH-000569,0.26528273474380315
ACH-000570,0.297406739799604
ACH-000571,0.16440675252789766
ACH-000573,0.05097400376153518
ACH-000576,0.09550387137588046
ACH-000579,-0.08547630824596883
ACH-000580,-0.1377444652244519
ACH-000584,0.22229812134964985
ACH-000585,0.06278530939541369
ACH-000588,0.13988777170891672
ACH-000589,0.14135106493247368
ACH-000591,-0.02903888434650378
ACH-000593,0.09249302141459508
