,CBX4 (8535)
ACH-000004,0.1044785158837684
ACH-000005,0.0034102276280440985
ACH-000007,0.21799181415811147
ACH-000009,0.033715619810207216
ACH-000011,0.029713828422547783
ACH-000012,0.06859958957812315
ACH-000013,0.03202364036689096
ACH-000014,0.08899874075162785
ACH-000015,0.10977209595596063
ACH-000017,0.019518637926405232
ACH-000018,0.12513465476228636
ACH-000019,-0.4092880864817442
ACH-000021,0.044833160041396015
ACH-000022,-0.035770945571433524
ACH-000025,-0.0033695512667939447
ACH-000028,0.021357129419869742
ACH-000030,0.13180730910301325
ACH-000035,0.029259017665886657
ACH-000036,-0.02356816683746427
ACH-000037,0.1143018716241278
ACH-000039,0.030263824436573
ACH-000040,0.11695691086324725
ACH-000041,-0.05597192212706443
ACH-000042,-0.11283233341781505
ACH-000045,0.04676437532536007
ACH-000047,0.004921009372609335
ACH-000052,0.04632545167200988
ACH-000053,0.17768149334649858
ACH-000054,-0.016938680053049743
ACH-000055,-0.07011036177868785
ACH-000060,0.010347609023171559
ACH-000067,0.0731455742642611
ACH-000070,-0.007235179510202854
ACH-000075,0.2331388907807043
ACH-000078,0.004949830468613155
ACH-000082,0.05472013405239241
ACH-000085,0.04366566169748996
ACH-000086,-0.029846701927909926
ACH-000087,-0.045209255440946686
ACH-000092,0.06053224402143961
ACH-000095,-0.114932139456161
ACH-000097,0.13806710247255385
ACH-000098,0.06167852203389247
ACH-000099,-0.021167884424223352
ACH-000108,0.007023475857440229
ACH-000113,-0.11030020258802832
ACH-000116,-0.0665444118872196
ACH-000118,-0.059817005349205664
ACH-000120,0.01499784855431742
ACH-000123,-0.061245011743493935
ACH-000127,0.07458525750797375
ACH-000128,-0.006941282564282772
ACH-000132,0.0910553206625324
ACH-000133,0.06095944904893104
ACH-000137,0.04432725248485661
ACH-000138,0.08579274797851648
ACH-000142,0.08579284573985378
ACH-000143,-0.25535556558603795
ACH-000146,0.09710432446360033
ACH-000148,-0.10309909657179167
ACH-000150,0.18000448338376393
ACH-000152,-0.056045445343488015
ACH-000153,0.16938624617169626
ACH-000159,-0.01963891120402132
ACH-000160,0.3123489377598214
ACH-000163,0.07665379384595111
ACH-000167,0.3892568608455359
ACH-000168,0.006312605078315659
ACH-000169,-0.031845471704426684
ACH-000178,0.09690803797816068
ACH-000183,0.1947077841776681
ACH-000188,-0.01575646949805013
ACH-000189,0.30054110747351753
ACH-000190,0.1818635263159
ACH-000198,-0.005787096293638922
ACH-000203,0.04803659482747942
ACH-000204,0.008813113893498767
ACH-000206,0.18823622401018936
ACH-000207,0.10470626929395724
ACH-000208,0.10401036017563356
ACH-000210,-0.1487747806675813
ACH-000211,-0.08686607266316604
ACH-000215,0.046279279361844436
ACH-000221,-0.02277754432817621
ACH-000222,0.1089768998864314
ACH-000223,-0.048294574898560004
ACH-000226,0.1824870221017489
ACH-000227,-0.01010713675597118
ACH-000228,0.01829552129003649
ACH-000231,-0.038718162320107316
ACH-000232,0.16998011014480036
ACH-000233,0.04966748626588423
ACH-000234,-0.03396974875385834
ACH-000235,0.04581416816015812
ACH-000237,-0.05755567332453133
ACH-000238,-0.0171216490853283
ACH-000242,0.05384212643710013
ACH-000243,-0.013188850048466521
ACH-000244,0.007471136173031355
ACH-000246,-0.15255569291545193
ACH-000248,-0.27157598183261783
ACH-000250,-0.0285695768160465
ACH-000251,0.017714801730191375
ACH-000252,-0.048518727486288785
ACH-000253,-0.07536935693486821
ACH-000255,0.00928703337373466
ACH-000256,0.09181235223655447
ACH-000257,-0.013001085468511576
ACH-000258,0.06861619755434156
ACH-000259,-0.09597994531844604
ACH-000260,-0.23148178330433444
ACH-000261,-0.01295531293389098
ACH-000262,-0.10521745761902314
ACH-000263,-0.05555710701797841
ACH-000264,-0.12226786011809344
ACH-000265,0.17346871739214886
ACH-000266,-0.03823284453027294
ACH-000272,0.08465484290843651
ACH-000274,0.00696066756250925
ACH-000277,-0.05631931372102188
ACH-000278,0.038410103800221584
ACH-000279,-0.07586902106123229
ACH-000280,-0.00924779524565322
ACH-000281,0.03189278708071742
ACH-000288,-0.02314172836285799
ACH-000291,0.004688237936969667
ACH-000293,0.04128617338955226
ACH-000294,0.07585597379747197
ACH-000295,0.07770414760777065
ACH-000296,0.004995859487949158
ACH-000302,0.08789685930734979
ACH-000304,-0.03276023031722132
ACH-000307,-0.012890854702627668
ACH-000308,-0.0593681373421259
ACH-000310,-0.13150891466191555
ACH-000311,0.027118335820710403
ACH-000312,-0.057302434044160924
ACH-000315,0.03099730171887464
ACH-000316,-0.03247343678521058
ACH-000317,0.05789026313474239
ACH-000318,0.15415898972801914
ACH-000319,0.049190655435775936
ACH-000320,0.14937644089541566
ACH-000322,-0.033332882652436856
ACH-000323,-0.06432480314842368
ACH-000324,0.07827756305858738
ACH-000329,-0.11386190650441927
ACH-000330,0.1511231571985394
ACH-000331,0.2548997197743493
ACH-000332,0.07498095875336314
ACH-000334,0.10694880868327283
ACH-000335,-0.0424633281864531
ACH-000336,0.06843942522811973
ACH-000337,-0.21628060351268072
ACH-000338,0.2584057328949134
ACH-000339,-0.003516368750711193
ACH-000341,0.33837542828423595
ACH-000348,0.0621343302493841
ACH-000350,-0.02368264263737928
ACH-000352,-0.13724598693673562
ACH-000356,0.0594737427092147
ACH-000361,-0.12886002447677242
ACH-000362,0.007575558125626093
ACH-000363,0.10604081249630667
ACH-000364,-0.04091661733342236
ACH-000365,0.010304136468291666
ACH-000366,0.03053152316391983
ACH-000368,-0.07983846865910331
ACH-000374,0.11380447011385347
ACH-000375,0.018231231732598212
ACH-000376,0.010096951808452912
ACH-000381,-0.06505009122131199
ACH-000383,0.02009561592309756
ACH-000387,0.014624153492980413
ACH-000389,-0.2265458747468806
ACH-000390,-0.03627610126993309
ACH-000393,0.09356249719755408
ACH-000395,-0.09195489352465527
ACH-000396,0.0569586269366848
ACH-000397,0.08685848703527625
ACH-000401,0.0978753074811854
ACH-000402,0.24913801549776854
ACH-000403,0.01940407563449854
ACH-000404,-0.16026289235785146
ACH-000406,0.13673407173861246
ACH-000407,0.0725679577383511
ACH-000408,-0.023013738347848204
ACH-000410,0.11942845420790675
ACH-000411,0.06357930416711714
ACH-000414,0.015947241964341597
ACH-000415,-0.047459349198109534
ACH-000416,0.018695721546331368
ACH-000420,-0.05598703039912144
ACH-000421,0.056611043873229926
ACH-000424,0.03888630369588045
ACH-000425,0.2027782553427277
ACH-000426,-0.004533145940448827
ACH-000427,0.14859507374601974
ACH-000433,-0.06009949762670287
ACH-000435,-0.0003273403003533185
ACH-000436,-0.10056496557502907
ACH-000444,0.0447547978609546
ACH-000445,-0.007319242686527213
ACH-000448,0.15095576574670153
ACH-000450,0.13239011729891728
ACH-000452,0.08544031896166808
ACH-000454,0.14280223459756405
ACH-000458,0.009919650029022856
ACH-000459,0.017311301821252668
ACH-000460,0.05328323472037957
ACH-000461,0.005744851802170771
ACH-000463,-0.02744102982623488
ACH-000464,-0.06819410274399619
ACH-000466,-0.05322166172710125
ACH-000467,-0.020997906921719392
ACH-000468,-0.03766269650102008
ACH-000469,0.17073622673120675
ACH-000470,0.026344372842348977
ACH-000471,-0.06447863347879912
ACH-000472,-0.030082585638937155
ACH-000473,-0.09422908561515007
ACH-000475,0.023410930619012803
ACH-000476,-0.01285620357886615
ACH-000477,0.10492696348244074
ACH-000479,0.17142777043640575
ACH-000480,-0.006809428618111035
