,TFAP4 (7023)
ACH-000169,-0.07555273623794294
ACH-000178,-0.4523249406665626
ACH-000183,-0.5702832234849855
ACH-000188,-0.5244424188914877
ACH-000189,-0.6178310896079848
ACH-000190,-0.3013974632645849
ACH-000198,-0.6489031847548101
ACH-000203,-0.5957976372716915
ACH-000204,-0.3428159228137663
ACH-000206,-0.6422318669158843
ACH-000207,-0.4373575805483375
ACH-000208,-0.3866426645235901
ACH-000210,-0.04555569129626079
ACH-000211,-0.4572258612649644
ACH-000215,-0.4889653498137319
ACH-000221,-0.1423685705492757
ACH-000222,-0.7168224083170192
ACH-000223,-0.21942357891158126
ACH-000226,-0.2520671407745387
ACH-000227,-0.29691580943984736
ACH-000228,-0.09424439221709112
ACH-000231,-0.2362979382433613
ACH-000232,-0.33597923634940674
ACH-000233,-0.6173806411935294
ACH-000234,-0.5107918269866917
ACH-000235,-0.3687204492814268
ACH-000237,-0.19825410263744586
ACH-000238,-0.23591834146449925
ACH-000242,-0.465898873341925
ACH-000243,-0.4704515555171374
ACH-000244,-0.16319312829444635
ACH-000246,-0.3257635563217037
ACH-000248,-0.5463513661556502
ACH-000250,-0.3451623412549769
ACH-000251,-0.3977667037792055
ACH-000252,-0.4906657609641897
ACH-000253,-0.15521497463317865
ACH-000255,-0.19083048547910125
ACH-000256,-0.17941776503433227
ACH-000257,0.1104988878467951
ACH-000258,-0.2289904870074796
ACH-000259,-0.1611756555700317
ACH-000260,-0.22690712201108126
ACH-000261,-0.11997889133478815
ACH-000262,-0.4451082791388841
ACH-000263,-0.18624439095111173
ACH-000264,-0.06979762765309594
ACH-000265,-0.16278169932678466
ACH-000266,-0.19963345691374265
ACH-000272,-0.18543996671036314
ACH-000274,-0.20399533030680264
ACH-000277,-0.4007646287049737
ACH-000278,-0.2026838059970018
ACH-000279,-0.34312968756762896
ACH-000280,-0.4789311379859281
ACH-000281,-0.2527151049920117
ACH-000288,-0.2888739647011055
ACH-000291,-0.24080393116805146
ACH-000293,-0.20929149562389227
ACH-000294,-0.24086052246870404
ACH-000295,-0.471007984860798
ACH-000296,-0.4236994806823544
ACH-000302,-0.3524023465550169
ACH-000304,-0.555123616369678
ACH-000307,-0.6049467940685238
ACH-000308,-0.18925963094096715
ACH-000310,-0.09756291951194676
ACH-000311,-0.534795996949205
ACH-000312,-0.2511752973333637
ACH-000315,-0.3479391074602635
ACH-000316,-0.5189866786514503
ACH-000317,-0.2912995100968356
ACH-000318,-0.4701780359627684
ACH-000319,-0.4587776172887282
ACH-000320,-0.2624205082818175
ACH-000322,-0.7072491980111933
ACH-000323,-0.2488833606280389
ACH-000324,-0.3734143066617188
ACH-000329,-0.3186186055607249
ACH-000330,-0.14896467177204567
ACH-000331,-0.07974760599380051
ACH-000332,-0.4814163048386529
ACH-000334,0.1351486202385223
ACH-000335,-0.31322730174922153
ACH-000336,-0.5548325403921166
ACH-000337,-0.5797152113424326
ACH-000338,-0.945068375921077
ACH-000339,-0.3240945249964393
ACH-000341,-0.4129304553153832
ACH-000348,-0.2296350086371349
ACH-000350,-0.2932870529806893
ACH-000352,-0.294680179135246
ACH-000356,-0.21166108356799712
ACH-000361,-0.3044926588656049
ACH-000362,-0.8457675165949259
ACH-000363,-0.6958889123708563
ACH-000364,-0.4398825370944181
ACH-000365,0.11842415103789967
ACH-000366,-0.10239929376494844
ACH-000368,-0.3828781040621459
ACH-000374,-0.5331492970945346
ACH-000375,-0.3940617615160711
ACH-000376,-0.38513067131219547
ACH-000381,-0.7174170891668159
ACH-000383,-0.43625825263623796
ACH-000387,-0.5034671450009452
ACH-000389,-0.5900075142354178
ACH-000390,-0.5216619829926382
ACH-000393,-0.14534245084977684
ACH-000395,-0.5130072674912393
ACH-000396,-0.5396738693603232
ACH-000397,-0.0939671251238326
ACH-000401,-0.2229305159456108
ACH-000402,-0.1321069771969069
ACH-000403,-0.4192166568053565
ACH-000404,0.26272421862843753
ACH-000406,-0.3196552338166816
ACH-000407,-0.15400227537998368
ACH-000408,-0.663591359820334
ACH-000410,-0.2642756697956508
ACH-000411,-0.4418553178723539
ACH-000414,-0.38313078591733024
ACH-000415,-0.5086982091254171
ACH-000416,-0.4257462169913296
ACH-000420,-0.3426444235929225
ACH-000421,-0.5214022742596404
ACH-000424,-0.4091532510675844
ACH-000425,-0.6622418295249437
ACH-000426,-0.1419387325059636
ACH-000427,-0.2886905072954419
ACH-000433,-0.25039895996694045
ACH-000435,-0.5099438492909976
ACH-000436,-0.04100788678765717
ACH-000444,-0.27268809906104435
ACH-000445,-0.23488349327130614
ACH-000448,-0.5776956684989334
ACH-000450,-0.40576853329623097
ACH-000452,-0.6014113887218301
ACH-000454,-0.511132438006611
ACH-000458,-0.2580315538483384
ACH-000459,-0.5202943119449543
ACH-000460,-0.2467082084223618
ACH-000461,-0.26487124450746363
ACH-000463,-0.18252867287397875
ACH-000464,-0.3620278679882433
ACH-000466,-0.2312974096993673
ACH-000467,-0.6141916160341231
ACH-000468,-0.231247746310854
ACH-000469,-0.3571526770872869
ACH-000470,-0.103816385899529
ACH-000471,-0.43575444449939904
ACH-000472,-0.29868206369348904
ACH-000473,-0.296360405849912
ACH-000475,-0.4122696557599387
ACH-000476,-0.24028499712414414
ACH-000477,-0.5141510903705401
ACH-000479,-0.04675442917703479
ACH-000480,-0.2775626450686181
ACH-000481,-0.19970430651327373
ACH-000483,-0.5518769132092992
ACH-000484,-0.4184551025373943
ACH-000485,-0.6294084406915493
ACH-000486,-0.3739495727281377
ACH-000487,-0.8489486600834596
ACH-000488,-0.5475984354029974
ACH-000490,-0.8384676020915698
ACH-000491,-0.11358676880535255
ACH-000495,-0.29227585033132364
ACH-000496,-0.7652244498887529
ACH-000499,-0.08229599210704963
ACH-000500,-0.4042936926866689
ACH-000502,-0.5963183891395837
ACH-000503,-0.5647069561907286
ACH-000505,-0.2549709466981333
ACH-000507,-0.4730075575051645
ACH-000510,-0.3828012375962623
ACH-000511,-0.1855012194375021
ACH-000512,-0.5653289140537783
ACH-000516,-0.6874987906616166
ACH-000517,-0.16915905483154028
ACH-000518,-0.4369743654995782
ACH-000520,-0.2635050767860824
ACH-000521,-0.3457822416757932
ACH-000522,-0.163460291720706
ACH-000524,-0.1274746478479653
ACH-000527,-0.3566374065555316
ACH-000528,-0.07363477396244666
ACH-000537,-0.4095850420550632
ACH-000541,-0.014778445742612572
ACH-000542,-0.10173427057415327
ACH-000544,-0.6485494886574297
ACH-000545,-0.14721605467111973
ACH-000547,-0.2321759059396309
ACH-000548,-0.4583709807879043
ACH-000549,-0.6069274488682832
ACH-000550,-0.29255807120256866
ACH-000552,-0.10053771162302087
ACH-000556,-0.605655778463315
ACH-000557,-0.5081746446582546
ACH-000569,-0.4725367716314037
ACH-000570,-0.20990104999606285
ACH-000571,-0.2009378422909444
ACH-000573,-0.07871338103519768
ACH-000576,-0.8440326338741513
ACH-000579,-0.3850245345959062
ACH-000580,-0.495682490066149
ACH-000584,-0.18858995483674154
ACH-000585,-0.6842723602937973
ACH-000588,-0.8917762899938163
ACH-000589,-0.8362438163152919
ACH-000591,-0.3330713168166175
ACH-000593,-0.46370596384107704
ACH-000600,-0.38639690912865776
ACH-000601,-0.5392064264133463
ACH-000605,-0.5037580783163306
ACH-000606,-0.4725276944654114
ACH-000608,-0.3176361301602459
ACH-000614,-0.4831594208861112
ACH-000616,-0.2315696938641965
ACH-000618,-0.335011081531408
ACH-000619,-0.4665201648350954
ACH-000620,-0.4913433168135175
ACH-000621,-0.36624805922783504
ACH-000622,-0.18644796177870102
ACH-000623,-0.29652338776731885
ACH-000624,-0.2544341868069544
ACH-000627,-0.13631212975691667
ACH-000630,-0.25957155153237643
ACH-000631,-0.003497301487001348
ACH-000632,-0.5065565226246802
ACH-000633,-0.5195569649448079
ACH-000637,-0.05024182705927269
ACH-000638,-0.3631512964984351
ACH-000646,-0.21107912638638512
ACH-000647,-0.17214879388342014
ACH-000648,-0.39474947586040987
ACH-000649,-0.21962409193521376
ACH-000651,-0.21534812612463133
ACH-000652,-0.4626118488216238
ACH-000653,-0.5577727406799393
ACH-000657,-0.2487364323572308
ACH-000658,-0.5912106193618938
ACH-000661,-0.14079099658183888
ACH-000662,-0.16178870524134606
ACH-000663,-0.5579740789517491
ACH-000665,-0.27724281292263364
ACH-000671,-0.43018940562751706
ACH-000672,-0.4105559814595245
ACH-000673,-0.24253530266545426
ACH-000676,-0.11174270683156888
ACH-000677,-0.4207096266427629
ACH-000681,-0.4524920697575148
ACH-000683,-0.5555054937372031
ACH-000684,-0.480555906530093
ACH-000688,-0.15635199868406602
ACH-000693,-0.18731512349199664
ACH-000694,-0.4785170447804053
ACH-000695,-0.30671098142345565
ACH-000696,-0.1983976199746584
ACH-000697,-0.16530053045242554
ACH-000699,-0.4970918306732384
ACH-000701,-0.497052775810356
ACH-000706,-0.3881535129439503
ACH-000711,-0.2097327461324477
ACH-000713,-0.7142888739128633
ACH-000714,-0.0456573588339129
ACH-000718,-0.3927580659343468
ACH-000720,-0.2501072276167893
ACH-000721,-0.3812153612156264
ACH-000724,-0.3545952459359314
ACH-000725,-0.35591430961501697
ACH-000732,-0.3477794481644828
ACH-000734,-0.16764022789484248
ACH-000735,-0.6060249311592071
ACH-000736,-0.1291002120063114
ACH-000738,-0.08044711401261094
ACH-000746,-0.5181905884237771
ACH-000747,-0.2668632884397359
ACH-000748,-0.1312716329380639
ACH-000753,-0.36005729929437463
ACH-000756,-0.4969315412126651
ACH-000757,-0.3219655371640973
ACH-000758,-0.2643484469295497
ACH-000760,-0.15037931242688138
ACH-000762,-0.26825590535047744
ACH-000763,-0.35056847916960354
ACH-000764,-0.2928027900431445
ACH-000765,-0.17905894498006766
ACH-000766,-0.4830568461179337
ACH-000767,-0.22950307190867375
ACH-000768,-0.2902901679885934
ACH-000769,-0.6612955203098996
ACH-000770,-0.5461376190508386
ACH-000771,-0.6550310995459246
ACH-000773,-0.4669261804265831
ACH-000776,-0.4540341072622161
ACH-000777,-0.5698007798961989
ACH-000778,-0.3627451937046503
ACH-000781,-0.5067929361757197
ACH-000782,-0.3761459854191759
ACH-000783,-0.3577341136743699
ACH-000784,-0.4990948165330642
ACH-000785,-0.3444094578776115
ACH-000787,-0.23312303176415775
ACH-000788,-0.12427870038671705
ACH-000791,-0.4146981067341015
ACH-000792,-0.34272787290231177
ACH-000794,-0.4720712545288151
ACH-000796,-0.1993987441583685
ACH-000798,-0.2772823165546502
ACH-000799,-0.1404721072699289
ACH-000800,-0.3366552433273975
ACH-000802,-0.722119659052308
ACH-000804,-0.5532829520966477
ACH-000805,-0.4137855539450762
ACH-000809,-0.8302185967980029
ACH-000810,-0.17357994312988434
ACH-000811,-0.3462639441840842
ACH-000817,-0.7953480135089982
ACH-000819,-0.2692944357684008
ACH-000820,-0.11409338141558514
ACH-000821,-0.35273414824743915
ACH-000822,-0.03314847635816777
ACH-000823,-0.2310204415531954
ACH-000824,-0.3070841978287979
ACH-000827,-0.30931283897691325
ACH-000829,-0.055138375990181634
ACH-000831,-0.2109233369760903
ACH-000832,-0.4551020798940036
ACH-000833,-0.2431977868313561
ACH-000834,-0.5819883274996728
ACH-000835,-0.3672132821461112
ACH-000836,-0.9230206016451016
ACH-000837,-0.2642158385804173
ACH-000838,-0.2920650252962753
ACH-000839,-0.4762947584467226
ACH-000840,-0.37150421638961856
ACH-000841,-0.051107214598879916
ACH-000843,-0.6485198515003199
ACH-000846,-0.37294458164200106
ACH-000847,-0.2793215112712893
ACH-000848,-0.22162302316440205
ACH-000849,-0.2342240155361247
ACH-000851,-0.39852619811759415
ACH-000855,-0.3652660145752144
ACH-000856,-0.1922097468761781
ACH-000858,-0.5866899386782378
ACH-000859,-0.3026809425184005
ACH-000861,-0.28419345734418777
ACH-000862,-0.5522827731006468
ACH-000865,-0.4588806934850817
ACH-000866,-0.2781476233958135
ACH-000867,-0.24933406576156056
ACH-000869,-0.21127943646776687
ACH-000872,-0.6108356006252276
ACH-000873,-0.469035629226508
ACH-000876,-0.2818875987559434
ACH-000878,-0.19007103029153716
ACH-000880,-0.06467002530593985
ACH-000881,-0.11625395754194408
ACH-000882,-0.2402337595550266
ACH-000884,-0.09260124423629236
ACH-000885,-0.23935834182072754
ACH-000887,-0.3362251932298645
ACH-000889,-0.1367725724795485
ACH-000896,-0.3212478832951407
ACH-000898,-0.7275206765920754
ACH-000900,-0.34499222798297474
ACH-000901,-0.31749044289449524
ACH-000905,-0.587453508831405
ACH-000906,0.016432024002695046
ACH-000907,-0.3785646288832407
ACH-000910,-2.6136262554993648e-06
ACH-000911,-0.2748771618020058
ACH-000912,-0.2429465419294755
ACH-000913,-0.414127022399394
ACH-000915,-0.14341116523458902
ACH-000916,-0.6549329048192988
ACH-000917,-0.2929723990770985
ACH-000920,-0.2851323908612231
ACH-000921,-0.17603820530150774
ACH-000924,-0.05490010727714187
ACH-000926,-0.5950088740543871
ACH-000928,-0.34573580890677885
ACH-000929,-0.16482026997932342
ACH-000932,-0.3352561119756363
ACH-000935,-0.5950559629801206
ACH-000936,-0.3989607556813346
ACH-000937,-0.2468876990888676
ACH-000938,-0.5984786842284701
ACH-000939,-0.26568820160202383
ACH-000941,-0.1095480706803131
ACH-000943,-0.2414283108943591
ACH-000946,-0.21790498094944594
ACH-000947,0.07818760956939122
ACH-000948,-0.23862859808900405
ACH-000950,-0.18852820671574566
ACH-000953,-0.07232868664830827
ACH-000954,-0.17320341684715718
ACH-000957,-0.42600729399172815
ACH-000958,-0.4813990353959455
ACH-000960,-0.3258770512131028
ACH-000963,-0.33199666287249624
ACH-000968,-0.15724254432112306
ACH-000969,0.01582734189115181
ACH-000972,-0.23923424381613584
ACH-000973,-0.4443676469876061
ACH-000974,-0.2119540150736336
ACH-000978,-0.17267297308265375
ACH-000984,-0.24770957569289345
ACH-000986,0.10768683575315384
ACH-000988,-0.2118713896675949
ACH-000993,-0.3410124282906072
ACH-000994,-0.20136089632986395
ACH-000996,-0.2773728365772599
ACH-001001,-0.04178942015924049
ACH-001020,-0.3834487603412059
ACH-001028,0.058153900021591126
ACH-001031,-0.09750047290512892
ACH-001038,-0.04443166055947542
ACH-001048,-0.32741789750737593
ACH-001050,-0.7987184179857929
ACH-001053,-0.2095103528373708
ACH-001054,-0.188225943984561
ACH-001061,-0.2674233193340309
ACH-001067,-0.5413848445991682
ACH-001075,-0.21709386737618466
ACH-001096,0.0450839179593259
ACH-001111,-0.30728506879030193
ACH-001119,-0.2273911217980606
ACH-001128,-0.4186046000555868
ACH-001134,-0.3667165651052254
ACH-001151,-0.3107640043969294
ACH-001163,-0.31168488039248976
ACH-001164,-0.3883503077366665
ACH-001183,-0.42905714976245823
ACH-001192,-0.04901158966224552
ACH-001193,-0.6288227469162007
ACH-001196,-0.1877562753695666
ACH-001197,-0.5221638875804095
ACH-001205,-0.19619299945247007
ACH-001211,-0.3828774227579397
ACH-001212,-0.27032294599337525
ACH-001228,-0.3059070342982217
ACH-001232,-0.31514533426671565
ACH-001239,-0.2545824032587637
ACH-001270,-0.1342670280076684
ACH-001274,-0.23161988422583785
ACH-001275,-0.18374337347233294
ACH-001277,-0.23773603765590545
ACH-001278,-0.4247920777707336
ACH-001280,-0.24426554699207206
ACH-001283,-0.5281394859646721
ACH-001289,-0.16294983981132838
ACH-001300,0.19067951713552428
ACH-001301,-0.181792192772343
ACH-001302,0.3658381812980368
ACH-001306,-0.2008970764416682
ACH-001318,-0.07688359211891413
ACH-001322,-0.07961383361577787
ACH-001328,-0.4102898174810805
ACH-001332,-0.5552042298972375
ACH-001336,-0.4194714538488569
ACH-001346,-0.4568042331879478
ACH-001353,-0.4496935651698256
ACH-001354,-0.4862167324183101
ACH-001367,-0.2444574099504536
ACH-001368,-0.13370579617468958
ACH-001374,-0.3101097215060865
ACH-001377,-0.512464898786658
ACH-001380,-0.2587551951013674
ACH-001391,-0.5094842961785747
ACH-001408,-0.12193998037188784
ACH-001430,-0.112698015616409
ACH-001431,-0.4470723250620549
ACH-001450,0.12259912935227135
ACH-001496,-0.2824210201278403
ACH-001500,-0.05087674367660404
ACH-001523,-0.40470983662675053
ACH-001532,-0.6954454064792712
ACH-001550,-0.3958354693064707
ACH-001552,-0.4775967869261701
ACH-001554,-0.08330059783660032
ACH-001654,-0.6952185979164112
ACH-001735,-0.1926932049631936
ACH-001736,-0.18372406260852145
ACH-001737,-0.44414127264636494
ACH-001740,-0.11326492429852615
ACH-001745,-0.15272342980955464
ACH-001765,-0.06269614479147348
