,SERPINF2 (5345)
ACH-000004,0.0916936207060022
ACH-000005,0.2009224905010819
ACH-000007,0.04245326589666869
ACH-000009,0.09876393653949744
ACH-000011,0.13546883734878734
ACH-000012,0.1440684362301497
ACH-000013,0.05949065146849208
ACH-000014,0.11704547324638767
ACH-000015,0.15583811300879893
ACH-000017,0.16556660997536315
ACH-000018,0.06855196187621483
ACH-000019,0.03851975890258838
ACH-000021,0.17644166953085602
ACH-000022,0.283786735143797
ACH-000025,0.2800685293143232
ACH-000028,0.13157722222138366
ACH-000030,0.1681281223299392
ACH-000035,0.11554647918167756
ACH-000036,0.1780124760442884
ACH-000037,0.2311965019257842
ACH-000039,0.13989451064031022
ACH-000040,0.26396061542419724
ACH-000041,0.09177201436349663
ACH-000042,0.02529660557729613
ACH-000045,0.1137007341460663
ACH-000047,0.1292790900922303
ACH-000052,0.13691905645812896
ACH-000053,0.21468951890790725
ACH-000054,0.1605952953019362
ACH-000055,0.050336477075354734
ACH-000060,0.061730550622860064
ACH-000067,0.12569374174544953
ACH-000070,0.16483966006250894
ACH-000075,0.1953562776388264
ACH-000078,0.17921266950066508
ACH-000082,0.017496837791032924
ACH-000085,-0.019926473862366505
ACH-000086,0.2899329071241999
ACH-000087,0.17609136083030605
ACH-000092,0.1837442325510538
ACH-000095,0.17002677680942593
ACH-000097,0.13032754282226475
ACH-000098,0.11539260035327345
ACH-000099,0.10421506341401324
ACH-000108,0.23773593977563265
ACH-000113,0.15282260781491955
ACH-000116,0.05698026885988874
ACH-000118,0.054081911307057584
ACH-000120,0.17199512064815373
ACH-000123,0.2327776908320885
ACH-000127,0.18019223496376854
ACH-000128,0.27144899948508
ACH-000132,0.16437000951766045
ACH-000133,0.16178169077013585
ACH-000137,0.12291800654472393
ACH-000138,0.08113673697450584
ACH-000142,0.10399263595223797
ACH-000143,0.15737488964357074
ACH-000146,0.2168155577759212
ACH-000148,0.12910467074069096
ACH-000150,-0.06535317624209501
ACH-000152,0.12320063818854815
ACH-000153,0.20225808757762773
ACH-000159,0.13843099413577414
ACH-000160,0.2414013995268636
ACH-000163,-0.02277844291758549
ACH-000167,0.2577876280861751
ACH-000168,0.23067313332945805
ACH-000169,0.13408702301868355
ACH-000178,0.1977115469509612
ACH-000183,0.0973973664978741
ACH-000188,0.16495536465336094
ACH-000189,0.3249497843372043
ACH-000190,0.0989251710939469
ACH-000198,0.1984950923808484
ACH-000203,0.10318565815000737
ACH-000204,0.3027829634560301
ACH-000206,0.3989707566155688
ACH-000207,0.2197250675806203
ACH-000208,0.2389119320137747
ACH-000210,-0.0965452581358327
ACH-000211,0.16433214380153102
ACH-000215,0.2671073357616238
ACH-000221,0.124896235052223
ACH-000222,0.08161019800713402
ACH-000223,0.09424079961515996
ACH-000226,0.1912200479619624
ACH-000227,0.17489529363560027
ACH-000228,0.06296151187835641
ACH-000231,0.1439666936569337
ACH-000232,0.2409970297334536
ACH-000233,0.17779110981732862
ACH-000234,0.2546357971111005
ACH-000235,0.14069225809375152
ACH-000237,0.17844583187770208
ACH-000238,0.12137429328844153
ACH-000242,0.3152296234067891
ACH-000243,0.14197038265887
ACH-000244,-0.030532059376983063
ACH-000246,0.0936626382536236
ACH-000248,0.2666510939820477
ACH-000250,0.11889766118987992
ACH-000251,0.17991893767366418
ACH-000252,0.11947491442303312
ACH-000253,0.2553505471785627
ACH-000255,0.19454341552928284
ACH-000256,0.054921179801419084
ACH-000257,0.25332223185600783
ACH-000258,0.046067649478408516
ACH-000259,0.097256301137631
ACH-000260,0.20186251398731375
ACH-000261,0.17662085400291586
ACH-000262,0.258037667218758
ACH-000263,0.19095232578513532
ACH-000264,0.13071509538340986
ACH-000265,0.15459920265035934
ACH-000266,0.12749680978310296
ACH-000272,0.17864998818471553
ACH-000274,0.07843917027128143
ACH-000277,0.17054151991789784
ACH-000278,0.23450748065384425
ACH-000279,0.1335944117119046
ACH-000280,-0.027095957535140942
ACH-000281,0.07192329135790143
ACH-000288,0.07585392445886117
ACH-000291,0.10008951449339007
ACH-000293,0.2594752525019545
ACH-000294,0.33507513754265994
ACH-000295,0.2817081346953549
ACH-000296,0.21449590963925846
ACH-000302,0.18856491643300394
ACH-000304,0.1726730061527861
ACH-000307,0.2151080706976712
ACH-000308,0.15260948133772104
ACH-000310,0.32054596396017915
ACH-000311,0.06366181692965404
ACH-000312,0.17780330773929498
ACH-000315,0.1628667360970964
ACH-000316,0.060936402163445966
ACH-000317,0.4108715164917165
ACH-000318,0.1684057243282469
ACH-000319,0.01771236981636042
ACH-000320,0.01882193045638764
ACH-000322,0.0406420936766433
ACH-000323,-0.015735953760590036
ACH-000324,0.15994651071525331
ACH-000329,0.2601661905540285
ACH-000330,0.18669845787235384
ACH-000331,0.04114393221091555
ACH-000332,0.14068589928466732
ACH-000334,0.10126971506727303
ACH-000335,0.4287203623370367
ACH-000336,0.1618992835996331
ACH-000337,-0.011149160184149494
ACH-000338,0.8066763731794991
ACH-000339,0.11437621376149315
ACH-000341,0.17842438255463192
ACH-000348,0.2391852571330224
ACH-000350,0.05024201856824613
ACH-000352,0.2418322833371644
ACH-000356,0.0012623972668481564
ACH-000361,0.3603158429069765
ACH-000362,0.2268852432837405
ACH-000363,0.16835869512927526
ACH-000364,0.1484173372001451
ACH-000365,0.16559404123053745
ACH-000366,0.10131899590181973
ACH-000368,0.3064613238349359
ACH-000374,0.2600856505280577
ACH-000375,0.019787957260534308
ACH-000376,0.1821284968044858
ACH-000381,0.06300536750182491
ACH-000383,0.07688046460013576
ACH-000387,0.2725862987281509
ACH-000389,0.25177451014816177
ACH-000390,0.17043345536441146
ACH-000393,0.2518118913538965
ACH-000395,0.1882110359203225
ACH-000396,-0.16522732080313987
ACH-000397,0.11657214666229547
ACH-000401,0.03184040763774052
ACH-000402,0.24162905760739464
ACH-000403,0.08171990846107692
ACH-000404,0.3473681185730017
ACH-000406,0.15758510008281285
ACH-000407,0.1364269068698089
ACH-000408,0.21617482518735573
ACH-000410,0.1668898623915073
ACH-000411,0.16446575049297885
ACH-000414,0.2425290083946697
ACH-000415,0.15730684491500546
ACH-000416,0.1772200669843278
ACH-000420,0.2295975734223817
ACH-000421,0.06361829757963293
ACH-000424,0.2610717035826038
ACH-000425,0.33327076586671217
ACH-000426,0.004962384545790286
ACH-000427,0.17370045619503602
ACH-000433,0.10907526521472766
ACH-000435,0.08335837545928299
ACH-000436,0.18275744646968226
ACH-000444,0.14906984004637344
ACH-000445,-0.06967921495880107
ACH-000448,0.11247664169579698
ACH-000450,0.1969614452299445
ACH-000452,0.1827463215902806
ACH-000454,0.2248763701890552
ACH-000458,0.336103662718072
ACH-000459,0.22356563807296556
ACH-000460,0.060897391746088714
ACH-000461,0.0829841716780434
ACH-000463,0.12812700962628704
ACH-000464,0.0990031313638768
ACH-000466,0.11190008411195072
ACH-000467,0.09263502818349466
ACH-000468,0.15562387092973895
ACH-000469,0.10830307104933384
ACH-000470,0.07565013972114891
ACH-000471,0.0992879572824758
ACH-000472,0.1477553761842622
ACH-000473,0.17120527433889865
ACH-000475,0.18012055923491346
ACH-000476,0.21016594597792204
ACH-000477,0.17752520390581095
ACH-000479,0.18278218296917167
ACH-000480,0.29374123609038666
ACH-000481,0.216150709898818
ACH-000483,0.21752519001828946
ACH-000484,0.4187213963052276
ACH-000485,0.11932709788411006
ACH-000486,0.10410276172576337
ACH-000487,0.0910501386839666
ACH-000488,0.1149212614933427
ACH-000490,0.27197473398196603
ACH-000491,0.16172481370372374
ACH-000495,0.21414655670780267
ACH-000496,0.14086129124502622
ACH-000499,0.21250893941923527
ACH-000500,-0.1260464400230795
ACH-000502,0.1130532368562168
ACH-000503,0.3370436077529887
ACH-000505,0.16251118238616924
ACH-000507,0.1740158668339223
ACH-000510,0.1637293782823218
ACH-000511,0.0206351912415046
ACH-000512,0.043550918032398696
ACH-000516,0.2056251329206506
ACH-000517,0.17195577124303668
ACH-000518,0.08271935619953785
ACH-000520,0.09786880546634157
ACH-000521,0.2420559756305799
ACH-000522,0.2134383627005232
ACH-000524,0.22892840597585296
ACH-000527,0.10205862018478502
ACH-000528,0.20098297071721516
ACH-000537,0.09744706189341346
ACH-000541,0.22114290892704594
ACH-000542,0.14340423437739658
ACH-000544,0.1162586916770777
ACH-000545,0.23362184687706306
ACH-000547,0.20594866224121525
ACH-000548,0.08639239459890265
ACH-000549,0.18739352498996645
ACH-000550,0.15377220279952045
ACH-000552,0.16312909621499722
ACH-000556,0.10715358349404802
ACH-000557,0.24645843669925
ACH-000569,0.3546404337382729
ACH-000570,0.2263508427589387
ACH-000571,0.14751381200928418
ACH-000573,0.22073131739880636
ACH-000576,0.3095890710653699
ACH-000579,0.16434742992569012
ACH-000580,0.2889158071538213
ACH-000584,0.1964276053615643
ACH-000585,0.11489145849040415
ACH-000588,-0.027941519038827016
ACH-000589,0.17986623858250758
ACH-000591,0.11657342241598538
ACH-000593,0.16701920128252729
ACH-000600,0.12842383849899575
ACH-000601,0.15440012830189168
ACH-000605,0.15240735647505574
ACH-000606,0.2792104045122299
ACH-000608,0.16646683918386931
ACH-000614,0.15010141498138851
ACH-000616,0.15915274039490954
ACH-000618,0.1312389799778034
ACH-000619,0.14379970859958716
