,METTL23 (124512)
ACH-000004,-0.32150850477811505
ACH-000005,-0.21104301307814052
ACH-000007,0.018962902588613804
ACH-000009,-0.4004238451052829
ACH-000011,-0.2155757858239752
ACH-000012,-0.2287050116142922
ACH-000013,-0.3363809674059301
ACH-000014,-0.3285813762259515
ACH-000015,-0.2512822981882437
ACH-000017,-0.33990896767969103
ACH-000018,-0.3372514786127065
ACH-000019,-0.4208283057721805
ACH-000021,-0.4308105091626983
ACH-000022,-0.08224326622396555
ACH-000025,-0.4253917415757504
ACH-000028,-0.3337098371724884
ACH-000030,-0.4325279039220709
ACH-000035,-0.33963742624150034
ACH-000036,-0.2730840097279989
ACH-000037,-0.22339640452842932
ACH-000039,-0.17406709567481585
ACH-000040,-0.4266677361746156
ACH-000041,-0.3677813057612361
ACH-000042,-0.3441356274097301
ACH-000045,-0.0973308135457366
ACH-000047,-0.2308132888348368
ACH-000052,-0.3179575287678839
ACH-000053,-0.16485211978054592
ACH-000054,-0.3870746132571407
ACH-000055,-0.4727843850869333
ACH-000060,-0.3247271887612957
ACH-000067,-0.2961337748454827
ACH-000070,-0.15862897985897856
ACH-000075,-0.412995389788576
ACH-000078,-0.5400254103077556
ACH-000082,-0.35620045928757943
ACH-000085,-0.38677701640851975
ACH-000086,-0.4948629810851602
ACH-000087,-0.2772297279081006
ACH-000092,-0.3461809710645116
ACH-000095,-0.3433677519909263
ACH-000097,-0.17996664494466666
ACH-000098,-0.2634362216481528
ACH-000099,-0.43769450625085493
ACH-000108,-0.7057138671917986
ACH-000113,-0.22584451171965425
ACH-000116,-0.3667789228920346
ACH-000118,-0.3513623433052091
ACH-000120,-0.5318726779002811
ACH-000123,-0.4542973791108303
ACH-000127,-0.3032101020086911
ACH-000128,-0.3420714918578746
ACH-000132,-0.3154863167570693
ACH-000133,-0.3860263556998532
ACH-000137,-0.2704166713522767
ACH-000138,-0.35207184920966106
ACH-000142,-0.3393865391437708
ACH-000143,-0.23494214486116716
ACH-000146,-0.17581720240814358
ACH-000148,-0.4822164039982398
ACH-000150,-0.5780079274494082
ACH-000152,-0.3983586475812492
ACH-000153,0.061445853993422166
ACH-000159,-0.35381379620464065
ACH-000160,-0.5079266461155614
ACH-000163,-0.32163356012392663
ACH-000167,-0.916769660035512
ACH-000168,-0.1164967976109577
ACH-000169,-0.28765734588401165
ACH-000178,-0.3089673677526528
ACH-000183,-0.2908528808558059
ACH-000188,-0.4674917458006688
ACH-000189,-0.5267029322006376
ACH-000190,-0.5485626579990996
ACH-000198,-0.15840446226467486
ACH-000203,-0.5278970009327835
ACH-000204,-0.4005762581841724
ACH-000206,-0.400578727051554
ACH-000207,-0.3172963506746904
ACH-000208,-0.2583362617516741
ACH-000210,-0.5573216728966123
ACH-000211,-0.3100653132554822
ACH-000215,-0.2981808184805066
ACH-000221,-0.11509342094541394
ACH-000222,-0.2630088393035513
ACH-000223,-0.3974609430114027
ACH-000226,-0.38356083331694507
ACH-000227,-0.54066698143388
ACH-000228,-0.3092658290314778
ACH-000231,-0.38534968420461696
ACH-000232,-0.38914797714149496
ACH-000233,-0.5375337415463112
ACH-000234,-0.4336249430506072
ACH-000235,-0.319598006063242
ACH-000237,-0.3062526839700317
ACH-000238,-0.3299577638534276
ACH-000242,-0.3298857153441495
ACH-000243,-0.4617702317875198
ACH-000244,-0.19952802700321534
ACH-000246,-0.2464469182493629
ACH-000248,-0.3482714558888078
ACH-000250,-0.4472454786488211
ACH-000251,-0.6435012294890156
ACH-000252,-0.13413757355347636
ACH-000253,-0.3280286929070492
ACH-000255,-0.4884385548176733
ACH-000256,-0.3701013313997799
ACH-000257,-0.43335501682541205
ACH-000258,-0.20068714795702294
ACH-000259,-0.40171967242767975
ACH-000260,-0.51551928969321
ACH-000261,-0.5169841828100493
ACH-000262,-0.012039290687660787
ACH-000263,-0.36925254584330064
ACH-000264,-0.4259399145757025
ACH-000265,-0.1312525469577144
ACH-000266,-0.4420517549470971
ACH-000272,-0.22384028358137695
ACH-000274,-0.3722178126155575
ACH-000277,-0.3722557649076121
ACH-000278,-0.465109189172345
ACH-000279,-0.3719517873656863
ACH-000280,-0.3103858061661639
ACH-000281,-0.32026228075316904
ACH-000288,-0.38682594125595854
ACH-000291,-0.22501519760314773
ACH-000293,-0.3961223996092025
ACH-000294,-0.25222907477776224
ACH-000295,-0.4783603924272443
ACH-000296,-0.30360748604320914
ACH-000302,-0.38445837370713415
ACH-000304,-0.3744793306351589
ACH-000307,-0.3799600839273298
ACH-000308,-0.2621206933170316
ACH-000310,-0.4894420764168789
ACH-000311,-0.4577791451704168
ACH-000312,-0.3254150448180429
ACH-000315,-0.1368055037492886
ACH-000316,-0.5475353668374561
ACH-000317,-0.11246855897877316
ACH-000318,-0.34071682740219633
ACH-000319,-0.33332390349388125
ACH-000320,-0.18047643766996047
ACH-000322,-0.4484168732633474
ACH-000323,-0.5105044824259387
ACH-000324,-0.2713291841569405
ACH-000329,-0.4088969125347967
ACH-000330,-0.17656259003440544
ACH-000331,-0.3241515412370524
ACH-000332,-0.35406385467500123
ACH-000334,-0.4583166386144088
ACH-000335,-0.23492338344118416
ACH-000336,-0.2527336223541117
ACH-000337,-0.3220863872520349
ACH-000338,0.3086036296248303
ACH-000339,-0.3297777386043677
ACH-000341,-0.5031051108934561
ACH-000348,-0.4749474591068819
ACH-000350,-0.25009713275381656
ACH-000352,-0.2615981674276242
ACH-000356,-0.3837464819646472
ACH-000361,-0.4080749483543305
ACH-000362,-0.14507126324217348
ACH-000363,-0.2545893382377929
ACH-000364,-0.2524353343815165
ACH-000365,-0.31117119862750703
ACH-000366,-0.32050457303836544
ACH-000368,-0.18039197000326807
ACH-000374,-0.3878656703778792
ACH-000375,-0.2089209653043862
ACH-000376,-0.5164738641283297
ACH-000381,-0.20131810137763725
ACH-000383,-0.3550172238215907
ACH-000387,-0.5473066189876441
ACH-000389,-0.30366773635694266
ACH-000390,-0.3113489596204541
ACH-000393,-0.44075055491059706
ACH-000395,-0.370346665453685
ACH-000396,-0.08714773634378226
ACH-000397,-0.3643920867478551
ACH-000401,-0.4704971617874257
ACH-000402,-0.5580596613062321
ACH-000403,-0.361937426654814
ACH-000404,-0.09985214430614286
ACH-000406,-0.3917929354552977
ACH-000407,-0.4516279046834435
ACH-000408,-0.4106519255766278
ACH-000410,-0.15473218558426713
ACH-000411,-0.2642801514123321
