,IFI35 (3430)
ACH-000004,-0.16560616639204204
ACH-000005,-0.1513122301821901
ACH-000007,-0.006504982999431833
ACH-000009,-0.2745052514619811
ACH-000011,0.07683876302579931
ACH-000012,-0.3008143094555459
ACH-000013,-0.11786369588741685
ACH-000014,-0.04254362335320451
ACH-000015,-0.20272758028297394
ACH-000017,-0.16345662474941813
ACH-000018,-0.05611929015379652
ACH-000019,-0.12483740760645692
ACH-000021,-0.10832830579139544
ACH-000022,-0.17549645327709015
ACH-000025,0.03888409285334618
ACH-000028,-0.3097870934879133
ACH-000030,-0.0937272985718191
ACH-000035,-0.2378409915891784
ACH-000036,-0.01778539058279852
ACH-000037,-0.060822769307106776
ACH-000039,0.05381419942946578
ACH-000040,-0.22935176350780986
ACH-000041,-0.051844828132489994
ACH-000042,0.07241912442598124
ACH-000045,-0.21817291752397955
ACH-000047,-0.051240940924639114
ACH-000052,-0.0479843221875835
ACH-000053,-0.15737457458411608
ACH-000054,-0.0580128166257284
ACH-000055,-0.06305204789990845
ACH-000060,-0.08282405241255057
ACH-000067,-0.2591731364985424
ACH-000070,-0.1104201292302035
ACH-000075,-0.10899176440770332
ACH-000078,-0.08460967356570147
ACH-000082,-0.20586419308702206
ACH-000085,-0.06564410157620408
ACH-000086,-0.09717775589505052
ACH-000087,0.2502495436984813
ACH-000092,-0.05587933534572121
ACH-000095,-0.24007234248322126
ACH-000097,0.06638781243476474
ACH-000098,-0.22280379408496032
ACH-000099,-0.12015387918569935
ACH-000108,-0.07531230728980746
ACH-000113,-0.10708666093730096
ACH-000116,-0.26200634387027
ACH-000118,-0.1048963066241639
ACH-000120,-0.15219108361020528
ACH-000123,-0.21077474546401084
ACH-000127,-0.035298671740875975
ACH-000128,-0.2524241583037865
ACH-000132,-0.14049270216958562
ACH-000133,-0.04292159675638032
ACH-000137,-0.16283951901920965
ACH-000138,-0.2177181365951356
ACH-000142,-0.2341285111026592
ACH-000143,0.08805570775537627
ACH-000146,0.04654590540118442
ACH-000148,-0.16162818980733787
ACH-000150,-0.134859281192709
ACH-000152,-0.11030444802933273
ACH-000153,-0.05897798183234729
ACH-000159,-0.0887615303280402
ACH-000160,-0.07657647200903836
ACH-000163,-0.22568463387036736
ACH-000167,-0.1411960648283552
ACH-000168,-0.20699685421665168
ACH-000169,-0.15845968220832354
ACH-000178,-0.06731638036683428
ACH-000183,-0.12669900398822034
ACH-000188,-0.2121712638570592
ACH-000189,0.016908813947198186
ACH-000190,-0.09470452435729476
ACH-000198,-0.04699595668263735
ACH-000203,0.5078565511037793
ACH-000204,-0.07072562369199083
ACH-000206,0.1570396233792533
ACH-000207,-0.12186971049998925
ACH-000208,-0.23610126126892156
ACH-000210,-0.11825004159673155
ACH-000211,-0.19240174999516216
ACH-000215,-0.13206789270767366
ACH-000221,-0.058913588827882175
ACH-000222,-0.08409180204212602
ACH-000223,-0.001833659848913418
ACH-000226,-0.016886959919784096
ACH-000227,-0.07945019449454935
ACH-000228,-0.260846495999747
ACH-000231,-0.12805296135567193
ACH-000232,-0.125441712200422
ACH-000233,-0.020637508233948883
ACH-000234,-0.1572130531502804
ACH-000235,-0.12793369830229442
ACH-000237,-0.03669006927608056
ACH-000238,-0.378128987463611
ACH-000242,-0.4928955162078798
ACH-000243,-0.17824760194647876
ACH-000244,-0.4200420011160729
ACH-000246,-0.1183979272190559
ACH-000248,-0.03941762350292002
ACH-000250,-0.13935095039578532
ACH-000251,-0.057333726357580515
ACH-000252,-0.13305553494901087
ACH-000253,-0.03417947722165752
ACH-000255,-0.27083881504707624
ACH-000256,-0.3326467487861405
ACH-000257,-0.2530293841226468
