,MAP7 (9053)
ACH-000004,-0.043991669498508267
ACH-000005,-0.045563447518059325
ACH-000007,-0.26296392807587005
ACH-000009,-0.18731120072055854
ACH-000011,-0.19782370633385027
ACH-000012,-0.09872466087521084
ACH-000013,-0.15016517215936312
ACH-000014,-0.06599709244435592
ACH-000015,-0.039900626046420105
ACH-000017,-0.06330166067151463
ACH-000018,-0.03866731129799398
ACH-000019,-0.15616345683029287
ACH-000021,-0.19983203796643104
ACH-000022,-0.0030210026161339625
ACH-000025,-0.05568433172519214
ACH-000028,-0.0994168729698641
ACH-000030,-0.022937583499963502
ACH-000035,0.01858793588555523
ACH-000036,-0.051181207707189404
ACH-000037,-0.009172730811285407
ACH-000039,-0.1847221786975462
ACH-000040,-0.08677836119663501
ACH-000041,-0.09672865616239534
ACH-000042,-0.14834407086863305
ACH-000045,-0.013685877739480068
ACH-000047,-0.23598848224018296
ACH-000052,-0.21056282848734156
ACH-000053,-0.038104558302210635
ACH-000054,-0.11832583720840564
ACH-000055,-0.1821538746910471
ACH-000060,-0.1214360877492219
ACH-000067,-0.18165659488192587
ACH-000070,-0.2794982411140374
ACH-000075,0.15508050588316022
ACH-000078,-0.13273487659837624
ACH-000082,-0.14152411654357555
ACH-000085,-0.28287626320749004
ACH-000086,-0.13164586581200333
ACH-000087,-0.3115407682914745
ACH-000092,-0.0875896680691519
ACH-000095,-0.053848237453675916
ACH-000097,-0.12289168901866405
ACH-000098,-0.10728692040458064
ACH-000099,-0.0953056052816778
ACH-000108,-0.06053261601060874
ACH-000113,-0.078777686285822
ACH-000116,-0.10134925156254608
ACH-000118,-0.25420868059367163
ACH-000120,-0.08380132833832572
ACH-000123,-0.1694061041634522
ACH-000127,-0.06993645660909037
ACH-000128,-0.04158586187465881
ACH-000132,-0.3213429237720143
ACH-000133,-0.15139835329321696
ACH-000137,-0.19287194841837693
ACH-000138,-0.06975550686048564
ACH-000142,-0.13101360539996545
ACH-000143,0.18179484114113964
ACH-000146,-0.07952257252050958
ACH-000148,-0.08091143662336113
ACH-000150,-0.10816762074674592
ACH-000152,0.16101365409008855
ACH-000153,-0.10337841119128324
ACH-000159,-0.021188589635560383
ACH-000160,-0.1675403925701515
ACH-000163,-0.17433769360905402
ACH-000167,-0.042061764805024666
ACH-000168,0.06574179270183783
ACH-000169,-0.010021327445370688
ACH-000178,-0.03154798765923999
ACH-000183,-0.19117844676614265
ACH-000188,0.04838993518625959
ACH-000189,-0.039897175395125724
ACH-000190,-0.12245826300252075
ACH-000198,-0.10809738764859364
ACH-000203,-0.07806642625880712
ACH-000204,-0.1924721668614634
ACH-000206,0.22165256524234736
ACH-000207,-0.1297397212655777
ACH-000208,0.03276797671532568
