,NEGR1 (257194)
ACH-000004,-0.1944693333890221
ACH-000005,-0.030274970950651493
ACH-000007,-0.05719747802567175
ACH-000009,-0.10299674062260128
ACH-000011,-0.20030579406660468
ACH-000012,-0.0220786579219206
ACH-000013,0.04346076308854035
ACH-000014,-0.012902229766262176
ACH-000015,-0.04593490457269914
ACH-000017,0.024316333806380888
ACH-000018,-0.00276518178112822
ACH-000019,0.052013581074434864
ACH-000021,-0.05364418854272472
ACH-000022,-0.0014052275228341644
ACH-000025,-0.11281267164128835
ACH-000028,-0.003498626566980671
ACH-000030,-0.06263652819169832
ACH-000035,0.03028074761542955
ACH-000036,-0.1547942640594012
ACH-000037,0.0520155020549591
ACH-000039,-0.10789095825329303
ACH-000040,-0.04957957385866945
ACH-000041,-0.06973189495176793
ACH-000042,0.06537606725319929
ACH-000045,0.041203202755832787
ACH-000047,0.08020210545150781
ACH-000052,-0.06556549106885756
ACH-000053,0.0607199952381037
ACH-000054,-0.09030613998523793
ACH-000055,-0.01962303844519504
ACH-000060,0.026211511585942725
ACH-000067,-0.0037037385035510358
ACH-000070,0.05231670022162649
ACH-000075,-0.10144045828548964
ACH-000078,-0.07679961906446152
ACH-000082,-0.059375097952199724
ACH-000085,0.09514584380596484
ACH-000086,-0.11033870395452
ACH-000087,-0.14060207748960846
ACH-000092,-0.0591309302982163
ACH-000095,-0.10733041123945623
ACH-000097,-0.016456468803587882
ACH-000098,-0.048747717020358336
ACH-000099,0.033008000026289334
ACH-000108,0.08435207512186299
ACH-000113,-0.00932848909378698
ACH-000116,0.021413921610887832
ACH-000118,-0.06240207979379574
ACH-000120,-0.04955263309285439
ACH-000123,0.08326063502929018
ACH-000127,0.02145573765468945
ACH-000128,0.027186100056850213
ACH-000132,-0.04097921432779196
ACH-000133,-0.2019165552099213
ACH-000137,-0.12313032817131968
ACH-000138,0.04906412248531818
ACH-000142,0.026117466885163386
ACH-000143,0.06344171572867897
ACH-000146,-0.059376800643365014
ACH-000148,-0.06934404889718579
ACH-000150,-0.08184204888938973
ACH-000152,-0.08898678687893034
ACH-000153,-0.07763447887117618
ACH-000159,-0.07485372939710949
ACH-000160,-0.060915282398649524
ACH-000163,-0.08617452675310848
ACH-000167,0.0043163951349672654
ACH-000168,0.02128943407487548
ACH-000169,-0.018396467925051296
ACH-000178,-0.05405658390410845
ACH-000183,0.035532442173828865
ACH-000188,-0.036748943300228674
ACH-000189,-0.06163695434482741
ACH-000190,-0.017830136387209167
ACH-000198,-0.017021667289142613
ACH-000203,-0.364612984578128
ACH-000204,0.07384707289463444
ACH-000206,0.06116991029829037
ACH-000207,-0.05219606890427003
ACH-000208,0.11423427187029125
ACH-000210,0.16851175690585996
ACH-000211,0.03120127689284553
ACH-000215,-0.007635093488080384
ACH-000221,0.041224812144627636
ACH-000222,-0.014364196039410762
ACH-000223,0.03678663292149608
ACH-000226,-0.038585806225505
ACH-000227,0.012550130942770178
ACH-000228,-0.11802432105615747
ACH-000231,-0.03015710893001508
ACH-000232,0.02911810006038426
ACH-000233,0.08624457069728643
ACH-000234,0.07111222038181719
ACH-000235,-0.00709960284029903
ACH-000237,-0.061011951034963416
ACH-000238,0.04738333129258419
ACH-000242,-0.11177656345264536
ACH-000243,0.0529676414654241
ACH-000244,-0.12395265556764255
ACH-000246,-0.0228290627361055
ACH-000248,-0.09884156848246033
ACH-000250,-0.05778689115908987
ACH-000251,-0.2602986092564554
ACH-000252,0.13374809800818482
ACH-000253,0.02886331999998949
ACH-000255,0.02449814180503715
ACH-000256,-0.046516839545108414
ACH-000257,-0.17786824326008294
ACH-000258,-0.003172278221162221
ACH-000259,-0.009524031827791627
ACH-000260,-0.08822999870639042
ACH-000261,-0.09140148358002613
