,FBXO44 (93611)
ACH-000004,0.07985927235621396
ACH-000005,0.2380107613399731
ACH-000007,0.22599842789209265
ACH-000009,-0.07080064323993543
ACH-000011,-0.03741381553522136
ACH-000012,0.060722234132482476
ACH-000013,0.04981826411063363
ACH-000014,-0.06447426158362574
ACH-000015,-0.029417987959722683
ACH-000017,-0.0519812147500451
ACH-000018,-0.1714823725220789
ACH-000019,0.131064614105266
ACH-000021,-0.008011641300115604
ACH-000022,0.031148207735077107
ACH-000025,-0.009922551760164452
ACH-000028,0.02797879810916911
ACH-000030,-7.665678509198397e-05
ACH-000035,-0.022106392868560414
ACH-000036,0.033597144872389996
ACH-000037,-0.050626430891498486
ACH-000039,-0.001221465130070457
ACH-000040,-0.16494830386286136
ACH-000041,0.0003125909434706684
ACH-000042,0.0036553523928187664
ACH-000045,0.00026224270533193743
ACH-000047,-0.01785460844767647
ACH-000052,0.024447829290459726
ACH-000053,-0.042182383040030635
ACH-000054,-0.03390934822555887
ACH-000055,-0.04668359564592988
ACH-000060,-0.0030099215694342893
ACH-000067,-0.012432607024401377
ACH-000070,0.001454196510899957
ACH-000075,-0.11127361213212518
ACH-000078,0.07811268261149752
ACH-000082,0.0240262903351253
ACH-000085,-0.3056374962287313
ACH-000086,-0.18352608691023767
ACH-000087,-0.0088628384056663
ACH-000092,-0.045565465335307816
ACH-000095,-0.03634935727717429
ACH-000097,-0.08384177255981272
ACH-000098,-0.15287615346568986
ACH-000099,-0.011730833515456876
ACH-000108,-0.15876675790413214
ACH-000113,-0.03579411621064122
ACH-000116,-0.04900376248301807
ACH-000118,0.09995257492323373
ACH-000120,0.10474246800792894
ACH-000123,-0.04373840428927157
ACH-000127,-0.05357714640981701
ACH-000128,-0.2034106055272674
ACH-000132,-0.11601580468004558
ACH-000133,0.03308078808196211
ACH-000137,0.09312858341089134
ACH-000138,0.05753918907868154
ACH-000142,-0.1371425816564677
ACH-000143,0.07969984543866218
ACH-000146,0.0398628984884945
ACH-000148,-0.027452204653676458
ACH-000150,-0.3435896238743656
ACH-000152,-0.16063259412507774
ACH-000153,0.13664411011415634
ACH-000159,0.00451277344331386
ACH-000160,-0.15348939482959162
ACH-000163,-0.08325067111171101
ACH-000167,-0.047416311823404736
ACH-000168,-0.01387817096639003
ACH-000169,-0.1196605102258778
ACH-000178,-0.049703605770154834
ACH-000183,0.0511060905969257
ACH-000188,-0.11292598661662252
ACH-000189,0.07115481369360133
ACH-000190,-0.11894463341659996
ACH-000198,0.03677324617428593
ACH-000203,-0.347632773733358
ACH-000204,-0.4158408021991803
ACH-000206,-0.016373916128366868
ACH-000207,-0.023058871917699543
ACH-000208,0.18495903701434951
ACH-000210,0.016338574145572295
ACH-000211,0.0946192911173752
ACH-000215,-0.06463923748058073
ACH-000221,-0.0268190334807072
ACH-000222,-0.04428664600475685
ACH-000223,-0.01895381964120318
ACH-000226,0.07842958741177755
ACH-000227,0.05575882545702167
ACH-000228,-0.011960278273872431
ACH-000231,-0.05961730060358327
ACH-000232,0.044286150424344986
ACH-000233,0.0462354689852349
ACH-000234,-0.12419293778358052
ACH-000235,-0.0059301303189695145
ACH-000237,0.012802804380475477
ACH-000238,-0.10279434425463428
ACH-000242,-0.066349338544943
ACH-000243,0.021741789204466167
ACH-000244,0.042046598778275296
ACH-000246,-0.14480352032216218
ACH-000248,-0.14425100849934874
ACH-000250,-0.08406830507742823
ACH-000251,-0.08870858060652605
ACH-000252,-0.05110578718496325
ACH-000253,-0.02985255184684453
ACH-000255,0.004971790718380482
ACH-000256,-0.056677692042947585
ACH-000257,-0.1470583637109107
ACH-000258,0.02694401732928011
ACH-000259,-0.04706341140362564
ACH-000260,-0.1446591098099896
