,SCAMP5 (192683)
ACH-000004,-0.22148008253618764
ACH-000005,0.06595476621555138
ACH-000007,0.10483420945945372
ACH-000009,-0.047817983816210115
ACH-000011,-0.07047212311648611
ACH-000012,-0.12232035580622515
ACH-000013,0.09906225065400573
ACH-000014,0.1008462010556756
ACH-000015,-0.039376352801418185
ACH-000017,-0.15570561589229434
ACH-000018,-0.11230226849940966
ACH-000019,0.24278502423346865
ACH-000021,0.032513057157218486
ACH-000022,-0.188700879756398
ACH-000025,0.02318523110040364
ACH-000028,0.01433709672965617
ACH-000030,-0.03867241933705875
ACH-000035,0.056871526804216976
ACH-000036,-0.0099053825010212
ACH-000037,-0.0506506685325011
ACH-000039,-0.010199123160434084
ACH-000040,0.052592021936601965
ACH-000041,-0.06561851728289668
ACH-000042,-0.10105194463197023
ACH-000045,-0.04209692376412957
ACH-000047,-0.06405687175504693
ACH-000052,-0.11294949940872075
ACH-000053,-0.043368807709479686
ACH-000054,-0.03243121685694078
ACH-000055,0.0901896430116351
ACH-000060,0.004493185778691036
ACH-000067,-0.09563309611664453
ACH-000070,-0.08593344473874458
ACH-000075,-0.0692083678429123
ACH-000078,-0.1846845888202608
ACH-000082,-0.08359126201961126
ACH-000085,0.08336227133529613
ACH-000086,0.07871369181869911
ACH-000087,-0.19473800429886165
ACH-000092,-0.041965217242577485
ACH-000095,-0.012982978423432372
ACH-000097,0.03347479153561038
ACH-000098,0.05723569731194433
ACH-000099,-0.14019892910038145
ACH-000108,-0.12929563557037246
ACH-000113,-0.10899156628473017
ACH-000116,0.016465107857386814
ACH-000118,0.045816186983637625
ACH-000120,-0.015377325925303241
ACH-000123,-0.03267678195709793
ACH-000127,-0.027921427265000083
ACH-000128,-0.08030554246315998
ACH-000132,-0.13288388667728038
ACH-000133,-0.036504367937808764
ACH-000137,0.07738902920067359
ACH-000138,0.122521386426737
ACH-000142,-0.06838770737389623
ACH-000143,0.045426999463978435
ACH-000146,-0.0968111339726406
ACH-000148,-0.09813078216588816
ACH-000150,0.1376677162866108
ACH-000152,-0.029965532513299982
ACH-000153,0.19578867090839505
ACH-000159,0.013627048511463541
ACH-000160,-0.0018234775606882172
ACH-000163,0.028195844564361226
ACH-000167,-0.04311435764969825
ACH-000168,0.025338838045073163
ACH-000169,-0.0937329684691462
ACH-000178,0.012356724065976194
ACH-000183,-0.13489350984597384
ACH-000188,-0.11099296352665576
ACH-000189,-0.061952644821146916
ACH-000190,-0.1728279598291929
ACH-000198,0.006471961092174132
ACH-000203,0.8496286441808646
ACH-000204,0.0653795839420845
ACH-000206,-0.13139490713058113
ACH-000207,-0.2324680991661839
ACH-000208,0.06032781809357826
ACH-000210,0.048176727027467225
ACH-000211,0.016669157953240348
ACH-000215,-0.01724866027488774
ACH-000221,0.05233224439036345
ACH-000222,-0.14842019154183453
ACH-000223,-0.062335956651724575
ACH-000226,0.1265508584923525
ACH-000227,-0.0370286889982424
ACH-000228,0.10778248457514893
ACH-000231,-0.09368186849347236
ACH-000232,-0.012380713372772566
ACH-000233,0.016722522483031348
ACH-000234,-0.11814889084318506
ACH-000235,-0.0893526309514295
ACH-000237,0.027163963437778483
ACH-000238,0.048681914424910815
ACH-000242,-0.3850028371748789
ACH-000243,0.02538822281610839
ACH-000244,-0.16166159496847313
ACH-000246,0.03280917349588785
ACH-000248,0.06015696571118905
ACH-000250,-0.05353154704924788
ACH-000251,-0.01470512160423589
ACH-000252,-0.1625647888846517
ACH-000253,-0.028587787870675837
ACH-000255,0.016268241224980766
ACH-000256,-0.035791495172683804
ACH-000257,-0.010790521287591441
ACH-000258,-0.34468301514909816
ACH-000259,0.031161146149891808
ACH-000260,-0.08992945985847839
ACH-000261,-0.029536412848053094
ACH-000262,-0.011591302256068052
ACH-000263,0.11612907738699325
ACH-000264,-0.0869256005771853
ACH-000265,-0.06107457581997035
ACH-000266,-0.10773233249749342
ACH-000272,-0.04876910757125383
ACH-000274,-0.09404000050672223
ACH-000277,0.09331976092616244
ACH-000278,0.019248545603434714
ACH-000279,-0.013485925542350927
ACH-000280,-0.08458792270532638
ACH-000281,-0.08103613893687188
ACH-000288,-0.05184419668772503
ACH-000291,-0.026586712048483674
ACH-000293,0.005836529193895204
ACH-000294,0.05466171024563934
ACH-000295,-0.31279644807011586
ACH-000296,0.047445203223586516
ACH-000302,-0.06695975251031787
ACH-000304,-0.11690426827202155
ACH-000307,-0.08229876075983736
ACH-000308,-0.08777768139671815
ACH-000310,-0.12704558671580288
ACH-000311,0.006053447434129998
ACH-000312,0.09172593239669817
ACH-000315,-0.10140007906113163
ACH-000316,-0.06808252758237672
ACH-000317,-0.03113686118987549
ACH-000318,-0.042421282690990984
ACH-000319,-0.1064149545664391
ACH-000320,-0.06249193848651475
ACH-000322,-0.16874206861854232
ACH-000323,0.035354143880111905
ACH-000324,-0.0015442682485277547
ACH-000329,0.051683092260201464
ACH-000330,-0.16039176724711493
ACH-000331,0.04078336465279424
ACH-000332,-0.00904458545205906
ACH-000334,0.12118555986176567
ACH-000335,-0.09419906721125493
ACH-000336,-0.027228865723381845
ACH-000337,0.1106285409734135
ACH-000338,0.1895723198713329
ACH-000339,0.01302311825467048
ACH-000341,-0.07041504100213783
ACH-000348,-0.01942803675027796
ACH-000350,-0.16562547980519274
ACH-000352,-0.07259863178576266
ACH-000356,-0.09802540134009873
ACH-000361,-0.05741726143817584
ACH-000362,-0.0037123161232624304
ACH-000363,-0.13942599279325876
ACH-000364,0.0228372472832767
ACH-000365,-0.007876743255822617
ACH-000366,0.027370280101587992
ACH-000368,0.07314454478365466
ACH-000374,0.07730870647227371
ACH-000375,-0.08570934765356866
ACH-000376,-0.010784814068469322
ACH-000381,-0.0019029292316640395
ACH-000383,-0.06705044866279825
ACH-000387,0.01406192671105958
ACH-000389,-0.06316103428302522
ACH-000390,-0.05111171102606279
ACH-000393,-0.017224569901353546
ACH-000395,-0.149289921335614
ACH-000396,-0.14456141331670766
ACH-000397,0.050007492918969054
ACH-000401,-0.1109954199276616
ACH-000402,-0.11969942993132615
ACH-000403,-0.024227012235787604
ACH-000404,-0.10756237816307604
ACH-000406,-0.07125403196250814
ACH-000407,0.013230742864108205
ACH-000408,-0.09532108457831268
ACH-000410,-0.018654694610242575
ACH-000411,0.19179424516132093
ACH-000414,0.02739935533809154
ACH-000415,0.023070114749222385
ACH-000416,0.08706202013178012
ACH-000420,0.13237140911482026
ACH-000421,0.029804824271869663
ACH-000424,-0.13915196183928735
ACH-000425,0.0575833856705707
ACH-000426,0.009569128718735326
ACH-000427,-0.02772575961283484
ACH-000433,-0.1760953768194406
ACH-000435,-0.373675301393928
ACH-000436,0.09811215232637024
ACH-000444,-0.06879893436393114
ACH-000445,-0.04531383391665751
ACH-000448,-0.11765610272279027
ACH-000450,-0.24096278558454395
ACH-000452,-0.012393377832118966
ACH-000454,0.013198389032816879
ACH-000458,-0.053082120773434466
ACH-000459,-0.044484759145628466
ACH-000460,-0.03191450958871609
ACH-000461,0.04992331084595867
ACH-000463,-0.03170701544526733
ACH-000464,-0.15817556814260195
ACH-000466,0.17128639833581613
ACH-000467,-0.13467701246145322
ACH-000468,-0.02033430193730628
ACH-000469,-0.011828394263042082
ACH-000470,0.07098463439515944
ACH-000471,-0.00906615482507471
ACH-000472,-0.009936624566449838
ACH-000473,-0.0030587004492020303
ACH-000475,0.011464665839587012
ACH-000476,0.0030211273523391697
ACH-000477,-0.07341505208900663
ACH-000479,-0.13543080525352807
ACH-000480,-0.09570300159175353
ACH-000481,-0.17050935434640374
ACH-000483,0.0531999772660017
ACH-000484,-0.08742918637309216
ACH-000485,-0.060391223907221625
ACH-000486,-0.1226664127734547
ACH-000487,-0.16640199650147686
ACH-000488,0.021115001375639472
ACH-000490,0.010087134956200594
ACH-000491,-0.24693248297825124
ACH-000495,0.16225005833206285
ACH-000496,-0.04536981198668879
ACH-000499,0.1067544245389262
ACH-000500,-0.06441084633196302
ACH-000502,0.033805705925364374
ACH-000503,-0.002030915716239276
ACH-000505,-0.11481959330692823
ACH-000507,-0.11732215645520698
ACH-000510,-0.04201367404821107
ACH-000511,-0.19842378458597199
ACH-000512,0.16887510486061794
ACH-000516,-0.07537300425295253
ACH-000517,-0.026323248784033408
ACH-000518,-0.00038269523215860886
ACH-000520,-0.06317684295615876
ACH-000521,0.04933986799963358
ACH-000522,-0.072180645976423
ACH-000524,-0.02050644368795617
ACH-000527,-0.05581318183760181
ACH-000528,-0.009709150576869188
ACH-000537,-0.07628626921848512
ACH-000541,0.08826674182488588
ACH-000542,-0.048936592560444775
ACH-000544,-0.07631934146627495
ACH-000545,0.19039227960721936
ACH-000547,-0.08292556535073782
ACH-000548,-0.04208064036518948
ACH-000549,-0.017858229544007613
ACH-000550,-0.1173570681533212
ACH-000552,-0.009709283283112172
ACH-000556,-0.05102183307471615
ACH-000557,-0.026824566614952174
ACH-000569,-0.08928698011479706
ACH-000570,-0.15584382094524973
ACH-000571,-0.058181720213525925
ACH-000573,0.02973686539773382
ACH-000576,-0.08882672061452042
ACH-000579,-0.0969854670700532
ACH-000580,-0.10357713840213456
ACH-000584,0.08196077254723044
ACH-000585,-0.014682530528143209
ACH-000588,-0.01824817039397968
ACH-000589,-0.06029215907997306
ACH-000591,-0.17326835693573314
ACH-000593,-0.033228217921585916
ACH-000600,-0.09740095552540932
ACH-000601,-0.03454922719167318
ACH-000605,-0.05741182718061767
ACH-000606,0.09155817551637233
ACH-000608,-0.115609854399102
ACH-000614,0.0794469389686816
ACH-000616,-0.13952038599041375
ACH-000618,-0.029629108522187086
ACH-000619,-0.092545398773634
ACH-000620,-0.19707989358623024
ACH-000621,-0.07624737376890886
ACH-000622,-0.12214412794015055
ACH-000623,-0.09793703061913923
ACH-000624,-0.059340218875348974
ACH-000627,0.037893039182045896
ACH-000630,0.02503824257455931
ACH-000631,-0.1737507383896335
ACH-000632,-0.10346463544974972
ACH-000633,-0.07872970354236686
ACH-000637,0.006832941679785762
ACH-000638,-0.09647461421982843
ACH-000646,0.019531839175958444
ACH-000647,-0.021047370163154985
ACH-000648,-0.013598860714433626
ACH-000649,-0.0590739961697124
ACH-000651,0.01747941416850284
ACH-000652,-0.10658238002762437
ACH-000653,0.07332495123796516
ACH-000657,-0.044253476095610915
ACH-000658,0.08038805796620907
ACH-000661,-0.0271321432919684
