,CA9 (768)
ACH-000004,-0.1109623943489855
ACH-000005,-0.04491429698598074
ACH-000007,0.015407806721245754
ACH-000009,-0.1983449873201208
ACH-000011,0.0306340675006971
ACH-000012,0.04230751935752232
ACH-000013,-0.018069722904112767
ACH-000014,-0.005593842223288585
ACH-000015,-0.14175763188969628
ACH-000017,-0.018028264528632303
ACH-000018,-0.19381135339241706
ACH-000019,0.0615471184591608
ACH-000021,-0.22350616141186266
ACH-000022,-0.12425180545082082
ACH-000025,-0.08368306696541511
ACH-000028,-0.03214689976245804
ACH-000030,-0.021584372362425597
ACH-000035,0.011714911460920449
ACH-000036,-0.031882562554163524
ACH-000037,-0.01905667215669186
ACH-000039,0.04389647666106279
ACH-000040,-0.07217804445564288
ACH-000041,0.140817789286376
ACH-000042,-0.08232685110943481
ACH-000045,-0.1619730305347769
ACH-000047,-0.012910504663006998
ACH-000052,-0.11107474760070724
ACH-000053,0.07823251343862693
ACH-000054,0.0737537031098282
ACH-000055,0.050997422920182965
ACH-000060,-0.1716437644822664
ACH-000067,-0.10715553166422992
ACH-000070,-0.09451279614059327
ACH-000075,-0.059895171496450884
ACH-000078,-0.033432904697943425
ACH-000082,-0.12580675739134922
ACH-000085,-0.14500073310358866
ACH-000086,-0.08792862873307612
ACH-000087,0.016643621853431375
ACH-000092,-0.12464772447894387
ACH-000095,-0.11201770159163027
ACH-000097,-0.09318694559033328
ACH-000098,-0.007811299908404656
ACH-000099,0.021026831043950003
ACH-000108,-0.04793387995635643
ACH-000113,-0.036515876694116066
ACH-000116,-0.05517458227044634
ACH-000118,-0.10982916617859388
ACH-000120,-0.03909452021627485
ACH-000123,0.007642512900986127
ACH-000127,-0.027106737195282227
ACH-000128,-0.10743021344877474
ACH-000132,-0.0010794472778225708
ACH-000133,-0.0346053546006326
ACH-000137,-0.07296848536620329
ACH-000138,-0.01392836816636705
ACH-000142,0.05654843156702478
ACH-000143,0.0646175664303521
ACH-000146,-0.05035173728431341
ACH-000148,-0.05224018666821991
ACH-000150,-0.2606427612923147
ACH-000152,0.045065429260954235
ACH-000153,0.04964672066933321
ACH-000159,-0.06490883464562303
ACH-000160,-0.021645501532318052
ACH-000163,0.02876969359453645
ACH-000167,0.06668081326657936
ACH-000168,-0.16070694406694505
ACH-000169,-0.05482674813920255
ACH-000178,0.07818584031063634
ACH-000183,0.07996736346413716
ACH-000188,-0.07812038716336503
ACH-000189,-0.08782181636051581
ACH-000190,-0.01958583895535452
ACH-000198,-0.010189121660984686
ACH-000203,-0.07314540741209964
ACH-000204,-0.13209164258783884
ACH-000206,0.11705854950372828
ACH-000207,-0.0026310886610462782
ACH-000208,-0.051304073117906406
ACH-000210,-0.019591695550530783
ACH-000211,0.07456649502640088
ACH-000215,-0.054978023247516314
ACH-000221,-0.1381097289054486
ACH-000222,-0.2995036646769996
ACH-000223,-0.12196564062423584
ACH-000226,0.03404565417711373
ACH-000227,-0.08697599022631251
ACH-000228,-0.016166527138743496
ACH-000231,0.010236083613910698
ACH-000232,-0.028884449362922494
ACH-000233,0.044080707815854964
ACH-000234,-0.09613773482689764
ACH-000235,-0.1455423102117856
ACH-000237,-0.0513248768901575
ACH-000238,0.006212497477618203
ACH-000242,-0.11373688128152795
ACH-000243,-0.03653124407691023
