,PDZRN4 (29951)
ACH-000004,0.03529776572471191
ACH-000005,-0.032590805184576445
ACH-000007,0.08208956077520939
ACH-000009,0.11367870341156235
ACH-000011,-0.023597033481050925
ACH-000012,0.03716523781365587
ACH-000013,-0.009699735413803165
ACH-000014,-0.01218874037755268
ACH-000015,0.02097803587254363
ACH-000017,-0.05717680988254591
ACH-000018,-0.02311238572140787
ACH-000019,0.11667195646331498
ACH-000021,0.09849060462705136
ACH-000022,-0.047039640402299535
ACH-000025,-0.09480322951422886
ACH-000028,-0.08671047867570424
ACH-000030,0.029499940157340164
ACH-000035,0.08005764752879696
ACH-000036,0.05027706747531233
ACH-000037,-0.00898210848927106
ACH-000039,-0.11687992207679468
ACH-000040,0.04073608029867712
ACH-000041,-0.17767987230579413
ACH-000042,0.0930535919275012
ACH-000045,0.16957251916133118
ACH-000047,-0.1105066216790444
ACH-000052,0.03992539475047111
ACH-000053,0.051027072907590836
ACH-000054,0.03245861756418516
ACH-000055,0.15723702609470702
ACH-000060,0.14047572502786013
ACH-000067,-0.08946815642077763
ACH-000070,0.0532911651269628
ACH-000075,0.002802591718151933
ACH-000078,-0.07561706501787553
ACH-000082,0.019183597560415586
ACH-000085,-0.022890030312785758
ACH-000086,-0.08835826328600181
ACH-000087,0.3373457340004183
ACH-000092,0.0312820456487136
ACH-000095,-0.03883917457969145
ACH-000097,-0.027280045311602504
ACH-000098,0.11007173564909048
ACH-000099,-0.0021977014770037137
ACH-000108,0.046489969923753635
ACH-000113,0.03909983655644672
ACH-000116,-0.02076712676757016
ACH-000118,-0.08853345083078178
ACH-000120,-0.047588479706130095
ACH-000123,-0.12476894428610298
ACH-000127,-0.003558845230496317
ACH-000128,0.048860054312288174
ACH-000132,0.0075406442743577015
ACH-000133,0.06346374991571505
ACH-000137,-0.035225822204710946
ACH-000138,0.05777429331496875
ACH-000142,0.022506876217082614
ACH-000143,-0.03528974619921179
ACH-000146,-0.009819843285027344
ACH-000148,0.09942107100186913
ACH-000150,-0.12918014413149356
ACH-000152,0.01836739258248587
ACH-000153,-0.05963108878955955
ACH-000159,0.024976684791700385
ACH-000160,-0.09614752004529636
ACH-000163,-0.14951687969126748
ACH-000167,0.008547325474891211
ACH-000168,0.03142227507956316
ACH-000169,0.1742274433721409
ACH-000178,0.03099108386468135
ACH-000183,-0.06295162552057877
ACH-000188,-0.07087258800645531
ACH-000189,-0.1520301870915775
ACH-000190,0.1268559435796491
ACH-000198,0.08153022249321626
ACH-000203,-0.2245078188663645
ACH-000204,-0.23307658382719626
ACH-000206,0.2133033184940024
ACH-000207,0.1810986363946452
ACH-000208,0.05956428696320638
ACH-000210,-0.10971427618526693
ACH-000211,0.12198279318649533
ACH-000215,-0.025488491769330608
ACH-000221,0.007043290618290372
ACH-000222,-0.22032499756147805
ACH-000223,-0.07295174397353403
ACH-000226,-0.0597637538395859
ACH-000227,-0.09299443048260796
ACH-000228,0.10441933794206784
ACH-000231,0.06072242466181885
ACH-000232,-0.018591032045832755
ACH-000233,0.1452803636994067
ACH-000234,0.14358180042787885
ACH-000235,-0.015406574269899284
ACH-000237,0.007514213576507898
