,KIAA0368 (23392)
ACH-000004,0.09471340349851523
ACH-000005,-0.17955570178856164
ACH-000007,0.05092459156816205
ACH-000009,-0.2031832548561887
ACH-000011,0.1195967466876658
ACH-000012,-0.19190302386019187
ACH-000013,-0.14187491824216364
ACH-000014,0.03868635932049373
ACH-000015,-0.28010209820106025
ACH-000017,0.03268206536818653
ACH-000018,-0.0722287862210694
ACH-000019,-0.04452162028731857
ACH-000021,-0.05656223663344876
ACH-000022,-0.03485971374041814
ACH-000025,-0.03296290850931472
ACH-000028,-0.13909459801268687
ACH-000030,-0.10607715055483337
ACH-000035,-0.01154057831786138
ACH-000036,-0.1256840389470201
ACH-000037,-0.12568145347535215
ACH-000039,-0.07381999345105852
ACH-000040,-0.15314695452254973
ACH-000041,-0.04913257568625252
ACH-000042,0.03874536379862039
ACH-000045,-0.048089960680347495
ACH-000047,-0.011586253312029351
ACH-000052,-0.026304213776579908
ACH-000053,-0.17383814399050876
ACH-000054,-0.14082994711094315
ACH-000055,0.06465313015073823
ACH-000060,-0.03992408127349235
ACH-000067,-0.0299516406846624
ACH-000070,-0.20107164635784947
ACH-000075,-0.01714368615514091
ACH-000078,-0.111086968721009
ACH-000082,-0.10238595268191177
ACH-000085,-0.18113573702229702
ACH-000086,-0.17979120290763353
ACH-000087,-0.2833609377662419
ACH-000092,0.020280530642984858
ACH-000095,-0.1318143929220501
ACH-000097,-0.05884224628733657
ACH-000098,0.046522580809499024
ACH-000099,-0.0875286741563032
ACH-000108,-0.032102295260974675
ACH-000113,0.03297194298441066
ACH-000116,0.00566910855866402
ACH-000118,-0.10626700630907704
ACH-000120,-0.04914448105814261
ACH-000123,-0.12898372956635756
ACH-000127,-0.14789891183132842
ACH-000128,-0.004370034358476785
ACH-000132,-0.10352140016136484
ACH-000133,-0.14695123423803
ACH-000137,-0.10569885347637868
ACH-000138,-0.14066866879507398
ACH-000142,-0.21204416861697925
ACH-000143,-0.08183657487348306
ACH-000146,-0.0781869756130009
ACH-000148,-0.09764267037106428
ACH-000150,0.10652579676728607
ACH-000152,0.006074697309334593
ACH-000153,0.022858580675493227
ACH-000159,-0.13653511369413773
ACH-000160,-0.2099390728823259
ACH-000163,-0.11753715855719098
ACH-000167,-0.08325234895377287
ACH-000168,-0.013644258209382658
ACH-000169,-0.14743333767575287
ACH-000178,-0.041083388599107686
ACH-000183,-0.11257880498574672
ACH-000188,-0.045295150510198674
ACH-000189,0.0012994090691361825
ACH-000190,-0.05936830943072013
ACH-000198,-0.16433643462988495
ACH-000203,0.236573096798948
ACH-000204,-0.028683441742084214
ACH-000206,-0.08209041497438409
ACH-000207,-0.14039861329625486
ACH-000208,-0.24593714131094785
ACH-000210,-0.05344624228620467
ACH-000211,-0.04571487150976343
ACH-000215,-0.02100769965278133
ACH-000221,-0.1979111493463481
ACH-000222,-0.07169624583349514
ACH-000223,-0.05361425818085447
ACH-000226,-0.06123827420305403
ACH-000227,-0.18990178082381015
ACH-000228,-0.17275308232811387
ACH-000231,-0.03828007270103273
ACH-000232,-0.10780577897483774
ACH-000233,-0.04191613077134245
ACH-000234,-0.10985097054689924
ACH-000235,-0.058765763215500186
ACH-000237,-0.14157362867111145
ACH-000238,-0.2859637539153642
ACH-000242,0.08204694411265838
ACH-000243,0.046693314481655666
ACH-000244,-0.004766341936999245
ACH-000246,-0.13267849461697254
ACH-000248,-0.03598409135541932
ACH-000250,-0.2554233581651365
ACH-000251,0.09189463111597332
ACH-000252,-0.016894394538139974
ACH-000253,-0.11176856194173387
ACH-000255,-0.12812230994995538
ACH-000256,-0.14956306458440274
ACH-000257,0.1523288349420205
ACH-000258,0.04279676012482818
ACH-000259,0.06268038547397156
ACH-000260,-0.03705382374886319
ACH-000261,-0.0921184096226045
ACH-000262,-0.18975327167324452
ACH-000263,-0.057932318074061274
ACH-000264,-0.08766121228888757
ACH-000265,-0.08038788700664805
ACH-000266,-0.013677177466567332
ACH-000272,-0.0727616194308915
ACH-000274,-0.13968910800563467
ACH-000277,-0.43841291527928905
ACH-000278,-0.1970148849405581
ACH-000279,-0.007106945203627419
ACH-000280,-0.2618264517229648
ACH-000281,0.016774644884650632
ACH-000288,0.015003567831645312
ACH-000291,-0.1484848731739013
ACH-000293,-0.084535622310817
ACH-000294,-0.10166775685409332
ACH-000295,0.0566113098706459
ACH-000296,0.19381168591004524
ACH-000302,-0.013574514817207672
ACH-000304,0.01107394782542996
ACH-000307,-0.036155464448079586
ACH-000308,-0.13999013103889182
ACH-000310,-0.21928478174280247
ACH-000311,0.018646743098784963
ACH-000312,-0.15234386787212995
ACH-000315,-0.05525214173615454
ACH-000316,-0.18459783831532608
ACH-000317,-0.022917332810994624
ACH-000318,-0.02801812191605521
ACH-000319,-0.04227672423277185
ACH-000320,0.030132054253258413
ACH-000322,0.05186855399541915
ACH-000323,-0.13331097659661126
ACH-000324,-0.16609193966473335
ACH-000329,-0.18147064679529276
ACH-000330,-0.21357172116531786
ACH-000331,-0.14837750051375664
ACH-000332,-0.07702259895144575
ACH-000334,-0.004001903804888851
ACH-000335,-0.321441353143542
ACH-000336,-0.22245168864789994
ACH-000337,-0.02044738559361902
ACH-000338,0.1474779346090463
ACH-000339,-0.06430306861390782
ACH-000341,-0.2569555064324235
ACH-000348,-0.13710243986391035
ACH-000350,-0.18708530183711464
ACH-000352,0.028691722308327658
ACH-000356,-0.1730636748987009
ACH-000361,-0.14674327018381506
ACH-000362,-0.16903213075545687
ACH-000363,-0.0945695813719824
ACH-000364,-0.16233340008302585
ACH-000365,-0.051233855517701515
ACH-000366,-0.18846568886464665
ACH-000368,-0.03871458039083939
ACH-000374,-0.2698616317885693
ACH-000375,0.048823326342263086
ACH-000376,0.03549355154089988
ACH-000381,-0.08939701189529564
ACH-000383,-0.11998690761060445
ACH-000387,-0.028296821603678426
ACH-000389,-0.15228405690384206
ACH-000390,-0.1552851559240523
ACH-000393,-0.16760261728597314
ACH-000395,-0.25962864196646745
ACH-000396,0.050163247645518085
ACH-000397,-0.13908061803478958
ACH-000401,-0.12467142264215945
ACH-000402,0.06942224135996332
ACH-000403,0.06833652155917552
ACH-000404,-0.2133378413108002
ACH-000406,-0.1547826074677243
ACH-000407,-0.05284406862518246
ACH-000408,0.04768397528415807
ACH-000410,0.033774680303223954
ACH-000411,-0.18555027173277525
ACH-000414,-0.01386972063437468
ACH-000415,-0.0475745538229318
ACH-000416,-0.1061851053545763
ACH-000420,-0.020590126510920133
ACH-000421,-0.03374020276069415
ACH-000424,0.04035278422438151
ACH-000425,0.058581116143844425
ACH-000426,0.01828351979880217
ACH-000427,-0.20185212879583406
ACH-000433,-0.061395046102785324
ACH-000435,0.23126938147961226
ACH-000436,-0.1415160193427852
ACH-000444,-0.10899497827725664
ACH-000445,-0.2718041657181731
ACH-000448,-0.001772565918113666
ACH-000450,-0.2327383824500136
ACH-000452,-0.1454407692774823
ACH-000454,-0.06501277315062556
ACH-000458,-0.056062096268454036
ACH-000459,-0.014574502576373338
ACH-000460,-0.001966266432602058
ACH-000461,-0.2440388084460747
ACH-000463,-0.2206072765682225
ACH-000464,0.08026841052936652
ACH-000466,-0.08608138537861085
ACH-000467,-0.2570971174660859
ACH-000468,-0.18872644567590044
ACH-000469,-0.19251060810687268
ACH-000470,-0.0950266683555448
ACH-000471,-0.011255593343072929
ACH-000472,-0.1039513030761324
ACH-000473,-0.009103872430712659
ACH-000475,0.015324958225851747
ACH-000476,-0.0015899217057888894
ACH-000477,0.08006190161093645
ACH-000479,-0.19525053952798324
ACH-000480,-0.11814529834078867
ACH-000481,-0.13391143990100873
ACH-000483,-0.20042482551529198
ACH-000484,-0.1992598244555348
ACH-000485,-0.05886393466692867
ACH-000486,-0.011113889753468498
ACH-000487,0.05131267353952816
ACH-000488,-0.2226948545689424
ACH-000490,-0.13860483383355449
ACH-000491,-0.004270800041959164
ACH-000495,-0.3159865322316381
ACH-000496,0.06910266759438298
ACH-000499,0.08076244730137193
ACH-000500,-0.2701761229090361
ACH-000502,-0.017179589309738657
ACH-000503,-0.10777319568286567
ACH-000505,-0.1750381419481452
ACH-000507,-0.03645541248205097
ACH-000510,-0.09212604062896336
ACH-000511,-0.2271905950069939
ACH-000512,-0.2359504128849774
ACH-000516,-0.2665470295469194
ACH-000517,-0.19508078432739367
ACH-000518,-0.0722329059935848
ACH-000520,-0.20889711360646568
ACH-000521,0.09077168264009483
ACH-000522,-0.0625265406865665
ACH-000524,0.0034965444217619763
ACH-000527,-0.11238567294015672
ACH-000528,0.02439551145281951
ACH-000537,-0.16546717405636144
ACH-000541,-0.23187269018123244
ACH-000542,-0.1632701590495513
ACH-000544,-0.1569942682860395
ACH-000545,0.07397395733175717
ACH-000547,-0.3571321772000598
ACH-000548,-0.02131432903658649
ACH-000549,-0.02644153858148579
ACH-000550,-0.030210837197169174
ACH-000552,0.01879294970694064
ACH-000556,-0.07177644114482576
ACH-000557,-0.041501955500532414
ACH-000569,-0.28298312900676803
ACH-000570,-0.21740915329253024
ACH-000571,-0.06423662542976673
ACH-000573,-0.10377536242731056
ACH-000576,-0.17270275827989662
ACH-000579,-0.08948556497864113
ACH-000580,0.03032011143536817
ACH-000584,-0.0901093810013844
ACH-000585,-0.006704260153522747
ACH-000588,0.03231219543606177
ACH-000589,0.040271211273769474
ACH-000591,-0.039271179379053237
ACH-000593,-0.010455289359430723
ACH-000600,-0.045915528928260986
ACH-000601,-0.06491288593616054
ACH-000605,-0.22730052517530666
ACH-000606,-0.1874560322979534
ACH-000608,-0.029282761718340856
ACH-000614,-0.026014714775279182
ACH-000616,0.059371430657957434
ACH-000618,-0.014557939094594055
ACH-000619,-0.17516049959022528
ACH-000620,-0.05609424236527267
ACH-000621,-0.033620087824103806
ACH-000622,-0.2487771844041221
ACH-000623,-0.10978323674960083
ACH-000624,-0.11207177801080496
ACH-000627,-0.11919431301958194
ACH-000630,-0.00979049364652887
