,TTC18 (118491)
ACH-000004,-0.17068122614822584
ACH-000005,-0.3041050241679382
ACH-000007,-0.02164825327001829
ACH-000009,-0.175621826254915
ACH-000011,-0.11293138242408665
ACH-000012,-0.1962655636168159
ACH-000013,-0.09597730540121803
ACH-000014,-0.12522973731078108
ACH-000015,-0.16308119453559214
ACH-000017,-0.12120218439921185
ACH-000018,-0.3175198499057458
ACH-000019,-0.15053050088441852
ACH-000021,-0.15775042280536986
ACH-000022,-0.08174133366186348
ACH-000025,-0.2444105614171559
ACH-000028,-0.12463691126610668
ACH-000030,-0.337640459899636
ACH-000035,-0.098622664674756
ACH-000036,-0.0947319155289068
ACH-000037,-0.029167363745445176
ACH-000039,-0.1195804580425052
ACH-000040,-0.15111678358232075
ACH-000041,-0.11954969261837475
ACH-000042,-0.14231145297773745
ACH-000045,-0.030237100845604218
ACH-000047,-0.06366893096571435
ACH-000052,-0.18655604107739884
ACH-000053,-0.1388539829097049
ACH-000054,-0.008083818766033946
ACH-000055,-0.18754926844449096
ACH-000060,-0.09161577343052947
ACH-000067,-0.30543394155109105
ACH-000070,-0.1193963987435702
ACH-000075,-0.16104828998822898
ACH-000078,-0.13056556502078487
ACH-000082,-0.02426359247699304
ACH-000085,-0.13482628781931744
ACH-000086,-0.2706300215112366
ACH-000087,0.008739714189842956
ACH-000092,-0.12070095236187592
ACH-000095,-0.08700161379717307
ACH-000097,-0.17786173184425436
ACH-000098,-0.22158711372457196
ACH-000099,-0.1337293290304297
ACH-000108,-0.14235377870206606
ACH-000113,-0.13346513718031933
ACH-000116,-0.031092514489571937
ACH-000118,-0.18248108326125048
ACH-000120,-0.1371567873096509
ACH-000123,-0.1311674081541165
ACH-000127,-0.16865905625891242
ACH-000128,-0.3055550269433625
ACH-000132,-0.2280249304818788
ACH-000133,-0.05319140200827345
ACH-000137,-0.12482715208713048
ACH-000138,-0.07749778365097758
ACH-000142,-0.24864831778125085
ACH-000143,-0.2887166427183193
ACH-000146,-0.1685053984780666
ACH-000148,-0.2079976213639456
ACH-000150,-0.15248116229079636
ACH-000152,-0.30100189705489266
ACH-000153,-0.1360526585091197
ACH-000159,0.03432766051396511
ACH-000160,-0.1805237710312095
ACH-000163,-0.1939807617908394
ACH-000167,-0.260737425548234
ACH-000168,-0.28278556161105833
ACH-000169,-0.230436528366186
ACH-000178,-0.229515852483927
ACH-000183,-0.24494633337078145
ACH-000188,-0.07629683217438649
ACH-000189,-0.2851511101550834
ACH-000190,0.0054170876191936895
ACH-000198,-0.09489526675116296
ACH-000203,-0.5768033663758129
ACH-000204,-0.11205163766077034
ACH-000206,-0.27156070146635913
ACH-000207,-0.3297946813040288
ACH-000208,-0.2630625581978435
ACH-000210,-0.2034804107309312
ACH-000211,-0.1696458343927124
ACH-000215,-0.0836916754018253
ACH-000221,-0.18191936783825585
ACH-000222,0.06068193398973973
ACH-000223,-0.1204957566390058
ACH-000226,-0.028136222114958528
ACH-000227,-0.16593982801421595
ACH-000228,-0.018641698684383808
ACH-000231,-0.20460695518440827
ACH-000232,-0.14102501224693276
ACH-000233,-0.069705550742599
ACH-000234,-0.04596719528610048
ACH-000235,-0.10996290672998067
ACH-000237,-0.19935524293883997
ACH-000238,-0.1649037364520428
ACH-000242,0.07270874239213362
ACH-000243,-0.18234978833045454
ACH-000244,-0.16885113664981313
ACH-000246,-0.16391311460655264
ACH-000248,-0.1800772646759927
ACH-000250,-0.19036508069850813
ACH-000251,-0.28018999388481786
ACH-000252,-0.1095208432231738
ACH-000253,-0.23035636249130195
ACH-000255,-0.2932644521982231
ACH-000256,-0.16833638985233446
ACH-000257,-0.16744839179057422
ACH-000258,-0.3089280900385724
ACH-000259,-0.2012929206237177
ACH-000260,-0.10241583701699228
ACH-000261,-0.116928125064297
ACH-000262,0.07227341747391175
ACH-000263,-0.2914777175714124
ACH-000264,-0.06439985643388944
ACH-000265,-0.16535444161319254
ACH-000266,-0.12724553169828454
ACH-000272,-0.06334346752485996
ACH-000274,-0.09816301085892733
ACH-000277,-0.07448380825968208
ACH-000278,-0.20184940689545994
ACH-000279,-0.16968883805589496
ACH-000280,-0.1113717662629315
ACH-000281,-0.07530637959311863
ACH-000288,-0.26617881761676704
ACH-000291,-0.12071865294077808
ACH-000293,-0.1476697940599171
ACH-000294,-0.2476007346832852
ACH-000295,-0.10349804187602052
ACH-000296,-0.2810431736703497
ACH-000302,-0.16124626812597134
ACH-000304,-0.27148002924015424
ACH-000307,-0.16810910174604576
ACH-000308,-0.15834579191501655
ACH-000310,-0.053182144031252286
ACH-000311,-0.18430622466403332
ACH-000312,-0.19134230206599784
ACH-000315,-0.07958940880606417
ACH-000316,-0.29696854721852384
ACH-000317,-0.0024196463913997712
ACH-000318,-0.2240233326180484
ACH-000319,-0.0438885319359451
ACH-000320,-0.18068758194470652
ACH-000322,-0.03631004798901855
ACH-000323,-0.3344987071949755
ACH-000324,-0.1521545852460772
ACH-000329,-0.19840241611744533
ACH-000330,-0.15204196042443816
ACH-000331,-0.10122848160596264
ACH-000332,-0.1852870850763806
ACH-000334,0.013338013108068055
ACH-000335,-0.14058659281504104
ACH-000336,0.29000043443956
ACH-000337,-0.23909172606201806
ACH-000338,-0.36941418414449023
ACH-000339,-0.11120809761200458
ACH-000341,0.18373897750174806
ACH-000348,-0.0645499983545256
ACH-000350,-0.16785836324285094
ACH-000352,-0.14633380906079455
ACH-000356,-0.07110772686263747
ACH-000361,-0.2088558377014368
ACH-000362,-0.022178462350681258
ACH-000363,-0.10790884644793912
ACH-000364,-0.16309516010031172
ACH-000365,-0.1360618011623903
ACH-000366,-0.2304892979901977
ACH-000368,-0.4008778825396986
ACH-000374,-0.152960705467432
ACH-000375,-0.17976431406565285
ACH-000376,-0.1314375845018118
ACH-000381,-0.08005083775435465
ACH-000383,-0.10991471519930496
ACH-000387,-0.1384587365385712
ACH-000389,-0.17350916462072966
ACH-000390,-0.09139208598156187
ACH-000393,0.08979626367658324
ACH-000395,-0.24061746355311395
ACH-000396,0.2189795972051921
ACH-000397,-0.13003173062009105
ACH-000401,-0.1118280430594456
ACH-000402,-0.2288028911897292
ACH-000403,-0.15495857432930546
ACH-000404,-0.06036533594739265
ACH-000406,-0.13644346809282734
ACH-000407,-0.2398728287042765
ACH-000408,-0.16597966290405775
ACH-000410,-0.25576624742944365
ACH-000411,-0.19932095954465304
ACH-000414,-0.1318035604920496
ACH-000415,-0.22460780060185012
ACH-000416,-0.1540379066644514
ACH-000420,-0.14858551800763406
ACH-000421,-0.16299855561642676
ACH-000424,-0.23162092586522665
ACH-000425,-0.2906373201725128
ACH-000426,-0.135165941222174
ACH-000427,-0.11384302821232972
ACH-000433,-0.20438368483339367
ACH-000435,-0.5457204990471353
ACH-000436,-0.11088499260814508
ACH-000444,-0.13551821897858893
ACH-000445,-0.3270688755098353
ACH-000448,-0.061670464713123166
ACH-000450,-0.21470749729859426
ACH-000452,-0.17669647264693272
ACH-000454,-0.20341967924679172
ACH-000458,-0.12687680143373864
ACH-000459,-0.06349990731754225
ACH-000460,-0.027109443278826292
ACH-000461,-0.09519530556327753
ACH-000463,-0.05414789271443701
ACH-000464,-0.22002367578609366
ACH-000466,-0.2186094329566191
ACH-000467,-0.15688389863184027
ACH-000468,-0.17844676460034775
ACH-000469,-0.1771257425748243
ACH-000470,-0.14202798004146974
ACH-000471,-0.13888357319131428
ACH-000472,-0.11630379171062448
ACH-000473,-0.18043387209490735
ACH-000475,-0.09752462038067812
ACH-000476,-0.07256975269432946
ACH-000477,0.06359185939569365
ACH-000479,-0.2525624835538112
ACH-000480,-0.22689594229474674
ACH-000481,-0.15894151600343887
ACH-000483,-0.07738657319334435
ACH-000484,-0.032207194399729994
ACH-000485,-0.12123306053529212
ACH-000486,-0.2032680024726659
ACH-000487,-0.15966760169384678
ACH-000488,-0.1309896977383277
ACH-000490,-0.21616149033653986
ACH-000491,-0.08144243770282003
ACH-000495,-0.2425654066841743
ACH-000496,-0.14594651352705898
ACH-000499,0.0917281616799554
ACH-000500,0.034121223372360066
ACH-000502,-0.13791651930336482
ACH-000503,-0.2122446403869113
ACH-000505,-0.15928149347128945
ACH-000507,-0.05494933657851203
ACH-000510,-0.05365280393822478
ACH-000511,-0.10082589588704507
ACH-000512,-0.10752736609539128
ACH-000516,-0.10796408773711598
ACH-000517,-0.1190030641350638
ACH-000518,-0.1754783587593797
ACH-000520,-0.09290039511484134
ACH-000521,-0.1699552736952422
ACH-000522,-0.04503273623638738
ACH-000524,-0.18740704742168576
ACH-000527,-0.15361245749681807
ACH-000528,-0.20851834403997568
ACH-000537,-0.11625701508751962
ACH-000541,-0.26741121096505804
ACH-000542,-0.2091201463870146
ACH-000544,-0.02996880591125486
ACH-000545,-0.09491571136986833
ACH-000547,-0.21043869715548716
ACH-000548,-0.054605581377968775
ACH-000549,-0.11163917176526957
ACH-000550,-0.1391898460391373
ACH-000552,-0.15660401696211745
ACH-000556,-0.1593910911703219
ACH-000557,-0.14555542854257147
ACH-000569,-0.4393360146592212
ACH-000570,-0.15333988253467692
ACH-000571,-0.09288114423581738
ACH-000573,-0.15529997679795507
ACH-000576,-0.19837367293598532
ACH-000579,-0.09154455159940966
ACH-000580,-0.19673071145405208
ACH-000584,-0.24085970668501805
ACH-000585,-0.2228728899355531
ACH-000588,-0.1494426866614388
ACH-000589,-0.10007516871876686
ACH-000591,-0.23588412736788866
ACH-000593,-0.2634955368563765
ACH-000600,-0.1064976699247659
ACH-000601,-0.12375309559194204
ACH-000605,-0.10772727020139516
ACH-000606,-0.2535327971800707
ACH-000608,-0.1458818238121057
ACH-000614,0.0097234792173492
ACH-000616,-0.4092458200163334
ACH-000618,-0.14822444850164446
ACH-000619,-0.07376759397930055
ACH-000620,-0.049970866716530435
ACH-000621,-0.14427415214000122
ACH-000622,-0.06231622638871843
ACH-000623,-0.1368308708954344
ACH-000624,-0.1725398610239616
ACH-000627,-0.26143406394913155
ACH-000630,-0.311548835490302
ACH-000631,-0.16634435021951355
ACH-000632,-0.1445413526744685
ACH-000633,-0.103160091725404
ACH-000637,0.036955441938416725
ACH-000638,-0.26222447850773684
ACH-000646,-0.0923397545338302
ACH-000647,-0.17677255160129765
ACH-000648,-0.036275212895724884
ACH-000649,-0.22284819687940666
ACH-000651,-0.2254298814158601
ACH-000652,-0.10931670156533306
ACH-000653,-0.07252264886255516
ACH-000657,-0.13325903093235372
ACH-000658,-0.013635123051183
ACH-000661,-0.2095926339167515
ACH-000662,-0.122607435284191
ACH-000663,-0.1924971869728705
ACH-000665,-0.09899241628681968
ACH-000671,-0.19463111889969772
ACH-000672,-0.3006340178655716
ACH-000673,-0.22136437819780103
ACH-000676,-0.17675994536963086
ACH-000677,-0.17541125667519042
ACH-000681,-0.010479053772516487
ACH-000683,-0.10407731426122056
ACH-000684,-0.22231653897926995
ACH-000688,-0.2333509827209849
ACH-000693,-0.16913130893726194
ACH-000694,-0.13841301648416526
ACH-000695,0.038295315770885685
ACH-000696,-0.17577218182155208
ACH-000697,-0.14296762613542902
ACH-000699,-0.21107105387025812
ACH-000701,-0.13795417335483684
ACH-000706,-0.11786219306527294
ACH-000711,-0.2785069865861128
ACH-000713,0.04342245408793685
ACH-000714,-0.0067361429500562425
ACH-000718,-0.08266916371039798
