,TGIF1 (7050)
ACH-000004,0.17390591585559467
ACH-000005,0.1061223616193244
ACH-000007,-0.16828197001038722
ACH-000009,-0.017050975420235145
ACH-000011,-0.141377314584331
ACH-000012,-0.2573689323429795
ACH-000013,0.06137997098321761
ACH-000014,0.1928545107635352
ACH-000015,0.2218499235859317
ACH-000017,-0.15681740163650126
ACH-000018,-0.13766237451760185
ACH-000019,-0.03739709553690808
ACH-000021,0.0631469162754274
ACH-000022,0.14429582414079375
ACH-000025,0.06945328083619691
ACH-000028,-0.21176683175852587
ACH-000030,-0.3073071466412941
ACH-000035,-0.19011375959991814
ACH-000036,-0.03476117745613524
ACH-000037,-0.05711778473256664
ACH-000039,0.19389983051344464
ACH-000040,-0.04780264760419746
ACH-000041,0.1039045817728508
ACH-000042,-0.16566609435992852
ACH-000045,-0.021364059734254058
ACH-000047,0.18399157821263046
ACH-000052,-0.18309883230675272
ACH-000053,0.11091133773243232
ACH-000054,0.035348740832200916
ACH-000055,0.05859600114427346
ACH-000060,-0.2351420172950339
ACH-000067,-0.2947302230868505
ACH-000070,0.17369145892158802
ACH-000075,-0.23409621763467445
ACH-000078,0.16557979536877773
ACH-000082,0.1826413740261883
ACH-000085,-0.023697343811110258
ACH-000086,-0.08707354290051404
ACH-000087,0.005050354353006401
ACH-000092,-0.3824849807485528
ACH-000095,0.08676650759497766
ACH-000097,0.4083660032363067
ACH-000098,-0.21646112889376026
ACH-000099,0.11737065402437336
ACH-000108,-0.02669110954667235
ACH-000113,-0.16347324985105496
ACH-000116,0.032888939061216496
ACH-000118,-0.11492513917249395
ACH-000120,0.10877114341010223
ACH-000123,0.17200568614804534
ACH-000127,-0.15726686580827628
ACH-000128,0.14642869691342794
ACH-000132,0.1999856464918152
ACH-000133,-0.01821700361605054
ACH-000137,-0.27376747977850874
ACH-000138,-0.11173607259692132
ACH-000142,-0.10296498003703973
ACH-000143,0.08487011035425822
ACH-000146,0.1794677447213341
ACH-000148,-0.06136479547362352
ACH-000150,-0.09205430739933572
ACH-000152,0.0612180778886559
ACH-000153,-0.10103481007588673
ACH-000159,0.1350671661993672
ACH-000160,-0.009444898579628838
ACH-000163,-0.05159739002763933
ACH-000167,0.005974675652142812
ACH-000168,0.08927408757388179
ACH-000169,0.21382239892301733
ACH-000178,-0.2361582402378151
ACH-000183,0.08653149852562833
ACH-000188,-0.03767196371183409
ACH-000189,-0.09379048324419764
ACH-000190,0.010510882703696909
ACH-000198,0.3780701089489242
ACH-000203,0.2699680593988878
ACH-000204,0.11707614638245355
ACH-000206,0.09158575985861477
ACH-000207,-0.056673313503415874
ACH-000208,0.09367814455771643
ACH-000210,-0.05877478443409834
ACH-000211,0.10778946069639428
ACH-000215,-0.056655633627853724
ACH-000221,0.057633087934886175
ACH-000222,-0.32710740665640875
ACH-000223,-0.1813999758949548
ACH-000226,0.1311158570244217
ACH-000227,0.10798997026375916
ACH-000228,-0.2958829466290318
ACH-000231,-0.04324687352546175
ACH-000232,0.307949828825651
ACH-000233,0.2977081692287463
ACH-000234,0.06695633159496613
ACH-000235,-0.19745348963108975
ACH-000237,-0.3121332048500005
ACH-000238,-0.1503697894680844
ACH-000242,-0.2930657820461937
ACH-000243,0.2671791052936503
ACH-000244,-0.1466710822199724
ACH-000246,-0.013790149670351123
ACH-000248,-0.6325445375416672
ACH-000250,-0.3726711926237857
ACH-000251,-0.3496930236610777
ACH-000252,0.23295795652438836
ACH-000253,-0.2129973209451624
ACH-000255,0.001363039146952278
ACH-000256,0.0901078075997129
ACH-000257,0.06477517819312267
ACH-000258,0.7154029383986665
ACH-000259,0.06529324555113404
ACH-000260,0.169160961597141
ACH-000261,0.2611596076697092
ACH-000262,-0.2893597102031675
ACH-000263,0.02325701390663205
ACH-000264,0.012661319387936349
ACH-000265,-0.07338566953289608
ACH-000266,-0.1660120231621698
ACH-000272,0.13115894123785318
ACH-000274,-0.08295685832042701
ACH-000277,-0.0408482950321793
ACH-000278,-0.0861510065928114
ACH-000279,0.031405242455367896
ACH-000280,-0.3982123856392667
ACH-000281,-0.4963280646430006
ACH-000288,0.0722889084731653
ACH-000291,0.18273833146080587
ACH-000293,-0.19341242485564272
ACH-000294,0.03496395938153775
ACH-000295,-0.002500152461263522
ACH-000296,-0.2968720032342428
ACH-000302,-0.245823466365012
ACH-000304,-0.0709531778584125
ACH-000307,-0.011509648546004806
ACH-000308,0.12176764658769325
ACH-000310,0.1337356534221065
ACH-000311,-0.4633502204227739
ACH-000312,0.0233741047819716
ACH-000315,0.1265768194823936
ACH-000316,-0.2689891559456753
ACH-000317,0.3753302819885502
ACH-000318,0.16722262253330136
ACH-000319,0.03619362555134573
ACH-000320,-0.19020542987242103
ACH-000322,0.22211744316854465
ACH-000323,0.0209903469161106
ACH-000324,0.21216360189311093
ACH-000329,-0.040633270887422884
ACH-000330,-0.06824309555517759
ACH-000331,-0.08270050498154265
ACH-000332,0.1240079272757708
ACH-000334,0.024090873506310312
ACH-000335,-0.14528173082604506
ACH-000336,0.3180747451265573
ACH-000337,-0.11508192112331388
ACH-000338,-0.5347898728445546
ACH-000339,-0.16958529536149775
ACH-000341,0.037831243837998935
ACH-000348,0.14554893457311113
ACH-000350,0.007653565723935005
ACH-000352,0.019723959329878096
ACH-000356,0.13315822205237104
ACH-000361,0.1810710194337224
ACH-000362,0.014232949059165625
ACH-000363,0.18024256240642333
ACH-000364,0.060269379629419625
ACH-000365,-0.0012709785595960187
ACH-000366,0.07030335414449126
ACH-000368,0.10641794540178533
ACH-000374,-0.1575659385388118
ACH-000375,0.06403531672024611
ACH-000376,-0.19902041518563968
ACH-000381,-0.05927173585964879
ACH-000383,0.15585061893411742
ACH-000387,0.20022271751371
ACH-000389,-0.024300421869847155
ACH-000390,0.04461610560248287
ACH-000393,-0.07794098567659001
ACH-000395,-0.1211178230532843
ACH-000396,-0.18684253133631554
ACH-000397,-0.5878713874230265
ACH-000401,-0.3570608504309205
ACH-000402,-0.1287928825588612
ACH-000403,-0.0002069946745173641
ACH-000404,-0.06806765920808137
ACH-000406,0.2166665462910836
ACH-000407,0.13222804002344565
ACH-000408,-0.06201814444890921
ACH-000410,0.1797408097108222
ACH-000411,-0.02801543677686626
ACH-000414,-0.33300584280755285
ACH-000415,0.03603743891532092
ACH-000416,0.02896011069844688
ACH-000420,0.3068128809480708
ACH-000421,0.16486287217385254
ACH-000424,-0.07001437546933525
ACH-000425,0.21440832814735528
ACH-000426,0.010964017056322306
ACH-000427,0.03664023441304679
ACH-000433,-0.10687646980735932
ACH-000435,-0.2949959263880194
ACH-000436,0.09563471405342096
ACH-000444,0.16002238644140576
ACH-000445,0.010343074081707813
ACH-000448,-0.03930273700115016
ACH-000450,-0.14570843067217912
ACH-000452,-0.042898594836526624
ACH-000454,-0.3640564128667692
ACH-000458,-0.23065967232863666
ACH-000459,0.31265218375822473
ACH-000460,-0.07331282719101041
ACH-000461,0.01494274477328946
ACH-000463,0.028060507389716743
ACH-000464,-0.048689512922524505
ACH-000466,-0.4801431022812544
ACH-000467,0.4936913330335613
ACH-000468,-0.06486156007837299
ACH-000469,-0.025349237562043738
ACH-000470,-0.0370274142759905
ACH-000471,-0.038018960990557765
ACH-000472,-0.2302459781811576
ACH-000473,0.18031336937213896
ACH-000475,-0.04082527164591148
ACH-000476,-0.0948508226575372
ACH-000477,0.09604395437520767
ACH-000479,0.1742583736370143
ACH-000480,-0.08295497220411492
ACH-000481,0.009614467037120444
ACH-000483,0.12816663202000014
ACH-000484,-0.2465172625553542
ACH-000485,-0.16422400879623672
ACH-000486,0.03707739658066556
ACH-000487,-0.015919652331887673
ACH-000488,-0.30676122270838674
ACH-000490,-0.17236533965744338
ACH-000491,0.06429953102206559
ACH-000495,0.4684149833297499
ACH-000496,0.15148501272838422
ACH-000499,-0.13142015501094306
ACH-000500,-0.02103755984637657
ACH-000502,-0.12983833924745816
ACH-000503,-0.3405267709777295
ACH-000505,-0.019213741519871902
ACH-000507,-0.0024169819652762816
ACH-000510,-0.030511596691564457
ACH-000511,-0.4383690029494381
ACH-000512,0.16306870289665562
ACH-000516,0.003114321996709021
ACH-000517,-0.14505928513979552
ACH-000518,-0.16641243684831244
ACH-000520,0.1672022507360749
ACH-000521,-0.4506801700424573
ACH-000522,-0.28970511450527314
ACH-000524,0.20917935807253976
ACH-000527,-0.5278967635686355
ACH-000528,0.14955972921796407
ACH-000537,-0.11822225075499722
ACH-000541,0.053701498124408296
ACH-000542,0.15232680148426642
ACH-000544,-0.35851791760651264
ACH-000545,-0.02836894303884696
ACH-000547,-0.27762482647503195
ACH-000548,0.05289366152534298
ACH-000549,-0.05332065628325934
