,HID1 (283987)
ACH-000160,-0.1141732073308955
ACH-000163,-0.17661534504274395
ACH-000167,0.11543427904886308
ACH-000168,-0.22756195808767102
ACH-000169,-0.27150705765531785
ACH-000178,-0.0749542926408164
ACH-000183,-0.11288895996881253
ACH-000188,-0.2686870619350704
ACH-000189,-0.1369897999797218
ACH-000190,-0.11063662506191266
ACH-000198,-0.2308912887946476
ACH-000203,-0.1280893770220596
ACH-000204,-0.26697163931466955
ACH-000206,-0.16006597883666687
ACH-000207,-0.11634752802469925
ACH-000208,-0.0042930540187289205
ACH-000210,-0.4312169987128409
ACH-000211,-0.19007616279860756
ACH-000215,-0.0971848258297452
ACH-000221,-0.19127614565137235
ACH-000222,-0.3066615434706614
ACH-000223,0.05926740004750485
ACH-000226,-0.02472413174999348
ACH-000227,0.019906706514543453
ACH-000228,0.003321462533370405
ACH-000231,-0.09238733364305468
ACH-000232,-0.07234231520065114
ACH-000233,-0.10631080708266763
ACH-000234,-0.11320433560794975
ACH-000235,-0.1413464543433786
ACH-000237,0.06543951212768626
ACH-000238,-0.0691867537300714
ACH-000242,-0.4049240840415949
ACH-000243,-0.0896003708636309
ACH-000244,-0.0682447605307244
ACH-000246,0.02710690011728419
ACH-000248,-0.1507125897417841
ACH-000250,-0.16445595497697518
ACH-000251,-0.25885759963833743
ACH-000252,0.016577580446243242
ACH-000253,-0.21948713797256567
ACH-000255,-0.2505381013518868
ACH-000256,-0.18681617698496386
ACH-000257,-0.1586797872742275
ACH-000258,-0.17649984065334887
ACH-000259,-0.09206236256663523
ACH-000260,-0.2500747574751636
ACH-000261,-0.1143498838586103
ACH-000262,-0.17559690796659028
ACH-000263,-0.39559138091599455
ACH-000264,-0.19308174333472936
ACH-000265,-0.03194348640968586
ACH-000266,-0.12517812417859692
ACH-000272,-0.07924981695619032
ACH-000274,-0.2112317801412157
ACH-000277,-0.13664580449354313
ACH-000278,0.028567984079575788
ACH-000279,-0.2098819340030148
ACH-000280,-0.4189203012011107
ACH-000281,-0.039215976377658564
ACH-000288,-0.1630721665451626
ACH-000291,-0.14483781439609536
ACH-000293,-0.18634531685969768
ACH-000294,-0.2338156346754722
ACH-000295,-0.2741068704647704
ACH-000296,-0.2420227132627175
ACH-000302,-0.04234060383673894
ACH-000304,-0.2376416111827307
ACH-000307,-0.06990476036674786
ACH-000308,-0.03577984105336937
ACH-000310,-0.2216595820889288
ACH-000311,-0.2340814798497895
ACH-000312,-0.1312020446172968
ACH-000315,-0.16471298008918592
ACH-000316,-0.3550917723436595
ACH-000317,-0.12673930012241585
ACH-000318,-0.02116694516918712
ACH-000319,-0.13010842591842062
ACH-000320,0.03700257284697917
ACH-000322,-0.11458983686717625
ACH-000323,-0.24822905607717724
ACH-000324,-0.2900993746214225
ACH-000329,-0.14713300283783187
ACH-000330,0.07713462002289384
ACH-000331,-0.034407509708394936
ACH-000332,-0.03728349819989269
ACH-000334,-0.03296983524894172
ACH-000335,-0.2331487998408939
ACH-000336,0.061170071972812184
ACH-000337,-0.4078041344466069
ACH-000338,-0.09171435795374483
ACH-000339,-0.12061740019106325
ACH-000341,-0.1511834386043406
ACH-000348,-0.13839810019130833
ACH-000350,-0.1188739031092094
ACH-000352,-0.13314581938747413
ACH-000356,-0.06607240331648702
ACH-000361,-0.2776112728816524
ACH-000362,-0.20131190960362375
ACH-000363,-0.08301728518214715
ACH-000364,-0.18275446776500728
ACH-000365,-0.15240758526927706
ACH-000366,-0.23309093472032755
ACH-000368,-0.10299763696451686
ACH-000374,-0.0491047629056664
ACH-000375,-0.04230293452062255
ACH-000376,-0.11787159635459298
ACH-000381,-0.2741835716912599
ACH-000383,-0.16171590985668985
ACH-000387,-0.3552014765640048
ACH-000389,-0.10159257957071942
ACH-000390,-0.16148125186844922
ACH-000393,-0.3019065368577009
ACH-000395,-0.3534392184963177
ACH-000396,0.010792491440988872
ACH-000397,-0.02378980629717205
ACH-000401,-0.21759110027175732
ACH-000402,0.15496896051180692
ACH-000403,-0.07905738238629803
ACH-000404,0.028527503066662074
ACH-000406,-0.154956564232203
ACH-000407,-0.3147352388883537
ACH-000408,0.09595968400575716
ACH-000410,-0.07056024979867824
ACH-000411,-0.10822031532761756
ACH-000414,-0.04087049094834868
ACH-000415,-0.13233496657824365
ACH-000416,-0.06824964735372265
ACH-000420,-0.2441041127397502
ACH-000421,-0.10395783783260898
ACH-000424,-0.3703271684203208
ACH-000425,-0.12809194983203734
ACH-000426,-0.23393946251491654
ACH-000427,0.04227079057294498
ACH-000433,-0.07781350949006377
ACH-000435,0.4201602160384285
ACH-000436,-0.06051791913911275
ACH-000444,-0.14818413297642513
ACH-000445,-0.4663482745261335
ACH-000448,-0.06047261422645912
ACH-000450,-0.07742162151819405
ACH-000452,-0.11086296381209623
ACH-000454,-0.02061620584782113
ACH-000458,0.005262565912999451
ACH-000459,-0.11388467250973328
ACH-000460,-0.1628475084788897
ACH-000461,-0.048245270196191514
ACH-000463,-0.08923407765656187
ACH-000464,-0.2007728931565266
ACH-000466,-0.09135726116850136
ACH-000467,-0.0516281082418834
ACH-000468,-0.18646770605354746
ACH-000469,-0.021464534725542564
ACH-000470,-0.2528379108070914
ACH-000471,-0.11495625418373225
ACH-000472,-0.11820088277029543
ACH-000473,-0.1624611077199814
ACH-000475,-0.18659148374930296
ACH-000476,-0.20225229709592968
ACH-000477,-0.03289580229233603
ACH-000479,-0.185482336579624
ACH-000480,-0.08804452897200729
ACH-000481,-0.2135829339362551
ACH-000483,-0.16015722210616026
ACH-000484,-0.16883688801262134
ACH-000485,-0.23521362183144626
ACH-000486,-0.09247259080128413
ACH-000487,-0.028460788900114845
ACH-000488,-0.04013486969273042
ACH-000490,-0.02694768875826909
ACH-000491,-0.15160247864884366
ACH-000495,-0.11241793826255148
ACH-000496,-0.046046065758063116
ACH-000499,-0.0708284613123983
ACH-000500,0.22885289388105395
ACH-000502,-0.1672176500474706
ACH-000503,-0.21446454031465054
ACH-000505,-0.09956251974067076
ACH-000507,-0.12654847218114906
ACH-000510,-0.14867080681117645
ACH-000511,-0.04058828090052654
ACH-000512,-0.0037326311096099935
ACH-000516,-0.08295458670770321
ACH-000517,-0.12896751673205134
ACH-000518,-0.05626932699080758
ACH-000520,-0.16230871208866146
ACH-000521,-0.0413813300667279
ACH-000522,-0.07089907232011709
ACH-000524,-0.0582855660738298
ACH-000527,-0.04820450971467061
ACH-000528,-0.02312539109849959
ACH-000537,-0.1391564568924007
ACH-000541,0.1022928791690218
ACH-000542,-0.031316053229828375
ACH-000544,-0.2320806632335157
ACH-000545,-0.14836113727057515
ACH-000547,-0.2114126972195088
ACH-000548,-0.12846212521552142
ACH-000549,-0.20020264342891625
ACH-000550,-0.16356210827916876
ACH-000552,-0.12437976076759305
ACH-000556,-0.12601960560605627
ACH-000557,-0.26412301232079416
ACH-000569,0.1465106362230358
ACH-000570,-0.1107994260941252
ACH-000571,-0.1254885580648319
ACH-000573,-0.04040813685787735
ACH-000576,-0.03731858990552829
ACH-000579,-0.0946642170317942
ACH-000580,-0.19993210621339247
ACH-000584,-0.1498096632628371
ACH-000585,-0.1571421889373385
ACH-000588,-0.10672145007656132
ACH-000589,-0.11516662820433635
ACH-000591,-0.2813711910869149
ACH-000593,-0.19902408607622146
ACH-000600,-0.23088243301114106
ACH-000601,-0.07116518546100473
ACH-000605,-0.046178410458532895
ACH-000606,-0.11630563213623868
ACH-000608,-0.1672429253086274
ACH-000614,0.056566523324631274
ACH-000616,-0.16333893746898162
ACH-000618,-0.1378925562293154
ACH-000619,-0.1847738419597824
ACH-000620,0.0547526112368799
ACH-000621,-0.12893799846608495
ACH-000622,-0.06170553022695175
ACH-000623,-0.3559060265140702
ACH-000624,-0.15860821556440247
ACH-000627,-0.13486864090343206
ACH-000630,-0.10909390579429902
ACH-000631,-0.2448214252515944
ACH-000632,-0.0037789324984859158
ACH-000633,-0.19858527479051524
ACH-000637,-0.15117812739186146
ACH-000638,-0.19936702748555105
ACH-000646,-0.14646350132818906
ACH-000647,-0.12913429302307686
ACH-000648,-0.05331095883520341
ACH-000649,-0.18863149896730064
ACH-000651,-0.10670469274466647
ACH-000652,-0.2507313344753471
ACH-000653,-0.11495785468935743
ACH-000657,-0.15402422577310268
ACH-000658,-0.14731814025632778
ACH-000661,-0.05315336500018188
ACH-000662,-0.2840634633761979
ACH-000663,-0.2214039749769248
ACH-000665,-0.06284112949639507
ACH-000671,-0.10523616591065917
ACH-000672,-0.0046476531032349395
ACH-000673,-0.13931355779907156
ACH-000676,-0.2343317392901696
ACH-000677,-0.08480800008181857
ACH-000681,-0.2798409003308959
ACH-000683,-0.047908781696668866
ACH-000684,-0.2839063312818842
ACH-000688,0.03575101078037108
ACH-000693,-0.07437037418773534
ACH-000694,-0.10591642941499993
ACH-000695,-0.2397607806838283
ACH-000696,-0.03916699554239854
ACH-000697,-0.08918901683474917
ACH-000699,-0.08816458298382528
ACH-000701,-0.0752851594640922
ACH-000706,-0.11524192393257965
ACH-000711,-0.09473489577731252
ACH-000713,-0.11309249794698438
ACH-000714,-0.1463522811146605
ACH-000718,-0.15990030687887372
ACH-000720,-0.1900072995802516
ACH-000721,-0.17522037841051746
ACH-000724,-0.0945584007664102
ACH-000725,-0.04959937509059535
ACH-000732,-0.18779516836892796
ACH-000734,-0.06652235630548131
ACH-000735,-0.093755211861785
ACH-000736,-0.1979515653119973
ACH-000738,-0.15695336050330252
ACH-000746,-0.07671920802152929
ACH-000747,-0.14978929486017964
ACH-000748,-0.16923343458794252
ACH-000753,-0.13539416112330782
ACH-000756,-0.2342800278630817
ACH-000757,0.01838716323806988
ACH-000758,-0.1371782544296558
ACH-000760,-0.14425455900310796
ACH-000762,-0.2174147518546004
ACH-000763,-0.14336453956831746
ACH-000764,-0.03461082348817943
ACH-000765,-0.137411471537914
ACH-000766,-0.24644302886738406
ACH-000767,-0.2034246422572528
ACH-000768,-0.029689447474635557
ACH-000769,-0.20556192187165276
ACH-000770,-0.05083705354771559
ACH-000771,-0.11983775880427933
ACH-000773,-0.29426755985822384
ACH-000776,-0.16503043778109866
ACH-000777,-0.03954175116985436
ACH-000778,-0.26406924821182515
ACH-000781,-0.07464597270270923
ACH-000782,-0.15676564126944226
ACH-000783,-0.1238066448758551
ACH-000784,-0.11136896859319097
ACH-000785,-0.06045878256741138
ACH-000787,-0.2340204303298216
ACH-000788,-0.2569673698310654
ACH-000791,-0.08890172609871658
ACH-000792,-0.20587723761236654
ACH-000794,-0.2162864758956421
ACH-000796,-0.14375853240086522
ACH-000798,-0.3091160527507321
ACH-000799,-0.0625442684677777
ACH-000800,-0.2360311863080824
ACH-000802,-0.10529177695574778
ACH-000804,-0.14338539864042055
ACH-000805,-0.17970526442102466
ACH-000809,-0.1029928445897352
ACH-000810,0.2828109063439825
ACH-000811,-0.1370140866677782
ACH-000817,-0.16273202145598772
ACH-000819,-0.11847903105285305
ACH-000820,-0.313540411538957
ACH-000821,-0.06956423254396045
ACH-000822,-0.12853383811631333
ACH-000823,-0.06884091331361633
ACH-000824,-0.21770462695892387
ACH-000827,-0.12576659738090465
ACH-000829,-0.1640584603376504
ACH-000831,-0.006590307199000422
ACH-000832,-0.2664930050673055
ACH-000833,-0.21459120007180654
ACH-000834,-0.139661703824611
ACH-000835,-0.01758296332550299
ACH-000836,-0.30797522857145915
ACH-000837,-0.04606514231733337
ACH-000838,0.0032617155443281113
ACH-000839,-0.01215522940055682
ACH-000840,-0.028359349064024382
ACH-000841,-0.049326631005236786
ACH-000843,-0.3874032753837519
ACH-000846,0.03616103636386842
ACH-000847,-0.15153979582660862
ACH-000848,0.13207954715442327
ACH-000849,-0.06366726201451732
ACH-000851,-0.16576808440175875
ACH-000855,-0.18059995127667125
ACH-000856,-0.18575142568731973
ACH-000858,-0.0543444780752171
ACH-000859,-0.08353256268763344
ACH-000861,-0.04910693916947731
ACH-000862,-0.0967997926978473
ACH-000865,-0.18495467876835486
ACH-000866,-0.06418567934936206
ACH-000867,-0.1056620448599447
ACH-000869,-0.02470614510506496
ACH-000872,-0.08169457548214325
ACH-000873,-0.23581796057590365
ACH-000876,-0.0472180280475568
ACH-000878,-0.17794838080955186
ACH-000880,-0.005370665080210354
ACH-000881,-0.3553447506508953
ACH-000882,-0.036839716634659764
ACH-000884,-0.22015845241887128
ACH-000885,-0.14115182309923702
ACH-000887,-0.1408340817197412
ACH-000889,-0.05515296849138642
ACH-000896,-0.09255862785288238
ACH-000898,-0.11832851796738188
ACH-000900,-0.13384940445653246
ACH-000901,-0.13943467526736153
ACH-000905,-0.0530030353493082
ACH-000906,-0.08013668508004222
ACH-000907,-0.2828262162260537
ACH-000910,-0.3642605351693675
ACH-000911,-0.09284018679179024
ACH-000912,-0.1521912763634014
ACH-000913,-0.3635661049147623
ACH-000915,-0.1881637709037999
ACH-000916,0.03226684211835172
ACH-000917,-0.03995758727873334
ACH-000920,-0.4870461751378821
ACH-000921,-0.13815671889473724
ACH-000924,-0.09955289544034243
ACH-000926,-0.18404701514507293
ACH-000928,0.0015641566612647382
ACH-000929,-0.1255978978913617
ACH-000932,-0.1513693402845377
ACH-000935,-0.1676327661367433
ACH-000936,0.09418013070602127
ACH-000937,-0.09615269597057308
ACH-000938,-0.1405422639833771
ACH-000939,-0.22365165695475744
ACH-000941,0.011614657971258205
ACH-000943,-0.08841053121734797
ACH-000946,0.0014946116101216592
ACH-000947,-0.05218823236088523
ACH-000948,-0.06087466954921584
ACH-000950,-0.002146268839451632
ACH-000953,-0.17601057395008232
ACH-000954,0.15482456198134245
ACH-000957,-0.0773485178387091
ACH-000958,0.2946585169970929
ACH-000960,-0.164026548117737
ACH-000963,-0.07642725093066531
ACH-000968,-0.015248478486409837
ACH-000969,-0.12861318604288724
ACH-000972,-0.07398115065740044
ACH-000973,-0.08507627831658046
ACH-000974,-0.04977897368911676
ACH-000978,0.044690832050115696
ACH-000984,0.03968632536537997
ACH-000986,-0.11670983507187585
ACH-000988,-0.15501308222903082
ACH-000993,-0.09590865501333022
ACH-000994,-0.0686607103912786
ACH-000996,-0.12907950397677775
ACH-001001,-0.15118472475887565
ACH-001020,0.11871076782654258
ACH-001028,-0.11980442913227687
ACH-001031,-0.1676715844567644
ACH-001038,-0.18533753728549973
ACH-001048,-0.18946878808041212
ACH-001050,-0.3752445546764644
ACH-001053,-0.12419720626540633
ACH-001054,-0.2009371378431915
ACH-001061,-0.0677467313874029
ACH-001067,-0.2711948005014019
ACH-001075,-0.2369309746965503
ACH-001096,0.01990387395998207
ACH-001111,-0.2444658074474713
ACH-001119,-0.17268197377478206
ACH-001128,0.08050093549340115
ACH-001134,-0.04034991696609165
ACH-001151,-0.1461633040530452
ACH-001163,-0.24653119647512406
ACH-001164,-0.11145322112433753
ACH-001183,-0.20803244385348468
ACH-001192,-0.21211112571530766
ACH-001193,-0.4993773125024907
ACH-001196,0.07572389136695565
ACH-001197,-0.2584216190675411
ACH-001205,-0.09332290762661642
ACH-001211,0.07608071107791492
ACH-001212,-0.042138861203792566
ACH-001228,-0.24120717298945515
ACH-001232,-0.2272262273377827
ACH-001239,-0.031917614202018635
ACH-001270,-0.1102935546768644
ACH-001274,-0.17167286278256352
ACH-001275,-0.18885412350388384
ACH-001277,-0.09879215679161824
ACH-001278,0.11276519344770315
ACH-001280,0.07444156240796805
ACH-001283,-0.37222698798023945
ACH-001289,0.3622320877151541
ACH-001300,-0.1250664311975692
ACH-001301,-0.12266609073946574
ACH-001302,-0.2879065191597913
ACH-001306,-0.17606701815272197
ACH-001318,-0.1677155837907577
ACH-001322,-0.14936760522495804
ACH-001328,-0.25094713830088045
ACH-001332,-0.4113825389496024
ACH-001336,-0.010785863449287341
ACH-001346,-0.19973789077114087
ACH-001353,-0.023034791968626005
ACH-001354,-0.1863838462603524
ACH-001367,0.14854534338227113
ACH-001368,-0.09061440531957177
ACH-001374,0.056334306333500776
ACH-001377,-0.06099071288193063
ACH-001380,-0.13852522576851214
ACH-001391,-0.08525354905685706
ACH-001408,-0.14444857484404006
ACH-001430,-0.20578946690188502
ACH-001431,-0.2299428548423715
ACH-001450,-0.07459581563730311
ACH-001496,-0.11356187955220196
ACH-001500,-0.3189730206668943
ACH-001523,-0.15931179414469307
ACH-001532,-0.117472780561295
ACH-001550,-0.15859826448038358
ACH-001552,-0.13708412191431474
ACH-001554,-0.13844098033473518
ACH-001654,-0.23039433341772705
ACH-001735,-0.3207907101150254
ACH-001736,-0.28147855957359863
ACH-001737,-0.5992429826564275
ACH-001740,0.012251737208999887
ACH-001745,-0.0451646070804762
ACH-001765,-0.10578756411473407
