,AAAS (8086)
ACH-000376,-0.3762124796418399
ACH-000381,-0.4940080782294601
ACH-000383,-0.20743376492003784
ACH-000387,-0.5047136287801963
ACH-000389,-0.44303198776474345
ACH-000390,-0.3462805322729443
ACH-000393,-0.6618494551324503
ACH-000395,-0.33629892114083504
ACH-000396,-0.3720476061262499
ACH-000397,-0.3093460325843073
ACH-000401,-0.6380352251608165
ACH-000402,-0.3665441694587239
ACH-000403,-0.4549393018150522
ACH-000404,-0.07250232593969028
ACH-000406,-0.7577417104476096
ACH-000407,-0.514638862864665
ACH-000408,-0.30777145515785753
ACH-000410,-0.4801632305823687
ACH-000411,-0.33985688011363896
ACH-000414,-0.3543061708496599
ACH-000415,-0.3473177736377472
ACH-000416,-0.3379535396602473
ACH-000420,-0.2640330293827942
ACH-000421,-0.5467412197352458
ACH-000424,-0.3760299834012557
ACH-000425,-0.4413376379098812
ACH-000426,-0.6388747355994555
ACH-000427,-0.4834902245616853
ACH-000433,-0.38029449835765694
ACH-000435,-0.446784720061864
ACH-000436,-0.34987219222517796
ACH-000444,-0.5514801566601256
ACH-000445,-0.12746010979285086
ACH-000448,-0.3506158371696385
ACH-000450,-0.4551016885051729
ACH-000452,-0.32873110287759955
ACH-000454,-0.4540166990166593
ACH-000458,-0.407552968126148
ACH-000459,-0.28858160804188226
ACH-000460,-0.3804697769048575
ACH-000461,-0.2603085872978237
ACH-000463,-0.5009786157275423
ACH-000464,-0.4930060138869813
ACH-000466,-0.4496655774823262
ACH-000467,-0.6408797132395956
ACH-000468,-0.467874273604733
ACH-000469,-0.5055015918355292
ACH-000470,-0.3730764041519206
ACH-000471,-0.3353415843279169
ACH-000472,-0.3851966379483848
ACH-000473,-0.4416351142411829
ACH-000475,-0.30784278909136065
ACH-000476,-0.5156139729409168
ACH-000477,-0.26352378909644897
ACH-000479,-0.4412720092389577
ACH-000480,-0.3599529567262291
ACH-000481,-0.4408783722887261
ACH-000483,-0.4858673354239424
ACH-000484,-0.3715465536210641
ACH-000485,-0.3952670794774966
ACH-000486,-0.4927377922768552
ACH-000487,-0.18598424700485805
ACH-000488,-0.378104863784362
ACH-000490,-0.3572690318321371
ACH-000491,-0.3109965256637652
ACH-000495,-0.619377636171603
ACH-000496,-0.5558290031094518
ACH-000499,-0.17501481801642296
ACH-000500,-0.7244265855314231
ACH-000502,-0.4619032040762492
ACH-000503,-0.6853025724846418
ACH-000505,-0.29165211370601324
ACH-000507,-0.22179852417424226
ACH-000510,-0.3090658738073994
ACH-000511,-0.5025850228671065
ACH-000512,-0.26171769878355056
ACH-000516,-0.7544606387436755
ACH-000517,-0.3247910807819359
ACH-000518,-0.1838124323022291
ACH-000520,-0.4451210190596272
ACH-000521,-0.4499799521612469
ACH-000522,-0.28682168996865004
ACH-000524,-0.417901447722126
ACH-000527,-0.3484511269467908
ACH-000528,-0.3504547321832342
ACH-000537,-0.43969376022385853
ACH-000541,-1.1100900396565
ACH-000542,-0.584849202408505
ACH-000544,-0.5347680998717217
ACH-000545,-0.5278550178824913
ACH-000547,-0.4678892463856151
ACH-000548,-0.4098212509335417
ACH-000549,-0.28879759986323683
ACH-000550,-0.5330629896488316
ACH-000552,-0.4399376048398567
ACH-000556,-0.4864647709947252
ACH-000557,-0.23922018233690015
ACH-000569,-0.306422982105978
ACH-000570,-0.4037044709253549
ACH-000571,-0.4820323776002357
ACH-000573,-0.33929235229367805
ACH-000576,-0.2613651135277679
ACH-000579,-0.38503412459809006
ACH-000580,-0.4672514976092255
ACH-000584,-0.295499540470034
ACH-000585,-0.3630038063328784
ACH-000588,-0.8787592733579819
ACH-000589,-0.3122144644617621
ACH-000591,-0.7307164336581637
ACH-000593,-0.4154576907133309
ACH-000600,-0.3276064230059704
ACH-000601,-0.3666677828099324
ACH-000605,-0.4823444690563742
ACH-000606,-0.3566949941237257
ACH-000608,-0.44748857370072825
ACH-000614,-0.3463959160850251
ACH-000616,-0.3644369197604896
ACH-000618,-0.3454485589594153
ACH-000619,-0.3108072553570416
ACH-000620,-0.32127580113484977
ACH-000621,-0.6736853056645121
ACH-000622,-0.30763017338121473
ACH-000623,-0.4187947219739748
ACH-000624,-0.3162856884056505
ACH-000627,-0.4989963017657119
ACH-000630,-0.4841345067132719
ACH-000631,-0.35468581584245545
ACH-000632,-0.39911190793952
ACH-000633,-0.4033272234900713
ACH-000637,-0.3830824888225968
ACH-000638,-0.4432204481800441
ACH-000646,-0.29287114946877
ACH-000647,-0.341319082169496
ACH-000648,-0.08103607880442544
ACH-000649,-0.2310507113439789
ACH-000651,-0.4148722264089742
ACH-000652,-0.21786276076472294
ACH-000653,-0.12277902441787765
ACH-000657,-0.39669529715504576
ACH-000658,-0.491464524877883
ACH-000661,-0.3027809817874818
ACH-000662,-0.2837860374821741
ACH-000663,-0.24116247836812124
ACH-000665,-0.6084697911311908
ACH-000671,-0.41951913445312894
ACH-000672,-0.3622188874252512
ACH-000673,-0.8458631349607837
ACH-000676,-0.3457276625597933
ACH-000677,-0.398700707418288
ACH-000681,-0.4872002930070347
ACH-000683,-0.4064500111899893
ACH-000684,-0.44111908716419146
ACH-000688,-0.6204048247096156
ACH-000693,-0.2504325003543976
ACH-000694,-0.3032639995550662
ACH-000695,-0.3856994023289833
ACH-000696,-0.5209613908171912
ACH-000697,-0.4949534227957508
ACH-000699,-0.30837895545373323
ACH-000701,-0.513280835597279
ACH-000706,-0.3109733993926265
ACH-000711,-0.5786707544656681
ACH-000713,-0.30270057472147904
ACH-000714,-0.3739982945730173
ACH-000718,-0.2865473128562498
ACH-000720,-0.6107060846609378
ACH-000721,-0.3866214385585084
ACH-000724,-0.25546633878616665
ACH-000725,-0.5019109916556592
ACH-000732,-0.4145824138452507
ACH-000734,-0.4839295990239871
ACH-000735,-0.32888787446204915
ACH-000736,-0.30883510457840674
ACH-000738,-0.9317825653145636
ACH-000746,-0.38114634174680817
ACH-000747,-0.5005184760738918
ACH-000748,-0.4459515518530414
ACH-000753,-0.3312237012230823
ACH-000756,-1.1702097156475275
ACH-000757,-0.6578768647660206
ACH-000758,-0.457338875603517
ACH-000760,-0.3763527742306649
ACH-000762,-0.2610617291745145
ACH-000763,-0.3230582469832986
ACH-000764,-0.5523817237224193
ACH-000765,-0.4372327507630315
ACH-000766,-0.232739367468786
ACH-000767,-0.5459981567034843
ACH-000768,-0.3082160224164776
ACH-000769,-0.2898961620525922
ACH-000770,-0.4527025578865193
ACH-000771,-0.4651435700946057
ACH-000773,-0.3856016354768225
ACH-000776,-0.4188253157204496
ACH-000777,-0.32894439785447105
ACH-000778,-0.260528183828983
ACH-000781,-0.4162493743237417
ACH-000782,-0.0452823041303158
ACH-000783,-0.5332078503136858
ACH-000784,-0.3292485541653677
ACH-000785,-0.4775893139780589
ACH-000787,-0.4983634557239948
ACH-000788,-0.3635885115550245
ACH-000791,-0.29333438432504577
ACH-000792,-0.3540546580834854
ACH-000794,-0.3166740890144976
ACH-000796,-0.2510347834115924
ACH-000798,-0.4841444198755104
ACH-000799,-0.38407256604008494
ACH-000800,-0.4980667809247257
ACH-000802,-0.24979703822145194
ACH-000804,-0.6027629126995612
ACH-000805,-0.7168140243856685
ACH-000809,-0.4467210338525334
ACH-000810,-0.3092060494792578
ACH-000811,-0.477364858021102
ACH-000817,-0.4192230864491177
ACH-000819,-0.555768034875505
ACH-000820,-0.4949839322192634
ACH-000821,-0.6588404335950286
ACH-000822,-0.3910973602409831
ACH-000823,-0.43704451016692064
ACH-000824,-0.26010014064285
ACH-000827,-0.5951999790332064
ACH-000829,-0.34829218835982434
ACH-000831,-0.4797717106734733
ACH-000832,-0.21812274086729044
ACH-000833,-0.33659288513607505
ACH-000834,-0.34623831119418186
ACH-000835,-0.4462812720614208
ACH-000836,-0.26028716827714177
ACH-000837,-0.2551412484175753
ACH-000838,-0.4730897136481818
ACH-000839,-0.4450051266101505
ACH-000840,-0.4010458519278137
ACH-000841,-0.3625700348683577
ACH-000843,-0.2247279984834592
ACH-000846,-0.2889214994732943
ACH-000847,-0.3865014770980307
ACH-000848,-0.6184642529008043
ACH-000849,-0.339588114388584
ACH-000851,-0.5696617232174991
ACH-000855,-0.2348737832675134
ACH-000856,-0.3635134796462189
ACH-000858,-0.5068027345692306
ACH-000859,-0.3399264148928386
ACH-000861,-0.4605023174455691
ACH-000862,-0.3058861514243811
ACH-000865,-0.4500936594361729
ACH-000866,-0.2717405166691129
ACH-000867,-0.3250792765634111
ACH-000869,-0.2889298382581597
ACH-000872,-0.3104467972108052
ACH-000873,-0.2439267373148408
ACH-000876,-0.4045435168206924
ACH-000878,-0.4236198803752436
ACH-000880,-0.4813381238069698
ACH-000881,-0.2102448375255611
ACH-000882,-0.4295773350674691
ACH-000884,-0.38864906109171615
ACH-000885,-0.2355015742132236
ACH-000887,-0.4577614854810639
ACH-000889,-0.4705561300414591
ACH-000896,-0.3405563873274482
ACH-000898,-0.4360830186305384
ACH-000900,-0.5594677690779499
ACH-000901,-0.4564260954103195
ACH-000905,-0.20505218477254447
ACH-000906,-0.4505121425194182
ACH-000907,-0.3985453243413689
ACH-000910,-0.11765305278194944
ACH-000911,-0.333797187941055
ACH-000912,-0.4378573217761665
ACH-000913,-0.4157361328986785
ACH-000915,-0.36439069711390704
ACH-000916,-0.695877261892238
ACH-000917,-0.3813556652306496
ACH-000920,-0.21739796318214666
ACH-000921,-0.3403672530647439
ACH-000924,-0.3169164581185683
ACH-000926,-0.2761145492081247
ACH-000928,-0.7544898049624251
ACH-000929,-0.4157878088854795
ACH-000932,-0.5277663198582564
ACH-000935,-0.5725589550113088
ACH-000936,-0.16819498539884306
ACH-000937,-0.4302774689963354
ACH-000938,-0.16522429704730848
ACH-000939,-0.3766686119748239
ACH-000941,-0.4292055437290851
ACH-000943,-0.35596504037933274
ACH-000946,-0.30778416652844104
ACH-000947,-0.2865567554498215
ACH-000948,-0.3067103196538216
ACH-000950,-0.22379211232630933
ACH-000953,-0.5298448857529163
ACH-000954,-0.5254967310159319
ACH-000957,-0.3263951840248017
ACH-000958,-0.17622835689462998
ACH-000960,-0.4885341119561323
ACH-000963,-0.2699463897028548
ACH-000968,-0.3908215878145672
ACH-000969,-0.43079306678513424
ACH-000972,-0.2379480556598351
ACH-000973,-0.3027044865094062
ACH-000974,-0.2610008238487955
ACH-000978,-0.36499213820864107
ACH-000984,-0.33304993867751553
ACH-000986,-0.2431197232534173
ACH-000988,-0.4521715028753359
ACH-000993,-0.4751636064000242
ACH-000994,-0.3756188346167295
ACH-000996,-0.3143482442349733
ACH-001001,-0.4580341223473477
ACH-001020,-0.3383984130177907
ACH-001028,-0.3536969148266668
ACH-001031,-0.493016476341636
ACH-001038,-0.3228209064278643
ACH-001048,-0.5196962129969684
ACH-001050,-0.4203093638335853
ACH-001053,-0.24868964231748636
ACH-001054,-0.16862417578511968
ACH-001061,-0.5921151936828966
ACH-001067,-0.4842327841660184
ACH-001075,-0.3473636670846452
ACH-001096,-0.18398274151792784
ACH-001111,-0.3582491349811133
ACH-001119,-0.4389457539010931
ACH-001128,-0.4883621309203128
ACH-001134,-0.206892959229967
ACH-001151,-0.4947610613136821
ACH-001163,-0.5653233202849383
ACH-001164,-0.4737759099574176
ACH-001183,-0.34281481758249793
ACH-001192,-0.5348339534240141
ACH-001193,-0.7502444427771265
ACH-001196,-0.4930685856015776
ACH-001197,-0.4966721645289101
ACH-001205,-0.21449118288026672
ACH-001211,-0.4184362664118688
ACH-001212,-0.5348694909293049
ACH-001228,-0.6876542523902879
ACH-001232,-0.5398833311710328
ACH-001239,-0.2926410915255452
ACH-001270,-0.27941848665589664
ACH-001274,-0.3841321578583973
ACH-001275,-0.3134702644478524
ACH-001277,-0.6380909274269504
ACH-001278,-0.2891021894668543
ACH-001280,-0.28314731430483986
ACH-001283,-0.28178104818436644
ACH-001289,-0.4095401006651301
ACH-001300,-0.4637449725520531
ACH-001301,-0.4006067413749035
ACH-001302,-0.22062396808104467
ACH-001306,-0.36352471165379696
ACH-001318,-0.3124290530744532
ACH-001322,-0.5703953591151196
ACH-001328,-0.3644121784484377
ACH-001332,-0.373786596016255
ACH-001336,-0.4407101612269712
ACH-001346,-0.37748442679507227
ACH-001353,-0.4725825589440753
ACH-001354,-0.4407488328586853
ACH-001367,-0.6512537695020207
ACH-001368,-0.400676105642574
ACH-001374,-0.42208131265274906
ACH-001377,-0.2386686065404081
ACH-001380,-0.4023537087790383
ACH-001391,-0.2667944680592824
ACH-001408,-0.4660454987165015
ACH-001430,-0.4329027905820628
ACH-001431,-0.35542089426977946
ACH-001450,-0.2838545927099086
ACH-001496,-0.5505866476411625
ACH-001500,-0.1857140717941808
ACH-001523,-0.5286874980508203
ACH-001532,-0.7207650728822373
ACH-001550,-0.3013809290842035
ACH-001552,-0.407279912783484
ACH-001554,-0.3652413622096584
ACH-001654,-0.4633908171851338
ACH-001735,-0.27158658971614663
ACH-001736,-0.4388673711328719
ACH-001737,-0.4728495261192304
ACH-001740,-0.4708174535134209
ACH-001745,-0.3982546439746129
ACH-001765,-0.34834707753565153
