,CALR (811)
ACH-000203,-0.4414978870082797
ACH-000204,-0.13274006353066484
ACH-000206,-0.2899126839068515
ACH-000207,-0.17697561791024086
ACH-000208,-0.2936848277850353
ACH-000210,-0.21512415604776672
ACH-000211,-0.3438143117050612
ACH-000215,-0.15193298295886626
ACH-000221,-0.18963655030734672
ACH-000222,-0.30275736659869035
ACH-000223,-0.3166780057046947
ACH-000226,-0.0992608735870236
ACH-000227,-0.15030878940956013
ACH-000228,-0.5150683672102949
ACH-000231,-0.09721384068867954
ACH-000232,-0.03825840192671375
ACH-000233,-0.28976163761345514
ACH-000234,-0.20238340236594707
ACH-000235,-0.16470607991017105
ACH-000237,-0.2601783494387258
ACH-000238,-0.16229884711815876
ACH-000242,-0.1824586597981444
ACH-000243,-0.2352476074407648
ACH-000244,-0.1888647136546477
ACH-000246,-0.051275849485208205
ACH-000248,-0.2788285464317599
ACH-000250,-0.1932076763195276
ACH-000251,-0.414054122256508
ACH-000252,-0.3022684953171936
ACH-000253,-0.1781575109822366
ACH-000255,-0.2364801735771987
ACH-000256,-0.2734755408730166
ACH-000257,-0.0732298465790218
ACH-000258,-0.04479743079770676
ACH-000259,-0.2880424362551017
ACH-000260,-0.27058308545413085
ACH-000261,-0.12381549302847053
ACH-000262,-0.09941948040956064
ACH-000263,-0.048554436315350814
ACH-000264,-0.07673456293510603
ACH-000265,-0.12345147390926092
ACH-000266,-0.15482640750384372
ACH-000272,-0.13480417531936426
ACH-000274,-0.1126061479058227
ACH-000277,-0.14828276675081986
ACH-000278,-0.2607630586787101
ACH-000279,-0.13937435558292902
ACH-000280,-0.12774397123203504
ACH-000281,-0.0758544716239048
ACH-000288,-0.14321680559401562
ACH-000291,-0.22739059800981026
ACH-000293,-0.10827516527781643
ACH-000294,0.2221053728026968
ACH-000295,-0.22335458468355832
ACH-000296,0.03231961326988148
ACH-000302,-0.33050673785225226
ACH-000304,-0.11399879857359894
ACH-000307,-0.2582178641888718
ACH-000308,-0.10658973170623584
ACH-000310,-0.09197021388280548
ACH-000311,-0.052259300196793486
ACH-000312,-0.211217178022924
ACH-000315,-0.3836912670673928
ACH-000316,-0.0821730629824617
ACH-000317,0.05459527317218848
ACH-000318,-0.24499053120337344
ACH-000319,-0.3186605923407839
ACH-000320,-0.21654940765977085
ACH-000322,0.0030597435896627897
ACH-000323,-0.04667584962850667
ACH-000324,-0.19032293915300666
ACH-000329,-0.1888805451131927
ACH-000330,-0.3033932563830945
ACH-000331,-0.1277442258912575
ACH-000332,-0.22060288912981105
ACH-000334,-0.06630816887698611
ACH-000335,-0.116385644685501
ACH-000336,-0.033795531300734434
ACH-000337,-0.24908763729929845
ACH-000338,0.4761533926600804
ACH-000339,-0.15695268818360675
ACH-000341,-0.4274054929755425
ACH-000348,-0.20139512515770508
ACH-000350,-0.025479879476191392
ACH-000352,-0.059431263453947815
ACH-000356,-0.21520269436133801
ACH-000361,-0.1542504836263641
ACH-000362,-0.115724754919746
ACH-000363,-0.1512504230162673
ACH-000364,-0.2154961502135948
ACH-000365,-0.1116966267035832
ACH-000366,-0.2748422968629521
ACH-000368,-0.12144557904876024
ACH-000374,-0.32016476703564645
ACH-000375,-0.18089012933009005
ACH-000376,0.13006275601160022
ACH-000381,0.001940843177111264
ACH-000383,-0.2263127191154123
ACH-000387,-0.10279591515385897
ACH-000389,-0.09417917820807198
ACH-000390,-0.15971234934784606
ACH-000393,-0.30207077068088345
ACH-000395,-0.2806320208310326
ACH-000396,-0.2520570253764612
ACH-000397,-0.19613685397384992
ACH-000401,-0.15068949997479075
ACH-000402,-0.10682441602990447
ACH-000403,-0.27848214798047466
ACH-000404,0.030417043445019425
ACH-000406,-0.15562362929897972
ACH-000407,-0.24042288859493066
ACH-000408,-0.19341117567362695
ACH-000410,-0.2300463529442993
ACH-000411,-0.11961649739275455
ACH-000414,-0.0331033143223714
ACH-000415,-0.4206781725697025
ACH-000416,-0.3151947016850833
ACH-000420,-0.0961816903979666
ACH-000421,-0.3145134505547679
ACH-000424,-0.2830511543058932
ACH-000425,-0.16885054779035868
ACH-000426,0.05303091724653543
ACH-000427,-0.362489156042497
ACH-000433,-0.2328277469081025
ACH-000435,-0.2011054701601804
ACH-000436,-0.06218858893043954
ACH-000444,-0.19402704174475527
ACH-000445,-0.329937750594685
ACH-000448,-0.20151463940651
ACH-000450,-0.12291559763567099
ACH-000452,-0.1950752332766152
ACH-000454,-0.15513881217500894
ACH-000458,-0.2518464710820527
ACH-000459,-0.1723108445689632
ACH-000460,-0.21743497546071508
ACH-000461,-0.34448817498901285
ACH-000463,-0.049307369143731614
ACH-000464,-0.12406267424186687
ACH-000466,-0.3142326194573753
ACH-000467,-0.19667658399537136
ACH-000468,-0.17148759454378282
ACH-000469,-0.16644544235548522
ACH-000470,-0.04322286468732349
ACH-000471,-0.3282681016555801
ACH-000472,-0.22408623548467488
ACH-000473,-0.0778655354846658
ACH-000475,-0.19405635987801076
ACH-000476,-0.0646990669722218
ACH-000477,-0.06477968222971267
ACH-000479,0.13278194767674129
ACH-000480,-0.5806743387331724
ACH-000481,-0.14490552424105507
ACH-000483,-0.08773533849118034
ACH-000484,-0.14528144492566952
ACH-000485,-0.19521718287973455
ACH-000486,-0.16747028085891744
ACH-000487,-0.25846730712463417
ACH-000488,-0.1414518423952664
ACH-000490,-0.29876331516007576
ACH-000491,-0.1911757165141736
ACH-000495,-0.016150252113815742
ACH-000496,-0.1109877437626583
ACH-000499,-0.11011192678170144
ACH-000500,-0.07445319366958639
ACH-000502,-0.26860040180429834
ACH-000503,-0.0936041373121501
ACH-000505,-0.3244924848968922
ACH-000507,-0.10015968109585212
ACH-000510,-0.1852228511015596
ACH-000511,-0.11632780999158185
ACH-000512,-0.1822955202632864
ACH-000516,-0.11969841632380945
ACH-000517,-0.18040916880593133
ACH-000518,-0.11605685329612553
ACH-000520,-0.3553409360784209
ACH-000521,-0.08723395946756086
ACH-000522,-0.06664811646543298
ACH-000524,-0.09807065831214168
ACH-000527,-0.3297179455531722
ACH-000528,-0.21617164751106246
ACH-000537,-0.3086606745030524
ACH-000541,-0.2194840912875508
ACH-000542,-0.08985665188544713
ACH-000544,-0.0180449452876792
ACH-000545,-0.2837032049359184
ACH-000547,-0.29492750845386995
ACH-000548,-0.3885450875793174
ACH-000549,-0.18857482136296008
ACH-000550,-0.06382225932658142
ACH-000552,-0.3374291636253089
ACH-000556,-0.20077773894264464
ACH-000557,-0.025948471913946176
ACH-000569,-0.2379163832265949
ACH-000570,0.05331368950910462
ACH-000571,-0.2762757748236978
ACH-000573,-0.07845079805624429
ACH-000576,-0.054201452022897084
ACH-000579,0.04037002377872632
ACH-000580,-0.11713328278107978
ACH-000584,-0.17494241237356672
ACH-000585,-0.3297821632244549
ACH-000588,-0.04329025056666967
ACH-000589,-0.18075619453636355
ACH-000591,-0.2504348294805596
ACH-000593,-0.16788550849947112
ACH-000600,-0.023293966776680188
ACH-000601,-0.22472977121752785
ACH-000605,0.05773294698925549
ACH-000606,-0.32316889215875066
ACH-000608,-0.12197206224665964
ACH-000614,-0.0038297049803225408
ACH-000616,-0.2001371060073476
ACH-000618,-0.3361513803901967
ACH-000619,-0.2868326753090097
ACH-000620,-0.2704798424108678
ACH-000621,-0.28856949672624715
ACH-000622,-0.08828394607707797
ACH-000623,-0.07310516079285194
ACH-000624,-0.21507341217986692
ACH-000627,-0.3260205930787927
ACH-000630,-0.3531761704049752
ACH-000631,-0.1558278683872866
ACH-000632,0.057103354021651426
ACH-000633,-0.33801572919389555
ACH-000637,-0.31842517044740165
ACH-000638,-0.2539188575206424
ACH-000646,-0.1167331719861837
ACH-000647,-0.16471617956053258
ACH-000648,-0.12865006605674528
ACH-000649,-0.11148160421880812
ACH-000651,-0.11518832946997296
ACH-000652,-0.16701444818922198
ACH-000653,-0.15382601761070094
ACH-000657,-0.2382678340844773
ACH-000658,-0.03618301993406717
ACH-000661,-0.17564915270260756
ACH-000662,-0.27131905359404385
ACH-000663,-0.08199163449661036
ACH-000665,-0.38803002705159023
ACH-000671,-0.13256936068110078
ACH-000672,-0.29059829971414464
ACH-000673,-0.2071079551884368
ACH-000676,-0.10628317896406324
ACH-000677,-0.21003418852102526
ACH-000681,-0.14438389278180308
ACH-000683,-0.2774490848501391
ACH-000684,-0.2404550594564717
ACH-000688,-0.30461625121319424
ACH-000693,-0.10678023890958163
ACH-000694,-0.15240191633848066
ACH-000695,-0.0914890851672652
ACH-000696,-0.10596732258872517
ACH-000697,-0.16910118536438265
ACH-000699,-0.30397083100222844
ACH-000701,-0.20724713100549128
ACH-000706,-0.1588461697664716
ACH-000711,-0.19271924853451666
ACH-000713,-0.1347245113428727
ACH-000714,-0.17956265730158746
ACH-000718,-0.032678096060188976
ACH-000720,-0.3245953037712689
ACH-000721,-0.17417512520978634
ACH-000724,-0.05897565364535767
ACH-000725,-0.15934069645469426
ACH-000732,-0.38895815533848455
ACH-000734,-0.3675804998215609
ACH-000735,-0.18732909400453002
ACH-000736,-0.10602289864267334
ACH-000738,-0.17350807300950613
ACH-000746,-0.2144349491992352
ACH-000747,-0.2966501745238649
ACH-000748,-0.28608952805396376
ACH-000753,-0.09565083667958768
ACH-000756,-0.30631901896322866
ACH-000757,-0.13089855028030548
ACH-000758,-0.2356268068212615
ACH-000760,-0.07678579332334595
ACH-000762,-0.0895889064444092
ACH-000763,-0.17791877145917595
ACH-000764,-0.13704565511971098
ACH-000765,-0.20685293889308545
ACH-000766,-0.06274666066221161
ACH-000767,-0.06749394583815181
ACH-000768,-0.2770072690969254
ACH-000769,-0.249181398501941
ACH-000770,0.0049800396722022525
ACH-000771,-0.16846366937996668
ACH-000773,-0.17798482708462304
ACH-000776,-0.16906280292804526
ACH-000777,-0.11564882065535068
ACH-000778,-0.29059779200086244
ACH-000781,-0.1058410256168237
ACH-000782,-0.0497024248788887
ACH-000783,-0.1775055553729654
ACH-000784,-0.0691375668017273
ACH-000785,-0.2256648116395236
ACH-000787,-0.06927270949725034
ACH-000788,-0.20594279724992556
ACH-000791,-0.17499670453352353
ACH-000792,-0.28476908418414304
ACH-000794,-0.40920611993240985
ACH-000796,-0.1855280441477003
ACH-000798,-0.23900889007726694
ACH-000799,-0.5059549690954006
ACH-000800,-0.05252887145572694
ACH-000802,-0.3479263476729273
ACH-000804,-0.04536484815021955
ACH-000805,-0.16805372125613507
ACH-000809,-0.2330310335577294
ACH-000810,-0.2067502732609486
ACH-000811,-0.2340711361450179
ACH-000817,-0.3526301454974512
ACH-000819,-0.2482827284311767
ACH-000820,0.0012925937027088805
ACH-000821,-0.14310324555663073
ACH-000822,-0.2000766305342382
ACH-000823,-0.3128570000269286
ACH-000824,-0.14344950568403247
ACH-000827,-0.1751968226737624
ACH-000829,-0.3462773733721313
ACH-000831,-0.20159587217106947
ACH-000832,-0.3096558450977532
ACH-000833,-0.13618718572557995
ACH-000834,-0.039355917061935634
ACH-000835,-0.02019265251687529
ACH-000836,-0.2431982853462421
ACH-000837,-0.18636490136504955
ACH-000838,-0.17397279099515675
ACH-000839,-0.4020245898804377
ACH-000840,-0.03498230143124456
ACH-000841,-0.18685233639191726
ACH-000843,-0.24122541185625396
ACH-000846,-0.26476281743182783
ACH-000847,-0.13590456051689395
ACH-000848,-0.5651483876113309
ACH-000849,-0.05147735447386219
ACH-000851,-0.1388719233005959
ACH-000855,-0.2371630960152833
ACH-000856,-0.36569562524680144
ACH-000858,-0.21390699549058134
ACH-000859,-0.21155540763732664
ACH-000861,-0.10140553890697587
ACH-000862,-0.14919940029280232
ACH-000865,-0.12481238036862025
ACH-000866,-0.0716361115528186
ACH-000867,-0.1885440532970764
ACH-000869,-0.15735808711471852
ACH-000872,-0.27562037720051275
ACH-000873,-0.3100477502702215
ACH-000876,-0.2102911027112688
ACH-000878,-0.1215808432802979
ACH-000880,-0.15366042733609414
ACH-000881,-0.0402973158478652
ACH-000882,-0.16323888046988266
ACH-000884,-0.07361249990385682
ACH-000885,-0.2000721684835395
ACH-000887,-0.4200435337016211
ACH-000889,-0.08995313603060802
ACH-000896,-0.15609462640540664
ACH-000898,-0.08910076975351211
ACH-000900,-0.20037032941790214
ACH-000901,-0.1307833344586718
ACH-000905,-0.09298814249383652
ACH-000906,-0.13855113121053628
ACH-000907,-0.09205882314949687
ACH-000910,-0.08233184733962333
ACH-000911,-0.086838807332196
ACH-000912,-0.07335235621029758
ACH-000913,-0.009448531886831677
ACH-000915,-0.10228777099074332
ACH-000916,-0.5128521381985672
ACH-000917,-0.15426486454733504
ACH-000920,-0.16230484748505808
ACH-000921,-0.07217062403501605
ACH-000924,-0.15593545883187032
ACH-000926,-0.2005258083435808
ACH-000928,-0.4242478397461715
ACH-000929,-0.197325821119654
ACH-000932,-0.10572508232726216
ACH-000935,-0.09328716470249816
ACH-000936,-0.3728872201706043
ACH-000937,-0.05244389828371759
ACH-000938,-0.053893360763938115
ACH-000939,-0.21177113906175984
ACH-000941,-0.33956801780860235
ACH-000943,-0.17914301169384655
ACH-000946,-0.2780271862410349
ACH-000947,-0.1945968497124544
ACH-000948,-0.2284457392188263
ACH-000950,-0.1830864768590954
ACH-000953,-0.2012641407816908
ACH-000954,-0.3137553026281231
ACH-000957,-0.006295572197006431
ACH-000958,-0.12797361483250513
ACH-000960,-0.07399291966292122
ACH-000963,-0.3666815031269952
ACH-000968,-0.13598327726900036
ACH-000969,-0.13828664141682173
ACH-000972,-0.17788797572552234
ACH-000973,-0.2515771812694256
ACH-000974,-0.27408587594876505
ACH-000978,-0.34363013248579266
ACH-000984,-0.19725957213642764
ACH-000986,-0.2250092402504626
ACH-000988,-0.3137714247113259
ACH-000993,-0.3573894389882675
ACH-000994,-0.3136586193142472
ACH-000996,-0.16179893810729948
ACH-001001,-0.10353211778252806
ACH-001020,-0.22035880681725947
ACH-001028,-0.18150925380620367
ACH-001031,-0.13346754371336922
ACH-001038,-0.08031795806598943
ACH-001048,-0.02159337143900714
ACH-001050,-0.36793577266662775
ACH-001053,-0.07939443600358273
ACH-001054,-0.12262970220510384
ACH-001061,-0.26826208896487275
ACH-001067,-0.21394206089988332
ACH-001075,0.003999228105291859
ACH-001096,-0.2270864459428193
ACH-001111,-0.23193074035250905
ACH-001119,-0.0641921315374583
ACH-001128,-0.4514283899126513
ACH-001134,-0.08884352771849306
ACH-001151,-0.16051800479025544
ACH-001163,-0.15480545720534153
ACH-001164,-0.25331679315477096
ACH-001183,-0.044957588052946966
ACH-001192,-0.035673461832770745
ACH-001193,-0.09753811595532573
ACH-001196,-0.22820570948352456
ACH-001197,-0.2980878073142621
ACH-001205,-0.06759392128677229
ACH-001211,-0.18721557627771748
ACH-001212,-0.06385097674872127
ACH-001228,-0.2445626748274144
ACH-001232,0.01347624588779128
ACH-001239,-0.007822827603842236
ACH-001270,-0.3781363664626544
ACH-001274,-0.14559506370902808
ACH-001275,-0.07816420135289989
ACH-001277,-0.1459512651470981
ACH-001278,-0.1721956543211301
ACH-001280,-0.3809872595009271
ACH-001283,-0.059891644914689485
ACH-001289,-0.2003038585974956
ACH-001300,-0.2834381437663078
ACH-001301,-0.14573588080874356
ACH-001302,-0.08223873077974457
ACH-001306,-0.3838209198328987
ACH-001318,-0.1844768681062193
ACH-001322,-0.3517982037606899
ACH-001328,-0.29537408716392216
ACH-001332,-0.16482103066952128
ACH-001336,-0.15396560832107345
ACH-001346,-0.29397780018088643
ACH-001353,-0.2478207714029504
ACH-001354,-0.042661407782367926
ACH-001367,-0.4280775713692713
ACH-001368,-0.2831630991433171
ACH-001374,-0.10099371962866288
ACH-001377,-0.11047931275766736
ACH-001380,-0.2419735954750009
ACH-001391,-0.3514334620801945
ACH-001408,-0.17270736008488635
ACH-001430,-0.09792372930005283
ACH-001431,0.06403349324691537
ACH-001450,-0.2484195659089541
ACH-001496,-0.12983613096070568
ACH-001500,-0.2459257653268893
ACH-001523,-0.3358900187597916
ACH-001532,0.014599171553908762
ACH-001550,-0.12408135640846335
ACH-001552,-0.30123018979839833
ACH-001554,-0.11998958665107988
ACH-001654,-0.1925157518979507
ACH-001735,-0.20509285643742295
ACH-001736,-0.12860072743643547
ACH-001737,0.013656361667179637
ACH-001740,-0.27919732315396656
ACH-001745,-0.37331306704769424
ACH-001765,-0.19116405810938772
