,ATP1A1 (476)
ACH-000004,-1.4238117871726688
ACH-000005,-1.2774544794568563
ACH-000007,-1.1688181887001123
ACH-000009,-1.0338124944610514
ACH-000011,-1.0449929663602089
ACH-000012,-1.1704481380413687
ACH-000013,-0.8380243144867067
ACH-000014,-1.194378895470822
ACH-000015,-0.7730865612802523
ACH-000017,-1.0319465743510636
ACH-000018,-1.2838554818369494
ACH-000019,-1.3276099503121488
ACH-000021,-1.321452788171718
ACH-000022,-0.8986176225861618
ACH-000025,-1.214403980087697
ACH-000028,-0.7269806835468394
ACH-000030,-1.3069268309702584
ACH-000035,-0.6502374796217679
ACH-000036,-0.5862186104055095
ACH-000037,-1.0521842964061547
ACH-000039,-1.0787910199088309
ACH-000040,-0.7427142670049293
ACH-000041,-0.5274786550329782
ACH-000042,-1.1255074580108124
ACH-000045,-0.9863511516721744
ACH-000047,-1.0420353782385907
ACH-000052,-0.9292888942368156
ACH-000053,-1.342013790110829
ACH-000054,-1.255424638424816
ACH-000055,-1.2443626441694646
ACH-000060,-1.253462659267616
ACH-000067,-1.122345023038564
ACH-000070,-0.8764479031918051
ACH-000075,-0.833719896554063
ACH-000078,-0.4443858420533248
ACH-000082,-0.9365347973178972
ACH-000085,-1.5717778160885676
ACH-000086,-0.5146270235148744
ACH-000087,-0.8520270430999727
ACH-000092,-0.8610639540393852
ACH-000095,-0.5113392159860132
ACH-000097,-1.1060062457581588
ACH-000098,-0.5189805373323351
ACH-000099,-0.1819628129933573
ACH-000108,-1.19701622607104
ACH-000113,-1.2663101940924535
ACH-000116,-0.6101902563528779
ACH-000118,-1.2132436874813677
ACH-000120,-0.7671404417854971
ACH-000123,-0.7501873425813829
ACH-000127,-1.1833741417036914
ACH-000128,-0.8449977404716895
ACH-000132,-0.9216581371715724
ACH-000133,-0.6282990501711154
ACH-000137,-0.8348101998672088
ACH-000138,-1.3041714136944809
ACH-000142,-1.1431310446789258
ACH-000143,-1.0640252120921332
ACH-000146,-1.4601710135906285
ACH-000148,-1.093693804043297
ACH-000150,-1.1170417714887546
ACH-000152,-1.3464244510725376
ACH-000153,-0.4522153400686633
ACH-000159,-1.380846091663813
ACH-000160,-1.0126633752970609
ACH-000163,-0.6118626398584098
ACH-000167,-1.8472942740044536
ACH-000168,-1.05610726872215
ACH-000169,-1.0404162107299897
ACH-000178,-1.1371128082689814
ACH-000183,-1.309817157509685
ACH-000188,-1.3297484116174014
ACH-000189,-1.0353876295430862
ACH-000190,-1.196183608774987
ACH-000198,-1.2826463018108956
ACH-000203,-1.1314705895499857
ACH-000204,-1.0122413387503295
ACH-000206,-1.5414983885831202
ACH-000207,-1.4891246789889474
ACH-000208,-1.2635142481293582
ACH-000210,-0.8029820149517154
ACH-000211,-1.2211953890766292
ACH-000215,-0.7833538362144364
ACH-000221,-0.4607876775936674
ACH-000222,-1.402011378984122
ACH-000223,-0.6012140143223152
ACH-000226,-1.1695728340016294
ACH-000227,-0.5769632096044356
ACH-000228,-1.2244545569201186
ACH-000231,-1.223694011085374
ACH-000232,-0.7093959324753136
ACH-000233,-1.0011684939941543
ACH-000234,-1.4565186143482964
ACH-000235,-1.3603588086935003
ACH-000237,-0.8689473948505733
ACH-000238,-0.9641200972126734
ACH-000242,-0.4760991811274866
ACH-000243,-1.2522691445739398
ACH-000244,-0.9914827152649278
ACH-000246,-0.772732279950193
ACH-000248,-0.39940014132481777
ACH-000250,-1.3293245526612614
ACH-000251,-1.2024633177126751
ACH-000252,-0.9517623910172692
ACH-000253,-1.4120346247710596
ACH-000255,-1.366993651374599
ACH-000256,-0.9248933667356704
ACH-000257,-0.462794348802537
ACH-000258,-1.3161003514681686
ACH-000259,-0.21965343983344351
ACH-000260,-0.931220314865166
ACH-000261,-1.418517885739934
ACH-000262,-0.7682157940107978
ACH-000263,-1.176523232907407
ACH-000264,-0.4977388450909788
ACH-000265,-1.0962343130645464
ACH-000266,-1.106212614852475
ACH-000272,-1.2867554149906468
ACH-000274,-0.3850796790873734
ACH-000277,-1.399806170971933
ACH-000278,-1.1421595468528134
ACH-000279,-1.1187247489257213
ACH-000280,-0.8418807806020268
ACH-000281,-1.1434502535454911
ACH-000288,-1.1813588766074627
ACH-000291,-1.1661040656038415
ACH-000293,-1.1918327183696589
ACH-000294,-1.4382955148587295
ACH-000295,-1.0858450438977234
ACH-000296,-0.9998570657297696
ACH-000302,-0.6476492624352446
ACH-000304,-1.1527912357048438
ACH-000307,-1.4442515367808286
ACH-000308,-1.3414807607062005
ACH-000310,-0.5767598883554054
ACH-000311,-1.2091654375538792
ACH-000312,-0.5218835941764325
ACH-000315,-1.4544718812689863
ACH-000316,-1.328086621119821
ACH-000317,-1.527078468912032
ACH-000318,-1.531594212404311
ACH-000319,-0.9390284587372256
ACH-000320,-1.2274363636092396
ACH-000322,-1.4737612733128311
ACH-000323,-0.937649948362325
ACH-000324,-0.9494665725629176
ACH-000329,-0.8173394011501729
ACH-000330,-0.8866540672276504
