,SBNO2 (22904)
ACH-000004,-0.17730090850440067
ACH-000005,-0.0055563943021369215
ACH-000007,0.02420926384396509
ACH-000009,-0.053930982419101936
ACH-000011,-0.04929362879022808
ACH-000012,-0.03988400928000228
ACH-000013,-0.09712274045024907
ACH-000014,-0.05895740364158793
ACH-000015,0.01090916129853735
ACH-000017,0.03759463977811745
ACH-000018,-0.1862534845605295
ACH-000019,-0.090129745084866
ACH-000021,-0.11062387192369323
ACH-000022,-0.006641417108830756
ACH-000025,-0.11095104295993677
ACH-000028,-0.14068424878843813
ACH-000030,-0.01609682660377021
ACH-000035,-0.01800949506184919
ACH-000036,0.0014963770679020092
ACH-000037,-0.11199956175108967
ACH-000039,-0.07725541119336375
ACH-000040,0.059340813350813426
ACH-000041,-0.2150217997022844
ACH-000042,0.04638169565370108
ACH-000045,-0.08908428499801505
ACH-000047,0.01433954431073887
ACH-000052,-0.023185057153350296
ACH-000053,-0.6271399991906336
ACH-000054,-0.16025250475215813
ACH-000055,0.0989747442830877
ACH-000060,0.21279610285570805
ACH-000067,-0.01203723587466748
ACH-000070,-0.006733833934882789
ACH-000075,-0.04191205849694752
ACH-000078,-0.1264377970455013
ACH-000082,0.04004566122895442
ACH-000085,-0.03275064331862069
ACH-000086,0.04196599910179497
ACH-000087,0.1034103726563292
ACH-000092,0.13070248394785305
ACH-000095,-0.15068426762792564
ACH-000097,-0.011921425760140077
ACH-000098,0.033471064043661874
ACH-000099,-0.09927219852705173
ACH-000108,0.09801684938182366
ACH-000113,-0.06126983225321564
ACH-000116,-0.14328828738495727
ACH-000118,-0.058585715462214374
ACH-000120,-0.27771243918619665
ACH-000123,0.00753360898581008
ACH-000127,-0.08197844219560485
ACH-000128,-0.00509217693732604
ACH-000132,-0.2055224334671933
ACH-000133,-0.04180676877377083
ACH-000137,0.1637306402449241
ACH-000138,-0.07434807201682687
ACH-000142,-0.038315024177668265
ACH-000143,-0.09930893777876848
ACH-000146,-0.15612929331474948
ACH-000148,-0.068127771883433
ACH-000150,-0.08209791477567688
ACH-000152,-0.014236405566104615
ACH-000153,-0.0702409202916787
ACH-000159,-0.11067508288291683
ACH-000160,-0.030980169407898262
ACH-000163,0.1160771997164566
ACH-000167,0.26683053144622104
ACH-000168,0.01750035225351777
ACH-000169,-0.2529424528841878
ACH-000178,-0.13532395831929953
ACH-000183,-0.04500310978873038
ACH-000188,-0.1660287072835006
ACH-000189,0.20594332304952825
ACH-000190,-0.028227716725631093
ACH-000198,-0.35656788879420753
ACH-000203,-0.264844087699584
ACH-000204,0.07968021226642477
ACH-000206,0.3053337029257149
ACH-000207,-0.04983434673778031
ACH-000208,-0.1583154397287604
ACH-000210,-0.4265844467170741
ACH-000211,-0.04653256055770676
ACH-000215,0.041023849293409104
ACH-000221,0.22515951596214276
ACH-000222,0.03721407543167325
ACH-000223,-0.08792725610164512
ACH-000226,-0.5853291181120918
ACH-000227,0.04280104198865469
ACH-000228,0.10122722178219208
ACH-000231,-0.018543861092927515
ACH-000232,-0.03490258364108356
ACH-000233,-0.9613226589657352
ACH-000234,-0.036325155913594497
ACH-000235,-0.020795183920991167
ACH-000237,0.04283107348047911
ACH-000238,-0.07502902405184858
ACH-000242,-0.08334888243025115
ACH-000243,-0.06634049705576751
ACH-000244,0.18603503717124206
ACH-000246,-0.35148271135302805
ACH-000248,-0.17864301498430152
ACH-000250,-0.16688589368449627
ACH-000251,-0.03188735116449761
ACH-000252,0.09990704263588199
ACH-000253,-0.14149101069689995
ACH-000255,0.035113581202630514
ACH-000256,-0.02448649226803966
ACH-000257,-0.08375254505248453
ACH-000258,-0.1091417228970046
ACH-000259,-0.00579779976726081
ACH-000260,0.03343495968324188
ACH-000261,-0.04487101214239917
ACH-000262,-0.24119890240242395
ACH-000263,-0.3881854733555735
ACH-000264,-0.03997553259532044
ACH-000265,0.030724803521112724
ACH-000266,-0.03916362919553014
ACH-000272,-0.19061786343241185
ACH-000274,0.06092087511743473
ACH-000277,-0.16634740900619338
ACH-000278,-0.057828258782645324
ACH-000279,0.11119265230218016
ACH-000280,0.02092035398817236
ACH-000281,0.07127041912312215
ACH-000288,0.05869322170773431
ACH-000291,0.005655633584366489
ACH-000293,-0.0035244727363034673
ACH-000294,0.1267763327658852
ACH-000295,-0.05891291057731544
ACH-000296,-0.1954024416442151
ACH-000302,-0.1056382861719943
ACH-000304,0.06402778001484825
ACH-000307,-0.03792553681517378
ACH-000308,-0.002848269014352523
ACH-000310,-0.046028446555426615
ACH-000311,0.11664748271784807
ACH-000312,-0.0473647640221514
ACH-000315,0.0007539543839751839
ACH-000316,0.07445265480775545
ACH-000317,-0.2091261108923888
ACH-000318,0.10087700650637098
ACH-000319,-0.009991384430855585
ACH-000320,-0.008977183924496972
ACH-000322,0.11130907614082797
ACH-000323,-0.03382111035469273
ACH-000324,-0.26638900851732045
ACH-000329,-0.14441038181666604
ACH-000330,-0.17051615744070187
ACH-000331,0.33161494155795296
ACH-000332,-0.004314643864538029
ACH-000334,-0.2852734446201591
ACH-000335,0.14315059909094804
ACH-000336,0.03427039716781418
ACH-000337,-0.2668524829540219
ACH-000338,-0.8213228226162403
ACH-000339,-0.0941866071350665
ACH-000341,-0.051134769613349534
ACH-000348,0.014340568364089768
ACH-000350,-0.013208915901591569
ACH-000352,-0.039246243378824285
ACH-000356,-0.2854130486778501
ACH-000361,-0.06968233399054416
ACH-000362,0.012225207082577613
ACH-000363,-0.08535738653471359
ACH-000364,-0.010283658254092188
ACH-000365,-0.26565829371534405
ACH-000366,-0.2614221580590188
ACH-000368,0.04762364152707912
ACH-000374,-0.38480612206401626
ACH-000375,0.15316398524280228
ACH-000376,0.17535361100122407
ACH-000381,-0.056389897136431485
ACH-000383,-0.0920012678373316
ACH-000387,0.014324198840141843
ACH-000389,0.03505210085799311
ACH-000390,0.0349735840588344
ACH-000393,0.021914705063877358
ACH-000395,-0.21145057744144485
ACH-000396,-0.036059212115142174
ACH-000397,0.06242975513678985
ACH-000401,-0.10631949159179503
ACH-000402,-0.08328643324931699
ACH-000403,-0.04653549843585171
ACH-000404,0.02821001229279018
ACH-000406,-0.06440911972919601
ACH-000407,-0.25332719243098983
ACH-000408,-0.10850828234165184
ACH-000410,0.01919410326447844
ACH-000411,-0.09511505454884547
ACH-000414,-0.04578170693695963
ACH-000415,-0.04637833303590543
ACH-000416,-0.08612836626840215
ACH-000420,-0.05063388305523405
ACH-000421,-0.02951644028769515
ACH-000424,-0.1778187269404474
ACH-000425,-0.3669619738772527
ACH-000426,0.2512383293288788
ACH-000427,-0.008680667130771721
ACH-000433,-0.14135221346257826
ACH-000435,-0.024235392951659832
ACH-000436,-0.25121856183703634
ACH-000444,0.1382851941124781
ACH-000445,-0.40890063458411496
ACH-000448,0.05252792166719655
ACH-000450,0.2268888200498648
ACH-000452,0.03941067712659098
ACH-000454,0.08458197799890492
ACH-000458,-0.07984627862738967
ACH-000459,0.14044212800206046
ACH-000460,-0.056513392596477786
ACH-000461,-0.10992540595651368
ACH-000463,0.048496234205761886
ACH-000464,-0.168974405236806
ACH-000466,-0.014187446578098463
ACH-000467,0.10172571520522143
ACH-000468,-0.1193121736459881
ACH-000469,-0.1708616895239995
ACH-000470,0.0420189740355624
ACH-000471,0.076276190825887
ACH-000472,-0.061356977441293925
ACH-000473,-0.009055888145859885
ACH-000475,-0.010788143332461246
ACH-000476,-0.06262695920812998
ACH-000477,-0.0031726452777047945
ACH-000479,-0.3794126026208116
ACH-000480,0.028678071970922345
ACH-000481,-0.0967429348464247
ACH-000483,-0.12512450128473965
ACH-000484,-0.1929879459765744
ACH-000485,-0.05672316918230705
ACH-000486,-0.00011565840594903059
ACH-000487,-0.15090138915815354
ACH-000488,-0.23698426833858285
ACH-000490,-0.03613255524232012
ACH-000491,-0.14681719504928914
ACH-000495,-0.04507663491361697
ACH-000496,0.4165455232362886
ACH-000499,-0.2301242029190699
ACH-000500,-0.040311470297749404
ACH-000502,0.0163374713185925
ACH-000503,0.1924477571855351
ACH-000505,-0.11107453027698548
ACH-000507,0.4135056421550293
ACH-000510,0.06763816848238659
ACH-000511,-0.030714895870604574
ACH-000512,-0.21816016575335112
ACH-000516,0.026109166052791982
ACH-000517,-0.0689718792233665
ACH-000518,-0.03760401182124238
ACH-000520,0.16474642159601302
ACH-000521,0.00475074665203339
ACH-000522,0.02588794156966698
ACH-000524,-0.09753426194176312
ACH-000527,-0.13241508133310054
ACH-000528,0.04325515152765146
ACH-000537,-0.0938185505180566
ACH-000541,-0.0761792119717211
ACH-000542,0.00495793939217077
ACH-000544,0.3116620018676068
ACH-000545,-0.11912000951255758
ACH-000547,-0.12833001581140013
ACH-000548,-0.09197300597918737
ACH-000549,-0.048005559361182976
ACH-000550,0.02503654637505837
ACH-000552,0.0045504774400708615
ACH-000556,-0.1218269860223297
ACH-000557,-0.0921977465630256
ACH-000569,0.042236945386304986
ACH-000570,0.14095614531971734
ACH-000571,-0.04220711571870416
ACH-000573,-0.09134204262127496
ACH-000576,0.5159896470723292
ACH-000579,-0.13750900385376394
ACH-000580,-0.040612814067826485
ACH-000584,-0.16477783134703985
ACH-000585,-0.1106366303663111
ACH-000588,0.1989385052157936
ACH-000589,-0.19703991906061805
ACH-000591,0.004228638585607327
ACH-000593,0.13332430877132384
ACH-000600,-0.09194088973841204
ACH-000601,0.022821633906087456
ACH-000605,0.017742808358425538
ACH-000606,0.04074020279011062
ACH-000608,-0.16890883416973645
ACH-000614,-0.13281345451851104
ACH-000616,0.1081504337607659
ACH-000618,0.07919876622267677
ACH-000619,-0.09285979215721164
ACH-000620,-0.41222009481953853
ACH-000621,-0.053773310997278535
ACH-000622,-0.049140675055663816
ACH-000623,0.11339962132229665
ACH-000624,-0.028971268996734276
ACH-000627,-0.21643728507931584
ACH-000630,-0.04500211563953019
ACH-000631,0.05499922208441479
ACH-000632,0.025432945805058726
ACH-000633,-0.12535502676920532
ACH-000637,0.13974322129426958
ACH-000638,-0.2168232228101148
ACH-000646,-0.4533022944442842
ACH-000647,-0.0768719361965263
ACH-000648,-0.3451155587545416
ACH-000649,-0.107068255846774
ACH-000651,-0.08122547021464972
ACH-000652,-0.08967161267704245
ACH-000653,0.10834598694321017
ACH-000657,-0.032957107158831205
ACH-000658,-0.2262634258619624
ACH-000661,-0.06421306336430029
ACH-000662,0.014114804489402572
ACH-000663,0.13973930880774912
ACH-000665,-0.058544470365230965
ACH-000671,0.0818159850104543
ACH-000672,0.027219641433836327
ACH-000673,-0.024436740305980302
ACH-000676,-0.05833507752689076
ACH-000677,-0.1934953758091276
ACH-000681,0.08019276971024297
ACH-000683,-0.08977818309116059
ACH-000684,-0.210792481093747
ACH-000688,-0.21023467395250175
ACH-000693,-0.06288031905848146
ACH-000694,-0.04085584687808432
ACH-000695,-0.04944165135568383
ACH-000696,-0.009782413978579972
ACH-000697,-0.16266682280333858
ACH-000699,-0.06027001175213635
ACH-000701,0.030759782760830724
ACH-000706,-0.1398531205962934
ACH-000711,-0.09147895980486162
ACH-000713,-0.10739525096752413
ACH-000714,0.03542776807598786
ACH-000718,0.06330301290798555
ACH-000720,0.03189570132907435
ACH-000721,-0.2921691317153291
ACH-000724,0.18183464628887253
ACH-000725,-0.07623938874283911
ACH-000732,0.1971051969099884
ACH-000734,0.034881209365655426
ACH-000735,-0.19643081470319235
ACH-000736,-0.1298659663184059
ACH-000738,-0.11090618344816112
ACH-000746,0.13753143559695633
ACH-000747,-0.07123866059158374
ACH-000748,0.08640187460341911
ACH-000753,-0.0786563500077135
ACH-000756,0.1539614520339486
ACH-000757,0.027479158247600468
ACH-000758,-0.16415155327665326
ACH-000760,-0.1996046793301199
ACH-000762,-0.3007755424831949
ACH-000763,-0.055927251770799984
ACH-000764,-0.06854205756330901
ACH-000765,0.018196322415762214
ACH-000766,-0.0770209191681827
ACH-000767,-0.13873490271943908
ACH-000768,-0.03600730489519536
ACH-000769,0.05396619909103278
ACH-000770,-0.09626041984061172
ACH-000771,-0.10597248343165454
ACH-000773,-0.8105050146684184
ACH-000776,-0.007477452474760859
ACH-000777,0.21736097423053655
ACH-000778,-0.16877917861876365
ACH-000781,0.01249679125800292
ACH-000782,0.11712520318077342
