,HAVCR2 (84868)
ACH-000004,0.10295117775942624
ACH-000005,0.26647113268336986
ACH-000007,0.009661039798873644
ACH-000009,0.04788253711471313
ACH-000011,0.04476240888190903
ACH-000012,0.0374976460238471
ACH-000013,0.017166965172802872
ACH-000014,-0.06696134246248067
ACH-000015,0.0023229880750958074
ACH-000017,-0.05372600828416359
ACH-000018,-0.004073397748529654
ACH-000019,0.29068924813476504
ACH-000021,-0.053920876028008914
ACH-000022,0.006588003984694404
ACH-000025,-0.08193897736244372
ACH-000028,-0.02260732032097634
ACH-000030,0.05256762057449725
ACH-000035,0.13689590939771673
ACH-000036,0.19202891703699287
ACH-000037,-0.13796278564375464
ACH-000039,0.08582039457152645
ACH-000040,-0.04618793541922786
ACH-000041,0.09427380320707901
ACH-000042,-0.061236243012738216
ACH-000045,-0.020147536249100644
ACH-000047,0.0836336409133996
ACH-000052,0.19280056630623624
ACH-000053,-0.01585892944041366
ACH-000054,-0.1016982825191133
ACH-000055,0.15646258201952504
ACH-000060,0.07123674995014162
ACH-000067,-0.0983237619938377
ACH-000070,-0.09168601298811774
ACH-000075,-0.051928983711982984
ACH-000078,0.11986260161577013
ACH-000082,0.012788248416883644
ACH-000085,0.2246986950713632
ACH-000086,-0.07675540815480747
ACH-000087,0.04317421909976852
ACH-000092,0.01117291605234528
ACH-000095,-0.0035800084251983006
ACH-000097,-0.09344141900933764
ACH-000098,0.010071894280448492
ACH-000099,0.06223339703524621
ACH-000108,0.06477410496143284
ACH-000113,0.0009858052499743981
ACH-000116,-0.08457263108941725
ACH-000118,0.000428942951045306
ACH-000120,0.13034648759697318
ACH-000123,0.0016650837034524455
ACH-000127,-0.022806139195801257
ACH-000128,-0.03952519524154648
ACH-000132,-0.10176086905971476
ACH-000133,0.1306278347056294
ACH-000137,0.024398480871885037
ACH-000138,-0.06396678995075797
ACH-000142,0.16636006084604055
ACH-000143,0.06044029236008325
ACH-000146,-0.013726243862607693
ACH-000148,-0.03903736841855458
ACH-000150,-0.27239697500682003
ACH-000152,-0.08687056300160258
ACH-000153,0.12152600952909864
ACH-000159,0.010672835732996846
ACH-000160,-0.10463037648132452
ACH-000163,0.04042024410627357
ACH-000167,0.019628461233163624
ACH-000168,-0.019162076061166777
ACH-000169,-0.17157009108040808
ACH-000178,-0.15315178927391393
ACH-000183,0.043513049779461306
ACH-000188,-0.12511965757521526
ACH-000189,0.0705394982421637
ACH-000190,0.07593479517593235
ACH-000198,-0.016728017767827768
ACH-000203,0.312862925097205
ACH-000204,0.1299040999104492
ACH-000206,-0.1637314190596816
ACH-000207,0.07046068692677518
ACH-000208,0.05362030641870427
ACH-000210,-0.0501476412742151
ACH-000211,-0.0015025119279923865
ACH-000215,-0.06395930344565409
ACH-000221,-0.02300147390660301
ACH-000222,-0.09029928745392199
ACH-000223,0.014606436817994322
ACH-000226,-0.014958403104227525
ACH-000227,0.06435697891240663
ACH-000228,0.1187643106393016
ACH-000231,0.02916284485144305
ACH-000232,-0.08486314832083712
ACH-000233,-0.041004424263135386
ACH-000234,0.018441584989490573
ACH-000235,-0.0590765596085777
ACH-000237,0.06784351420305419
ACH-000238,0.016349468759205413
ACH-000242,0.11462700658355254
ACH-000243,-0.02573913746579247
ACH-000244,0.2188869660371022
ACH-000246,-0.10722300266871307
ACH-000248,-0.17747810509326614
