,HOXB8 (3218)
ACH-000004,-0.32154864654842696
ACH-000005,-0.2109171242529502
ACH-000007,-0.06450967317516035
ACH-000009,-0.1461125656025725
ACH-000011,-0.031882168817667575
ACH-000012,-0.09471209360778143
ACH-000013,-0.16731237645730135
ACH-000014,-0.06672796567345354
ACH-000015,-0.2882807815098781
ACH-000017,-0.1609253727696252
ACH-000018,-0.1396527652850151
ACH-000019,-0.036774658802886016
ACH-000021,-0.17459760962391338
ACH-000022,-0.2183326072463572
ACH-000025,-0.12047078015762135
ACH-000028,-0.08229985696909252
ACH-000030,-0.13552413315387254
ACH-000035,-0.22432616433074928
ACH-000036,0.048371090194109435
ACH-000037,-0.0501812828275707
ACH-000039,-0.32047040867553456
ACH-000040,-0.09934918082609366
ACH-000041,-0.0956181415446939
ACH-000042,-0.23650794173193646
ACH-000045,-0.247464644463068
ACH-000047,-0.12566177283211305
ACH-000052,-0.2736161857122056
ACH-000053,-0.1357944892892702
ACH-000054,-0.13740568094890462
ACH-000055,-0.10034713299129992
ACH-000060,-0.13714410186903675
ACH-000067,-0.019081508410141064
ACH-000070,-0.14866182414682508
ACH-000075,-0.022902742120401016
ACH-000078,-0.2499160593955811
ACH-000082,-0.10701258686029944
ACH-000085,-0.4106166482535191
ACH-000086,-0.09690715174970406
ACH-000087,-0.3871332448494269
ACH-000092,-0.27639071385416314
ACH-000095,-0.05569614608631573
ACH-000097,-0.12323896844519105
ACH-000098,-0.16590555171263072
ACH-000099,-0.0583589042542756
ACH-000108,-0.1997300310092173
ACH-000113,-0.08626158118911974
ACH-000116,-0.18237539279805529
ACH-000118,-0.14123931883188826
ACH-000120,0.0065280192668787035
ACH-000123,-0.09799746033621848
ACH-000127,-0.1156122437160309
ACH-000128,-0.0915921941043385
ACH-000132,-0.11507100751255707
ACH-000133,-0.12287012958175557
ACH-000137,-0.11038996359068436
ACH-000138,-0.31153118465391016
ACH-000142,-0.2797867703244196
ACH-000143,-0.014144077880611587
ACH-000146,-0.17512269233935412
ACH-000148,-0.2063119683385592
ACH-000150,-0.20432251093009304
ACH-000152,-0.2822237051618364
ACH-000153,-0.18326452723273512
ACH-000159,-0.10287969525470092
ACH-000160,-0.23751574389752114
ACH-000163,-0.1594282049092511
ACH-000167,-0.10463139757708613
ACH-000168,-0.2597480147654378
ACH-000169,-0.2996507619089405
ACH-000178,-0.17247434579105475
ACH-000183,-0.18456386722390755
ACH-000188,-0.13851127200259608
ACH-000189,-0.11859027877413908
ACH-000190,-0.08798610698363478
ACH-000198,-0.2532407252209781
ACH-000203,-0.3383841421946816
ACH-000204,-0.079569099138242
ACH-000206,0.11686410245943055
ACH-000207,-0.16229563039063954
ACH-000208,0.01620392746639471
ACH-000210,-0.1903208515267131
ACH-000211,-0.11994508465035918
ACH-000215,-0.2465349580677222
ACH-000221,-0.20324389058259107
ACH-000222,0.0555530597130028
ACH-000223,-0.06212654395280345
ACH-000226,-0.0940121734784238
ACH-000227,-0.18227638065519253
ACH-000228,-0.1217745269563448
ACH-000231,-0.188260758548798
