,CTTNBP2 (83992)
ACH-000004,0.10140648465252464
ACH-000005,-0.18140689359513976
ACH-000007,0.18341860923023146
ACH-000009,0.1136626979711724
ACH-000011,0.044363879035371916
ACH-000012,0.07183586365305376
ACH-000013,0.1722670708367776
ACH-000014,0.012683077935375977
ACH-000015,0.07718275862429444
ACH-000017,0.02535269479095552
ACH-000018,0.2718353927792124
ACH-000019,0.11447786574336513
ACH-000021,-0.13544680686134286
ACH-000022,0.10960745188312587
ACH-000025,0.030635087009280974
ACH-000028,0.08778109140204117
ACH-000030,0.043967121246300464
ACH-000035,-0.0030876821425280085
ACH-000036,0.15535222510346608
ACH-000037,-0.007495899991444234
ACH-000039,0.02473504892742804
ACH-000040,0.05896325032235935
ACH-000041,-0.09967509737426963
ACH-000042,0.047810168392252994
ACH-000045,0.0765698078253287
ACH-000047,0.05354177193392578
ACH-000052,0.19041094032194453
ACH-000053,-0.008221041665156562
ACH-000054,0.08846921765472883
ACH-000055,0.023670583898368004
ACH-000060,-0.13129663398208935
ACH-000067,0.11615459132498702
ACH-000070,-0.18166030598303445
ACH-000075,-0.012116717118651421
ACH-000078,0.1733266685889804
ACH-000082,0.023795661411131087
ACH-000085,0.05275774431767148
ACH-000086,0.13513646970515986
ACH-000087,0.03833105364215171
ACH-000092,0.0624378202015802
ACH-000095,0.023100059409984282
ACH-000097,0.08739513295835785
ACH-000098,0.04622482753711234
ACH-000099,0.13027286389627898
ACH-000108,-0.06631945358158768
ACH-000113,0.07757251025896202
ACH-000116,0.0017343564766008409
ACH-000118,-0.03890159514191917
ACH-000120,-0.00820145096167742
ACH-000123,0.053979568901420666
ACH-000127,0.04932690411599327
ACH-000128,0.1426417348332923
ACH-000132,-0.035740814407448064
ACH-000133,0.12375884263814707
ACH-000137,0.010191516511090043
ACH-000138,0.076154159182627
ACH-000142,0.13930652982975206
ACH-000143,0.2637940666859785
ACH-000146,0.07340097901644198
ACH-000148,0.07618916931518599
ACH-000150,0.11556675934210292
ACH-000152,0.004556980903542332
ACH-000153,0.2683597152211873
ACH-000159,0.06147123532218887
ACH-000160,0.04329733329510984
ACH-000163,0.058577273046694626
ACH-000167,0.025578768655617368
ACH-000168,0.08230940641523916
ACH-000169,0.1640925073923684
ACH-000178,-0.01036765557597796
ACH-000183,-0.007421368626346841
ACH-000188,-0.036489949964970736
ACH-000189,0.19020766454712704
ACH-000190,0.01839706892396482
ACH-000198,0.040113999000877455
ACH-000203,-0.14646005742190935
ACH-000204,0.24527443245255046
ACH-000206,0.17314495245454095
ACH-000207,-0.024486263105889628
ACH-000208,0.0965114060378601
