,SPATA31D1 (389763)
ACH-000004,0.1442933437738869
ACH-000005,0.2821733020065398
ACH-000007,0.09506120610748756
ACH-000009,-0.0034807298245410232
ACH-000011,0.1624624706404892
ACH-000012,0.1766697693228002
ACH-000013,0.15473911487229974
ACH-000014,-0.04262950146991392
ACH-000015,-0.07742461724719765
ACH-000017,0.22346194809649625
ACH-000018,0.07533431656101279
ACH-000019,0.22620323962282235
ACH-000021,-0.015084624728891926
ACH-000022,0.13193628789388145
ACH-000025,0.2673302548336601
ACH-000028,0.19633264708236214
ACH-000030,0.03840667610667561
ACH-000035,0.2703656842022971
ACH-000036,0.2449611355763375
ACH-000037,0.1959973233351877
ACH-000039,0.12941630893588976
ACH-000040,0.11755578609181397
ACH-000041,0.17873746132378102
ACH-000042,0.2555940276571386
ACH-000045,0.0372996575724515
ACH-000047,0.08190918777712528
ACH-000052,-0.038259061621439786
ACH-000053,0.1440320067833995
ACH-000054,0.12569825832417822
ACH-000055,0.14113816286591213
ACH-000060,0.27844010055637153
ACH-000067,0.24627609751128945
ACH-000070,0.0374756869051544
ACH-000075,0.16084876551757002
ACH-000078,0.07725033738277312
ACH-000082,0.2002962243801902
ACH-000085,0.17917830193913167
ACH-000086,0.13412516037909078
ACH-000087,0.3150138955100765
ACH-000092,0.16491765568403355
ACH-000095,0.13231757891232104
ACH-000097,0.05588004388643894
ACH-000098,0.09546856410668103
ACH-000099,-0.08721352400187966
ACH-000108,0.04425183857453915
ACH-000113,0.06444327846092858
ACH-000116,0.1938576927523415
ACH-000118,0.15428666829941085
ACH-000120,0.006052842669263257
ACH-000123,0.1923175687590339
ACH-000127,0.0721060564874819
ACH-000128,0.127874438694078
ACH-000132,0.06540659985559873
ACH-000133,0.04374539973555997
ACH-000137,0.0025956305979071394
ACH-000138,0.06628650367946308
ACH-000142,0.18628101443937725
ACH-000143,0.07640003344826587
ACH-000146,0.09970414651667699
ACH-000148,0.11101669973449264
ACH-000150,0.2541587753138071
ACH-000152,0.10848236907262897
ACH-000153,0.21304804280383674
ACH-000159,0.03922035720994947
ACH-000160,0.04725012954211506
ACH-000163,0.17358279782913058
ACH-000167,-0.3202743732247324
ACH-000168,0.27050891684603096
ACH-000169,0.0793370539094416
ACH-000178,0.08927308875047205
ACH-000183,0.2455302236928782
ACH-000188,0.01991827100909804
ACH-000189,0.09050291009879777
ACH-000190,-0.09725390481575988
ACH-000198,0.09303452426227132
ACH-000203,-0.15264832777667955
ACH-000204,0.033669463140843126
ACH-000206,0.09261527434527198
ACH-000207,0.24969495820164325
ACH-000208,0.18025046277265885
ACH-000210,0.12876422743423982
ACH-000211,0.15543940498949074
ACH-000215,0.05532643941138195
ACH-000221,-0.06972356469446626
ACH-000222,0.15847418620167136
ACH-000223,0.12406693797245495
ACH-000226,0.005926781756376546
ACH-000227,-0.01194771050478501
ACH-000228,0.2150814146629643
ACH-000231,0.05262399325514616
ACH-000232,0.13240496712028868
ACH-000233,0.17773711120330826
ACH-000234,0.18229365340268994
ACH-000235,0.06790130134474548
ACH-000237,0.12921643862373125
ACH-000238,0.08282847854813992
ACH-000242,0.19561735835321592
ACH-000243,0.13124486556468368
ACH-000244,0.18567010877498336
ACH-000246,0.15026200666519887
ACH-000248,0.00221905313177072
ACH-000250,0.1330363364331867
ACH-000251,-0.04583072355762945
ACH-000252,0.14913094340409425
ACH-000253,0.22434828538574386
ACH-000255,0.12436250460897776
ACH-000256,0.012297733694430758
ACH-000257,0.04909497638140015
ACH-000258,0.15285554198447074
ACH-000259,0.15338375552568434
ACH-000260,0.17173335802160222
ACH-000261,0.17948167038420862
ACH-000262,-0.2864213961682081
ACH-000263,0.13278225829149384
ACH-000264,0.12539879834182432
ACH-000265,0.07517417680627758
ACH-000266,0.05457222648270931
ACH-000272,0.02577957703210356
ACH-000274,0.18424894932195066
ACH-000277,0.15951611263949408
ACH-000278,0.14652513569548414
ACH-000279,0.2558964198140598
ACH-000280,0.032824457207767194
ACH-000281,0.10961548940691992
ACH-000288,0.16047971816773676
ACH-000291,0.1569487388383951
ACH-000293,0.05254260027050193
ACH-000294,0.01560273855993786
ACH-000295,0.20828447763334654
ACH-000296,0.02822649386303285
ACH-000302,0.18434271860454815
ACH-000304,0.28810477085780745
ACH-000307,-0.008096040696516203
ACH-000308,0.06906276740681717
ACH-000310,0.16373801869139956
ACH-000311,0.2320426984244501
ACH-000312,0.12414889394895053
ACH-000315,0.08957937359085823
ACH-000316,0.2206598154139724
ACH-000317,0.08744942446163975
ACH-000318,0.07896451752818841
ACH-000319,0.16006504915690098
ACH-000320,0.051292347264400816
ACH-000322,0.18774563595835195
ACH-000323,0.262402101489396
ACH-000324,0.0077890478176026404
ACH-000329,0.1339053579895352
ACH-000330,0.06082502648711088
ACH-000331,0.23255013731903054
ACH-000332,0.14560971282268104
ACH-000334,0.14623402393522902
ACH-000335,0.11555811804714122
ACH-000336,0.13495155477548162
ACH-000337,-0.052678844272246575
ACH-000338,-0.288105971670417
ACH-000339,0.1714467593087622
ACH-000341,0.16168580658407922
ACH-000348,0.08822742083497573
ACH-000350,0.09050008832458427
ACH-000352,0.029954328619973637
ACH-000356,0.35406970169676183
ACH-000361,0.0823315687891999
ACH-000362,0.12541586020416642
ACH-000363,0.06337908539510248
ACH-000364,-0.020811765927115443
ACH-000365,0.17997060768476603
ACH-000366,0.06477169877780604
ACH-000368,0.345250642364358
ACH-000374,0.0890576979094141
ACH-000375,0.10991870766845227
ACH-000376,0.1274250050505152
ACH-000381,0.15555454312565742
ACH-000383,0.08796452643215953
ACH-000387,0.14121320692968434
ACH-000389,0.02339454435687083
ACH-000390,-0.002687735716092944
ACH-000393,0.02644050736164898
ACH-000395,0.028721389295851957
ACH-000396,0.17827574368528698
ACH-000397,-0.02218269056754633
ACH-000401,0.12327572201946345
ACH-000402,0.0055176209383642
ACH-000403,0.12453533734287893
ACH-000404,0.03365227022052873
ACH-000406,0.08246175489689407
ACH-000407,-0.03172536576333717
ACH-000408,0.2422849331188552
ACH-000410,0.059903945337004515
ACH-000411,-0.034201608963858605
ACH-000414,0.29493615083239955
ACH-000415,0.19271785976181127
ACH-000416,0.01929528845139914
ACH-000420,0.2670015622555018
ACH-000421,0.12257231516794273
ACH-000424,0.2965377443730903
ACH-000425,0.15051762785893946
ACH-000426,-0.006378046152744161
ACH-000427,0.08477111039364872
ACH-000433,0.08135779806178138
ACH-000435,0.257312283690017
ACH-000436,0.11197152024657014
ACH-000444,0.1863309391849498
ACH-000445,0.12986906439011334
ACH-000448,0.1533415230595674
ACH-000450,0.08029413114044373
ACH-000452,0.1989012612910977
ACH-000454,0.06394649592001768
ACH-000458,0.1491873096054141
ACH-000459,0.19631808049697388
ACH-000460,0.05145508856197102
ACH-000461,0.16746068557058294
ACH-000463,0.02742342727759266
ACH-000464,0.23208448572303256
ACH-000466,0.02300731972411247
ACH-000467,0.14389820439763965
ACH-000468,0.06278536592100174
ACH-000469,0.16581243207011265
ACH-000470,-0.06340809544211919
ACH-000471,0.1176222325491482
ACH-000472,0.10090308738100212
ACH-000473,0.16148004450603842
ACH-000475,0.14126245864221648
ACH-000476,0.20178136283677967
ACH-000477,0.2387348936991669
ACH-000479,-0.06546644452784849
ACH-000480,0.0414610094614708
ACH-000481,0.10265169090278957
ACH-000483,0.040113507634483715
ACH-000484,0.1720228416600658
ACH-000485,0.15647339441845162
ACH-000486,0.1566265150468166
ACH-000487,0.16474236727858835
ACH-000488,0.1686276589538336
ACH-000490,0.05140877825761943
ACH-000491,0.2030719083951584
ACH-000495,0.11610127134666165
ACH-000496,0.15421275453217168
ACH-000499,0.013442307034587576
ACH-000500,0.03076530987689838
ACH-000502,0.18408997019768386
ACH-000503,0.04919071122570029
ACH-000505,0.1957576027175223
ACH-000507,0.06879247824289117
ACH-000510,0.1935131588454004
ACH-000511,0.1210375143960684
ACH-000512,-0.04508270413304552
ACH-000516,0.1887466386486992
ACH-000517,0.0861894831502661
ACH-000518,0.14000778717098214
ACH-000520,0.03041343628486407
ACH-000521,0.06502813056021654
ACH-000522,0.06938222762099427
ACH-000524,0.12088452132803405
ACH-000527,0.053776099725421536
ACH-000528,0.11191640791103304
ACH-000537,0.05201063035619288
ACH-000541,0.2877877548614378
ACH-000542,0.16037968490725374
ACH-000544,0.038326564771675335
ACH-000545,0.19867594988687706
ACH-000547,-0.012721402760856338
ACH-000548,0.05265369270517179
ACH-000549,0.12770580510910398
ACH-000550,0.2488594152532613
ACH-000552,0.2544511030131306
ACH-000556,0.2096608929934438
ACH-000557,0.2314243311277219
ACH-000569,0.05219308229227942
ACH-000570,0.16452415807545834
ACH-000571,0.004365970212572953
ACH-000573,0.11139221073755484
ACH-000576,0.2986574054086614
ACH-000579,-0.11329055134674493
ACH-000580,0.2213394573481125
ACH-000584,-0.03561850328723819
ACH-000585,0.15533560363777696
ACH-000588,0.4481357666247006
ACH-000589,0.08508533234360541
ACH-000591,0.21750621384673968
ACH-000593,0.2059238490553704
ACH-000600,0.03657180057937247
ACH-000601,0.16317820524353965
ACH-000605,0.09014599600530193
ACH-000606,0.12005000127992195
ACH-000608,0.06444290138345353
ACH-000614,-0.14222976568979775
ACH-000616,0.15184142739510256
ACH-000618,0.12767482624655152
ACH-000619,-0.25038994961438865
ACH-000620,0.12790036909394206
ACH-000621,0.13993944359238075
ACH-000622,-0.10477426372148098
ACH-000623,0.2627874734158584
ACH-000624,0.035162663561540713
ACH-000627,0.1010835401396778
ACH-000630,0.1438263287761552
ACH-000631,0.22531881651786725
ACH-000632,0.056726847458970685
ACH-000633,0.16597230569598445
ACH-000637,0.08685021336191598
ACH-000638,0.14271860187463448
ACH-000646,0.1478958563376721
ACH-000647,0.197328128242829
ACH-000648,0.07741440120293162
ACH-000649,-0.02444649528929073
ACH-000651,0.12988385739432928
ACH-000652,0.13123490943408395
ACH-000653,0.10158559973809372
ACH-000657,0.22451380643382576
ACH-000658,0.18476023342870632
ACH-000661,0.12757505938192984
ACH-000662,-0.027737714513491368
ACH-000663,0.0753991820181874
ACH-000665,0.03076813227531078
ACH-000671,-0.07254126853661111
ACH-000672,0.2332811666486544
ACH-000673,0.2493307533718053
ACH-000676,0.07970803845857052
ACH-000677,0.10933268552017184
ACH-000681,0.13700364728582434
ACH-000683,0.042287042860250465
ACH-000684,0.2055163282056677
ACH-000688,0.15977653445250506
ACH-000693,0.17860180179066992
ACH-000694,0.06932819144650035
ACH-000695,0.08431919130751235
ACH-000696,0.0783961314365571
ACH-000697,0.05369491660203827
ACH-000699,0.0388275464321174
ACH-000701,-0.007578348092997344
ACH-000706,0.021571626191092024
ACH-000711,0.09019582831908002
