,CNDP2 (55748)
ACH-000004,0.035150812934592955
ACH-000005,0.06486398875249061
ACH-000007,0.06682275037167996
ACH-000009,0.10595409816679673
ACH-000011,-0.025281035796961504
ACH-000012,0.05235654712113858
ACH-000013,-0.0569371110967869
ACH-000014,0.0234803356951171
ACH-000015,-0.02957402151321918
ACH-000017,0.05847248150405573
ACH-000018,0.05796485450374848
ACH-000019,-0.04228029874717721
ACH-000021,0.022581984534712937
ACH-000022,0.012519774035187605
ACH-000025,-0.038499880232056916
ACH-000028,0.05617446249350248
ACH-000030,-0.019098902773335702
ACH-000035,0.050952202162697184
ACH-000036,0.1123958574493425
ACH-000037,0.03796855556136939
ACH-000039,-0.19763265867281854
ACH-000040,0.009711014985909565
ACH-000041,-0.033825686633299004
ACH-000042,0.030265344161613195
ACH-000045,-0.02664619437248069
ACH-000047,0.019345381161069285
ACH-000052,-0.16397721253526712
ACH-000053,0.06382597878266365
ACH-000054,-0.1516017377680425
ACH-000055,-0.03921709521298422
ACH-000060,0.006951027130119077
ACH-000067,-0.023491715542906348
ACH-000070,-0.01851197924559215
ACH-000075,0.04795684253577917
ACH-000078,0.006509122267976246
ACH-000082,0.0563757085385162
ACH-000085,-0.3573549642804057
ACH-000086,0.037083498823873434
ACH-000087,-0.08541904233524339
ACH-000092,-0.03904810691289768
ACH-000095,-0.08756256834576458
ACH-000097,0.06978270468000669
ACH-000098,0.03905733057504443
ACH-000099,-0.053667236313344684
ACH-000108,-0.03367780974400482
ACH-000113,-0.10753444565622892
ACH-000116,0.09992057455409543
ACH-000118,0.10663861105977347
ACH-000120,0.05071780011081708
ACH-000123,0.032808192009218286
ACH-000127,0.0604294473670676
ACH-000128,-0.03923013178692964
ACH-000132,0.02149777290457024
ACH-000133,0.014204651679026743
ACH-000137,-0.10980557407643493
ACH-000138,-0.002995527238693537
ACH-000142,-0.07968360577750616
ACH-000143,-0.1626707045247248
ACH-000146,-0.039750332435251744
ACH-000148,0.06057361432958039
ACH-000150,0.05239319032123343
ACH-000152,7.17791476741255e-05
ACH-000153,-0.07524345109136188
ACH-000159,-0.1028913464459497
ACH-000160,0.0664420255192815
ACH-000163,-0.03997203230860645
ACH-000167,-0.17718067171168575
ACH-000168,-0.1865984573973216
ACH-000169,0.0014420338066171855
ACH-000178,-0.032396536824280966
ACH-000183,0.030948750051604045
ACH-000188,0.01742931893394758
ACH-000189,-0.16885337098118747
ACH-000190,-0.08393322543248788
ACH-000198,0.0032512502735085108
ACH-000203,0.3130902861007033
ACH-000204,0.04267459510245751
ACH-000206,0.04049434587708435
ACH-000207,-0.009177953766190258
ACH-000208,0.1348450770761384
ACH-000210,0.031692268562108994
ACH-000211,-0.20626326135369505
ACH-000215,0.01569926922717861
ACH-000221,-0.1124061378946194
ACH-000222,0.054410510808293
ACH-000223,-0.14490039572950114
ACH-000226,0.06097242001200773
ACH-000227,-0.03155611667678613
ACH-000228,-0.036788105971686066
ACH-000231,0.05290647876451216
ACH-000232,0.034861126863733174
ACH-000233,0.030115900470058837
ACH-000234,0.0870090701313332
ACH-000235,-0.039329620951229285
ACH-000237,0.06710784181288451
ACH-000238,0.0579116189475637
ACH-000242,-0.2809969642316736
ACH-000243,0.011234627979397744
ACH-000244,0.11498196782470455
ACH-000246,-0.04693148646308512
ACH-000248,0.13305972658268428
ACH-000250,-0.004919813918895117
ACH-000251,-0.06363491323609913
ACH-000252,0.2727105333625932
ACH-000253,-0.01730125334541539
ACH-000255,0.05681026874044728
ACH-000256,0.011876469133200751
ACH-000257,-0.016279338880451112
ACH-000258,0.1227565510983494
ACH-000259,0.011229123299881714
ACH-000260,0.03735051779277767
ACH-000261,-0.2297939802520937
ACH-000262,-0.015842074432292456
ACH-000263,-0.0008923576401618586
ACH-000264,-0.08424773331705544
ACH-000265,0.04002192672153362
ACH-000266,-0.044394790588219116
ACH-000272,0.0045972398838284596
ACH-000274,0.060008865943584365
ACH-000277,-0.016007986673532815
ACH-000278,-0.0058799005981151065
ACH-000279,0.03435493218037468
ACH-000280,0.011089836606363528
ACH-000281,-0.02221569379741356
ACH-000288,0.05423192018020635
ACH-000291,0.014347433371222825
ACH-000293,-0.02444392251878086
ACH-000294,-0.052585057611144494
ACH-000295,-0.01931558432515291
ACH-000296,-0.10154614750418747
ACH-000302,-0.03445037658293995
ACH-000304,-0.1866750070590594
ACH-000307,0.002965629209578848
ACH-000308,-0.09366056925515036
ACH-000310,-0.08932996133814113
ACH-000311,-0.09273209061038253
ACH-000312,-0.11099415555403834
ACH-000315,0.05193933753703117
ACH-000316,-0.22148106446841795
ACH-000317,-0.02132884887163194
ACH-000318,-0.08139483701549445
ACH-000319,-0.070287703375172
ACH-000320,-0.18830620464320494
ACH-000322,0.02485178953565801
ACH-000323,-0.02772235510853921
ACH-000324,-0.0893957638978991
ACH-000329,-0.054617725592295205
ACH-000330,-0.12240424045246467
ACH-000331,-0.010383316841482727
ACH-000332,0.01081424992752694
ACH-000334,-0.14262060348385994
ACH-000335,0.009206600307265582
ACH-000336,-0.0837154402137298
ACH-000337,-0.04827704281818972
ACH-000338,0.06681899945342759
ACH-000339,0.05233318850040345
ACH-000341,0.04050138155588368
ACH-000348,-0.0014354856356190654
ACH-000350,0.07174959029251599
ACH-000352,-0.11134089485356624
ACH-000356,0.004970867163232588
ACH-000361,-0.1065692211703723
ACH-000362,0.043617668763932284
ACH-000363,0.005886080293420018
ACH-000364,-0.05005647075417783
ACH-000365,0.08225604679307631
ACH-000366,-0.14941075454559455
ACH-000368,-0.003448874884674965
ACH-000374,-0.11450527665648685
ACH-000375,0.004704869990276753
ACH-000376,-0.04102636354590133
ACH-000381,-0.0018630188453809629
ACH-000383,-9.846513277041924e-05
ACH-000387,0.05929361862625645
ACH-000389,0.024809425938980254
ACH-000390,-0.02971215342883838
ACH-000393,-0.2494070730108076
ACH-000395,0.05340764540836892
ACH-000396,-0.14165663340261098
ACH-000397,-0.046307407094638035
ACH-000401,-0.06146433639791553
ACH-000402,0.1025907128034359
ACH-000403,0.011298264508404408
ACH-000404,-0.11204688046350414
ACH-000406,-0.013798345968019812
ACH-000407,-0.025729694134375574
ACH-000408,-0.05588293604345673
ACH-000410,0.05870083168338501
ACH-000411,-0.034544112719297165
ACH-000414,-0.04295680630740381
ACH-000415,0.059292952145974714
ACH-000416,-0.05422412101854263
ACH-000420,0.02364441167736199
ACH-000421,-0.01253297084772122
ACH-000424,0.0396807466171473
ACH-000425,-0.004315325164587762
ACH-000426,0.08674528122877119
ACH-000427,0.015516739327005447
ACH-000433,-0.047792005347958286
ACH-000435,0.05590053480164571
ACH-000436,0.013719264710516686
ACH-000444,0.0016035717729835572
ACH-000445,-0.06191397245925497
ACH-000448,0.06201236032756963
ACH-000450,-0.08829443136261872
ACH-000452,-0.06485920910383207
ACH-000454,-0.0957688030791448
ACH-000458,0.02745072456865128
ACH-000459,-0.1508823751285598
ACH-000460,-0.041314329924616235
ACH-000461,0.08650406445846763
ACH-000463,-0.01843324890408267
ACH-000464,-0.0879916672075886
ACH-000466,0.00977904542561003
ACH-000467,0.036787101096508124
ACH-000468,-0.05680117763219141
ACH-000469,0.07449678089034635
ACH-000470,0.09344019048358344
ACH-000471,-0.0409259233220656
ACH-000472,-0.14816642721765047
ACH-000473,-0.18211984528330727
ACH-000475,-0.1026080313987665
ACH-000476,-0.2305812596572544
ACH-000477,-0.1551215245693894
ACH-000479,0.08328717218752221
ACH-000480,-0.0032409185386465373
ACH-000481,-0.01777979650110319
ACH-000483,-0.041529972708337415
ACH-000484,-0.09716058209494198
ACH-000485,-0.037500663850773414
ACH-000486,-0.02996196188697262
ACH-000487,-0.08000746984927345
ACH-000488,-0.013267135194017357
ACH-000490,0.07751928151391657
ACH-000491,0.0431428698125926
ACH-000495,0.11897470631038035
ACH-000496,0.08208261102833189
ACH-000499,-0.12801645375245355
ACH-000500,-0.020123060960087945
ACH-000502,-0.06445333171675834
ACH-000503,-0.09496232385699302
ACH-000505,-0.11461333002920912
ACH-000507,0.03655998357352733
ACH-000510,-0.02153425515562694
ACH-000511,0.04522575274348176
ACH-000512,0.05313172756117178
ACH-000516,-0.008294529802694312
ACH-000517,-0.07760211845398682
ACH-000518,0.007188288884830059
ACH-000520,-0.042644339240594714
ACH-000521,-0.05141433050103315
ACH-000522,-0.1673494532392316
ACH-000524,-0.09934285120037202
ACH-000527,-0.030152275819473117
ACH-000528,0.00514453514691679
ACH-000537,0.035077907366327474
ACH-000541,-0.1844243118395112
ACH-000542,-0.10599544819109477
ACH-000544,0.01907345658926727
ACH-000545,-0.013940631515498186
ACH-000547,-0.010224761960395528
ACH-000548,-0.02852085247080938
ACH-000549,0.0826240800243502
ACH-000550,0.01599059184920329
ACH-000552,0.052503437655772436
ACH-000556,-0.07228704332310472
ACH-000557,-0.042105443388466064
ACH-000569,-0.05625703282109328
ACH-000570,0.02344646927534049
ACH-000571,-0.050921536756867516
ACH-000573,-0.021505329657251857
ACH-000576,0.03883140938722035
ACH-000579,-0.04083112729355745
ACH-000580,0.2284088756731001
ACH-000584,0.09167581445442874
ACH-000585,-0.010702064509833471
ACH-000588,0.05713299774043076
ACH-000589,-0.02140503454488821
ACH-000591,-0.04152150237403943
ACH-000593,0.0181675457243628
ACH-000600,0.06600969415978222
ACH-000601,0.04244069350107156
ACH-000605,-0.04422258513121459
ACH-000606,-0.07919377972331734
ACH-000608,-0.025376372033971504
ACH-000614,0.022346766909854092
ACH-000616,-0.07402528310565208
ACH-000618,0.00830546279389974
ACH-000619,0.037496303704805486
ACH-000620,-0.04852660593945233
ACH-000621,0.011827902575554956
ACH-000622,-0.01129327015867942
ACH-000623,-0.09403933389228376
ACH-000624,-0.043533881439863975
ACH-000627,-0.08624133561986501
