,WAPAL (23063)
ACH-000004,-0.21748084316672825
ACH-000005,0.3168906844062564
ACH-000007,-0.17707890530479953
ACH-000009,0.034522643839161746
ACH-000011,-0.21197428203136545
ACH-000012,-0.4923422623600099
ACH-000013,-0.29370654272463725
ACH-000014,-0.3634916123887763
ACH-000015,-0.0711746942827302
ACH-000017,-0.4873956223712511
ACH-000018,-0.2828722360683001
ACH-000019,-0.30559450275489386
ACH-000021,-0.38771595442505496
ACH-000022,-0.2840453323711357
ACH-000025,-0.2309083472522121
ACH-000028,-0.3269731313255375
ACH-000030,-0.3702164361763179
ACH-000035,-0.464722798016631
ACH-000036,-0.2832840119747264
ACH-000037,-0.10703360986490608
ACH-000039,-0.2825482580326499
ACH-000040,-0.061352325817147314
ACH-000041,-0.12744289365757744
ACH-000042,-0.045833865122385416
ACH-000045,-0.1356897961285796
ACH-000047,-0.5171128367234192
ACH-000052,-0.26608195459782835
ACH-000053,-0.4324667758121547
ACH-000054,-0.2224592101405741
ACH-000055,-0.0651572999240683
ACH-000060,-0.3304672172248905
ACH-000067,-0.13969908724013455
ACH-000070,-0.15015021297238304
ACH-000075,-0.11632973586823975
ACH-000078,-0.15761906801363634
ACH-000082,-0.2673434157937399
ACH-000085,-0.6395001552991011
ACH-000086,-0.25097059040483904
ACH-000087,-0.34852473703827197
ACH-000092,-0.08969389931794244
ACH-000095,-0.17739540458424258
ACH-000097,-0.35352027708947714
ACH-000098,-0.22895793571231995
ACH-000099,-0.28363140741945564
ACH-000108,-0.2798684783277142
ACH-000113,-0.20412770716772935
ACH-000116,-0.2517675157820129
ACH-000118,-0.4238590640125329
ACH-000120,-0.17020380065913754
ACH-000123,-0.1006410891690874
ACH-000127,-0.09533015519730548
ACH-000128,-0.2397033800517495
ACH-000132,-0.033098055224058516
ACH-000133,-0.142849838330558
ACH-000137,-0.17725217300480434
ACH-000138,-0.06478053112164729
ACH-000142,-0.19258677565351767
ACH-000143,-0.04919277448920123
ACH-000146,-0.12331433305962627
ACH-000148,-0.27573829182737225
ACH-000150,-0.2557353485891503
ACH-000152,-0.2981425357361565
ACH-000153,-0.11601155271694713
ACH-000159,-0.2627534726284224
ACH-000160,0.13462840376960666
ACH-000163,-0.08791023970018161
ACH-000167,0.8126289964348762
ACH-000168,-0.3775151762260953
ACH-000169,-0.16862371225518447
ACH-000178,-0.09513254525274784
ACH-000183,-0.2800464921971998
ACH-000188,-0.2130711287038064
ACH-000189,-0.3544542254745746
ACH-000190,0.06012698044303742
ACH-000198,-0.15074712929050407
ACH-000203,-0.11256476220156664
ACH-000204,0.034145751701298056
ACH-000206,-0.3529312833329921
ACH-000207,-0.2751029821314794
ACH-000208,-0.195017297570108
ACH-000210,-0.2162315882583114
ACH-000211,-0.2409322278164992
ACH-000215,-0.18457295480600328
ACH-000221,-0.023113610949564642
ACH-000222,-0.010028858629380449
ACH-000223,-0.295877655380226
ACH-000226,-0.3092356931438148
ACH-000227,-0.27172658469355265
ACH-000228,-0.1938327765335247
ACH-000231,-0.21705185799405505
ACH-000232,-0.1532334140562912
ACH-000233,-0.2365122415135181
ACH-000234,-0.27368579024591283
ACH-000235,-0.024999612494492767
ACH-000237,-0.12690430152904908
ACH-000238,-0.2029826264943933
ACH-000242,-0.2377862103162945
ACH-000243,-0.34878492875096984
ACH-000244,-0.3740831850429477
ACH-000246,-0.300556218887384
ACH-000248,-0.38085856398612544
ACH-000250,0.09049013393802684
ACH-000251,0.17075423728104747
ACH-000252,-0.4829751993745285
ACH-000253,-0.24429401811253376
ACH-000255,0.24364912168462674
ACH-000256,-0.10499883404880217
ACH-000257,-0.3832077456547738
ACH-000258,-0.6005209565841289
ACH-000259,-0.24717589503647386
ACH-000260,-0.11274622706857172
ACH-000261,-0.1596611701937798
ACH-000262,-0.12499496809954727
ACH-000263,-0.3735546636684501
ACH-000264,-0.08065730777273719
ACH-000265,-0.038563104748992695
ACH-000266,-0.15234651652482484
ACH-000272,-0.2881238087958541
ACH-000274,-0.18826792135151735
ACH-000277,-0.2755146130081469
ACH-000278,0.07524814817201794
ACH-000279,-0.1049914379849895
ACH-000280,-0.4324299694973848
ACH-000281,0.17522100582983852
ACH-000288,-0.17245410985123116
ACH-000291,-0.1233232384828342
ACH-000293,-0.3021341963106801
ACH-000294,-0.04553179800143403
ACH-000295,-0.26644575026964
ACH-000296,-0.11359961328761707
ACH-000302,-0.3093818221317694
ACH-000304,-0.19212308197637396
ACH-000307,-0.0810669593859624
ACH-000308,-0.1095275143074
ACH-000310,-0.311104906973396
ACH-000311,-0.11701971467950432
ACH-000312,-0.16909798463553555
ACH-000315,-0.2987472400671277
ACH-000316,-0.11287182642529185
ACH-000317,-0.3704905438036595
ACH-000318,-0.3292811406814352
ACH-000319,-0.26014772540187164
ACH-000320,-0.043880054504710615
ACH-000322,-0.31891103117598946
ACH-000323,0.034664206289250335
ACH-000324,-0.4218255198130348
ACH-000329,-0.08879517580290065
ACH-000330,-0.32785718750001114
ACH-000331,-0.4844095888291146
ACH-000332,0.005274942200236321
ACH-000334,-0.21778498972603408
ACH-000335,-0.3299774932681075
ACH-000336,-0.3788332630070925
ACH-000337,-0.6010868859118921
ACH-000338,-0.5572489297771943
ACH-000339,-0.18381667205494626
ACH-000341,0.11332191053357454
ACH-000348,-0.24254072926148665
ACH-000350,-0.1374753113312156
ACH-000352,-0.2558185144125717
ACH-000356,-0.4232921097738709
ACH-000361,-0.24547210210888265
ACH-000362,-0.2889962747305336
ACH-000363,-0.3555591962471219
ACH-000364,-0.20568682343369596
ACH-000365,-0.035203296417598035
ACH-000366,-0.13441211088443938
ACH-000368,-0.20329987198131488
ACH-000374,-0.17557048976137862
ACH-000375,-0.11485841709421173
ACH-000376,-0.20713080189480296
ACH-000381,-0.1064956768519678
ACH-000383,-0.002115530390947255
ACH-000387,-0.27040479317540445
ACH-000389,-0.2679872457390657
ACH-000390,-0.05178422465547111
ACH-000393,-0.2781037295626529
ACH-000395,-0.14253783774831186
ACH-000396,-0.009162852613462093
ACH-000397,-0.12108534303450555
ACH-000401,-0.4429480960275227
ACH-000402,-0.34897107591740145
ACH-000403,-0.2833754578376004
ACH-000404,-0.6569146055818672
ACH-000406,-0.17890054989789358
ACH-000407,-0.2217384301038032
ACH-000408,-0.24838222391162465
ACH-000410,-0.24698725200055535
ACH-000411,-0.2207361933112964
ACH-000414,-0.2578928518672284
ACH-000415,-0.31253194002823603
ACH-000416,-0.28436456092235385
ACH-000420,-0.12488128395880956
ACH-000421,-0.2148479889662924
ACH-000424,-0.13878675472789806
ACH-000425,-0.4706818877675172
ACH-000426,-0.007650714149652355
ACH-000427,-0.11116907042200118
ACH-000433,-0.2208830943659178
ACH-000435,-0.01407639131210006
ACH-000436,-0.1805564740087824
ACH-000444,-0.34114418386151346
ACH-000445,-0.29636392528510463
ACH-000448,-0.3740568239759721
ACH-000450,-0.3863599088790717
ACH-000452,-0.21031433510075606
ACH-000454,-0.05730972928062149
ACH-000458,-0.5511862907509069
ACH-000459,-0.3743720930651448
ACH-000460,-0.3520692374589835
ACH-000461,-0.14632806054737993
ACH-000463,-0.17530274727431253
ACH-000464,-0.22869607643404036
ACH-000466,-0.17903045420443556
ACH-000467,-0.3701921808335639
ACH-000468,-0.28306938460782016
ACH-000469,-0.3410996188957288
ACH-000470,0.028140077843646902
ACH-000471,-0.2438834517170517
ACH-000472,-0.2941814116318637
ACH-000473,-0.0861407437729779
ACH-000475,0.15637881616995475
ACH-000476,-0.19883802206958814
ACH-000477,-0.07863358407459974
ACH-000479,-0.21474130648923687
ACH-000480,-0.3553172066843949
ACH-000481,-0.15982636965065367
ACH-000483,-0.342687092607752
ACH-000484,-0.38539313499629335
ACH-000485,-0.29355398334216304
ACH-000486,-0.3652269166160319
ACH-000487,-0.35184758368493835
ACH-000488,-0.2896094766667703
ACH-000490,-0.6219799882212473
ACH-000491,-0.039253454678802834
ACH-000495,-0.22309033730450264
ACH-000496,0.06411941530672327
ACH-000499,-0.05238809382594276
ACH-000500,0.06484991388461323
ACH-000502,-0.1585947599495747
ACH-000503,-0.2610095232409417
ACH-000505,-0.08174457379066559
ACH-000507,-0.2439010664253877
ACH-000510,-0.1437856935729515
ACH-000511,-0.3617505903736289
ACH-000512,-0.2400780536136116
ACH-000516,-0.1612626216908443
ACH-000517,-0.050753062717497986
ACH-000518,-0.3046784578262605
ACH-000520,0.08895234027683435
ACH-000521,-0.2094122762061083
ACH-000522,0.045223573536873146
ACH-000524,-0.26425755484916513
ACH-000527,-0.3689749830581939
ACH-000528,-0.2875997044795425
ACH-000537,-0.5231323707227485
ACH-000541,-0.2702800647680376
ACH-000542,-0.17814971200736254
ACH-000544,-0.09252889167447864
ACH-000545,-0.21991182783401766
ACH-000547,-0.4026982627210185
ACH-000548,-0.17868750095601033
ACH-000549,-0.2745186008605533
ACH-000550,0.05556475528005738
ACH-000552,-0.2413149543249908
ACH-000556,-0.3072613698252342
ACH-000557,-0.2353397393176733
ACH-000569,-0.3017613614148077
ACH-000570,-0.005921163535546297
ACH-000571,-0.11800281370538472
ACH-000573,-0.33168981694837063
ACH-000576,-0.3590853205560398
ACH-000579,-0.2719078489860987
ACH-000580,-0.1325552517764264
ACH-000584,-0.2775768262713498
ACH-000585,-0.15513850074558086
ACH-000588,-0.05742707403232517
ACH-000589,-0.16260343993449985
ACH-000591,-0.2485079889057537
ACH-000593,-0.02861866821213765
ACH-000600,-0.230767542423766
ACH-000601,-0.212893128626828
ACH-000605,-0.2971649621815249
ACH-000606,-0.3748857424569454
ACH-000608,-0.24411423667419985
ACH-000614,-0.2659392642587662
ACH-000616,-0.05271245282655674
ACH-000618,-0.3745407362707014
ACH-000619,-0.05950802542472786
ACH-000620,-0.32816224441259423
ACH-000621,-0.24637665805029674
ACH-000622,-0.3644115006398797
ACH-000623,-0.1296067702383624
ACH-000624,-0.10977751724070922
ACH-000627,-0.2337131678308317
ACH-000630,-0.2589329443730533
ACH-000631,0.02920945587025548
ACH-000632,-0.14205910356955853
ACH-000633,-0.24800313859089915
ACH-000637,-0.2691468207321982
ACH-000638,-0.20129386849132044
ACH-000646,-0.5054795141707001
ACH-000647,-0.3707936769987045
ACH-000648,0.051918581246624684
ACH-000649,-0.10378908863254496
ACH-000651,-0.3091455360165001
ACH-000652,-0.2928326087187384
ACH-000653,-0.12449419726129568
ACH-000657,-0.16072007542889313
ACH-000658,-0.20760489156804696
ACH-000661,-0.15190955243698145
ACH-000662,-0.6169736133526982
ACH-000663,-0.2693321248146965
ACH-000665,-0.3083233163169697
ACH-000671,-0.023310926740185967
ACH-000672,-0.26589981127799345
ACH-000673,-0.269921931502282
ACH-000676,-0.21473802408208575
ACH-000677,-0.1797093360475495
ACH-000681,-0.36150724866476186
ACH-000683,-0.4783005100932205
ACH-000684,-0.102642438460969
ACH-000688,0.04569868823314268
ACH-000693,-0.33232603769168506
ACH-000694,-0.09912856492259453
ACH-000695,-0.4330907345473786
ACH-000696,-0.20176512425871526
ACH-000697,0.12433121150457585
ACH-000699,-0.17749981399575954
ACH-000701,-0.5419869803719289
ACH-000706,-0.2571076000739514
ACH-000711,-0.32569127187669844
ACH-000713,-0.003371401333309466
ACH-000714,-0.2408367886913135
ACH-000718,-0.2425894638276887
ACH-000720,-0.21629020860579176
ACH-000721,0.067852391324961
ACH-000724,-0.21769458096925656
ACH-000725,0.0525852469304325
ACH-000732,-0.294078810542922
ACH-000734,-0.04882748634170096
ACH-000735,-0.017524969783437417
ACH-000736,-0.13351721793540589
ACH-000738,-0.2183733470930295
ACH-000746,-0.3183405445731465
ACH-000747,-0.35237619162835593
ACH-000748,-0.5801946226774327
ACH-000753,-0.10916131649580382
ACH-000756,-0.17491331816169298
ACH-000757,-0.1760581878432418
ACH-000758,-0.3911621389967017
ACH-000760,-0.3819134849072064
ACH-000762,-0.20678373433136796
ACH-000763,-0.3731466242528716
ACH-000764,-0.21107599240283612
ACH-000765,-0.2959430819266462
ACH-000766,0.02156421366211673
ACH-000767,-0.27440015817178715
ACH-000768,-0.32496615977995513
ACH-000769,-0.2543698290613788
ACH-000770,-0.432750397623396
ACH-000771,-0.15280591314982014
ACH-000773,-0.24041543584646474
ACH-000776,-0.16856094729497215
ACH-000777,-0.399237607394866
ACH-000778,-0.07289747664575938
ACH-000781,-0.20656185740968427
ACH-000782,-0.3487862234767334
ACH-000783,-0.2581008265220531
ACH-000784,-0.23167409702610586
ACH-000785,-0.30675484705404504
ACH-000787,-0.22205938774911527
ACH-000788,-0.22111145078796887
ACH-000791,-0.12202426114075007
ACH-000792,-0.12369617551241313
ACH-000794,-0.007656162722909378
ACH-000796,-0.0162683827435473
ACH-000798,-0.4810174879152753
ACH-000799,-0.5421940833153315
ACH-000800,-0.3186239334816392
ACH-000802,-0.08736243896629245
ACH-000804,-0.11712985995472855
ACH-000805,-0.25273270435837464
ACH-000809,-0.09789126840681824
ACH-000810,-0.4959864254522866
ACH-000811,0.08209397170600931
ACH-000817,-0.1009742959170584
ACH-000819,-0.2465411722612827
ACH-000820,-0.18936753259581526
ACH-000821,-0.3531312310082825
ACH-000822,-0.33379815241621785
ACH-000823,-0.30676864598062675
ACH-000824,-0.2750716186044405
ACH-000827,-0.3181148006354616
ACH-000829,-0.219591922270075
ACH-000831,-0.03242344172555401
ACH-000832,-0.3357306728950182
ACH-000833,-0.21062780130329575
ACH-000834,-0.1259944596176272
ACH-000835,-0.09386866970398658
ACH-000836,0.07974151049302881
ACH-000837,-0.18240193475059735
ACH-000838,-0.4365491976964811
ACH-000839,-0.14161903246443094
ACH-000840,-0.11657281509163095
ACH-000841,0.003525509418565579
ACH-000843,-0.21315056630082496
ACH-000846,-0.08305146403063145
ACH-000847,-0.27848302397866204
ACH-000848,-0.2811059429137607
ACH-000849,-0.13547298767359447
ACH-000851,-0.2749807360968217
ACH-000855,-0.21202668521821152
ACH-000856,-0.1004276092292081
ACH-000858,-0.15083653529696214
ACH-000859,-0.29789572144648074
ACH-000861,-0.19252972170948127
ACH-000862,-0.22300248541632087
ACH-000865,-0.24319293416563906
ACH-000866,-0.2479714433723291
ACH-000867,-0.2751425013595969
ACH-000869,-0.2397921915364233
ACH-000872,-0.21211716044960885
ACH-000873,-0.3355520284902334
ACH-000876,-0.37771326883313894
ACH-000878,-0.12564146942826274
ACH-000880,-0.07653541031903943
ACH-000881,-0.2621424446981473
ACH-000882,-0.3156400868100746
ACH-000884,-0.3700604037742605
ACH-000885,-0.08603207280175551
ACH-000887,-0.2385706760389134
ACH-000889,-0.037167999828560234
ACH-000896,-0.4601277178133639
ACH-000898,-0.19416562268257406
ACH-000900,-0.2230920016091675
ACH-000901,-0.018558584607280087
ACH-000905,-0.4128538102178042
ACH-000906,0.010994776272721824
ACH-000907,-0.3322510518202492
ACH-000910,-0.22636879018519135
ACH-000911,-0.4277460104465509
ACH-000912,-0.4446929260188594
ACH-000913,-0.03742521546894519
ACH-000915,-0.2080255469968936
ACH-000916,-0.17963366831222824
ACH-000917,-0.11264842236017772
ACH-000920,-0.17424158483230842
ACH-000921,-0.2936957048001442
ACH-000924,-0.42619422551511577
ACH-000926,-0.1966264140799187
ACH-000928,-0.3449198239618949
ACH-000929,-0.34293205648977576
ACH-000932,-0.07237474719725158
ACH-000935,-0.17936581394648787
ACH-000936,-0.19450571443251666
ACH-000937,-0.3888966622178893
ACH-000938,-0.24103708358438025
ACH-000939,0.12732873050771767
ACH-000941,-0.13658498800881802
ACH-000943,-0.18834923460045036
ACH-000946,-0.2471195753404193
ACH-000947,-0.20557153520365035
ACH-000948,-0.1230101296991733
ACH-000950,-0.11807576004647885
ACH-000953,-0.09405976182876848
ACH-000954,-0.4112426824417247
ACH-000957,-0.4926079240790398
ACH-000958,-0.2957265541115308
ACH-000960,-0.18836915186665287
ACH-000963,-0.3060316550772519
ACH-000968,-0.3488070704657617
ACH-000969,-0.2258609604656513
ACH-000972,-0.4323285281544342
ACH-000973,-0.04954149017826991
ACH-000974,-0.25668399653431506
ACH-000978,-0.10004193736053567
ACH-000984,-0.1125468553377787
ACH-000986,-0.2851213365131275
ACH-000988,-0.4137665036288531
ACH-000993,-0.2424168264992387
ACH-000994,-0.034255391904051434
ACH-000996,0.025723552148744097
ACH-001001,-0.09219461886369926
ACH-001020,0.0334826398038659
ACH-001028,-0.1236200226695883
ACH-001031,-0.2130116659269488
ACH-001038,-0.1415379946163034
ACH-001048,-0.03730358669985027
ACH-001050,-0.16641422386034727
ACH-001053,-0.4392560738324053
ACH-001054,-0.34878478585759404
ACH-001061,-0.2873634839164616
ACH-001067,-0.1869031617739067
ACH-001075,-0.3715651411030069
ACH-001096,-0.34478645448191103
ACH-001111,-0.1729273494344194
ACH-001119,-0.2541176522815068
ACH-001128,0.6099534625181232
ACH-001134,-0.3062132133758421
ACH-001151,-0.04976884568677825
ACH-001163,-0.08767925666100254
ACH-001164,-0.13490762296294614
ACH-001183,-0.3506802884303084
ACH-001192,-0.1160366923633008
ACH-001193,0.035722937028912195
ACH-001196,-0.05392423729157411
ACH-001197,-0.5018580112929484
ACH-001205,-0.3518662929073535
ACH-001211,-0.08950687022257914
ACH-001212,-0.23288936391087398
ACH-001228,-0.3255502853491605
ACH-001232,-0.3667076473330469
ACH-001239,-0.09689385310508253
ACH-001270,-0.2490974663805887
ACH-001274,-0.250313360792215
ACH-001275,-0.20203290449141306
ACH-001277,-0.13493232376839834
ACH-001278,-0.193873210753225
ACH-001280,-0.20524338442181664
ACH-001283,0.06265330224675368
ACH-001289,-0.3671756863768525
ACH-001300,-0.3507001813303956
ACH-001301,-0.6085028738116204
ACH-001302,0.08925349921162712
ACH-001306,-0.11000420171876744
ACH-001318,0.004259597561330844
ACH-001322,-0.2705974386246925
ACH-001328,-0.0728132921829594
ACH-001332,-0.14442261848244414
ACH-001336,-0.3935000324341592
ACH-001346,-0.2786906608496013
ACH-001353,-0.2572660300158015
ACH-001354,-0.4223199893050987
ACH-001367,-0.04350596363131968
ACH-001368,-0.3809597478070409
ACH-001374,-0.3662183124665132
ACH-001377,-0.20778570312856445
ACH-001380,-0.2211239104735632
ACH-001391,-0.11408477634717586
ACH-001408,-0.22137980754016892
ACH-001430,-0.11643759579499922
ACH-001431,-0.23793258466904
ACH-001450,-0.2447145848456139
ACH-001496,-0.09575811719140226
ACH-001500,-0.16770713895481454
ACH-001523,-0.1928687631102244
ACH-001532,-0.5359156482436833
ACH-001550,0.11230717127089936
ACH-001552,-0.4773266929494636
ACH-001554,-0.3242396587903051
ACH-001654,-0.053138862605515765
ACH-001735,-0.2383369467038741
ACH-001736,-0.1810880295647763
ACH-001737,0.1002325796919476
ACH-001740,-0.3417568379689658
ACH-001745,-0.25099819764558223
ACH-001765,-0.2929735084576273
