,ATP13A3 (79572)
ACH-000004,-0.07665274783315258
ACH-000005,-0.349628807788158
ACH-000007,-0.06490600809183505
ACH-000009,-0.18422519465990736
ACH-000011,-0.12208174035379832
ACH-000012,-0.02101116248397923
ACH-000013,-0.11633163758024312
ACH-000014,-0.22720257616596545
ACH-000015,-0.07359808669391496
ACH-000017,-0.06971675795944406
ACH-000018,-0.10427614793802394
ACH-000019,-0.02278996304331649
ACH-000021,-0.08632497305128091
ACH-000022,0.006338112668670233
ACH-000025,-0.048957641567124816
ACH-000028,-0.16310231700225614
ACH-000030,-0.21132318397257654
ACH-000035,-0.3126060102385775
ACH-000036,-0.1331505674829379
ACH-000037,-0.038877885867359116
ACH-000039,0.14096801794399882
ACH-000040,-0.14931149633915694
ACH-000041,-0.02908155993611923
ACH-000042,-0.11346298144820376
ACH-000045,0.11041645519562553
ACH-000047,-0.06104089427784795
ACH-000052,-0.2323911252620628
ACH-000053,0.010035665140745834
ACH-000054,-0.3158244109762619
ACH-000055,-0.16915827486235466
ACH-000060,-0.016676162871169492
ACH-000067,0.04811009043286346
ACH-000070,-0.1128314470364576
ACH-000075,0.07702930741378748
ACH-000078,0.009546661565149626
ACH-000082,0.012228697306783266
ACH-000085,-0.11110153317278301
ACH-000086,0.06330130699932053
ACH-000087,-0.06956391017492743
ACH-000092,-0.20330210279149466
ACH-000095,-0.13472324102636596
ACH-000097,-0.372573296105041
ACH-000098,-0.008604653682680484
ACH-000099,-0.044360136732828855
ACH-000108,-0.21447834207018865
ACH-000113,-0.05185085548983806
ACH-000116,-0.1629451805327608
ACH-000118,0.0015878174166716868
ACH-000120,-0.2996958655876937
ACH-000123,-0.12304907872763217
ACH-000127,-0.06921994525901062
ACH-000128,-0.16118045166818482
ACH-000132,-0.1516554915679185
ACH-000133,-0.04290417896842665
ACH-000137,0.001448996954660215
ACH-000138,-0.2527557310922673
ACH-000142,-0.03577816730410687
ACH-000143,-0.011335539829322531
ACH-000146,-0.0051088673733857256
ACH-000148,0.01292480034706635
ACH-000150,-0.13673416193478918
ACH-000152,-0.09758481028607734
ACH-000153,-0.025113228311265792
ACH-000159,-0.07284983699636735
ACH-000160,-0.2458919272247152
ACH-000163,-0.3121461322652023
ACH-000167,-0.37269028146172345
ACH-000168,-0.2401777448951147
ACH-000169,-0.15711945281649264
ACH-000178,-0.1933564812936832
ACH-000183,-0.1657710897549214
ACH-000188,-0.02836072181828076
ACH-000189,-0.18445176218634732
ACH-000190,-0.035999766330799564
ACH-000198,-0.20953006184254908
ACH-000203,-0.2565449343919444
ACH-000204,0.24569193187695776
ACH-000206,0.00968947702406018
ACH-000207,-0.12072781992705753
ACH-000208,-0.1612200674686925
ACH-000210,-0.1833974932284083
ACH-000211,-0.12159020633353912
ACH-000215,-0.08833858979326348
ACH-000221,-0.03181488433565924
ACH-000222,-0.14020362869835862
ACH-000223,-0.2288113991813285
ACH-000226,-0.03985191043020754
ACH-000227,-0.1248424247397918
ACH-000228,0.17446114535652324
ACH-000231,-0.15346067126370733
ACH-000232,-0.16692713509118176
ACH-000233,-0.04207289537055833
ACH-000234,-0.25351893530412106
ACH-000235,-0.15019975274589156
ACH-000237,-0.2247526342076367
ACH-000238,-0.20952033376437965
ACH-000242,0.011442814409657286
ACH-000243,-0.0636049694678873
ACH-000244,-0.008486089757335216
ACH-000246,0.03596013959237555
ACH-000248,-0.0735957065903167
ACH-000250,-0.049729722503258585
ACH-000251,-0.01908751752817151
ACH-000252,-0.15529080081434102
ACH-000253,-0.1122701493432842
ACH-000255,-0.09618915221226716
ACH-000256,-0.1336591399430712
ACH-000257,0.03934512553887705
ACH-000258,-0.12307410251677404
ACH-000259,-0.1314667639813689
ACH-000260,-0.11605709727228973
ACH-000261,-0.08898571709511732
ACH-000262,-0.23079156779242505
ACH-000263,-0.2808680647209454
ACH-000264,-0.13785718469121416
ACH-000265,-0.0890938581808835
ACH-000266,-0.1934394213536308
ACH-000272,-0.25714866543752257
ACH-000274,-0.11892085938952728
ACH-000277,-0.1417172267814218
ACH-000278,-0.1419501628391888
ACH-000279,-0.062242939455483384
ACH-000280,-0.19886111507368712
ACH-000281,-0.15859746358782598
ACH-000288,-0.05111444215116503
ACH-000291,-0.2474761524533788
ACH-000293,-0.14057045778485802
ACH-000294,-0.1516287921804676
