,GTF2H4 (2968)
ACH-000484,-0.6784784496489963
ACH-000485,-0.6924876764971444
ACH-000486,-0.8276207272737034
ACH-000487,-0.8149127418110015
ACH-000488,-0.7220277151200212
ACH-000490,-0.8684531763185094
ACH-000491,-0.7743777756085607
ACH-000495,-0.7428162487746561
ACH-000496,-0.7517212096636262
ACH-000499,-0.7166221927936774
ACH-000500,-1.0710914922745212
ACH-000502,-0.7752726650444589
ACH-000503,-0.9116496814880128
ACH-000505,-0.8847704816403313
ACH-000507,-0.5981559193262624
ACH-000510,-0.6851094239448293
ACH-000511,-0.9813231692629188
ACH-000512,-1.07117562837656
ACH-000516,-0.80697859370384
ACH-000517,-0.7234116880720256
ACH-000518,-0.8622459743399291
ACH-000520,-0.6842504713334338
ACH-000521,-0.8421661931181267
ACH-000522,-0.8549854164451337
ACH-000524,-0.7028156714152837
ACH-000527,-0.7473921882974687
ACH-000528,-0.7714190818692599
ACH-000537,-0.9712630221294404
ACH-000541,-0.4517572217700566
ACH-000542,-0.9356892165688834
ACH-000544,-0.9130286371002002
ACH-000545,-0.9038150773607941
ACH-000547,-0.9131362435118928
ACH-000548,-0.6667251567578749
ACH-000549,-1.0760839624818437
ACH-000550,-0.8063272891682316
ACH-000552,-0.9105526038569868
ACH-000556,-0.7822717189086298
ACH-000557,-0.454696407968041
ACH-000569,-0.6032712688170998
ACH-000570,-0.8730774866373511
ACH-000571,-0.4768916494645815
ACH-000573,-0.8426672704896832
ACH-000576,-0.9049433256117102
ACH-000579,-0.6703708552655208
ACH-000580,-0.5231220649909549
ACH-000584,-0.8820066019594781
ACH-000585,-0.7136317019678626
ACH-000588,-0.9572509141216962
ACH-000589,-0.7606500435721384
ACH-000591,-0.8706740529753082
ACH-000593,-0.9025931072158522
ACH-000600,-0.7141842370285015
ACH-000601,-0.673583908066895
ACH-000605,-0.6335492345870717
ACH-000606,-0.6947575134884315
ACH-000608,-0.6093250088006992
ACH-000614,-0.8713952905942592
ACH-000616,-0.8805342556167007
ACH-000618,-0.6952429103984327
ACH-000619,-1.029926369533979
ACH-000620,-0.7167014272378501
ACH-000621,-0.6660380766923635
ACH-000622,-0.8177435318765405
ACH-000623,-0.7269164777576406
ACH-000624,-0.6676350028935983
ACH-000627,-0.7539919883728121
ACH-000630,-0.9366767613829436
ACH-000631,-1.1113017258727835
ACH-000632,-0.7885579949541683
ACH-000633,-0.6154690725502489
ACH-000637,-0.92678950034429
ACH-000638,-0.653062402352681
ACH-000646,-0.6482444142200294
ACH-000647,-0.8116520916412112
ACH-000648,-0.723700087400896
ACH-000649,-0.9234561866092368
ACH-000651,-0.943486646105746
ACH-000652,-0.8391365090622329
ACH-000653,-0.9651463513790997
ACH-000657,-0.7450437753985668
ACH-000658,-0.9519885413989599
ACH-000661,-0.6881697579656321
ACH-000662,-0.757033815902192
ACH-000663,-0.6102471153038916
ACH-000665,-0.9859982868520988
ACH-000671,-0.7104856457993808
ACH-000672,-0.5435464120700543
ACH-000673,-0.7191205291009733
ACH-000676,-0.8203015629981892
ACH-000677,-0.6543427915710036
ACH-000681,-0.9116629560625944
ACH-000683,-0.8986941789161524
ACH-000684,-1.1018972862207117
ACH-000688,-0.7613667221367519
ACH-000693,-0.7355282953278258
ACH-000694,-0.842458214459731
ACH-000695,-0.5911943080210479
ACH-000696,-0.7845885995976931
ACH-000697,-0.9087445877919772
ACH-000699,-0.3733734345033594
ACH-000701,-0.7118033277467626
ACH-000706,-0.8960743036151028
ACH-000711,-0.7692292103392281
ACH-000713,-0.7378232116852547
ACH-000714,-0.8292591397700471
ACH-000718,-0.7378484606149512
ACH-000720,-0.8602355957099612
ACH-000721,-1.0052440199216792
ACH-000724,-0.6757635860248903
ACH-000725,-0.5277502909118821
ACH-000732,-1.0673060104474488
ACH-000734,-0.7537264757793058
ACH-000735,-0.6695366057148769
ACH-000736,-0.8125715623299646
ACH-000738,-0.9172553853152642
ACH-000746,-0.6940906609334286
ACH-000747,-0.9624258388959064
ACH-000748,-0.8272257559035329
ACH-000753,-0.6114247447456115
ACH-000756,-0.8258480211123298
ACH-000757,-0.8293643357797473
ACH-000758,-0.8249203181079242
ACH-000760,-0.9077078457414044
ACH-000762,-0.8998936886216623
ACH-000763,-0.7096772525089603
ACH-000764,-1.163191575135319
ACH-000765,-0.7845459053400823
ACH-000766,-0.6110099323714708
ACH-000767,-0.5771186868184542
ACH-000768,-0.7568026727297691
ACH-000769,-0.868735377876765
ACH-000770,-0.8387227631870741
ACH-000771,-0.8062506634361076
ACH-000773,-0.7421407726310615
ACH-000776,-0.7045361182829304
ACH-000777,-0.9057702152741705
ACH-000778,-0.4965906602541025
ACH-000781,-0.8333122072619482
ACH-000782,-0.6832669083382787
ACH-000783,-0.43842662725710657
ACH-000784,-0.6866917940663246
ACH-000785,-0.6711350492515353
ACH-000787,-0.8355141432766111
ACH-000788,-0.7178821391364585
ACH-000791,-0.6889707426785061
ACH-000792,-0.754298135629604
ACH-000794,-0.7532655598118422
ACH-000796,-0.8702998001401876
ACH-000798,-1.115397918502653
ACH-000799,-0.7095717704040813
ACH-000800,-0.7097696203200234
ACH-000802,-0.9280917210413206
ACH-000804,-0.7986647991749599
ACH-000805,-0.935550102139664
ACH-000809,-0.7450438321773604
ACH-000810,-0.7414051203528522
ACH-000811,-0.7303435779941396
ACH-000817,-0.9646969422154996
ACH-000819,-0.901460017779907
ACH-000820,-0.4591932921407345
ACH-000821,-0.7449219446920792
ACH-000822,-0.4063799604080496
ACH-000823,-0.6636787306526423
ACH-000824,-0.7209844332820399
ACH-000827,-0.7205305128801286
ACH-000829,-0.7510328959615402
ACH-000831,-0.8233617466905478
ACH-000832,-1.0406627800638315
ACH-000833,-0.6908220950285547
ACH-000834,-0.6901846195797685
ACH-000835,-1.0174144762277588
ACH-000836,-0.16402844499703698
ACH-000837,-0.6880781653039509
ACH-000838,-0.7245800383646838
ACH-000839,-0.9191109476262652
ACH-000840,-0.7974557307516336
ACH-000841,-0.7568057734501981
ACH-000843,-0.59555625773933
ACH-000846,-0.637085743433772
ACH-000847,-0.7366670401377913
ACH-000848,-0.7594829524690331
ACH-000849,-0.6690082602318154
ACH-000851,-0.6475740123188057
ACH-000855,-0.8409472666259681
ACH-000856,-0.7511020880499375
ACH-000858,-0.9408961455183038
ACH-000859,-0.9792846607810256
ACH-000861,-0.6978300369293459
ACH-000862,-0.7131119271986411
ACH-000865,-0.8618532797079942
ACH-000866,-0.6428744490003722
ACH-000867,-0.7907922656644422
ACH-000869,-0.7561116813353783
ACH-000872,-0.8835018070031614
ACH-000873,-0.9823313015407532
ACH-000876,-0.5002300779693786
ACH-000878,-1.1296281091203932
ACH-000880,-0.6714195391472859
ACH-000881,-0.8342324693814283
ACH-000882,-0.6527425710987653
ACH-000884,-1.0305187215721634
ACH-000885,-0.7498504404936023
ACH-000887,-0.8459343192194144
ACH-000889,-0.7130403690448719
ACH-000896,-0.975869500827822
ACH-000898,-0.7906827240051171
ACH-000900,-0.6292938997701175
ACH-000901,-0.6027291899238604
ACH-000905,-0.980589192811566
ACH-000906,-0.8710480245048222
ACH-000907,-0.6341239878456106
ACH-000910,-0.5350539156388521
ACH-000911,-0.7952745193790812
ACH-000912,-0.978307684235886
ACH-000913,-0.6422924322846064
ACH-000915,-0.7638604075617424
ACH-000916,-1.0300725905935575
ACH-000917,-0.9218865888309788
ACH-000920,-0.9560619670360564
ACH-000921,-0.8237508076552936
ACH-000924,-0.7906139035724375
ACH-000926,-1.032797230659052
ACH-000928,-0.7362952584937775
ACH-000929,-0.8684254586203233
ACH-000932,-0.7785522686137828
ACH-000935,-1.0051823857787985
ACH-000936,-0.5304550716728288
ACH-000937,-0.4984493012454098
ACH-000938,-0.6368532146250544
ACH-000939,-0.3249775853169007
ACH-000941,-0.6291601658893385
ACH-000943,-0.7563963613022701
ACH-000946,-0.704233004693448
ACH-000947,-0.8008069330308226
ACH-000948,-0.6327270936354352
ACH-000950,-0.960842486675737
ACH-000953,-0.7736382778285099
ACH-000954,-0.9713525237651388
ACH-000957,-0.7774015930309947
ACH-000958,-0.7588997480142728
ACH-000960,-0.4788553648080781
ACH-000963,-0.8353779802088838
ACH-000968,-0.5602818345526986
ACH-000969,-0.8960149800450621
ACH-000972,-1.153731466511594
ACH-000973,-0.8774051129380807
ACH-000974,-0.79525955221566
ACH-000978,-0.7059748328473813
ACH-000984,-0.8087397949262469
ACH-000986,-0.7703999200718981
ACH-000988,-0.8953060883755631
ACH-000993,-0.5085317492321632
ACH-000994,-0.9053092710118432
ACH-000996,-0.9404602548930636
ACH-001001,-0.6226914492449434
ACH-001020,-0.4615374430563669
ACH-001028,-0.6636281518712911
ACH-001031,-1.021500162601091
ACH-001038,-0.9639946786318998
ACH-001048,-0.7204515202902357
ACH-001050,-0.8453334830209688
ACH-001053,-1.1700394155510678
ACH-001054,-0.7716334217872713
ACH-001061,-0.8390488146512258
ACH-001067,-0.7799711368421819
ACH-001075,-0.7185921264205276
ACH-001096,-0.7949876919645466
ACH-001111,-0.5923301830238001
ACH-001119,-0.8118982226117075
ACH-001128,0.40665176592395796
ACH-001134,-1.0122372408664368
ACH-001151,-0.8513062377570926
ACH-001163,-0.850101128139348
ACH-001164,-0.8285306796734979
ACH-001183,-0.8492578783425258
ACH-001192,-0.6636773633277685
ACH-001193,-0.94091612516486
ACH-001196,-0.6041998992663833
ACH-001197,-0.6451313499777728
ACH-001205,-0.7808084893078509
ACH-001211,-0.6219957495301011
ACH-001212,-0.418563604934571
ACH-001228,-0.7862029616582998
ACH-001232,-1.1037685246447817
ACH-001239,-0.9786060873921638
ACH-001270,-0.9986768447997342
ACH-001274,-0.4591588341880605
ACH-001275,-0.7825916196504151
ACH-001277,-0.7123815851754874
ACH-001278,-0.6043973722756519
ACH-001280,-0.3696558356989644
ACH-001283,-0.6742694229086413
ACH-001289,-0.7620322612666305
ACH-001300,-0.7793262227663518
ACH-001301,-0.8938352134802351
ACH-001302,-0.5807096273842199
ACH-001306,-0.8236780389666725
ACH-001318,-0.947017223161424
ACH-001322,-0.9388076966616452
ACH-001328,-0.6996214922808125
ACH-001332,-0.8474785070773145
ACH-001336,-0.9090746241813122
ACH-001346,-0.8853809814355897
ACH-001353,-0.7545628866728055
ACH-001354,-0.9910546570660348
ACH-001367,-0.7836251227238669
ACH-001368,-0.790674602166527
ACH-001374,-0.7915061962679627
ACH-001377,-0.6863843549683158
ACH-001380,-0.7464159577906678
ACH-001391,-0.5584547009451418
ACH-001408,-0.8802794543447738
ACH-001430,-0.7810448141017813
ACH-001431,-0.5542665852083809
ACH-001450,-0.7592603080423127
ACH-001496,-0.4202301601853765
ACH-001500,-0.5023445045814791
ACH-001523,-0.6391698628726106
ACH-001532,-0.6448635593343689
ACH-001550,-0.36206375414674796
ACH-001552,-0.6717178924826908
ACH-001554,-0.5008519088580643
ACH-001654,-0.6580856700828396
ACH-001735,-0.7768332863096479
ACH-001736,-0.8345793196839915
ACH-001737,-1.3241228026860177
ACH-001740,-0.5971777343935514
ACH-001745,-0.5875841604380626
ACH-001765,-0.6163764325195403
