,SEMG1 (6406)
ACH-000004,0.10963103037348272
ACH-000005,0.5783234101073534
ACH-000007,0.07798832951051471
ACH-000009,-0.013038089204964284
ACH-000011,0.19421033913842106
ACH-000012,0.13808070059269387
ACH-000013,0.2567006273097677
ACH-000014,0.1354244065483544
ACH-000015,0.15008990444271195
ACH-000017,0.22239798503068994
ACH-000018,-0.0212322159397932
ACH-000019,0.1507021796019294
ACH-000021,0.1131768165864796
ACH-000022,0.2617110801196137
ACH-000025,0.2547259784820338
ACH-000028,0.048208071727695215
ACH-000030,0.1116647639194477
ACH-000035,0.17041133407487455
ACH-000036,0.12318021929634955
ACH-000037,0.21879096828581415
ACH-000039,0.1184142224777294
ACH-000040,0.04133390820316951
ACH-000041,0.29334598770845105
ACH-000042,0.22084123604358666
ACH-000045,0.2385153571742852
ACH-000047,0.22803488016435802
ACH-000052,0.1936733217425416
ACH-000053,0.18410158298157808
ACH-000054,0.07488235764028044
ACH-000055,0.018534918675524318
ACH-000060,0.21698040936921956
ACH-000067,0.2240277227284685
ACH-000070,0.07151546511733373
ACH-000075,0.15599458724621715
ACH-000078,0.19023493992142929
ACH-000082,0.18435180246219746
ACH-000085,0.19961686272994295
ACH-000086,0.16381506902533355
ACH-000087,0.01342960448300264
ACH-000092,0.14430705444188713
ACH-000095,0.03182530007972036
ACH-000097,0.09855906338705517
ACH-000098,0.17658914558960082
ACH-000099,0.14030552706775412
ACH-000108,0.1962538358214138
ACH-000113,0.19466940899050386
ACH-000116,0.07069948653263543
ACH-000118,0.1797265092227261
ACH-000120,0.013783730173532207
ACH-000123,0.2128423000528406
ACH-000127,0.09182878300850007
ACH-000128,0.20933694887445628
ACH-000132,0.28847519065431704
ACH-000133,0.05291292548294745
ACH-000137,0.11293179184838005
ACH-000138,0.1756876093437362
ACH-000142,0.24422522016469175
ACH-000143,0.14583042241851504
ACH-000146,0.1585742953616424
ACH-000148,0.17103386554336908
ACH-000150,0.06787437932908716
ACH-000152,0.09402793136098717
ACH-000153,0.20541354924439567
ACH-000159,0.2381844098092364
ACH-000160,0.0882618875456093
ACH-000163,0.10637805998318443
ACH-000167,0.13894097651372506
ACH-000168,0.26738826208175426
ACH-000169,0.10222844256052703
ACH-000178,0.19097464433917746
ACH-000183,0.1822353448730279
ACH-000188,0.07384231622087441
ACH-000189,-0.0641561689399558
ACH-000190,-0.022171682087249168
ACH-000198,0.15904702334166765
ACH-000203,0.4378747045443307
ACH-000204,0.28733949929174524
ACH-000206,0.21594529143484312
ACH-000207,0.07036828740075643
ACH-000208,0.08788453287009505
ACH-000210,-0.13799551169151378
ACH-000211,0.16049937265984812
