,MYO15A (51168)
ACH-000210,-0.028993319068541863
ACH-000211,-0.13755726519074168
ACH-000215,-0.257564375006048
ACH-000221,-0.14648553563912808
ACH-000222,-0.1805368254597576
ACH-000223,-0.09021015815596004
ACH-000226,-0.24446635347873416
ACH-000227,-0.12927509950262014
ACH-000228,-0.20529537323273048
ACH-000231,-0.3739780103947801
ACH-000232,-0.07847153691553928
ACH-000233,-0.06476541274899829
ACH-000234,-0.056714939672556586
ACH-000235,-0.1801126331282103
ACH-000237,-0.1098468188535909
ACH-000238,-0.5934988825723784
ACH-000242,-0.4064966854917134
ACH-000243,-0.2329224870512153
ACH-000244,-0.3087362360160757
ACH-000246,-0.1368463207246424
ACH-000248,-0.4669634984446885
ACH-000250,-0.20989683313022012
ACH-000251,0.00759224838302616
ACH-000252,-0.05252916202239236
ACH-000253,-0.2937832873979683
ACH-000255,-0.2395409668737312
ACH-000256,-0.4716449078373275
ACH-000257,-0.4600299706400927
ACH-000258,-0.03986641125002345
ACH-000259,-0.2643052997062163
ACH-000260,-0.17875429922724986
ACH-000261,-0.1975970233505541
ACH-000262,-0.17468436201479484
ACH-000263,-0.2569981554382826
ACH-000264,-0.12235014146772695
ACH-000265,-0.10191518264275863
ACH-000266,-0.17439148840892882
ACH-000272,-0.08904863653268752
ACH-000274,-0.22159040710934544
ACH-000277,-0.3380610765905362
ACH-000278,-0.2138154040786246
ACH-000279,-0.2274528036643296
ACH-000280,-0.31781266127652963
ACH-000281,-0.2596473887214312
ACH-000288,-0.3986120715219096
ACH-000291,-0.22991701469476666
ACH-000293,-0.2041443254624856
ACH-000294,-0.17625996718650935
ACH-000295,-0.3008924481100259
ACH-000296,-0.18086672772437665
ACH-000302,-0.18248453542150544
ACH-000304,0.017567979974150483
ACH-000307,-0.08238502264762912
ACH-000308,-0.1870405903153615
ACH-000310,-0.052454546689682635
ACH-000311,-0.2306278352552283
ACH-000312,-0.2577753633497769
ACH-000315,-0.12791735630677625
ACH-000316,-0.2889840861677144
ACH-000317,-0.06771917025196758
ACH-000318,-0.2075646240932559
ACH-000319,-0.3358310644947744
ACH-000320,-0.19139494847613606
ACH-000322,-0.07800895186452371
ACH-000323,-0.370172694026414
ACH-000324,-0.05747700321729597
ACH-000329,-0.0453454268208189
ACH-000330,-0.2795709180935674
ACH-000331,-0.10944467385885998
ACH-000332,-0.12997035724422662
ACH-000334,-0.24903469947813586
ACH-000335,-0.028008068406185308
ACH-000336,-0.2460269337685381
ACH-000337,-0.2447564214208674
ACH-000338,-0.5585864280958046
ACH-000339,-0.27229656470099656
ACH-000341,-0.09496290166468137
ACH-000348,-0.20186557977002675
ACH-000350,-0.1385580652075568
ACH-000352,-0.20753769727915197
ACH-000356,-0.08562902022616961
ACH-000361,-0.15298961753587964
ACH-000362,-0.11525027070071102
ACH-000363,-0.05860783690607961
ACH-000364,-0.309276812243179
ACH-000365,-0.2421511996840404
ACH-000366,-0.058750302919845676
ACH-000368,-0.16461189076857052
ACH-000374,-0.2526947939395278
ACH-000375,-0.3248208428826752
ACH-000376,-0.044168902779721284
ACH-000381,-0.20641789023739093
ACH-000383,-0.29099921878723706
ACH-000387,-0.18601721747807445
ACH-000389,-0.13339033152030588
ACH-000390,-0.15742713949986295
ACH-000393,-0.1678387032743937
ACH-000395,-0.16608540579233338
ACH-000396,0.0026044775758655397
ACH-000397,-0.14174449384921725
ACH-000401,-0.2463263669269062
ACH-000402,-0.2308544673140405
ACH-000403,-0.2187460519334806
ACH-000404,0.03749692513642496
ACH-000406,-0.16830690030012016
ACH-000407,-0.2209451162373401
ACH-000408,-0.3480212134574273
ACH-000410,-0.19559692026385614
ACH-000411,-0.19436063850266566
ACH-000414,-0.3024353176725367
ACH-000415,-0.5088150990095194
ACH-000416,-0.16373901853101136
ACH-000420,-0.0879762742144903
ACH-000421,-0.1156914611304429
ACH-000424,-0.3854759660194271
ACH-000425,-0.1484824072005985
ACH-000426,-0.022625905999079758
ACH-000427,-0.19964915740947686
ACH-000433,-0.06448785752400688
ACH-000435,-0.3295637784096081
ACH-000436,-0.1173678573707468
ACH-000444,-0.1722291736676711
ACH-000445,-0.5410071594022118
ACH-000448,-0.256062735126993
ACH-000450,-0.20611619214366625
ACH-000452,-0.1951431913618314
ACH-000454,-0.4751310656986631
ACH-000458,-0.3164178839613927
ACH-000459,-0.14621769379619345
ACH-000460,-0.14928371805421334
ACH-000461,-0.0207474644121751
ACH-000463,-0.26098249920070193
ACH-000464,-0.233125468521606
ACH-000466,-0.2995847826693795
ACH-000467,-0.06388431262176862
ACH-000468,-0.2949568408646256
ACH-000469,-0.30947300456466525
ACH-000470,-0.14515229461429555
ACH-000471,-0.14440922881207588
ACH-000472,-0.05200779714013114
ACH-000473,-0.3297844399447412
ACH-000475,-0.1633703511473726
ACH-000476,-0.2404614565574737
ACH-000477,-0.09379787190441756
ACH-000479,0.08897394843470892
ACH-000480,-0.1632447992077135
ACH-000481,-0.19910339785206765
ACH-000483,-0.4771424757050907
ACH-000484,-0.03543516198909352
ACH-000485,-0.25452285831158944
ACH-000486,-0.09130260927413664
ACH-000487,-0.017031944329905336
ACH-000488,-0.2697636637364311
ACH-000490,-0.2872301296313313
ACH-000491,-0.17938690337091562
ACH-000495,0.01719221853482566
ACH-000496,-0.25309567769285063
ACH-000499,-0.15194013033792814
ACH-000500,0.05931185665333065
ACH-000502,-0.34136287444401964
ACH-000503,-0.09505813933168593
ACH-000505,-0.1362408960267775
ACH-000507,-0.13753204802461164
ACH-000510,-0.32261452942479285
ACH-000511,-0.07155742496723473
ACH-000512,-0.08218139046539906
ACH-000516,-0.22606495493949436
ACH-000517,-0.07761603193586387
ACH-000518,-0.2902935832819928
ACH-000520,-0.2793141836125038
ACH-000521,-0.2663828984392698
ACH-000522,-0.09523957031141828
ACH-000524,-0.12492024887590113
ACH-000527,-0.2764268645308582
ACH-000528,-0.16236107454140306
ACH-000537,-0.32413133732285226
ACH-000541,-0.05352628542749247
ACH-000542,-0.07721259394291144
ACH-000544,-0.3109273587119987
ACH-000545,-0.16504173434243186
ACH-000547,-0.08106087936954419
ACH-000548,-0.1959465058340722
ACH-000549,-0.2259276899532885
ACH-000550,-0.3586254215159049
ACH-000552,-0.2857408043828569
ACH-000556,-0.3807012813855664
ACH-000557,-0.07819222691626128
ACH-000569,-0.10388215451149063
ACH-000570,-0.24988789262404185
ACH-000571,-0.1715043656195861
ACH-000573,-0.1354020123739534
ACH-000576,-0.1024179766646357
ACH-000579,-0.1765679669770472
ACH-000580,-0.14300223673980594
ACH-000584,-0.21817077136640287
ACH-000585,-0.3355793148817769
ACH-000588,-0.2008413067960812
ACH-000589,-0.3239894594138629
ACH-000591,-0.2334420074000013
ACH-000593,-0.28006734583644083
ACH-000600,-0.1572155210325789
ACH-000601,-0.0963586546235952
ACH-000605,-0.2631554482668514
ACH-000606,-0.32535335370125473
ACH-000608,-0.16107167557113913
ACH-000614,-0.09572664118725352
ACH-000616,-0.2538926290150116
ACH-000618,-0.2377610587981656
ACH-000619,-0.25377971876457106
ACH-000620,-0.224775572745896
ACH-000621,-0.2558280739010174
ACH-000622,-0.16960696826521915
ACH-000623,-0.3188827401982635
ACH-000624,-0.2838054885970842
ACH-000627,-0.2025894827272852
ACH-000630,-0.26875186657604777
ACH-000631,-0.2951084182029773
ACH-000632,-0.2557976943611248
ACH-000633,-0.2637220210432948
ACH-000637,-0.19103113463600335
ACH-000638,-0.26246117907875594
ACH-000646,-0.4160311311776218
ACH-000647,-0.11281406019061825
ACH-000648,-0.05882099554500394
ACH-000649,-0.1898550514764068
ACH-000651,-0.19475638788419092
ACH-000652,-0.28949544082492024
ACH-000653,-0.10846975205240514
ACH-000657,-0.21891351011490576
ACH-000658,-0.014308446498403925
ACH-000661,-0.003855522093246453
ACH-000662,-0.5606861498781213
ACH-000663,0.0173651427244206
ACH-000665,-0.2506345856622046
ACH-000671,-0.21892234494950394
ACH-000672,-0.4044891466276655
ACH-000673,-0.3042780893510549
ACH-000676,-0.03494571940803881
ACH-000677,-0.1626864798459801
ACH-000681,-0.12231255815468844
ACH-000683,-0.07026117745632565
ACH-000684,-0.094243446317254
ACH-000688,-0.12703132546591606
ACH-000693,-0.2730626224454212
ACH-000694,-0.18930113130709206
ACH-000695,-0.11183175233457376
ACH-000696,-0.23949084177597504
ACH-000697,-0.2377107308250664
ACH-000699,-0.11959295044855413
ACH-000701,-0.1952114172717212
ACH-000706,-0.1750426869858563
ACH-000711,-0.3081226166683785
ACH-000713,-0.4295771738235236
ACH-000714,-0.019641905812869072
ACH-000718,-0.07631080315280883
ACH-000720,-0.2718595125039692
ACH-000721,-0.08785191315577581
ACH-000724,-0.2974703177622653
ACH-000725,-0.13895415172548736
ACH-000732,-0.15402338087186065
ACH-000734,-0.11239727178350388
ACH-000735,-0.3922775272469343
ACH-000736,-0.16903226649000605
ACH-000738,-0.15182859816256014
ACH-000746,-0.11421061312582445
ACH-000747,-0.16956972646421065
ACH-000748,-0.059263173370513136
ACH-000753,-0.19424836304090545
ACH-000756,-0.2091918428128529
ACH-000757,-0.18819092526434306
ACH-000758,-0.10659391680873376
ACH-000760,-0.260901570394214
ACH-000762,-0.40441972157829337
ACH-000763,-0.13299053328470986
ACH-000764,-0.27326847241527635
ACH-000765,-0.07384894797474845
ACH-000766,-0.22908999767598384
ACH-000767,-0.3485311494824538
ACH-000768,-0.060630123714243485
ACH-000769,-0.13163236499746106
ACH-000770,-0.11339735440095774
ACH-000771,-0.2837787650772279
ACH-000773,-0.22626392997295505
ACH-000776,-0.2525357678665581
ACH-000777,-0.3050842527006277
ACH-000778,-0.36203749077829417
ACH-000781,-0.3181197227248743
ACH-000782,-0.31260341014954623
ACH-000783,-0.22849690270575804
ACH-000784,-0.16774158298326608
ACH-000785,-0.22331130414517872
ACH-000787,-0.2551585415989237
ACH-000788,-0.18514996996221525
ACH-000791,-0.3771939730849592
ACH-000792,-0.1027615062261081
ACH-000794,-0.29274509198697857
ACH-000796,-0.2581080260964864
ACH-000798,-0.2256731606848734
ACH-000799,-0.3436957266242668
ACH-000800,-0.25666049456523804
ACH-000802,-0.2500113950444071
ACH-000804,-0.21230940551171607
ACH-000805,-0.25383193753451944
ACH-000809,-0.14358098082454168
ACH-000810,-0.2208998601736044
ACH-000811,-0.2622011461069485
ACH-000817,-0.20563463460113032
ACH-000819,-0.14515786222152094
ACH-000820,-0.0815137688013927
ACH-000821,-0.08695545551579033
ACH-000822,-0.15041817750978412
ACH-000823,-0.15649844020936846
ACH-000824,-0.07279275259107428
ACH-000827,-0.3716465763123528
ACH-000829,-0.35744992850457513
ACH-000831,-0.08665892678801349
ACH-000832,-0.2640258442901125
ACH-000833,-0.2281738285801488
ACH-000834,-0.35859171575080245
ACH-000835,-0.14660645307681586
ACH-000836,-0.004581866796193866
ACH-000837,-0.44474937123646185
ACH-000838,-0.05327061190492875
ACH-000839,-0.20635264116371013
ACH-000840,-0.03451927905748404
ACH-000841,-0.22020620877158592
ACH-000843,-0.22641261032790655
ACH-000846,-0.2812833045608654
ACH-000847,-0.2546360186265361
ACH-000848,-0.3188819881589289
ACH-000849,-0.3502154335917244
ACH-000851,-0.43139373952757537
ACH-000855,-0.0586186948771659
ACH-000856,-0.2548880268044923
ACH-000858,-0.29372392047238743
ACH-000859,-0.2089159477218485
ACH-000861,-0.3997018367050289
ACH-000862,-0.2264461703904981
ACH-000865,-0.15537953805354962
ACH-000866,-0.13583804560646034
ACH-000867,-0.18942266488485335
ACH-000869,-0.296355312606952
ACH-000872,-0.20855804165410094
ACH-000873,-0.007632519987189309
ACH-000876,-0.16237869670196645
ACH-000878,-0.05876976203418431
ACH-000880,-0.3855072473461423
ACH-000881,-0.12148679571983055
ACH-000882,-0.23808011693015665
ACH-000884,-0.0811365095505059
ACH-000885,-0.09088101435316907
ACH-000887,-0.18926749354610475
ACH-000889,-0.15751177976944306
ACH-000896,-0.18892040268629234
ACH-000898,-0.2242005191350071
ACH-000900,-0.2049149658526634
ACH-000901,-0.08792489275880487
ACH-000905,-0.2827071360270044
ACH-000906,-0.11844993538939247
ACH-000907,-0.15695402195276273
ACH-000910,-0.3188168868538471
ACH-000911,-0.3628810892424094
ACH-000912,-0.3078691527640253
ACH-000913,-0.2402947623610119
ACH-000915,-0.2542784258184651
ACH-000916,-0.5624779781270355
ACH-000917,-0.5205333080462886
ACH-000920,-0.12530421779406362
ACH-000921,-0.012295876594930196
ACH-000924,-0.16105929424939353
ACH-000926,-0.3822463802499991
ACH-000928,-0.20201518299893434
ACH-000929,-0.2008243583562696
ACH-000932,-0.3406776446224776
ACH-000935,-0.17771906758174974
ACH-000936,-0.10244878490811272
ACH-000937,-0.36442042440900985
ACH-000938,-0.22136146167658766
ACH-000939,-0.3459175934012235
ACH-000941,-0.11533978383790942
ACH-000943,-0.10952941926860184
ACH-000946,-0.06191817112456041
ACH-000947,-0.19352017601601704
ACH-000948,-0.11819793735662068
ACH-000950,-0.034262354318268184
ACH-000953,-0.287635247124921
ACH-000954,-0.24764273411179505
ACH-000957,-0.2418522032512585
ACH-000958,-0.1494816407297358
ACH-000960,-0.2434880237056223
ACH-000963,-0.42444415990633744
ACH-000968,-0.2482125542070454
ACH-000969,-0.2865401641000543
ACH-000972,-0.2746776742409547
ACH-000973,-0.12333265208352505
ACH-000974,-0.10636630898746743
ACH-000978,-0.2184816762713972
ACH-000984,-0.2552549587400258
ACH-000986,-0.3341707784496463
ACH-000988,-0.18742637542224244
ACH-000993,-0.2665758349855501
ACH-000994,-0.2586541076282643
ACH-000996,-0.09558707835460477
ACH-001001,-0.2913306398541389
ACH-001020,-0.03508980073331902
ACH-001028,-0.09692412193403133
ACH-001031,-0.2699629209281192
ACH-001038,-0.2466501930288965
ACH-001048,-0.1407420288160878
ACH-001050,-0.09858316459860776
ACH-001053,-0.304981608051223
ACH-001054,-0.29382018459711545
ACH-001061,-0.306172679339604
ACH-001067,-0.2403678253427267
ACH-001075,-0.11576975772304167
ACH-001096,-0.3225341362443182
ACH-001111,-0.31155124179778804
ACH-001119,-0.3141089368285071
ACH-001128,-0.29150408519559506
ACH-001134,-0.10903777317373077
ACH-001151,-0.1437313330755175
ACH-001163,-0.2927961835708602
ACH-001164,0.017931256138671428
ACH-001183,-0.6103381536826438
ACH-001192,-0.2973820461949189
ACH-001193,-0.08066054794967098
ACH-001196,-0.23940456148046124
ACH-001197,-0.3517352969788874
ACH-001205,-0.14640313357885665
ACH-001211,-0.3830571168766375
ACH-001212,-0.3967805157046166
ACH-001228,-0.3318659819526387
ACH-001232,-0.3291905266569541
ACH-001239,-0.09585630058004553
ACH-001270,-0.3509869082421354
ACH-001274,-0.1985149864172117
ACH-001275,-0.2711621484299708
ACH-001277,-0.372224187397403
ACH-001278,-0.3075131819791882
ACH-001280,-0.2641688197441517
ACH-001283,-0.09198603317813082
ACH-001289,-0.2793872266442448
ACH-001300,-0.3557279924548541
ACH-001301,-0.2464315616033403
ACH-001302,-0.053562192128447685
ACH-001306,-0.2083994224878837
ACH-001318,-0.18159737641985266
ACH-001322,-0.1970420123824702
ACH-001328,-0.5036280489185547
ACH-001332,-0.4400940625811949
ACH-001336,-0.15782221016577155
ACH-001346,-0.19606244656430535
ACH-001353,-0.3058276424220694
ACH-001354,-0.2687555853099176
ACH-001367,-0.2555439753550496
ACH-001368,-0.22127738361850705
ACH-001374,-0.11252388781735938
ACH-001377,-0.14188323028592065
ACH-001380,-0.16686822565759474
ACH-001391,-0.2579429751040467
ACH-001408,-0.24889422759882826
ACH-001430,-0.1878294306994339
ACH-001431,-0.05372623618991718
ACH-001450,-0.024789434232617532
ACH-001496,-0.2499404933742003
ACH-001500,-0.11388775576271408
ACH-001523,-0.2667555449257847
ACH-001532,-0.19776318771213927
ACH-001550,-0.1697234160178117
ACH-001552,-0.2687597044901301
ACH-001554,-0.20281941309150456
ACH-001654,-0.09718172776908192
ACH-001735,-0.19026215359579327
ACH-001736,-0.264028189203121
ACH-001737,-0.28268433642022883
ACH-001740,-0.14691749929235565
ACH-001745,-0.13932467961279102
ACH-001765,-0.12537328566675676
