,KCNA10 (3744)
ACH-000004,-0.4937182834112499
ACH-000005,-0.3724252779208119
ACH-000007,-0.3684247957414567
ACH-000009,-0.3758288381343667
ACH-000011,-0.3323782455946653
ACH-000012,-0.3616774128065084
ACH-000013,-0.4776588085940457
ACH-000014,-0.3406459573625263
ACH-000015,-0.3971678886506911
ACH-000017,-0.42998901389426775
ACH-000018,-0.10383013495241436
ACH-000019,-0.4795404302548813
ACH-000021,-0.3246559838670428
ACH-000022,-0.3470653074786038
ACH-000025,-0.4439663407549293
ACH-000028,-0.4171383850906901
ACH-000030,-0.31219898517539524
ACH-000035,-0.5286403389515735
ACH-000036,-0.3673189089008197
ACH-000037,-0.3692493188423333
ACH-000039,-0.2845348838252737
ACH-000040,-0.4278577118312029
ACH-000041,-0.4152995005912825
ACH-000042,-0.3262294930592935
ACH-000045,-0.3112847054056381
ACH-000047,-0.2920171912253803
ACH-000052,-0.4220108209756736
ACH-000053,-0.34218008569619923
ACH-000054,-0.21499181213899846
ACH-000055,-0.3930773167924329
ACH-000060,-0.4524133676145126
ACH-000067,-0.3659418309632986
ACH-000070,-0.283213788933689
ACH-000075,-0.30343047995037525
ACH-000078,-0.4185968720798639
ACH-000082,-0.21284680300605074
ACH-000085,-0.422288509325236
ACH-000086,-0.3949292707376742
ACH-000087,-0.43701914949305504
ACH-000092,-0.565462554494783
ACH-000095,-0.4015151702067703
ACH-000097,-0.36339124590138455
ACH-000098,-0.26958876012816074
ACH-000099,-0.4656942664823504
ACH-000108,-0.34526588697378785
ACH-000113,-0.3729691400015347
ACH-000116,-0.38669389986893415
ACH-000118,-0.4789013898394354
ACH-000120,-0.2082527194823108
ACH-000123,-0.31834663008605585
ACH-000127,-0.3309251641667075
ACH-000128,-0.4527262849807789
ACH-000132,-0.3532094851695765
ACH-000133,-0.2541632954960644
ACH-000137,-0.4734970482266663
ACH-000138,-0.17759781406655845
ACH-000142,-0.42147854636659005
ACH-000143,-0.4746077220068951
ACH-000146,-0.3048842257305638
ACH-000148,-0.36644666638021856
ACH-000150,-0.26903204238538325
ACH-000152,-0.4268483217680468
ACH-000153,-0.33550239698605544
ACH-000159,-0.394911233965998
ACH-000160,-0.32062368470933755
ACH-000163,-0.2318121968000936
ACH-000167,-0.4168640468077793
ACH-000168,-0.2707964322893253
ACH-000169,-0.3112928860497205
ACH-000178,-0.4061792490037903
ACH-000183,-0.33824757197017274
ACH-000188,-0.3769911135249914
ACH-000189,-0.43829105618071584
ACH-000190,-0.2801851451798153
ACH-000198,-0.3313308376584657
ACH-000203,-0.8623859966174339
ACH-000204,-0.3831014443292762
ACH-000206,-0.19455272815339128
ACH-000207,-0.4453336264830456
ACH-000208,-0.4047016914028082
ACH-000210,-0.12694895130652228
ACH-000211,-0.32854291756424553
ACH-000215,-0.4361031004659032
ACH-000221,-0.64016730896673
ACH-000222,-0.4014534117139993
ACH-000223,-0.3735977999396766
ACH-000226,-0.36681988221873774
ACH-000227,-0.5582818961622944
ACH-000228,-0.3975444121346894
ACH-000231,-0.34425429912670874
ACH-000232,-0.3112788279106284
ACH-000233,-0.2525927060502977
ACH-000234,-0.3170375608928283
ACH-000235,-0.3490813702588149
ACH-000237,-0.29027115211518634
ACH-000238,-0.3750823638702302
ACH-000242,-0.27848349807306405
ACH-000243,-0.3199529620910879
ACH-000244,-0.401833373115084
ACH-000246,-0.3385512150179366
ACH-000248,-0.5094482706489722
ACH-000250,-0.29039353742997626
ACH-000251,-0.3611032729770048
ACH-000252,-0.22774281207925395
ACH-000253,-0.2851978127827122
ACH-000255,-0.3854278447455436
ACH-000256,-0.2013782488156948
ACH-000257,-0.4433364765017542
ACH-000258,-0.2520075804621635
ACH-000259,-0.4024256144512278
ACH-000260,-0.3249259750623218
ACH-000261,-0.3037802362764885
ACH-000262,-0.2627748666148211
ACH-000263,-0.24060397397325697
ACH-000264,-0.2990979920081491
ACH-000265,-0.2840921310461914
ACH-000266,-0.2930155263087155
ACH-000272,-0.5024855607691012
ACH-000274,-0.4838804112770984
ACH-000277,-0.3139761907898242
ACH-000278,-0.35512478559872074
ACH-000279,-0.3787141229991353
ACH-000280,-0.34213162253847984
ACH-000281,-0.19774628541106665
ACH-000288,-0.4152731551657807
ACH-000291,-0.3809259033238883
ACH-000293,-0.4531897292743268
ACH-000294,-0.3330121864441844
ACH-000295,-0.4474861358589111
ACH-000296,-0.2997203808820101
ACH-000302,-0.41096997552751136
ACH-000304,-0.3160185704310316
ACH-000307,-0.1635083822448831
ACH-000308,-0.3911547294570868
ACH-000310,-0.5086840439593615
ACH-000311,-0.2675302681684023
ACH-000312,-0.4442810224025089
ACH-000315,-0.5095367077884525
ACH-000316,-0.2973386140692051
ACH-000317,-0.6791265010712171
ACH-000318,-0.2883414956278094
ACH-000319,-0.4244818448847007
ACH-000320,-0.3921446657711139
ACH-000322,-0.2965058011651709
ACH-000323,-0.5943250879501508
ACH-000324,-0.3518407030541755
ACH-000329,-0.3609902634709518
ACH-000330,-0.6116982674522812
ACH-000331,-0.4738341342499754
ACH-000332,-0.2840416509407298
ACH-000334,-0.2848956918294417
ACH-000335,-0.3234340795710606
ACH-000336,-0.23055912048025906
ACH-000337,-0.2283419872789603
ACH-000338,-0.3752503953711432
ACH-000339,-0.27623586926719634
ACH-000341,-0.5331081987983299
ACH-000348,-0.3764839278899629
ACH-000350,-0.25862305702191424
ACH-000352,-0.4528103912402247
ACH-000356,-0.3053703228100241
ACH-000361,-0.28862775237702004
ACH-000362,-0.2840753680980716
ACH-000363,-0.3026075892674142
ACH-000364,-0.2629981767159769
ACH-000365,-0.4590387689608687
ACH-000366,-0.33095218160457696
ACH-000368,-0.4118609570297059
ACH-000374,-0.40068699825811205
ACH-000375,-0.2612843249022744
ACH-000376,-0.3501818482418406
ACH-000381,-0.3024874547844619
ACH-000383,-0.3448977425035613
ACH-000387,-0.2749908905407191
ACH-000389,-0.20008628673136686
ACH-000390,-0.3649205137310407
ACH-000393,-0.42212589155111613
ACH-000395,-0.4970420110307016
ACH-000396,-0.24531506147821225
ACH-000397,-0.31584473267324603
ACH-000401,-0.4841362170608009
ACH-000402,-0.20542022155938286
ACH-000403,-0.2317967318773647
ACH-000404,-0.3924058436839035
ACH-000406,-0.3058736908377954
ACH-000407,-0.49705024399864894
ACH-000408,-0.4869663318021933
ACH-000410,-0.4114722376288992
ACH-000411,-0.2847960218597176
ACH-000414,-0.29600834727726755
ACH-000415,-0.4295010586173916
ACH-000416,-0.3267105241557041
ACH-000420,-0.3379620369867952
ACH-000421,-0.3583235115501897
ACH-000424,-0.3751483524165535
ACH-000425,-0.4300907881117632
ACH-000426,-0.1864515659777389
ACH-000427,-0.5503745717306605
ACH-000433,-0.4115246153352654
ACH-000435,-0.5124251584403922
ACH-000436,-0.20452232226715975
ACH-000444,-0.3109565006561971
ACH-000445,-0.42599330684950976
ACH-000448,-0.4115015119104976
ACH-000450,-0.3973443828025373
ACH-000452,-0.24401692519531645
ACH-000454,-0.4405590813441656
ACH-000458,-0.2776136745278287
ACH-000459,-0.33407734581136833
ACH-000460,-0.4028203110736481
ACH-000461,-0.4990392735449074
ACH-000463,-0.4060635042898785
ACH-000464,-0.3642456319517485
ACH-000466,-0.5131590550757245
ACH-000467,-0.2729459559417793
ACH-000468,-0.4210918024114048
ACH-000469,-0.30091647226092794
ACH-000470,-0.32754570314877524
ACH-000471,-0.30260541965535875
ACH-000472,-0.2563116020270636
ACH-000473,-0.3366656469528108
ACH-000475,-0.3581795346285149
ACH-000476,-0.4794380002022834
ACH-000477,-0.3102293292457568
ACH-000479,-0.3229035610630239
ACH-000480,-0.2807680092653297
ACH-000481,-0.2420588831505603
ACH-000483,-0.4753597452530102
ACH-000484,-0.3353207112963705
ACH-000485,-0.23852041976140675
ACH-000486,-0.4186460258305166
ACH-000487,-0.5138595492019911
ACH-000488,-0.3071937673055301
ACH-000490,-0.23371221160740174
ACH-000491,-0.4694629777922316
ACH-000495,-0.3380965086998
ACH-000496,-0.4409670982823296
ACH-000499,-0.1983463719204092
ACH-000500,-0.5423256362522797
ACH-000502,-0.3380767530536011
ACH-000503,-0.3690953559928573
ACH-000505,-0.31748124877900635
ACH-000507,-0.4143896369734668
ACH-000510,-0.3286870595261713
ACH-000511,-0.33763505076585903
ACH-000512,-0.3284392801260311
ACH-000516,-0.343459589054937
ACH-000517,-0.2716893396699001
ACH-000518,-0.3399356673979923
ACH-000520,-0.24998849051824304
ACH-000521,-0.40078838694631697
ACH-000522,-0.5632885548527716
ACH-000524,-0.2369821106360253
ACH-000527,-0.28991267658786435
ACH-000528,-0.2389506042232029
ACH-000537,-0.42240465035525704
ACH-000541,-0.3088122203326529
ACH-000542,-0.3870839977330185
ACH-000544,-0.4409520454352721
ACH-000545,-0.3393285447342224
ACH-000547,-0.4753345600304705
ACH-000548,-0.32740025747067525
ACH-000549,-0.4125070932104168
ACH-000550,-0.26037764074175457
ACH-000552,-0.3732339867242507
ACH-000556,-0.2768857741079843
ACH-000557,-0.36956042905851577
ACH-000569,-0.3908417832105237
ACH-000570,-0.3397417053234109
ACH-000571,-0.3009426880715633
ACH-000573,-0.3235728754427304
ACH-000576,-0.35227971440052785
ACH-000579,-0.3898597414947447
ACH-000580,-0.29487590801037633
ACH-000584,-0.3364457117122591
ACH-000585,-0.3089784025688385
ACH-000588,-0.23808346225772625
ACH-000589,-0.3035406878604787
ACH-000591,-0.296945399763878
ACH-000593,-0.3664626317716331
ACH-000600,-0.3819082399330038
ACH-000601,-0.29028854495226897
ACH-000605,-0.6960382952862555
ACH-000606,-0.40671856976129545
ACH-000608,-0.32424967980595315
ACH-000614,-0.44803059878437385
ACH-000616,-0.3795955791340561
ACH-000618,-0.3033326595420276
ACH-000619,-0.26121549904290153
ACH-000620,-0.4293015127823904
ACH-000621,-0.4334281892980825
ACH-000622,-0.3959719782871611
ACH-000623,-0.3933454923866149
ACH-000624,-0.2559718514101305
ACH-000627,-0.4793900792622297
ACH-000630,-0.32707453104236284
ACH-000631,-0.4178243499037961
ACH-000632,-0.3745723512802075
ACH-000633,-0.4020345468530732
ACH-000637,-0.1527866377514062
ACH-000638,-0.3487168251180361
ACH-000646,-0.3931229120379759
ACH-000647,-0.2714739638868701
ACH-000648,-0.3421968076607387
ACH-000649,-0.4053108293373761
ACH-000651,-0.4817011436956878
ACH-000652,-0.3601111428820143
ACH-000653,-0.4454116302621648
ACH-000657,-0.4493500312098691
ACH-000658,-0.29484435856236024
ACH-000661,-0.2543793427625277
ACH-000662,-0.2755819639688494
ACH-000663,-0.24748713018655175
ACH-000665,-0.3757807176812968
ACH-000671,-0.44454614579158397
ACH-000672,0.034701742889487915
ACH-000673,-0.3656851745533428
ACH-000676,-0.3978241684015338
ACH-000677,-0.2945821852301416
ACH-000681,-0.1821401147088589
ACH-000683,-0.33088481625105104
ACH-000684,-0.2612106465282871
ACH-000688,-0.4613377604716018
ACH-000693,-0.3534859753672426
ACH-000694,-0.2890387272809888
ACH-000695,-0.2407105629703314
ACH-000696,-0.3759484744193374
ACH-000697,-0.3799350567346081
ACH-000699,-0.25666586811658865
ACH-000701,-0.315064838020646
ACH-000706,-0.4170808509952685
ACH-000711,-0.27064595780486983
ACH-000713,-0.4675518708214602
ACH-000714,-0.4701631402685497
ACH-000718,-0.4655281179151123
ACH-000720,-0.3559287931174389
ACH-000721,-0.5146871975640072
ACH-000724,-0.3384532926340577
ACH-000725,-0.4572835729787711
ACH-000732,-0.4128443801013669
ACH-000734,-0.4638272307379867
ACH-000735,-0.33817086476875396
ACH-000736,-0.3122928880692696
ACH-000738,-0.4080633246126397
ACH-000746,-0.2732944000888071
ACH-000747,-0.3742318247479263
ACH-000748,-0.2794583390425696
ACH-000753,-0.39297514019010776
ACH-000756,-0.5220657649382963
ACH-000757,-0.4151874792810761
ACH-000758,-0.321285306092344
ACH-000760,-0.4503103440221556
ACH-000762,-0.3766469422175334
ACH-000763,-0.2536014596229768
ACH-000764,-0.473918144454277
ACH-000765,-0.5731565937553177
ACH-000766,-0.39200395920741904
ACH-000767,-0.3750628787092327
ACH-000768,-0.3641825367998285
ACH-000769,-0.3480081313807949
ACH-000770,-0.41618575351473897
ACH-000771,-0.3984940702067971
ACH-000773,-0.3387185153816769
ACH-000776,-0.2541353722680806
ACH-000777,-0.24073032206289505
ACH-000778,-0.4546477011954018
ACH-000781,-0.30644530869641085
ACH-000782,-0.3852103501496365
ACH-000783,-0.4960953128176742
ACH-000784,-0.3061333983072855
ACH-000785,-0.2608398370964755
ACH-000787,-0.2088001603598006
ACH-000788,-0.3475537817541175
ACH-000791,-0.35146545766257703
ACH-000792,-0.26625315057292664
ACH-000794,-0.3798001976998375
ACH-000796,-0.2958397858989898
ACH-000798,-0.3498898408738858
ACH-000799,-0.3049756810533873
ACH-000800,-0.4053261411599185
ACH-000802,-0.2556030891798555
ACH-000804,-0.6103580224060119
ACH-000805,-0.22011855851928575
ACH-000809,-0.24168248073452225
ACH-000810,-0.5791861192958994
ACH-000811,-0.3321975095503025
ACH-000817,-0.3322154645502011
ACH-000819,-0.25473757601427344
ACH-000820,-0.026410023737249204
ACH-000821,-0.3642581375038705
ACH-000822,-0.18405972398514864
ACH-000823,-0.3404787441962765
ACH-000824,-0.36197696511135136
ACH-000827,-0.34138376647871194
ACH-000829,-0.3605256845773701
ACH-000831,-0.6681523453984999
ACH-000832,-0.3553077249120422
ACH-000833,-0.5294812448810806
ACH-000834,-0.3323244794334885
ACH-000835,-0.3229965963313915
ACH-000836,-0.295971591625869
ACH-000837,-0.3954420354294864
ACH-000838,-0.2914511586606767
ACH-000839,-0.3333375526253975
ACH-000840,-0.3252398573781763
ACH-000841,-0.29162909111398194
ACH-000843,-0.3651396266788877
ACH-000846,-0.4509331669695356
ACH-000847,-0.4522055498498168
ACH-000848,-0.3819641581543967
ACH-000849,-0.5364732305769347
ACH-000851,-0.5913928734482817
ACH-000855,-0.30281683427541123
ACH-000856,-0.28663727211560963
ACH-000858,-0.4054540333627241
ACH-000859,-0.3670704185240505
ACH-000861,-0.3514031880314373
ACH-000862,-0.4036301306693621
ACH-000865,-0.3237660453840701
ACH-000866,-0.3530875380227581
ACH-000867,-0.35362424633087164
ACH-000869,-0.4653440764368389
ACH-000872,-0.6470745812951482
ACH-000873,-0.5152046659397881
ACH-000876,-0.2838854368188491
ACH-000878,0.011075067632742745
ACH-000880,-0.4287150992109136
ACH-000881,-0.3978342973154082
ACH-000882,-0.2728538756252113
ACH-000884,-0.3535918055948792
ACH-000885,-0.3321499775829105
ACH-000887,-0.4383801655791714
ACH-000889,-0.4496917099285656
ACH-000896,-0.420235087531346
ACH-000898,-0.3971732750792519
ACH-000900,-0.20211841747051215
ACH-000901,-0.32831009739405803
ACH-000905,-0.3826809825167168
ACH-000906,-0.3303958006980594
ACH-000907,-0.5328867401127574
ACH-000910,-0.28286431059646555
ACH-000911,-0.32294411556328423
ACH-000912,-0.39593986975247575
ACH-000913,-0.3062644687557167
ACH-000915,-0.3840341883216645
ACH-000916,-0.16622408262742974
ACH-000917,-0.2432786322403593
ACH-000920,-0.20375049149794505
ACH-000921,-0.4745418624763231
ACH-000924,-0.3448876972329138
ACH-000926,-0.3058566891644588
ACH-000928,-0.3737246987877273
ACH-000929,-0.34720736934141955
ACH-000932,-0.3202700493211116
ACH-000935,-0.3426826769828728
ACH-000936,-0.4389783153732074
ACH-000937,-0.3288766464874077
ACH-000938,-0.3883931141605756
ACH-000939,-0.2792365894375769
ACH-000941,-0.3898972198859457
ACH-000943,-0.37607096914609217
ACH-000946,-0.4207603077512753
ACH-000947,-0.3477626237829351
ACH-000948,-0.44567854517558536
ACH-000950,-0.4691180367760925
ACH-000953,-0.4848281181997472
ACH-000954,-0.3904503317841173
ACH-000957,-0.41618486028913415
ACH-000958,-0.35691996230530465
ACH-000960,-0.30140567323439665
ACH-000963,-0.20304276019162132
ACH-000968,-0.4392680375708871
ACH-000969,-0.2210679800754464
ACH-000972,-0.32037635430022937
ACH-000973,-0.2944212818791566
ACH-000974,-0.3185382870386557
ACH-000978,-0.4358754726535053
ACH-000984,-0.4937445416171801
ACH-000986,-0.3694647549786667
ACH-000988,-0.37418641415353904
ACH-000993,-0.22646341980660897
ACH-000994,-0.4018537297969783
ACH-000996,-0.3343611492436445
ACH-001001,-0.5686720024852487
ACH-001020,-0.2794648025488239
ACH-001028,-0.3158291408532337
ACH-001031,-0.4083687016979585
ACH-001038,-0.2769292410398461
ACH-001048,-0.38835372675807217
ACH-001050,-0.3900119165526975
ACH-001053,-0.3323757939188132
ACH-001054,-0.4545475321355627
ACH-001061,-0.2896718027649182
ACH-001067,-0.5211824704119821
ACH-001075,-0.4426178736523609
ACH-001096,-0.3312373141089305
ACH-001111,-0.31544448130121594
ACH-001119,-0.26426809745878616
ACH-001128,-0.3138359643916089
ACH-001134,-0.4524498570594541
ACH-001151,-0.3470210358473383
ACH-001163,-0.343884843058976
ACH-001164,-0.35343866622630066
ACH-001183,-0.2216153781515268
ACH-001192,-0.4017487179032492
ACH-001193,-0.4159397838654051
ACH-001196,-0.3430389240228651
ACH-001197,-0.5020797091845418
ACH-001205,-0.3346874884100483
ACH-001211,-0.3493484030441153
ACH-001212,-0.4631643439197262
ACH-001228,-0.4600815560741184
ACH-001232,-0.4275158509015543
ACH-001239,-0.5480209359009535
ACH-001270,-0.3925707919253553
ACH-001274,-0.29609628980450026
ACH-001275,-0.2831534134556917
ACH-001277,-0.23953124315418445
ACH-001278,-0.3792813037459489
