,GINM1 (116254)
ACH-000004,0.12343256834522212
ACH-000005,0.3588586919607025
ACH-000007,-0.01896985451816892
ACH-000009,0.005887307584678247
ACH-000011,0.052065370025403575
ACH-000012,0.13194590256319166
ACH-000013,0.08946180055688427
ACH-000014,0.07215947609621995
ACH-000015,0.12711214927124495
ACH-000017,-0.02850400578968375
ACH-000018,0.2191154037347672
ACH-000019,0.1790442556381079
ACH-000021,-0.05924355058468806
ACH-000022,0.09994289605409147
ACH-000025,0.09428324768820012
ACH-000028,0.20855753774486865
ACH-000030,0.008208968602589085
ACH-000035,0.03498406595388033
ACH-000036,0.057617552646552064
ACH-000037,0.06595031168747048
ACH-000039,0.05551593325506031
ACH-000040,0.040064970527870725
ACH-000041,0.024062490539934055
ACH-000042,0.09598078453682904
ACH-000045,0.06644678627785712
ACH-000047,0.18300531608072568
ACH-000052,0.166054627388431
ACH-000053,0.02000532744373433
ACH-000054,0.05345333913520175
ACH-000055,0.08057824105218467
ACH-000060,-0.015463806392703937
ACH-000067,-0.12902404058141478
ACH-000070,0.1244248682485506
ACH-000075,0.09166883716767577
ACH-000078,0.13272807092802386
ACH-000082,0.07566466709211644
ACH-000085,0.21211660508747734
ACH-000086,0.18400478252415772
ACH-000087,-0.026724607225284608
ACH-000092,-0.007608796862154344
ACH-000095,0.10736725891547656
ACH-000097,-0.02012213504140421
ACH-000098,0.06611180155791538
ACH-000099,0.06403436383407393
ACH-000108,0.12347394013623772
ACH-000113,0.133455350752346
ACH-000116,0.045248917770350325
ACH-000118,0.14630847781798192
ACH-000120,0.095367685010323
ACH-000123,0.04967457871089083
ACH-000127,-0.02783845881883592
ACH-000128,-0.020190554114585042
ACH-000132,0.031106109464176468
ACH-000133,0.12452582147869813
ACH-000137,0.14905611906486885
ACH-000138,0.10390872483606628
ACH-000142,0.022859501866784662
ACH-000143,0.1217205316500222
ACH-000146,0.06513943505494528
ACH-000148,0.09801758347290046
ACH-000150,0.18133388639430328
ACH-000152,0.13116880417879653
ACH-000153,-0.01847854441122556
ACH-000159,0.02043438834482099
ACH-000160,0.12088486315664547
ACH-000163,0.1662527960472457
ACH-000167,-0.20568779736056808
ACH-000168,-0.025399727573224527
ACH-000169,0.1798060214389786
ACH-000178,0.09497160568314236
ACH-000183,0.0552595605684456
ACH-000188,0.1395482552461079
ACH-000189,-0.10485984731556884
ACH-000190,-0.12498767829522248
ACH-000198,0.06401360881098876
ACH-000203,0.15752840475627866
ACH-000204,0.10324705920741756
ACH-000206,-0.10847862167050293
ACH-000207,-0.03433830455790402
ACH-000208,0.18603044838761412
ACH-000210,0.19136763996740014
ACH-000211,-0.020175678802935762
ACH-000215,0.09778903318183152
ACH-000221,0.31306059853554474
ACH-000222,0.2591854032113034
ACH-000223,0.0659523982644947
ACH-000226,0.058767700471326435
ACH-000227,-0.04421362418546225
ACH-000228,0.13197290670341452
ACH-000231,0.010725033711518658
ACH-000232,0.10325110544387353
ACH-000233,0.16601366886198096
ACH-000234,-0.02711407035341553
ACH-000235,0.060073258624887785
ACH-000237,0.03831425826001855
ACH-000238,0.04313781168437058
ACH-000242,0.02904028235198872
ACH-000243,0.06565510376509041
ACH-000244,0.17108940577623252
ACH-000246,0.027045572512114226
ACH-000248,0.006660723694301803
ACH-000250,0.051338503205698036
ACH-000251,0.19533316308888093
ACH-000252,0.142867394720484
ACH-000253,0.07685671041216215
ACH-000255,0.08540553763993071
ACH-000256,0.004867686628417365
ACH-000257,0.09354042748639033
ACH-000258,0.08655080759545714
ACH-000259,0.07787355187407732
ACH-000260,0.0937028962291892
ACH-000261,0.005443295871584447
ACH-000262,0.1646950870483732
ACH-000263,0.2957580463087494
ACH-000264,0.15857665551823014
ACH-000265,0.19991263355907088
ACH-000266,0.02282119189904329
ACH-000272,0.07547801972192744
ACH-000274,0.0975173882963685
ACH-000277,0.08827403154006333
ACH-000278,0.02976914288602505
ACH-000279,-0.015014235450457212
ACH-000280,0.08030072808986112
ACH-000281,0.2329598947634096
ACH-000288,0.11329969899435853
ACH-000291,0.151542770767061
ACH-000293,0.04890479397205902
ACH-000294,0.01504034761862602
ACH-000295,0.04853249837991795
ACH-000296,-0.01390874654754962
ACH-000302,0.10955619603065214
ACH-000304,0.06567041832828008
ACH-000307,0.11428736244135695
ACH-000308,0.09861490339714854
ACH-000310,0.07703957542016213
ACH-000311,0.2058411533491458
ACH-000312,0.14451028333335755
ACH-000315,0.2553458928692227
ACH-000316,-0.014474159121653063
ACH-000317,0.020291943994759896
ACH-000318,0.2603443622731011
ACH-000319,-0.15472225495100586
ACH-000320,0.25124754978400626
ACH-000322,-0.038747379891382966
ACH-000323,0.08953343655256289
ACH-000324,-0.03959335142569813
ACH-000329,0.02759996238613473
ACH-000330,0.2759342870417429
ACH-000331,0.1972878636044033
ACH-000332,0.10727529207262412
ACH-000334,-0.05868054308308629
ACH-000335,0.09712581134055813
ACH-000336,0.295817576585081
