,RFWD3 (55159)
ACH-000735,-0.2950128477918351
ACH-000736,-0.4347466376498092
ACH-000738,-0.2690954739675305
ACH-000746,-0.14795029020662315
ACH-000747,-0.054062010263493
ACH-000748,-0.36104185157011176
ACH-000753,-0.2178012994823965
ACH-000756,-0.3569693716449904
ACH-000757,-0.28555073976865003
ACH-000758,-0.4088451717854404
ACH-000760,-0.09856765023017873
ACH-000762,-0.4289524015287649
ACH-000763,-0.4639639133080589
ACH-000764,-0.4461179078972608
ACH-000765,-0.1329650282383031
ACH-000766,-0.30397844510201505
ACH-000767,-0.3682888810032029
ACH-000768,-0.3612618155874291
ACH-000769,-0.3033725388854386
ACH-000770,-0.3199461416163927
ACH-000771,-0.3182019097656505
ACH-000773,-0.17312108983381827
ACH-000776,-0.33083737833649945
ACH-000777,-0.5689936475588923
ACH-000778,-0.3647554782882674
ACH-000781,-0.21548233070526035
ACH-000782,-0.4183073992654037
ACH-000783,-0.4049672774832288
ACH-000784,-0.30039093894545965
ACH-000785,-0.5768336995390417
ACH-000787,-0.4505984129410069
ACH-000788,-0.2692521323728888
ACH-000791,-0.4506807237779602
ACH-000792,-0.4059750558621751
ACH-000794,-0.4168415609507759
ACH-000796,-0.603475009701265
ACH-000798,-0.396110173040668
ACH-000799,-0.5254620578004936
ACH-000800,-0.3024975276266048
ACH-000802,-0.3179964396419088
ACH-000804,-0.0211699189187442
ACH-000805,-0.3724174883268007
ACH-000809,-0.520891875226418
ACH-000810,-0.43132564155990705
ACH-000811,-0.3514392315504323
ACH-000817,-0.42305121347072
ACH-000819,-0.24719149390620146
ACH-000820,-0.4407441360799834
ACH-000821,-0.2556357444427433
ACH-000822,-0.27021009401459245
ACH-000823,-0.2896847345849515
ACH-000824,-0.2041577817595487
ACH-000827,-0.1773030778348749
ACH-000829,-0.5697489229340513
ACH-000831,-0.15762842642537944
ACH-000832,-0.2898137527517898
ACH-000833,-0.1157702081039624
ACH-000834,-0.29288881173634984
ACH-000835,-0.42419841345181547
ACH-000836,-0.3666328503032677
ACH-000837,-0.27019939660737513
ACH-000838,-0.1557396870281745
ACH-000839,-0.14651262677898733
ACH-000840,-0.5460124297041554
ACH-000841,-0.31847338293211513
ACH-000843,-0.3212874582146764
ACH-000846,-0.20120471383618427
ACH-000847,-0.08961447472821511
ACH-000848,-0.21572534171364274
ACH-000849,-0.21989376570533814
ACH-000851,-0.15026175294320834
ACH-000855,-0.4530722798949535
ACH-000856,-0.28211807878372763
ACH-000858,-0.23733645801338785
ACH-000859,0.007087110642718069
ACH-000861,-0.35252615435021034
ACH-000862,-0.29486060346964904
ACH-000865,-0.4231141308933841
ACH-000866,-0.2642951086511068
ACH-000867,-0.21195535371876487
ACH-000869,-0.368656341395366
ACH-000872,-0.1964895741926172
ACH-000873,-0.14878313475487004
ACH-000876,-0.4027884804251825
ACH-000878,-0.3391768637184637
ACH-000880,-0.28647189630559977
ACH-000881,-0.23133908171409656
ACH-000882,-0.14930370325173595
ACH-000884,-0.24030188644508385
ACH-000885,-0.3217908259671766
ACH-000887,-0.24456209354638275
ACH-000889,-0.2565686069424683
ACH-000896,-0.2196517669113217
ACH-000898,-0.0979264911034118
ACH-000900,-0.4255173109753061
ACH-000901,-0.3553534895402826
ACH-000905,-0.3251020460493526
ACH-000906,-0.3817463692075301
ACH-000907,-0.2536945084131502
ACH-000910,-0.2557764851148556
ACH-000911,-0.20903348904379188
ACH-000912,-0.33382467956664696
ACH-000913,-0.1558462709409889
ACH-000915,-0.22513384577802145
ACH-000916,-0.5010577546198279
ACH-000917,-0.14248949951303014
ACH-000920,-0.03769885879429951
ACH-000921,-0.2228539538170901
ACH-000924,-0.09810518869028573
ACH-000926,-0.282092559434019
ACH-000928,-0.3627463245745736
ACH-000929,-0.4647992509837881
ACH-000932,-0.330405677607915
ACH-000935,-0.4252792489724879
ACH-000936,-0.1694628473972784
ACH-000937,-0.2763782085913851
ACH-000938,-0.5029612625387547
ACH-000939,-0.1667813997673375
ACH-000941,-0.22398546189234872
ACH-000943,-0.17155409852562928
ACH-000946,-0.222806293334377
ACH-000947,-0.18474670256496648
ACH-000948,-0.20446286577475095
ACH-000950,-0.23081143256544745
ACH-000953,-0.07781847303498103
ACH-000954,-0.14982237356167946
ACH-000957,-0.3103679850273194
ACH-000958,-0.27289151611633755
ACH-000960,-0.5627357725052139
ACH-000963,-0.34410489066097577
ACH-000968,-0.29043705704693284
ACH-000969,-0.026031244035554648
ACH-000972,-0.28768056635274264
ACH-000973,-0.24261044705791035
ACH-000974,-0.5585258246187885
ACH-000978,-0.2686798242898124
ACH-000984,-0.36298415497231457
ACH-000986,-0.2826434161106539
ACH-000988,-0.22354375458306
ACH-000993,-0.2066114709681652
ACH-000994,-0.3262030642611273
ACH-000996,-0.31232266134873793
ACH-001001,-0.2254518121532364
ACH-001020,-0.35918741935608905
ACH-001028,-0.22315771458714945
ACH-001031,-0.5025908818741381
ACH-001038,-0.31524100652566706
ACH-001048,-0.21265210665139556
ACH-001050,-0.24195364725763036
ACH-001053,-0.122662217933383
ACH-001054,-0.4225029006665103
ACH-001061,-0.2738337685939526
ACH-001067,-0.08464577389848843
ACH-001075,-0.1899438020592565
ACH-001096,-0.3702586551010608
ACH-001111,-0.17127594360871062
ACH-001119,-0.3391163205128557
ACH-001128,-0.4885055554212896
ACH-001134,-0.2530445388196758
ACH-001151,-0.34694727049362883
ACH-001163,-0.17992238320227674
ACH-001164,-0.4737815600402616
ACH-001183,-0.4634822979164218
ACH-001192,-0.2572870648751325
ACH-001193,-0.22854459269625424
ACH-001196,-0.3175291181472654
ACH-001197,-0.2672682234395907
ACH-001205,-0.10080888985551263
ACH-001211,-0.3148816337898491
ACH-001212,-0.4647386335911859
ACH-001228,-0.2954458461510157
ACH-001232,-0.4037998858155257
ACH-001239,-0.2951620154916287
ACH-001270,-0.483337962692785
ACH-001274,-0.3822253849192852
ACH-001275,-0.3038143524803249
ACH-001277,-0.3085524158351073
ACH-001278,-0.4392254125257751
ACH-001280,-0.644048493425391
ACH-001283,-0.19977197789637333
ACH-001289,-0.4636603279587797
ACH-001300,-0.2543563538518108
ACH-001301,-0.0612260776276562
ACH-001302,-0.15915326368087238
ACH-001306,-0.3425907132177568
ACH-001318,-0.11340969973740116
ACH-001322,-0.17628128240936194
ACH-001328,-0.14085735876789982
ACH-001332,0.0298758483526438
ACH-001336,-0.452080994780829
ACH-001346,-0.2595832354760446
ACH-001353,-0.4525924901013205
ACH-001354,-0.3808753402537292
ACH-001367,-0.2508541965360014
ACH-001368,-0.4822420663543491
ACH-001374,-0.9231447439431326
ACH-001377,-0.35022995977613075
ACH-001380,-0.2658645881293079
ACH-001391,-0.1950772541629928
ACH-001408,-0.018850033632429927
ACH-001430,-0.13560812387396148
ACH-001431,-0.33687805522028313
ACH-001450,-0.20485558290832748
ACH-001496,-0.16721804535419169
ACH-001500,-0.0549257546963278
ACH-001523,-0.2597965712049667
ACH-001532,-0.4409400425320018
ACH-001550,-0.30193634933894553
ACH-001552,-0.3633934580463147
ACH-001554,-0.34033927518110657
ACH-001654,-0.3667692143227875
ACH-001735,-0.5362738005674725
ACH-001736,-0.7071446706157081
ACH-001737,-0.08118331188845969
ACH-001740,-0.22054474495811086
ACH-001745,-0.40736718916468906
ACH-001765,-0.0656789264186907
