,TSSK6 (83983)
ACH-000004,-0.008881125814942591
ACH-000005,-0.3896817566807765
ACH-000007,-0.09815872276462048
ACH-000009,-0.06839457364373665
ACH-000011,-0.2217935137509091
ACH-000012,-0.19705118566087712
ACH-000013,-0.2291744396013233
ACH-000014,-0.23466967928462196
ACH-000015,-0.3086325959584013
ACH-000017,-0.2510785562217706
ACH-000018,-0.3191924405721333
ACH-000019,-0.2892969016727291
ACH-000021,-0.3156724840489037
ACH-000022,-0.1723155940535383
ACH-000025,-0.15858035588305702
ACH-000028,-0.2644408559237438
ACH-000030,-0.2885586276905788
ACH-000035,-0.24045516549499846
ACH-000036,-0.3716371495749056
ACH-000037,-0.3577814141640811
ACH-000039,-0.2071627127178779
ACH-000040,-0.3071287418360391
ACH-000041,-0.17597319794414112
ACH-000042,-0.21880226539332276
ACH-000045,-0.2822808548100713
ACH-000047,-0.2861555344582424
ACH-000052,-0.26300321907942603
ACH-000053,-0.17427135172961403
ACH-000054,-0.3731006786160242
ACH-000055,-0.010456011116612587
ACH-000060,-0.23183979327861814
ACH-000067,-0.1653684264501354
ACH-000070,-0.05718630180365706
ACH-000075,-0.22390180004642488
ACH-000078,-0.13985546580356947
ACH-000082,-0.3161315995210151
ACH-000085,-0.2308892142152172
ACH-000086,-0.221336071509042
ACH-000087,-0.18768830912008985
ACH-000092,-0.31592598573522296
ACH-000095,-0.14427675065199114
ACH-000097,-0.4279124111207804
ACH-000098,-0.2834193507589651
ACH-000099,-0.20837630203050847
ACH-000108,-0.40879224230264016
ACH-000113,-0.3425409411042589
ACH-000116,-0.10359574386332186
ACH-000118,-0.2385107910682881
ACH-000120,-0.17223543320331627
ACH-000123,-0.2723096844975085
ACH-000127,-0.22027985509942025
ACH-000128,-0.3238142789125979
ACH-000132,-0.15303309753457672
ACH-000133,-0.2694355311718073
ACH-000137,-0.25023653036561017
ACH-000138,-0.287630626589605
ACH-000142,-0.4284951205571245
ACH-000143,-0.2547220539120746
ACH-000146,-0.1711834550365815
ACH-000148,-0.1736909587081519
ACH-000150,-0.2848105830153341
ACH-000152,-0.19221515402924835
ACH-000153,0.002807285630427089
ACH-000159,-0.2717930449418158
ACH-000160,-0.2280641262206996
ACH-000163,-0.24435282070644376
ACH-000167,0.0757453947284869
ACH-000168,-0.08248830000519744
ACH-000169,-0.16396370325628326
ACH-000178,-0.3604739929418786
ACH-000183,-0.12149780921754387
ACH-000188,-0.4254175253051539
ACH-000189,-0.2593674003080661
ACH-000190,0.06626290436688552
ACH-000198,-0.18434317290468802
ACH-000203,-0.6643674873370807
ACH-000204,-0.1836088931798573
ACH-000206,-0.005810165861602292
ACH-000207,-0.18535587960238892
ACH-000208,-0.2352066308420553
ACH-000210,-0.4586225497458925
ACH-000211,-0.16001215084078302
ACH-000215,-0.20282111250506304
ACH-000221,-0.4076555947711956
ACH-000222,-0.3312920847180062
ACH-000223,-0.21363042943937569
ACH-000226,-0.20979589690941752
ACH-000227,-0.311027921972665
ACH-000228,-0.3382469342093104
ACH-000231,-0.17381103393796793
ACH-000232,-0.3053623628583842
ACH-000233,-0.27664385081222553
ACH-000234,-0.2113475727756348
ACH-000235,-0.3363689793412054
ACH-000237,-0.232212149490995
ACH-000238,-0.09382872689497147
ACH-000242,0.10704948819424684
ACH-000243,-0.3448508674239804
ACH-000244,-0.214968536292718
ACH-000246,-0.2406933502396165
ACH-000248,-0.24949831811234766
ACH-000250,-0.25024741284114416
ACH-000251,-0.05465125607678496
ACH-000252,-0.4007777565458678
ACH-000253,-0.2869393407988585
ACH-000255,-0.17421903485282994
ACH-000256,-0.1569409392624578
ACH-000257,-0.24667383366739515
ACH-000258,-0.2355126571213004
ACH-000259,-0.2689366562402094
ACH-000260,-0.2431234651285499
ACH-000261,-0.2677671208186771
ACH-000262,-0.32067611254518275
ACH-000263,0.38843798362126797
ACH-000264,-0.17372497630000786
ACH-000265,-0.170856883711651
ACH-000266,-0.30935269782521824
ACH-000272,-0.18456812283377053
ACH-000274,-0.14169125399519414
ACH-000277,-0.2131067283809677
ACH-000278,-0.3781558398815511
ACH-000279,-0.1943240975250704
ACH-000280,-0.39910655438186055
ACH-000281,-0.4169053641123094
ACH-000288,-0.12056232871897678
ACH-000291,-0.2399354750807233
ACH-000293,-0.1431787174371478
ACH-000294,-0.2761723322015325
ACH-000295,-0.3196536999564708
ACH-000296,-0.07416357567560207
ACH-000302,-0.27378803453195144
ACH-000304,-0.1353449358383187
ACH-000307,-0.24977881277820646
ACH-000308,-0.1770763233122651
ACH-000310,-0.07037349925081669
ACH-000311,-0.2272612145722593
ACH-000312,-0.2566488016991821
ACH-000315,-0.3714542554038094
ACH-000316,-0.12360021610943997
ACH-000317,-0.2842211296284521
ACH-000318,-0.1848505583033756
ACH-000319,-0.03667858405800213
ACH-000320,-0.39789438154455503
ACH-000322,-0.2932486231592387
ACH-000323,-0.21474726735928168
ACH-000324,-0.08205411197547617
ACH-000329,-0.17599940655792526
ACH-000330,-0.09661710772208652
ACH-000331,-0.18013335238695355
ACH-000332,-0.2576802586881873
ACH-000334,-0.10196447065853692
ACH-000335,-0.1470443277850945
ACH-000336,-0.3880279208472175
ACH-000337,-0.1355463129248577
ACH-000338,-0.7240806330043043
ACH-000339,-0.27746401638844603
ACH-000341,-0.29527481604242595
ACH-000348,-0.196571632847732
ACH-000350,-0.03615602485712725
ACH-000352,-0.26244199535041896
ACH-000356,-0.2747482537544423
ACH-000361,-0.3848874024289099
ACH-000362,-0.19288956209928174
ACH-000363,-0.2572444175987704
ACH-000364,-0.21884961490172555
ACH-000365,-0.1101095214141872
ACH-000366,-0.3882901088360843
ACH-000368,-0.3554387685955808
ACH-000374,-0.40519207255159817
ACH-000375,-0.3483462277890117
ACH-000376,0.04432895433494842
ACH-000381,0.01633066856495627
ACH-000383,-0.2880043865066661
ACH-000387,-0.20131097690789224
ACH-000389,0.12134488872392557
ACH-000390,-0.3335492448404737
ACH-000393,-0.5144247434473003
ACH-000395,-0.3014245556677554
ACH-000396,-0.35544786882329954
ACH-000397,-0.2773644826243377
ACH-000401,-0.07034295578371819
ACH-000402,-0.3421899595270475
ACH-000403,-0.19310816321949315
ACH-000404,-0.22513631193910366
ACH-000406,-0.2942225625676962
ACH-000407,-0.26201125860428365
ACH-000408,-0.4484910243566135
ACH-000410,-0.2572116178058817
ACH-000411,-0.3596475207320853
ACH-000414,-0.19458116782411067
ACH-000415,-0.4184037932036461
ACH-000416,-0.21999046387084714
ACH-000420,-0.33720906222030894
ACH-000421,-0.14017015303954855
ACH-000424,-0.1776535220636247
ACH-000425,-0.16564435950009262
ACH-000426,-0.2505211992404502
ACH-000427,-0.3167125292493901
ACH-000433,-0.6967809580144817
ACH-000435,-0.3475193473726067
ACH-000436,-0.08422353137765351
ACH-000444,-0.14850414506386408
ACH-000445,-0.43726248770505505
ACH-000448,-0.2823420924034307
ACH-000450,-0.2929683874661583
ACH-000452,-0.2555295111457758
ACH-000454,-0.2992844490998493
ACH-000458,-0.4439611154643689
ACH-000459,-0.15985570292232906
ACH-000460,-0.0644611090317373
ACH-000461,-0.2575341550195892
ACH-000463,-0.18493839140118234
ACH-000464,-0.2666223915962596
ACH-000466,-0.3059810129371846
ACH-000467,-0.3749411091885311
ACH-000468,-0.3151449795840588
ACH-000469,-0.2366822153605246
ACH-000470,-0.06292400312235594
ACH-000471,-0.32740322208070805
ACH-000472,-0.1526488817241485
ACH-000473,-0.13651160504680848
ACH-000475,-0.27480811902302543
ACH-000476,-0.0853995239235648
ACH-000477,-0.2143103676190908
ACH-000479,-0.3307286391548321
ACH-000480,-0.3516633651179684
ACH-000481,-0.29075042946276136
ACH-000483,-0.0883788867619713
ACH-000484,-0.10475475100553776
ACH-000485,-0.2910526680149208
ACH-000486,-0.3334571884286597
ACH-000487,-0.3710626777411147
ACH-000488,-0.24766883111568586
ACH-000490,-0.334099421325216
ACH-000491,-0.15667351793946516
ACH-000495,-0.282847176950674
ACH-000496,-0.2794115143367418
ACH-000499,-0.4369690914018983
ACH-000500,-0.25330297121201234
ACH-000502,-0.5330955763324184
ACH-000503,-0.5045609942687813
ACH-000505,-0.29465123149858025
ACH-000507,-0.2997429155001011
ACH-000510,-0.18225781550559733
ACH-000511,-0.2019447364861098
