,SH2B1 (25970)
ACH-000004,-0.013731173560279284
ACH-000005,-0.1136901081631042
ACH-000007,-0.2063956906967883
ACH-000009,-0.0010617453575830283
ACH-000011,-0.06907429904777983
ACH-000012,-0.055726365436087916
ACH-000013,-0.1633306807028469
ACH-000014,-0.11597469426338315
ACH-000015,-0.18846740952005286
ACH-000017,-0.08344161905958103
ACH-000018,-0.200061040402163
ACH-000019,0.013215874888139157
ACH-000021,-0.031896406180165836
ACH-000022,-0.17529701920374266
ACH-000025,-0.2323991581166861
ACH-000028,-0.18031926347820126
ACH-000030,-0.012798349148966682
ACH-000035,-0.13725380110651944
ACH-000036,0.14164681351011965
ACH-000037,-0.0800111517764355
ACH-000039,-0.06820648970212582
ACH-000040,-0.01928395456662554
ACH-000041,-0.2407704497386276
ACH-000042,0.07633809097208033
ACH-000045,0.0767258465381471
ACH-000047,-0.1597496617389158
ACH-000052,-0.22075415355732725
ACH-000053,0.024717068975120843
ACH-000054,-0.14424079518146168
ACH-000055,0.06647754467678879
ACH-000060,0.060793868046334285
ACH-000067,-0.11765750269977132
ACH-000070,-0.21254370762581706
ACH-000075,-0.04240855401773699
ACH-000078,-0.04693767217123685
ACH-000082,-0.03722650769199781
ACH-000085,0.1670132307406461
ACH-000086,0.036199561885013186
ACH-000087,-0.3025475359173875
ACH-000092,-0.10289725049839188
ACH-000095,-0.1517794625222457
ACH-000097,-0.0802582472553522
ACH-000098,-0.22695416369091664
ACH-000099,-0.1631261515819908
ACH-000108,0.054426070002304434
ACH-000113,-0.12852996109321624
ACH-000116,-0.1404346574576046
ACH-000118,-0.09846680605937172
ACH-000120,-0.2715692797347231
ACH-000123,-0.09643028670948572
ACH-000127,-0.3114349961920074
ACH-000128,0.16747049137719894
ACH-000132,-0.1330617960867463
ACH-000133,-0.1539744651002555
ACH-000137,-0.2803147926115212
ACH-000138,-0.012389039718900242
ACH-000142,-0.022151761958508383
ACH-000143,-0.30230145556456234
ACH-000146,-0.14730572550664436
ACH-000148,-0.06496997933372227
ACH-000150,-0.13609755535448295
ACH-000152,-0.14998333719345985
ACH-000153,-0.1975565834492828
ACH-000159,-0.13080433982541342
ACH-000160,-0.0908439151629177
ACH-000163,0.08851886836067926
ACH-000167,-0.16464481885382354
ACH-000168,0.04344442734825195
ACH-000169,-0.03459527069357643
ACH-000178,-0.09373982930045302
ACH-000183,-0.11459216914388372
ACH-000188,-0.09289401613553654
ACH-000189,-0.08141087124730181
ACH-000190,-0.10788220993380188
ACH-000198,-0.13933919478855675
ACH-000203,-0.9725423775289264
ACH-000204,-0.30556875963804403
ACH-000206,0.17540817002540487
ACH-000207,-0.0823403568050822
ACH-000208,-0.04197389792276583
ACH-000210,-0.33090884529009823
ACH-000211,-0.030448958530216258
ACH-000215,-0.03809749175098879
ACH-000221,-0.18782798096610845
ACH-000222,-0.2980865238031345
ACH-000223,-0.038769632123467915
ACH-000226,-0.017930593061329294
ACH-000227,-0.13546837837275907
ACH-000228,0.08086778031228617
ACH-000231,-0.11490889666375592
ACH-000232,-0.072057032028099
ACH-000233,-0.11618806373141985
ACH-000234,-0.07305755518688298
ACH-000235,-0.1751022159032852
ACH-000237,-0.12032396249929672
ACH-000238,0.036253594145217685
ACH-000242,0.035488651735770024
ACH-000243,-0.0950894488675654
ACH-000244,0.119315294625448
ACH-000246,-0.026214076287463885
ACH-000248,-0.16373351721741736
ACH-000250,-0.03769131298658087
ACH-000251,-0.0440802199294045
ACH-000252,-0.043384126633708116
ACH-000253,0.02126658937145093
ACH-000255,-0.0564254088395946
ACH-000256,-0.1512704228175329
ACH-000257,-0.2289124056020306
ACH-000258,-0.22547889860983444
ACH-000259,-0.18164243991836693
ACH-000260,-0.24508317113218295
ACH-000261,-0.15305499543990114
ACH-000262,-0.0935857371666393
ACH-000263,0.076799113641952
ACH-000264,-0.1319644618692443
ACH-000265,-0.05852344918616682
ACH-000266,-0.08868924288413688
ACH-000272,-0.05611269139761519
ACH-000274,-0.16743935165842155
ACH-000277,-0.1324658418156273
ACH-000278,0.008218418368570606
ACH-000279,-0.2457372657118977
ACH-000280,-0.19988343649867435
ACH-000281,0.1321089832408121
ACH-000288,-0.2361606946253114
ACH-000291,-0.09397967325049583
ACH-000293,-0.08077909470584464
ACH-000294,-0.055177793314888916
ACH-000295,-0.3795898596874383
ACH-000296,-0.036712386953550336
ACH-000302,-0.1907805919693448
ACH-000304,-0.34500136854593405
ACH-000307,-0.045929594278127914
ACH-000308,-0.16391482600110352
ACH-000310,-0.19496009807686465
ACH-000311,0.01415522769260986
ACH-000312,-0.2998637046909621
ACH-000315,-0.1714279542618164
ACH-000316,-0.04618456863184623
ACH-000317,-0.21194515723764956
ACH-000318,-0.18261981948869324
ACH-000319,-0.07942060571763288
ACH-000320,0.026266741150921848
ACH-000322,-0.3841847146933499
ACH-000323,0.00503384986888906
ACH-000324,-0.1588117376166482
ACH-000329,-0.01918619773920985
ACH-000330,-0.3723032698270773
ACH-000331,-0.11632749329914162
ACH-000332,-0.1122635971328238
ACH-000334,-0.007514281742794073
ACH-000335,0.039647957766049256
ACH-000336,-0.1832942512222196
ACH-000337,-0.08561883362442653
ACH-000338,-0.04434696217004455
ACH-000339,-0.053135090332984934
ACH-000341,-0.025003266303285816
ACH-000348,-0.15467264724438934
ACH-000350,-0.1484767861354039
ACH-000352,-0.108184045148998
ACH-000356,-0.19313328524385345
ACH-000361,-0.008750570522978651
ACH-000362,-0.10341170824340584
ACH-000363,-0.23679485502621794
ACH-000364,-0.16861189621229716
ACH-000365,-0.08337735557380299
ACH-000366,-0.2870562592807567
ACH-000368,0.002357946343828874
ACH-000374,-0.2402423572100152
ACH-000375,-0.16755787902752006
ACH-000376,-0.07389897082171534
ACH-000381,-0.08668776782555604
ACH-000383,-0.08947398567205615
ACH-000387,-0.08256715856138677
ACH-000389,-0.011781611673009245
ACH-000390,-0.1510696815663286
ACH-000393,-0.1768769180808435
ACH-000395,0.006076957536178282
ACH-000396,-0.07333398570875486
ACH-000397,-0.13775888830416436
ACH-000401,-0.08531160494762899
ACH-000402,-0.13657601516602347
ACH-000403,-0.009111908374869727
ACH-000404,-0.23844583650789564
ACH-000406,-0.5355303137858733
ACH-000407,-0.0787059050081205
ACH-000408,-0.27271185413624666
ACH-000410,-0.17708957990875082
ACH-000411,-0.1172940286223872
ACH-000414,-0.1299511753167511
ACH-000415,-0.13582469043265916
ACH-000416,-0.20999954257542025
ACH-000420,-0.1911663837237787
ACH-000421,-0.12135281413953335
ACH-000424,-0.2417261718541825
ACH-000425,-0.20850431574515368
ACH-000426,-0.06112730958889385
ACH-000427,-0.20174085500425612
ACH-000433,0.024727737473305988
ACH-000435,-0.08449076804493941
ACH-000436,-0.02896700723608205
ACH-000444,-0.059986325645434366
ACH-000445,0.009414142538888724
ACH-000448,-0.10351246255120032
ACH-000450,-0.14053243429606233
ACH-000452,-0.2405457778066628
ACH-000454,-0.03818090659695912
ACH-000458,-0.12182077888186155
ACH-000459,-0.17727763645689196
ACH-000460,-0.11531520871130725
ACH-000461,0.010788276395304804
ACH-000463,-0.19197125951173555
ACH-000464,-0.04245723091271957
ACH-000466,0.052055175339659004
ACH-000467,-0.1410200931072914
ACH-000468,-0.1643174253601091
ACH-000469,-0.05860477413586456
ACH-000470,-0.015621575786972012
ACH-000471,-0.14444533379296395
ACH-000472,-0.19766092854332384
ACH-000473,-0.014737921518629512
ACH-000475,-0.13291391227147328
ACH-000476,-0.12748828445306007
ACH-000477,0.09471825002985336
ACH-000479,-0.04997328193290705
ACH-000480,-0.029689731380093613
ACH-000481,-0.043086996432373424
ACH-000483,-0.17171731162800855
ACH-000484,0.09592031444261734
ACH-000485,-0.12818680513122033
ACH-000486,-0.18589990784925844
ACH-000487,-0.030455269753564457
ACH-000488,-0.07356564649707366
ACH-000490,0.005231768481637064
ACH-000491,-0.05683624206050938
ACH-000495,-0.1517216193021034
ACH-000496,-0.3763066679786752
ACH-000499,-0.4473356199068744
ACH-000500,-0.1863753204918836
ACH-000502,-0.140285179960414
ACH-000503,0.10734359038317937
ACH-000505,-0.18748270253036103
ACH-000507,-0.15717452485068995
ACH-000510,-0.29455412108985785
ACH-000511,-0.13802531221181927
ACH-000512,0.04952552395258722
ACH-000516,-0.3366049157367993
ACH-000517,-0.11886564052790433
ACH-000518,-0.19559825627312344
ACH-000520,-0.11987940564968726
ACH-000521,-0.08861086016216531
ACH-000522,-0.18883739274596575
ACH-000524,0.029658658919818493
ACH-000527,-0.09672324696088473
ACH-000528,0.00411184257452581
ACH-000537,-0.16279528898493426
ACH-000541,-0.28125562388043257
ACH-000542,-0.017966156595851743
ACH-000544,0.025596964859561533
ACH-000545,-0.10406871113095703
ACH-000547,-0.1587607872428657
ACH-000548,-0.18928263430799733
ACH-000549,-0.0755836319466206
ACH-000550,-0.10296327534639567
ACH-000552,-0.06706764316840154
ACH-000556,-0.2334472854051096
ACH-000557,-0.07906818762801432
ACH-000569,-0.06856210810698841
ACH-000570,-0.05603114744753252
ACH-000571,-0.06847470120863736
ACH-000573,-0.1461877157161555
ACH-000576,-0.25779417395240417
ACH-000579,-0.26000098320278137
ACH-000580,0.0576974865602969
ACH-000584,-0.11306212488811175
ACH-000585,-0.16338403649288888
ACH-000588,-0.3137727433612296
ACH-000589,-0.2485315575993427
ACH-000591,-0.16841486757567753
ACH-000593,-0.04959583187041276
ACH-000600,-0.13443930202169252
ACH-000601,-0.11002521192841426
ACH-000605,-0.25211858127499104
ACH-000606,-0.07353770547248238
ACH-000608,-0.025489606017822332
ACH-000614,-0.07467672837345521
ACH-000616,-0.1133018009017068
ACH-000618,-0.05640035408050435
ACH-000619,0.0065906703052540675
ACH-000620,-0.0858355109236838
ACH-000621,-0.2288836895132441
ACH-000622,-0.05147215231606708
ACH-000623,-0.07104199576054725
ACH-000624,-0.092127384836649
ACH-000627,0.09565656240232333
ACH-000630,-0.16016271227597026
ACH-000631,0.01885493328190898
ACH-000632,-0.13251645469813944
ACH-000633,-0.11950974615393092
ACH-000637,-0.2446660542459559
ACH-000638,-0.04939102270548334
ACH-000646,-0.03445520371729936
ACH-000647,-0.06489660337773831
ACH-000648,-0.16801424023165654
ACH-000649,-0.04032824327917249
ACH-000651,-0.07595020563635094
ACH-000652,-0.04858794088006123
ACH-000653,-0.1549470780365066
ACH-000657,-0.109532267812562
ACH-000658,-0.26861511502845986
ACH-000661,-0.050140457709827085
ACH-000662,0.048408116873449314
ACH-000663,-0.14478538694037044
ACH-000665,-0.12787860460842482
ACH-000671,-0.27570713504045746
ACH-000672,0.2548946435871467
ACH-000673,-0.06313781878879747
ACH-000676,-0.12150978066249643
ACH-000677,-0.09369360531633196
ACH-000681,-0.2519741844891914
ACH-000683,-0.16004480203503044
ACH-000684,-0.3731813495007996
ACH-000688,-0.218199911034382
ACH-000693,0.04502242168405394
ACH-000694,-0.0034491605156109105
ACH-000695,-0.4137064975887452
ACH-000696,-0.07602591709056054
ACH-000697,-0.1062304172579625
ACH-000699,-0.12272339500524145
ACH-000701,-0.01734210537056917
ACH-000706,-0.24043400593659356
ACH-000711,-0.1325798626461763
ACH-000713,-0.2507637906198353
ACH-000714,-0.045365851464317715
ACH-000718,0.01343338339591456
ACH-000720,-0.11133693594271707
ACH-000721,-0.2504140320123974
ACH-000724,-0.2948561381548985
ACH-000725,-0.21454473009994046
ACH-000732,0.0071643760109866735
ACH-000734,-0.09784317192153244
ACH-000735,-0.06643608835092889
ACH-000736,-0.16230234940728286
ACH-000738,-0.1836883483309764
ACH-000746,-0.2934064955725798
ACH-000747,-0.08670838085118095
ACH-000748,-0.091560486929362
ACH-000753,-0.19777508675071434
ACH-000756,-0.2109334391023603
ACH-000757,-0.19810600210333024
ACH-000758,-0.12924516801694638
ACH-000760,-0.16448290081851305
ACH-000762,-0.0704821399340791
ACH-000763,-0.2966430799634053
ACH-000764,-0.13686081713839485
ACH-000765,-0.19740639092134332
ACH-000766,-0.3110698598751103
ACH-000767,-0.2519524034141746
ACH-000768,-0.2122282849354211
ACH-000769,-0.20216838323876585
ACH-000770,-0.048673341860411314
ACH-000771,-0.03961850608323758
ACH-000773,-0.06039316187801145
ACH-000776,-0.1288199244447978
ACH-000777,-0.16075373665462042
ACH-000778,-0.263377891049194
ACH-000781,-0.13947082732036806
ACH-000782,-0.11529064260903572
ACH-000783,-0.07428789953309743
ACH-000784,-0.20785531033601112
ACH-000785,-0.2801173585922376
ACH-000787,0.0725068561795539
ACH-000788,-0.08735839824435246
ACH-000791,-0.09865595358166646
ACH-000792,-0.23334468555701576
ACH-000794,-0.04752762797053702
ACH-000796,-0.027793083548056617
ACH-000798,-0.3309005253388172
ACH-000799,-0.1419560857054698
ACH-000800,-0.042587161958022944
ACH-000802,-0.246723726334332
ACH-000804,-0.05645982406467767
ACH-000805,-0.05604711464309879
ACH-000809,-0.0009961957148106712
ACH-000810,0.2516460299550893
ACH-000811,-0.0717777410942328
ACH-000817,-0.25231209567592794
ACH-000819,-0.07036768251981304
ACH-000820,0.012000691600856594
ACH-000821,-0.3000955279931637
ACH-000822,-0.022938172426419254
ACH-000823,-0.002488226483022844
ACH-000824,-0.012737173206227916
ACH-000827,-0.02696929316056331
ACH-000829,-0.1859309224646254
ACH-000831,0.12756127760098415
ACH-000832,-0.04437337401048955
ACH-000833,-0.02052606398324181
ACH-000834,-0.2952866460194836
ACH-000835,-0.11714768290647827
ACH-000836,-0.2360609050673513
ACH-000837,-0.0965188484482283
ACH-000838,-0.15798378940499408
ACH-000839,-0.0446636497572061
ACH-000840,-0.12079610295663334
ACH-000841,-0.1516271707615607
ACH-000843,-0.10910029031692928
ACH-000846,-0.15337483287598125
ACH-000847,0.06530724472771028
ACH-000848,0.051693042087010914
ACH-000849,0.06194243959387397
ACH-000851,-0.10746135089101863
ACH-000855,-0.05961524502492116
ACH-000856,-0.21028555816206534
ACH-000858,-0.06196772716287256
ACH-000859,0.06549483918784481
ACH-000861,-0.1972298593129646
ACH-000862,-0.1294258799212273
ACH-000865,0.016141412973234587
ACH-000866,-0.03654944103387358
ACH-000867,-0.1353518357820772
ACH-000869,-0.4686024091764188
ACH-000872,-0.3195538778604253
ACH-000873,-0.2858885952423836
ACH-000876,-0.0476779158524447
ACH-000878,-0.19061466499583726
ACH-000880,-0.08751912266690627
ACH-000881,-0.07575406750538201
ACH-000882,0.029493977062880688
ACH-000884,-0.1844841448478988
ACH-000885,-0.21419548915067768
ACH-000887,-0.06460063937576796
ACH-000889,-0.1747167584014415
ACH-000896,-0.08744098326869765
ACH-000898,-0.15219568340585715
ACH-000900,-0.3042505406955807
ACH-000901,-0.17862487541088348
ACH-000905,-0.20058625978527012
ACH-000906,-0.10220092546363348
ACH-000907,-0.09663702992485404
ACH-000910,-0.10574383134414944
ACH-000911,0.021072182379120917
ACH-000912,-0.14237517505568414
ACH-000913,-0.230441445103727
ACH-000915,-0.09817332519078804
ACH-000916,0.30640264484087115
ACH-000917,-0.2366077850643715
ACH-000920,-0.10904345331913792
ACH-000921,-0.03759966524099191
ACH-000924,-0.1634723777301469
ACH-000926,-0.4254873344954187
ACH-000928,-0.04572880138490933
ACH-000929,-0.021213211757365937
ACH-000932,-0.11214443515862264
ACH-000935,-0.04191009138023392
ACH-000936,-0.02355344890289837
