,TOM1L1 (10040)
ACH-000770,-0.014478441059060924
ACH-000771,-0.053002440178579184
ACH-000773,-0.04927363147839498
ACH-000776,-0.1653492051155911
ACH-000777,-0.05122365684914657
ACH-000778,-0.105315244667904
ACH-000781,-0.0515488000286552
ACH-000782,-0.0614978838501105
ACH-000783,-0.05092262333443268
ACH-000784,-0.028636345393189426
ACH-000785,-0.1731279558082668
ACH-000787,-0.031058469416070093
ACH-000788,-0.03947043827712274
ACH-000791,-0.015778446997996885
ACH-000792,-0.03455073367402794
ACH-000794,-0.02075549590527326
ACH-000796,-0.07570184142985087
ACH-000798,-0.048282844177789316
ACH-000799,-0.2807703475982177
ACH-000800,0.009436901556765818
ACH-000802,-0.0135635285849354
ACH-000804,-0.021045941523562043
ACH-000805,-0.04778037748691445
ACH-000809,-0.056806075748019186
ACH-000810,-0.17846106117525545
ACH-000811,-0.08764067630547442
ACH-000817,-0.015096469094353585
ACH-000819,-0.08949188981340978
ACH-000820,0.33978578243320856
ACH-000821,0.14811435639844867
ACH-000822,-0.1729230639490722
ACH-000823,-0.12203082221365028
ACH-000824,-0.035252610563333696
ACH-000827,-0.0439275890963654
ACH-000829,-0.1916419871189609
ACH-000831,-0.09101467326302046
ACH-000832,-0.08613826616787483
ACH-000833,0.1177637439810654
ACH-000834,0.0584627933802803
ACH-000835,-0.12603771435054664
ACH-000836,-0.03506590572485325
ACH-000837,0.012493473908358092
ACH-000838,-0.1546973046020368
ACH-000839,-0.12629534894026298
ACH-000840,-0.08127789309989356
ACH-000841,0.12845366122050986
ACH-000843,0.026674388898841928
ACH-000846,-0.009933326471014341
ACH-000847,-0.06645138761919511
ACH-000848,0.08185102717918794
ACH-000849,-0.1194089508369081
ACH-000851,-0.06029672366282725
ACH-000855,-0.11057700288467713
ACH-000856,0.08452979346410508
ACH-000858,0.0109083935366116
ACH-000859,0.06260473529637978
ACH-000861,-0.09771291749587127
ACH-000862,-0.09179116623384496
ACH-000865,-0.0012249270417379323
ACH-000866,-0.15935059627071782
ACH-000867,-0.006900757529243233
ACH-000869,-0.0674969831771315
ACH-000872,-0.2154047939252617
ACH-000873,0.1279477956291547
ACH-000876,-0.07097009447903811
ACH-000878,-0.0994357985482358
ACH-000880,0.02947439921039832
ACH-000881,-0.12499686183605987
ACH-000882,-0.037974747887931364
ACH-000884,-0.0824569575846852
ACH-000885,-0.008530538123157485
ACH-000887,-0.11779447568034103
ACH-000889,-0.0036138458630453354
ACH-000896,0.05627884792660253
ACH-000898,-0.00012049952773426296
ACH-000900,0.09560138155975892
ACH-000901,-0.026811938945047582
ACH-000905,-0.05431351614299194
ACH-000906,-0.09820414888302688
ACH-000907,0.01006862081827483
ACH-000910,-0.02053118550405238
ACH-000911,-0.10057290528038433
ACH-000912,-0.08951123024866421
ACH-000913,-0.0487224050470908
ACH-000915,-0.07060311514971651
ACH-000916,0.19514773527601356
ACH-000917,-0.09720505188818623
ACH-000920,-0.31228701978771833
ACH-000921,-0.09845090220261657
ACH-000924,-0.1905391268376669
ACH-000926,0.02961243132620273
ACH-000928,-0.1928324617568299
ACH-000929,0.09234409018661033
ACH-000932,-0.05253433205593569
ACH-000935,0.057722134140113075
ACH-000936,-0.1185621844099903
ACH-000937,-0.12246823759186942
ACH-000938,-0.11751550623828876
ACH-000939,-0.10850174680391647
ACH-000941,-0.00445388646896481
ACH-000943,-0.10148827391593494
ACH-000946,-0.14954490821881508
ACH-000947,-0.013718604702004122
ACH-000948,-0.07217896856355653
ACH-000950,-0.00857239958716158
ACH-000953,-0.1544603048185558
ACH-000954,-0.0736207402497818
ACH-000957,-0.02662569662270252
ACH-000958,-0.2612374537297645
ACH-000960,0.05779159683148359
ACH-000963,0.028983121056212625
ACH-000968,-0.04303507218120479
ACH-000969,0.023794115126761592
ACH-000972,-0.4039222591505587
ACH-000973,0.026178162779864126
ACH-000974,-0.15159316189789604
ACH-000978,-0.18311370379225872
ACH-000984,-0.13892680910460986
ACH-000986,0.11657336340105652
ACH-000988,-0.008032447375385363
ACH-000993,-0.16809638472826358
ACH-000994,-0.07864333379333438
ACH-000996,0.018884246052134592
ACH-001001,-0.15909306073428084
ACH-001020,0.03063024248441835
ACH-001028,-0.05232594864650228
ACH-001031,0.00463732026026717
ACH-001038,-0.0258413573595536
ACH-001048,-0.1304629038328757
ACH-001050,-0.07461059706126799
ACH-001053,-0.2698071936571908
ACH-001054,-0.2838929621344026
ACH-001061,-0.07187599333707469
ACH-001067,-0.16616963647117228
ACH-001075,0.0881560337476733
ACH-001096,0.044213608905290254
ACH-001111,-0.27165050161662235
ACH-001119,-0.20188628270924505
ACH-001128,0.013549425344966613
ACH-001134,-0.11243074688836198
ACH-001151,-0.12104632896508327
ACH-001163,-0.08003040766433323
ACH-001164,-0.16828966357205535
ACH-001183,-0.060534377214601476
ACH-001192,-0.020195268259708347
ACH-001193,-0.1497556408138195
ACH-001196,-0.0253207527673908
ACH-001197,-0.1551177841290283
ACH-001205,-0.0931199628671354
ACH-001211,-0.4485099527756312
ACH-001212,0.16668093646688958
ACH-001228,-0.19160335381467164
ACH-001232,-0.05835199803932008
ACH-001239,-0.1164389171779414
ACH-001270,-0.17945217974959113
ACH-001274,-0.20313825538751076
ACH-001275,0.03244029978121827
ACH-001277,-0.043905221963971404
ACH-001278,-0.154320064191096
ACH-001280,-0.06444056112547626
ACH-001283,0.0029712533856749504
ACH-001289,-0.01359994137887946
ACH-001300,0.07584651629083237
ACH-001301,-0.1984666642003465
ACH-001302,-0.13900983583216586
ACH-001306,-0.023736467501336424
ACH-001318,0.014731536769713291
ACH-001322,-0.24634266430516155
ACH-001328,-0.05499368785195241
ACH-001332,-0.028669782244813424
ACH-001336,-0.06406484032451795
ACH-001346,-0.030267607867973938
ACH-001353,-0.09137198739482348
ACH-001354,0.18524755291087625
ACH-001367,-0.14745253394091615
ACH-001368,0.019933310565408247
ACH-001374,-0.4099687108364858
ACH-001377,-0.08073864919479527
ACH-001380,-0.05628848211712487
ACH-001391,0.15372741512120658
ACH-001408,-0.05017431015928591
ACH-001430,-0.2516396846246154
ACH-001431,-0.10866483149416543
ACH-001450,-0.14535843957909714
ACH-001496,-0.0994364018866918
ACH-001500,-0.0806432617644422
ACH-001523,-0.10226683793920817
ACH-001532,-0.08701252483833047
ACH-001550,0.008999849646603693
ACH-001552,0.01357540329301312
ACH-001554,-0.1176588062082734
ACH-001654,-0.0850724622411074
ACH-001735,-0.0467689035733743
ACH-001736,-0.10198134695529568
ACH-001737,0.4882811247514767
ACH-001740,0.033957111633535715
ACH-001745,-0.10478314146547016
ACH-001765,-0.07020059240674031
