,POMZP3 (22932)
ACH-000004,0.06716350055980952
ACH-000005,-0.10973539763651287
ACH-000007,-0.18981520363550747
ACH-000009,0.12183987825315877
ACH-000011,-0.10512562593824347
ACH-000012,0.037037334810425065
ACH-000013,0.07880221943701267
ACH-000014,0.06498642274241345
ACH-000015,0.0536617582867639
ACH-000017,0.09572602635317302
ACH-000018,-0.06384088012101767
ACH-000019,0.13584601448112024
ACH-000021,-0.12300533649625565
ACH-000022,0.0936833021500202
ACH-000025,0.1749498315873361
ACH-000028,-0.08847279930310283
ACH-000030,0.0955914445564686
ACH-000035,0.08443760148568306
ACH-000036,0.011085942176581985
ACH-000037,-0.0262311527651995
ACH-000039,-0.1564943487900068
ACH-000040,-0.21200934450945935
ACH-000041,0.10832423232070153
ACH-000042,0.09548938396974636
ACH-000045,0.010143052400127748
ACH-000047,0.018562808427787517
ACH-000052,-0.1660571991516239
ACH-000053,0.03718077107099914
ACH-000054,0.07525497371681655
ACH-000055,-0.04498039499300757
ACH-000060,-0.02030012636119384
ACH-000067,-0.1559548557203522
ACH-000070,0.006212913172796836
ACH-000075,-0.09153319034386527
ACH-000078,0.1504038717441793
ACH-000082,0.0443796959008887
ACH-000085,-0.12595749934034536
ACH-000086,0.14816618052752786
ACH-000087,0.13167293040182226
ACH-000092,-0.021133889315705427
ACH-000095,-0.07273504502415189
ACH-000097,-0.04446379553581359
ACH-000098,-0.005466636297713282
ACH-000099,0.035677866863212566
ACH-000108,0.03968131994433202
ACH-000113,-0.0046511067472039345
ACH-000116,-0.11400950973396795
ACH-000118,-0.04820470993772235
ACH-000120,-0.008850277385773023
ACH-000123,0.04473104820118379
ACH-000127,0.002021819086739652
ACH-000128,0.054420289453800584
ACH-000132,-0.03508451050295037
ACH-000133,-0.08482634118711124
ACH-000137,-0.1497861222228581
ACH-000138,0.05419410957157998
ACH-000142,-0.15719105399192632
ACH-000143,-0.16614476947388776
ACH-000146,0.08814701046995722
ACH-000148,0.04153853816008779
ACH-000150,-0.05646746051233606
ACH-000152,0.06856219934404155
ACH-000153,-0.09491630284508802
ACH-000159,0.06552542005692026
ACH-000160,0.0471029125702148
ACH-000163,-0.04556186165728904
ACH-000167,-0.10121394354395716
ACH-000168,-0.05449297608328056
ACH-000169,-0.013478845772191259
ACH-000178,0.04719427510867498
ACH-000183,0.15042690529700767
ACH-000188,-0.10590385038473846
ACH-000189,0.0810028679624997
ACH-000190,0.08496118882278128
ACH-000198,0.05423600413678459
ACH-000203,-0.1000576971784121
ACH-000204,-0.1684439905686066
ACH-000206,-0.14988565090903924
ACH-000207,0.10682591304430414
ACH-000208,-0.07071552810369737
ACH-000210,-0.07470575200327824
ACH-000211,-0.02396470113389569
ACH-000215,0.07913550236468615
ACH-000221,0.0723831378111898
ACH-000222,0.11160471859346499
ACH-000223,-0.02568468327936216
ACH-000226,-0.0034018726615770048
ACH-000227,-0.005826735778283731
ACH-000228,-0.035611955394436304
ACH-000231,0.1191573031640448
ACH-000232,-0.0394980989377744
ACH-000233,0.13484347161272744
ACH-000234,-0.010273000365825844
ACH-000235,0.0739740557822819
ACH-000237,-0.08872087211925778
ACH-000238,-0.0261599654252596
ACH-000242,-0.12416020090988172
ACH-000243,0.06414425642862798
ACH-000244,-0.09265730207017472
ACH-000246,-0.05518174822652671
ACH-000248,0.06688375826783836
ACH-000250,0.04197241068976147
ACH-000251,-0.040096747937532866
ACH-000252,0.07446771821403393
ACH-000253,0.008314799846104526
ACH-000255,-0.135023103847259
ACH-000256,0.10092890149344047
ACH-000257,0.09389728194728614
ACH-000258,0.0875339241368246
ACH-000259,-0.012256040200212056
ACH-000260,0.05743638627931868
ACH-000261,-0.022345266396990457
ACH-000262,0.2362357965186932
ACH-000263,0.15449896671748034
ACH-000264,-0.035941058418682566
ACH-000265,0.10077918077995364
ACH-000266,-0.0031721138232690274
ACH-000272,0.10515304283795747
ACH-000274,0.04324914865118811
ACH-000277,-0.03977446990652591
ACH-000278,-0.007486467996476469
ACH-000279,0.028629051386528506
ACH-000280,0.15442331396050746
ACH-000281,0.3300837516196797
ACH-000288,-0.05896556894272523
ACH-000291,0.051528867776262005
ACH-000293,-0.11293659650134302
ACH-000294,0.2770223123601111
ACH-000295,0.0431896826303993
ACH-000296,-0.06409080752123758
ACH-000302,0.05407142416004233
ACH-000304,-0.2507643966888546
ACH-000307,0.09155628148156067
ACH-000308,-0.0406480962173839
ACH-000310,0.06739379743190167
ACH-000311,0.03357055817559208
ACH-000312,0.18563579710061565
ACH-000315,0.1176669239289588
ACH-000316,0.11899976313024604
ACH-000317,0.0482499435369244
ACH-000318,0.04390161078211821
ACH-000319,-0.045877672475359225
ACH-000320,0.08284301420240422
ACH-000322,-0.060130906652755216
ACH-000323,0.163193306190961
ACH-000324,0.06287193925375592
ACH-000329,0.06542566606689877
ACH-000330,0.02610748694232916
ACH-000331,-0.014237889474158612
ACH-000332,0.051192683143817086
ACH-000334,0.0404745297148064
ACH-000335,0.09925804910498366
ACH-000336,-0.17053657215415635
ACH-000337,-0.06283694440055439
ACH-000338,-0.03416444268945892
ACH-000339,-0.021943994769478132
ACH-000341,0.03412194625631749
ACH-000348,0.035286706014941
ACH-000350,0.10829461090514038
ACH-000352,-0.0528717844390849
ACH-000356,-0.0822263323817815
ACH-000361,-0.2832124309255853
ACH-000362,-0.06118592348650844
ACH-000363,0.026480043382058626
ACH-000364,-0.04877261753089925
ACH-000365,0.18123538114460172
ACH-000366,0.07877049263504013
ACH-000368,0.08853057270725809
ACH-000374,-0.12377767081280272
ACH-000375,0.017008438543909772
ACH-000376,-0.01594493776900719
ACH-000381,-0.00096139615044265
ACH-000383,-0.08222728763482827
ACH-000387,0.06878410221822248
ACH-000389,0.09711821972533144
ACH-000390,0.017760508469752027
ACH-000393,-0.07224808411799608
ACH-000395,-0.07459692142632884
ACH-000396,0.2601459694168077
ACH-000397,0.05325723226512371
ACH-000401,0.06839796511113219
ACH-000402,0.1281767884768913
ACH-000403,-0.021381056763379886
ACH-000404,0.2641162615909391
ACH-000406,0.15911293147626102
ACH-000407,0.006929048907621421
ACH-000408,-0.08181583238515809
ACH-000410,0.0497574738543536
ACH-000411,0.035149683877449545
ACH-000414,0.05400440660721111
ACH-000415,-0.12633956268163668
ACH-000416,-0.003455104913143497
ACH-000420,0.06458233877478033
ACH-000421,0.05789136456720718
ACH-000424,-0.048852998591974485
ACH-000425,-0.049857323320268064
ACH-000426,0.019500224228771054
ACH-000427,-0.02484829107645969
ACH-000433,-0.05510689058593734
ACH-000435,-0.4788118305926055
ACH-000436,0.11479828451557393
ACH-000444,-0.0038334037254687853
ACH-000445,0.18807773697113755
ACH-000448,-0.05108356810817189
ACH-000450,-0.07347382841816122
ACH-000452,-0.008827479107404177
ACH-000454,0.1162608320654315
ACH-000458,0.107827263230385
ACH-000459,0.060921181716409714
ACH-000460,-0.013663931263790223
ACH-000461,-0.11245558674888433
ACH-000463,0.02108030536044565
ACH-000464,-0.16558810939171836
ACH-000466,0.08292803804813753
ACH-000467,0.04247969706643564
ACH-000468,0.08594042058886309
ACH-000469,-0.06898097850781602
ACH-000470,0.01782784559485287
ACH-000471,0.05777249774797755
ACH-000472,-0.020919369995942842
ACH-000473,0.019441583514495073
ACH-000475,0.014850997123037647
ACH-000476,0.01842421036583314
ACH-000477,0.12515347107009256
ACH-000479,-0.2077895913308834
ACH-000480,0.03279573746286093
ACH-000481,-0.008544265004753164
ACH-000483,0.019183674365510286
ACH-000484,-0.02855708728361475
ACH-000485,0.008797221258110275
ACH-000486,0.00787356824753912
ACH-000487,0.05124728953019552
ACH-000488,-0.02282866698275609
ACH-000490,0.04764738233430312
ACH-000491,0.11208100433546106
ACH-000495,-0.09109016165613212
ACH-000496,-0.010337030386222374
ACH-000499,0.08635595883468496
ACH-000500,0.5490322023059987
ACH-000502,-0.054100853560867516
ACH-000503,-0.03751422397291825
ACH-000505,-0.09116396578315583
ACH-000507,0.04478076580412197
ACH-000510,-0.0024618931362733226
ACH-000511,0.028975995031129794
ACH-000512,0.1858112708277735
ACH-000516,0.06010266020028595
ACH-000517,0.055780405968655314
ACH-000518,-0.008704902386694325
ACH-000520,0.0015640894766085493
ACH-000521,0.06610260168696483
ACH-000522,-0.011468286567325032
ACH-000524,0.05939323692533705
ACH-000527,-0.07220515123214387
