,CRCP (27297)
ACH-000206,-1.2212709684122296
ACH-000207,-1.2670765042545944
ACH-000208,-1.1768126663179144
ACH-000210,-0.8424598990881451
ACH-000211,-1.1216050625159522
ACH-000215,-0.9063188907672396
ACH-000221,-1.5747849711288924
ACH-000222,-0.8416953752326515
ACH-000223,-1.0607702713038343
ACH-000226,-0.774638502348011
ACH-000227,-0.6428726219254977
ACH-000228,-1.2246349932975935
ACH-000231,-1.092847076372263
ACH-000232,-1.090588861768809
ACH-000233,-0.7994168476231464
ACH-000234,-0.9425624801623004
ACH-000235,-1.1243150620246152
ACH-000237,-1.3920267574311904
ACH-000238,-0.8322007082308511
ACH-000242,-0.8733116616617455
ACH-000243,-1.0458033666584208
ACH-000244,-0.8891332950638309
ACH-000246,-0.903200120714834
ACH-000248,-0.9768250365395222
ACH-000250,-1.1320266005906399
ACH-000251,-0.9316936721384859
ACH-000252,-1.1942516605004376
ACH-000253,-0.9551453725688142
ACH-000255,-1.1739757270744482
ACH-000256,-0.8852010623640684
ACH-000257,-1.0866817057036966
ACH-000258,-1.2608292230008562
ACH-000259,-1.1328364019869313
ACH-000260,-1.1871867054694565
ACH-000261,-1.1248045360182641
ACH-000262,-1.1462888356196712
ACH-000263,-1.0854327362353706
ACH-000264,-1.244332650567182
ACH-000265,-1.128025933177578
ACH-000266,-1.1941955694867532
ACH-000272,-1.0157885836343643
ACH-000274,-0.8487792535947838
ACH-000277,-1.2273573548994534
ACH-000278,-1.4198661630274794
ACH-000279,-1.0301561560970378
ACH-000280,-1.3225711459930756
ACH-000281,-0.9486262487709568
ACH-000288,-1.1150563845211034
ACH-000291,-1.0152241836756126
ACH-000293,-1.1234260883353564
ACH-000294,-1.0638018654015355
ACH-000295,-1.1878369603745136
ACH-000296,-1.4867681111141442
ACH-000302,-1.3213163249023034
ACH-000304,-0.9164113949588812
ACH-000307,-1.134057291807073
ACH-000308,-1.2081609927451626
ACH-000310,-0.4902557032307522
ACH-000311,-1.0705138618306511
ACH-000312,-1.2176094163263185
ACH-000315,-1.2388580466955257
ACH-000316,-1.2534028459915805
ACH-000317,-1.0695298137178282
ACH-000318,-1.2467093866972918
ACH-000319,-1.2557109301314482
ACH-000320,-1.028239129754542
ACH-000322,-1.0641639391816091
ACH-000323,-1.0093986327792537
ACH-000324,-1.0057721764178351
ACH-000329,-1.0258692159524725
ACH-000330,-1.1967696162010044
ACH-000331,-1.169055048394978
ACH-000332,-0.9921480213645568
ACH-000334,-0.7418329836847978
ACH-000335,-1.0504496514951374
ACH-000336,-0.9959803858306104
ACH-000337,-0.9659327975736224
ACH-000338,-0.5924884103298842
ACH-000339,-1.0678877403981255
ACH-000341,-1.1297484128056399
ACH-000348,-0.9796075808715452
ACH-000350,-1.069353810481223
ACH-000352,-1.049668740468749
ACH-000356,-1.2850383245065626
ACH-000361,-1.1010888412131126
ACH-000362,-1.0269921046685506
ACH-000363,-0.8065327257167455
ACH-000364,-0.9730280807678772
ACH-000365,-1.0219468539690435
ACH-000366,-1.0468006907515763
ACH-000368,-1.2190170367509392
ACH-000374,-1.3198981497677902
ACH-000375,-1.0924562376402804
ACH-000376,-1.0270350395608787
ACH-000381,-0.8823881802495315
ACH-000383,-0.9074746770145268
ACH-000387,-1.1863959485279236
ACH-000389,-1.1997537649151284
ACH-000390,-1.0483308273635257
ACH-000393,-1.2721843870676564
ACH-000395,-1.0768347961084312
ACH-000396,-1.2982188363237157
ACH-000397,-1.0816426905678316
ACH-000401,-1.0079595418036351
ACH-000402,-0.8583905383445001
ACH-000403,-1.1002501785703307
ACH-000404,-1.0628308364108725
ACH-000406,-1.0717284477964566
ACH-000407,-0.9195828156553512
ACH-000408,-1.4984766924571982
ACH-000410,-1.2162206538072022
ACH-000411,-1.0602424557795394
ACH-000414,-1.2322582018233308
ACH-000415,-1.3660659934537482
ACH-000416,-1.1454276085548116
ACH-000420,-0.9977088488910716
ACH-000421,-1.3053566888369827
ACH-000424,-1.2070885882329017
ACH-000425,-0.9815740625879618
ACH-000426,-0.8243882888761606
ACH-000427,-0.9383038895188804
ACH-000433,-1.0953337533327605
ACH-000435,-1.3476256809212102
ACH-000436,-0.8078057670236731
ACH-000444,-1.2146343276665812
ACH-000445,-1.1142448646590548
ACH-000448,-0.9900416936043348
ACH-000450,-0.8795816160492916
ACH-000452,-1.28356754500825
ACH-000454,-1.3259979666920818
ACH-000458,-1.0049088887111886
ACH-000459,-1.2890248107036346
ACH-000460,-1.2674948874355172
ACH-000461,-1.0622072801740294
ACH-000463,-1.0022856755043548
ACH-000464,-0.5993202599674711
ACH-000466,-1.1309645829703106
ACH-000467,-1.2433528240886351
ACH-000468,-0.9020462490796864
ACH-000469,-1.0265663991606708
ACH-000470,-1.1612747319273613
ACH-000471,-1.1579780376098658
ACH-000472,-1.1453034318592863
ACH-000473,-1.2654208297421354
ACH-000475,-1.0678668339475483
ACH-000476,-1.1050478879930996
ACH-000477,-0.8365384751586701
ACH-000479,-0.7590537440146881
ACH-000480,-1.6693396811280377
ACH-000481,-1.0885405789171796
ACH-000483,-1.2725307891247375
ACH-000484,-1.2261177657139102
ACH-000485,-0.922809920892866
ACH-000486,-1.1263157688007508
ACH-000487,-0.9030113528064698
ACH-000488,-1.0349752292015597
ACH-000490,-1.019231967661368
ACH-000491,-1.066703032852732
ACH-000495,-1.2048618818373216
ACH-000496,-0.8798609570721773
ACH-000499,-1.0679869152187695
ACH-000500,-0.6698595301877431
ACH-000502,-1.071539077550902
ACH-000503,-1.3700324863658495
ACH-000505,-1.2047211534904667
ACH-000507,-0.8455478644371276
ACH-000510,-1.0890601249661809
ACH-000511,-0.8889808523748508
ACH-000512,-1.0148424700163787
ACH-000516,-1.220396308779376
ACH-000517,-0.9064308292747888
ACH-000518,-1.5116737383180463
ACH-000520,-1.1451522453413887
ACH-000521,-0.9590752756532808
ACH-000522,-1.102715334068387
ACH-000524,-0.9062585801672094
ACH-000527,-1.3369523936421168
ACH-000528,-1.33926492192561
ACH-000537,-1.2925307566400863
ACH-000541,-0.9608958610493674
ACH-000542,-0.9467406293555308
ACH-000544,-0.9215468587783432
ACH-000545,-1.1077004873034078
ACH-000547,-1.3544522749597292
ACH-000548,-1.0461380329962968
ACH-000549,-1.2231387627771395
ACH-000550,-1.3714419270031128
ACH-000552,-1.1109575565385978
ACH-000556,-1.1008329820955174
ACH-000557,-0.9288152558702428
ACH-000569,-1.282276770610618
ACH-000570,-1.0098472489117016
ACH-000571,-1.0709394840506254
ACH-000573,-1.1653688922686838
ACH-000576,-1.159416408460199
ACH-000579,-1.1365184134629158
ACH-000580,-1.0807030170977028
ACH-000584,-1.1806627748675915
ACH-000585,-1.1568547330467984
ACH-000588,-1.1363271298180846
ACH-000589,-1.1597527566252417
ACH-000591,-1.1036573794479057
ACH-000593,-1.0411315488462505
ACH-000600,-1.0363784614732696
ACH-000601,-1.0264184439228226
ACH-000605,-1.4642108395694322
ACH-000606,-1.025127400005332
ACH-000608,-0.6957639266732045
ACH-000614,-0.9873920475770852
ACH-000616,-0.8449246967681477
ACH-000618,-1.0764540526943225
ACH-000619,-1.091505094595155
ACH-000620,-1.0995847792466051
ACH-000621,-1.218228094071337
ACH-000622,-1.1257383648791688
ACH-000623,-1.0861161649219655
ACH-000624,-1.0584882785590095
ACH-000627,-0.8742889955245371
ACH-000630,-1.2006104404672957
ACH-000631,-0.8793728119474056
ACH-000632,-1.1986356202645352
ACH-000633,-0.7742562292436643
ACH-000637,-1.2289002297142992
ACH-000638,-1.1890547467254675
ACH-000646,-0.7523386912261917
ACH-000647,-0.9864873600693724
ACH-000648,-1.139848814843878
ACH-000649,-0.8756208998871889
ACH-000651,-1.052293779133978
ACH-000652,-1.1922622426818692
ACH-000653,-0.9879007851941816
ACH-000657,-1.2228910469050105
ACH-000658,-1.0351313315757578
ACH-000661,-0.9409288244213776
ACH-000662,-0.8926935287368425
ACH-000663,-0.9605779689571936
ACH-000665,-1.0175187458578323
ACH-000671,-1.1795510631780195
ACH-000672,-1.424890322520019
ACH-000673,-1.056994015812817
ACH-000676,-1.0579859876678783
ACH-000677,-0.6342146610650633
ACH-000681,-1.0803174215650873
ACH-000683,-1.1575292750437058
ACH-000684,-1.32952887447116
ACH-000688,-1.238995289773413
ACH-000693,-1.0230817287674665
ACH-000694,-1.1445233459497088
ACH-000695,-1.2782635063414722
ACH-000696,-1.2422489911854595
ACH-000697,-0.8073360972260635
ACH-000699,-0.947049268289032
ACH-000701,-1.083643454922327
ACH-000706,-1.0171382963982492
ACH-000711,-1.2592119284743526
ACH-000713,-1.2400785639532341
ACH-000714,-1.037356006227696
ACH-000718,-0.8906056406414756
ACH-000720,-1.0661952919238775
ACH-000721,-1.0064388863826397
ACH-000724,-1.1238946129639342
ACH-000725,-0.8899957940647318
ACH-000732,-1.3687810388503796
ACH-000734,-0.9562857486585342
ACH-000735,-1.1107186327640013
ACH-000736,-1.0574094898580375
ACH-000738,-1.0042054362717727
ACH-000746,-1.2483800412828387
ACH-000747,-1.0078235754143994
ACH-000748,-1.2315932293133631
ACH-000753,-1.362155382875762
ACH-000756,-1.1414598640291038
ACH-000757,-1.2828951856535584
ACH-000758,-1.1508838541601023
ACH-000760,-1.3832106048943231
ACH-000762,-1.0529602740370851
ACH-000763,-0.7253433867392428
ACH-000764,-1.3321219749323234
ACH-000765,-1.0390988660983245
ACH-000766,-1.0143048045253182
ACH-000767,-1.1189084993445673
ACH-000768,-1.1350394085947395
ACH-000769,-1.2066762539056215
ACH-000770,-1.0700039199156268
ACH-000771,-1.0557610334565202
ACH-000773,-0.7368429492744715
ACH-000776,-0.9023185270843902
ACH-000777,-1.090262366559113
ACH-000778,-1.1079411393901657
ACH-000781,-1.1645847790325594
ACH-000782,-1.133823892622047
ACH-000783,-0.9731701296526052
ACH-000784,-1.1224445884240315
ACH-000785,-1.0208446855259072
ACH-000787,-1.071367034318646
ACH-000788,-1.0334690405650664
ACH-000791,-1.1595329339347915
ACH-000792,-1.4242108461258751
ACH-000794,-1.044994801476398
ACH-000796,-0.9458545087360818
ACH-000798,-1.194171040289436
ACH-000799,-0.6340449934914184
ACH-000800,-1.2471415023987815
ACH-000802,-1.128747684296135
ACH-000804,-1.1977195255854949
ACH-000805,-0.9612790515924878
ACH-000809,-0.9422872677930348
ACH-000810,-0.8783971419877884
ACH-000811,-1.4691741546224086
ACH-000817,-0.8263439527591886
ACH-000819,-0.8916823982473592
ACH-000820,-1.0464152629540249
ACH-000821,-1.4514096145933912
ACH-000822,-1.0563801860852629
ACH-000823,-0.995029809587003
ACH-000824,-1.0159203714881455
ACH-000827,-1.0115397602704552
ACH-000829,-1.1357258958857108
ACH-000831,-1.2017708259070248
ACH-000832,-1.233523589241292
ACH-000833,-0.9678296164907244
ACH-000834,-1.078802003544
ACH-000835,-1.2756004782593426
ACH-000836,-1.2376721082345874
ACH-000837,-1.1741688854019805
ACH-000838,-0.94269762408546
ACH-000839,-0.9778286101173084
ACH-000840,-0.9522570172916732
ACH-000841,-1.045116362277526
ACH-000843,-1.401509218402842
ACH-000846,-1.1196715951821612
ACH-000847,-1.260458327220219
ACH-000848,-1.213548099709378
ACH-000849,-1.163002623593544
ACH-000851,-1.0976488846649024
ACH-000855,-1.0639874216391778
ACH-000856,-1.3180502087140058
ACH-000858,-1.094341106985432
ACH-000859,-1.2037067768612133
ACH-000861,-1.286380812218377
ACH-000862,-1.04657854575444
ACH-000865,-1.2753532802032683
ACH-000866,-1.2154580004655138
ACH-000867,-1.0250122621507187
ACH-000869,-0.7658288289745975
ACH-000872,-1.1746735967881197
ACH-000873,-1.1539617731221348
ACH-000876,-0.7762133381799827
ACH-000878,-0.9721825657373392
ACH-000880,-1.344944301410706
ACH-000881,-1.2143457792708268
ACH-000882,-1.10392209728417
ACH-000884,-1.1604967843532177
ACH-000885,-1.2421190174468215
ACH-000887,-1.0650740400028318
ACH-000889,-0.8596588913827978
ACH-000896,-1.292254937466163
ACH-000898,-0.8558763734586319
ACH-000900,-0.9561365965026272
ACH-000901,-1.3238969354581929
ACH-000905,-0.9232732834812344
ACH-000906,-1.1105011625787549
ACH-000907,-1.2782146389064906
ACH-000910,-1.111477204542008
ACH-000911,-1.0405699636086263
ACH-000912,-1.14358050461615
ACH-000913,-0.9268579775550886
ACH-000915,-1.0426103618835842
ACH-000916,-0.7374129509928764
ACH-000917,-1.2740152847661683
ACH-000920,-0.8006317857808275
ACH-000921,-0.9890662747720214
ACH-000924,-1.0178475832655318
ACH-000926,-0.9238172478586646
ACH-000928,-1.1178103892569775
ACH-000929,-1.344356707470492
ACH-000932,-1.0656460551581874
ACH-000935,-1.169127749196124
ACH-000936,-1.0999681005190771
ACH-000937,-1.0051446225839633
ACH-000938,-0.8284307236477468
ACH-000939,-1.408911867471169
ACH-000941,-1.1985833553847898
ACH-000943,-1.2073302194416573
ACH-000946,-1.0390546378746912
ACH-000947,-1.1270505653924785
ACH-000948,-1.2189416342555484
ACH-000950,-1.0280886993584122
ACH-000953,-0.8389194489878449
ACH-000954,-0.9571650057841434
ACH-000957,-1.1500649852140508
ACH-000958,-1.045101248440798
ACH-000960,-1.0822110535330312
ACH-000963,-0.6866840778600989
ACH-000968,-1.1267083208260211
ACH-000969,-1.0203533629202457
ACH-000972,-0.935835382301464
ACH-000973,-1.09515096277072
ACH-000974,-1.1354909034011995
ACH-000978,-1.6637616646036797
ACH-000984,-1.0808919929733443
ACH-000986,-1.1766207985337127
ACH-000988,-1.5597269481704354
ACH-000993,-1.4162065170618667
ACH-000994,-1.1021389623440627
ACH-000996,-0.8630493266837531
ACH-001001,-1.0451607923214798
ACH-001020,-1.2797786954361714
ACH-001028,-0.9565223584579744
ACH-001031,-1.3586954941025164
ACH-001038,-1.0522492319294563
ACH-001048,-1.174257358306821
ACH-001050,-0.9535743913617952
ACH-001053,-1.2106701848013166
ACH-001054,-1.199145505517588
ACH-001061,-1.1493881683189922
ACH-001067,-1.0203626202161589
ACH-001075,-1.0005910901272803
ACH-001096,-1.350555399604678
ACH-001111,-1.106624827291184
ACH-001119,-1.1462702707525927
ACH-001128,-1.018341316558838
ACH-001134,-1.0145690505858684
ACH-001151,-1.184344387814119
ACH-001163,-0.9354085126513936
ACH-001164,-1.1045719379189305
ACH-001183,-1.3495765690132746
ACH-001192,-0.9163508201794603
ACH-001193,-0.8533359963373672
ACH-001196,-1.3717695353367814
ACH-001197,-1.007118843273391
ACH-001205,-1.10805936627854
ACH-001211,-1.2032022738882342
ACH-001212,-1.2302991959330425
ACH-001228,-1.3916136073901069
ACH-001232,-1.2818555434851695
ACH-001239,-0.7652685848189191
ACH-001270,-1.190736620714545
ACH-001274,-1.1144801521734773
ACH-001275,-0.9999831844479351
ACH-001277,-1.1192230535649923
ACH-001278,-1.1866684110298429
ACH-001280,-1.2686381909889646
ACH-001283,-1.1776466315157683
ACH-001289,-1.164692818971318
ACH-001300,-1.0682283824260312
ACH-001301,-1.0481820734273843
ACH-001302,-0.9537122468211549
ACH-001306,-1.3461499949918163
ACH-001318,-1.2552461554101064
ACH-001322,-1.2041347682902368
ACH-001328,-1.001445064191814
ACH-001332,-0.9972005579818576
ACH-001336,-0.8914183372036532
ACH-001346,-1.3399150621326446
ACH-001353,-1.1795797802619816
ACH-001354,-1.2571920329193411
ACH-001367,-1.0712577530406175
ACH-001368,-1.1165806292158658
ACH-001374,-1.4947154186267486
ACH-001377,-1.1491669003365024
ACH-001380,-0.9742543665221236
ACH-001391,-0.9842456637508852
ACH-001408,-1.1074782525035127
ACH-001430,-0.9127773434852868
ACH-001431,-1.1935470758189928
ACH-001450,-1.1299785716994006
ACH-001496,-1.2483805589858221
ACH-001500,-1.0973168036186305
ACH-001523,-1.1661442788998002
ACH-001532,-1.0433345237290377
ACH-001550,-1.2390811483014457
ACH-001552,-1.140890173038671
ACH-001554,-1.2324382488436418
ACH-001654,-1.0897344223763106
ACH-001735,-1.0368538310283382
ACH-001736,-0.8238250906340014
ACH-001737,-1.0841612645504213
ACH-001740,-1.3571727024256752
ACH-001745,-1.1605215137700888
ACH-001765,-0.9108673318895709
