,PXDN (7837)
ACH-000004,0.42998254967985533
ACH-000005,-0.019058586424130768
ACH-000007,0.2616557076687128
ACH-000009,0.1678819157931726
ACH-000011,0.245177192829962
ACH-000012,0.3038729295186018
ACH-000013,0.2561017158496166
ACH-000014,0.042400743397099434
ACH-000015,0.2946739726060505
ACH-000017,0.12949702076254224
ACH-000018,0.2236554043106485
ACH-000019,0.244150835156048
ACH-000021,0.16484182991117827
ACH-000022,0.16630842881511546
ACH-000025,0.1036299924315067
ACH-000028,0.33929351236756505
ACH-000030,0.2463470897955977
ACH-000035,0.10199885275452987
ACH-000036,0.22256184907991947
ACH-000037,0.16715281800944645
ACH-000039,0.20414586468148607
ACH-000040,0.20105621388889472
ACH-000041,0.17280710062959356
ACH-000042,0.07451124948250587
ACH-000045,0.19829029979799745
ACH-000047,0.16677297161373136
ACH-000052,0.20094850180966087
ACH-000053,0.07110277052477053
ACH-000054,0.2225979964862227
ACH-000055,0.3227525330407339
ACH-000060,0.2106614697213207
ACH-000067,0.1020729234066259
ACH-000070,0.2901034104974373
ACH-000075,0.569878461802236
ACH-000078,0.1834003579989896
ACH-000082,0.2828126487442797
ACH-000085,0.3183071589969755
ACH-000086,0.3296166693460702
ACH-000087,0.2593603829325388
ACH-000092,0.2397415162859551
ACH-000095,0.13290855592417405
ACH-000097,0.14198471595685486
ACH-000098,0.25253728621605737
ACH-000099,0.11495032300523335
ACH-000108,0.00673522255498745
ACH-000113,0.28396804313955154
ACH-000116,0.2355546575129689
ACH-000118,0.18706407444745266
ACH-000120,0.24522362574284776
ACH-000123,0.14950550287216618
ACH-000127,0.07753528410664222
ACH-000128,0.2191011772069632
ACH-000132,0.14018937326348208
ACH-000133,0.14942020133103992
ACH-000137,0.13378212270122966
ACH-000138,0.1226951725731247
ACH-000142,0.1599071880278289
ACH-000143,0.15753688577650096
ACH-000146,0.14778114644966495
ACH-000148,0.1595848171836823
ACH-000150,0.3518088304792873
ACH-000152,0.1803439224446256
ACH-000153,-0.0022025404561471264
ACH-000159,0.1779871402862575
ACH-000160,0.1500831702120769
ACH-000163,0.20334355029927065
ACH-000167,-0.18349336822462767
ACH-000168,0.02824556143723315
ACH-000169,0.2112029588187634
ACH-000178,0.3082112830135158
ACH-000183,0.2664862365967136
ACH-000188,0.2281733378375561
ACH-000189,0.18462603139744432
ACH-000190,0.0804172686402971
ACH-000198,0.2441571573960992
ACH-000203,0.2562373379242567
ACH-000204,0.1719560297213659
ACH-000206,0.25077090294642
ACH-000207,0.2266664143411541
ACH-000208,0.2607403712030394
ACH-000210,0.3099016240697873
ACH-000211,0.16262823045669286
ACH-000215,0.18668086205458675
ACH-000221,0.19874753153172006
ACH-000222,0.05626604542287876
ACH-000223,0.18072973235558645
ACH-000226,0.055576481727697725
ACH-000227,0.16239430794284807
ACH-000228,0.06298046284971089
ACH-000231,0.2499947601928487
ACH-000232,0.18698770158532801
ACH-000233,0.1883756204144671
ACH-000234,0.01909171262746303
ACH-000235,0.2273769953839242
ACH-000237,0.194507106541043
ACH-000238,0.14690024933543416
ACH-000242,-0.04421684111297312
ACH-000243,0.2475390152561639
ACH-000244,0.221640439316602
ACH-000246,0.19680099732709966
ACH-000248,0.22536079431437064
ACH-000250,0.21293667081044765
ACH-000251,0.10079345972414906
ACH-000252,-0.02122671634182902
ACH-000253,0.045818172376645726
ACH-000255,0.25793612665065513
ACH-000256,0.2655201999679255
ACH-000257,0.25177770331462385
ACH-000258,0.3126372959077249
ACH-000259,0.19742510403208546
ACH-000260,0.1824571754624081
ACH-000261,0.1820720355635332
ACH-000262,0.2372185250884316
ACH-000263,0.06812320183038635
ACH-000264,0.2476573100545187
ACH-000265,0.18596849218290806
ACH-000266,0.20793339257621968
ACH-000272,0.1708700251405208
ACH-000274,0.16310832860438526
ACH-000277,0.14574175539001102
ACH-000278,0.2751572694881784
ACH-000279,0.13465176725215894
ACH-000280,0.1064866189220262
ACH-000281,0.10433491663904956
ACH-000288,0.06355869369625403
ACH-000291,0.20718987194630048
ACH-000293,0.10570459371379023
ACH-000294,0.07171223661609945
ACH-000295,0.0909149845603972
ACH-000296,0.4315999130197935
ACH-000302,0.17827142007014707
ACH-000304,0.3373146772203597
ACH-000307,0.0689235779530588
ACH-000308,0.19858182218095868
ACH-000310,0.15336505131617775
ACH-000311,0.33231761585055825
ACH-000312,-0.010410477052949351
ACH-000315,0.1547268340242821
ACH-000316,0.07946651586831294
ACH-000317,0.18285418683432786
ACH-000318,0.29960261106579866
ACH-000319,0.2088775395758559
ACH-000320,0.08161279879218399
ACH-000322,0.2501556715194476
ACH-000323,0.07439117123257903
ACH-000324,0.11749841816222545
ACH-000329,0.039459464846563416
ACH-000330,0.2458883388941548
ACH-000331,0.22133106537229008
ACH-000332,0.1400676800079869
ACH-000334,0.2848619017539501
ACH-000335,0.2032038707366806
ACH-000336,-0.026553467697471637
ACH-000337,0.06892440442410974
ACH-000338,-0.15922638147785206
ACH-000339,0.20212388242787174
ACH-000341,0.2287744955954389
ACH-000348,0.244131811532392
ACH-000350,0.15631931600745244
ACH-000352,0.20848331896283584
ACH-000356,0.10582979306258923
ACH-000361,0.12088953996931966
ACH-000362,0.13487508982276358
ACH-000363,0.1893556659616188
ACH-000364,0.3759282793109561
ACH-000365,0.2072511115315189
ACH-000366,0.18786081983385364
ACH-000368,0.29142582689471624
ACH-000374,0.11446645144738413
ACH-000375,0.2193649757292383
ACH-000376,0.21808526011285884
ACH-000381,0.13881915329216146
ACH-000383,0.2457907714197096
ACH-000387,0.2200506081177933
