,DTX2 (113878)
ACH-000004,-0.2515959642388167
ACH-000005,-0.21140466048567885
ACH-000007,-0.3266656669214968
ACH-000009,-0.2171987877255817
ACH-000011,-0.3731744631359818
ACH-000012,-0.1603892127728702
ACH-000013,-0.2347990800460247
ACH-000014,-0.2554927132177772
ACH-000015,-0.1363449940822155
ACH-000017,-0.16249889007075666
ACH-000018,-0.2391121362585476
ACH-000019,-0.3294126291037404
ACH-000021,-0.3271028423132679
ACH-000022,-0.29903795112124976
ACH-000025,-0.3923425547831634
ACH-000028,-0.2252293767895045
ACH-000030,-0.1596774321904422
ACH-000035,-0.2460114325870464
ACH-000036,-0.2510139966210232
ACH-000037,-0.2835290593481969
ACH-000039,-0.3723676645455422
ACH-000040,-0.35898377061738984
ACH-000041,-0.21603876634876765
ACH-000042,-0.28608008035719074
ACH-000045,-0.24062564309357826
ACH-000047,-0.3128108881743922
ACH-000052,-0.4946793460325505
ACH-000053,-0.2559284540570665
ACH-000054,-0.4078319664238346
ACH-000055,-0.28260217429495577
ACH-000060,-0.5155731218565425
ACH-000067,-0.4648185781578008
ACH-000070,-0.36929778465631136
ACH-000075,-0.4182776096904377
ACH-000078,-0.27453879598443537
ACH-000082,-0.3113675807777508
ACH-000085,-0.17516370669649398
ACH-000086,-0.02897592251488065
ACH-000087,-0.2611478602533316
ACH-000092,-0.24268166221870796
ACH-000095,-0.2703728336284373
ACH-000097,-0.3486848452618765
ACH-000098,-0.2779826822282446
ACH-000099,-0.25564432567195305
ACH-000108,-0.1916134627425983
ACH-000113,-0.09352018561156024
ACH-000116,-0.3052139724486202
ACH-000118,-0.3767942948104229
ACH-000120,-0.2864182843654619
ACH-000123,-0.3070103880689985
ACH-000127,-0.4558210751641671
ACH-000128,-0.3186433179808563
ACH-000132,-0.4481028426587985
ACH-000133,-0.21244717744201452
ACH-000137,-0.4883677982908947
ACH-000138,-0.2367863647789888
ACH-000142,-0.33891197124022143
ACH-000143,-0.3763386902944333
ACH-000146,-0.29915037791193305
ACH-000148,-0.4145209118566271
ACH-000150,-0.12459785337773432
ACH-000152,-0.2835881776322749
ACH-000153,-0.3223168800730183
ACH-000159,-0.375358066497269
ACH-000160,-0.26759970971375485
ACH-000163,-0.17215031733021194
ACH-000167,-0.5736404467860372
ACH-000168,-0.3425365228664058
ACH-000169,-0.3918888860442328
ACH-000178,-0.2830474991447299
ACH-000183,-0.2946692997682285
ACH-000188,-0.467810392903353
ACH-000189,-0.5359044399395915
ACH-000190,-0.29155337003361026
ACH-000198,-0.36265673166719176
ACH-000203,-0.4282790604667958
ACH-000204,-0.33422225385340404
ACH-000206,-0.4883657812026542
ACH-000207,-0.3517295758340055
ACH-000208,-0.4839663779946216
ACH-000210,-0.2346972331259247
ACH-000211,-0.4432518639348337
ACH-000215,-0.19696178402349626
ACH-000221,-0.3776138103396473
ACH-000222,-0.37392746095624096
ACH-000223,-0.3745273726946232
ACH-000226,-0.2863666544424676
ACH-000227,-0.21846200301125834
ACH-000228,-0.2517913137878659
ACH-000231,-0.3925644783543157
ACH-000232,-0.3208384554265484
ACH-000233,-0.21479886384854768
ACH-000234,-0.17905086810279902
ACH-000235,-0.3871771210605228
ACH-000237,-0.4281883000195315
ACH-000238,-0.5120393925738205
ACH-000242,-0.4511431170565389
ACH-000243,-0.21564281515531394
ACH-000244,-0.3795957182556629
ACH-000246,-0.3664539256375358
ACH-000248,-0.3528025936707614
ACH-000250,-0.3597813425320271
ACH-000251,-0.004177167154640998
ACH-000252,-0.3429237838244578
ACH-000253,-0.23068988991094194
ACH-000255,-0.29578198874356426
ACH-000256,-0.2709898868364333
ACH-000257,-0.13178237454581335
ACH-000258,-0.4288733052472579
ACH-000259,-0.2662733269233949
ACH-000260,-0.3314714672617591
ACH-000261,-0.2303447829548052
ACH-000262,-0.18431042896480376
ACH-000263,-0.5355576154838123
ACH-000264,-0.4594674778281046
ACH-000265,-0.14772509817786408
ACH-000266,-0.3423698090693996
ACH-000272,-0.23927634009362625
ACH-000274,-0.24343677973302255
