,ATP5G2 (517)
ACH-000331,-0.2484391501784192
ACH-000332,-0.1654729963063834
ACH-000334,-0.16330509910783755
ACH-000335,-0.36376764189426575
ACH-000336,-0.2736776808794384
ACH-000337,-0.10237738184547507
ACH-000338,-0.18835791373550592
ACH-000339,-0.1652690241392018
ACH-000341,-0.2617785626863968
ACH-000348,-0.3377225786889612
ACH-000350,-0.1235082483831673
ACH-000352,-0.21193362133657803
ACH-000356,-0.2927193559743121
ACH-000361,-0.07617282918944766
ACH-000362,-0.03734333755441298
ACH-000363,-0.24918543253635225
ACH-000364,-0.23032577119945485
ACH-000365,-0.23564449886283
ACH-000366,-0.16277636461880732
ACH-000368,-0.3625094548108261
ACH-000374,-0.16964006941096835
ACH-000375,-0.1373124356191985
ACH-000376,-0.10823502023537963
ACH-000381,-0.05657293504810506
ACH-000383,-0.16906200544149014
ACH-000387,-0.03329488901769291
ACH-000389,-0.322679073688084
ACH-000390,-0.22031251495732
ACH-000393,-0.13130247276127505
ACH-000395,-0.06404857336956077
ACH-000396,0.2689563547479114
ACH-000397,0.0035483331590563157
ACH-000401,-0.10859423123745646
ACH-000402,-0.17179441560397293
ACH-000403,-0.07026312008905228
ACH-000404,-0.22599818809080102
ACH-000406,-0.1531982690488117
ACH-000407,-0.17117999696575653
ACH-000408,-0.006320134735500346
ACH-000410,-0.26299354783216944
ACH-000411,-0.3072188987157315
ACH-000414,-0.2798992354830351
ACH-000415,-0.14332633809929293
ACH-000416,-0.2061616201106376
ACH-000420,-0.3413833401148217
ACH-000421,-0.17147382560576496
ACH-000424,-0.0019137633222842485
ACH-000425,-0.13210129268127735
ACH-000426,-0.12346158604403548
ACH-000427,-0.14255321301678267
ACH-000433,-0.21182261045418604
ACH-000435,-0.1293661823146177
ACH-000436,0.016704406442522787
ACH-000444,-0.02251132017723717
ACH-000445,-0.23527173144176997
ACH-000448,-0.194249905943652
ACH-000450,-0.04522062469544059
ACH-000452,-0.29552059693058713
ACH-000454,-0.2911016050624131
ACH-000458,-0.01762711129666156
ACH-000459,-0.11723399134885898
ACH-000460,-0.21932708624094427
ACH-000461,-0.22138864222294907
ACH-000463,-0.08101353582303464
ACH-000464,-0.14137929551335934
ACH-000466,-0.1339197155673079
ACH-000467,0.022400848151216884
ACH-000468,-0.1698196327594997
ACH-000469,-0.10558353103121276
ACH-000470,-0.2392082776111343
ACH-000471,-0.057927689998287714
ACH-000472,-0.22945418985816626
ACH-000473,-0.11210159385528727
ACH-000475,-0.2488806216308383
ACH-000476,-0.11401486089690765
ACH-000477,-0.17433229970107714
ACH-000479,-0.18020982073386232
ACH-000480,-0.21050967199821788
ACH-000481,-0.25382108050661106
ACH-000483,-0.2625209885342891
ACH-000484,-0.26832756780704564
ACH-000485,-0.3069149844999103
ACH-000486,-0.18581793892046494
ACH-000487,-0.016211258405753385
ACH-000488,-0.13069016662860958
ACH-000490,-0.23269099854543404
ACH-000491,-0.12031059287487965
ACH-000495,-0.1768999137938087
ACH-000496,-0.4000404284623065
ACH-000499,-0.15974007083982558
ACH-000500,-0.08445331694331716
ACH-000502,-0.19628048732020975
ACH-000503,-0.1901784620072239
ACH-000505,-0.13905789932092094
ACH-000507,-0.07998183612703043
ACH-000510,-0.05389946818864701
ACH-000511,-0.10009077780159832
ACH-000512,-0.07015563989517262
ACH-000516,-0.3543143631524162
ACH-000517,-0.2414514763937369
ACH-000518,-0.23191489622756256
ACH-000520,-0.262081032219824
ACH-000521,-0.14643517040150356
ACH-000522,-0.14463164270394227
ACH-000524,-0.2420653557721624
ACH-000527,-0.16599094820342586
ACH-000528,-0.22030457985508486
ACH-000537,-0.11026968041341112
ACH-000541,-0.3882792738169262
ACH-000542,-0.04469315970938578
ACH-000544,-0.22498418601307976
ACH-000545,-0.07859218174743966
ACH-000547,-0.31884032577242305
ACH-000548,-0.19290151903975106
ACH-000549,-0.2732974214838568
ACH-000550,-0.25796715007281285
ACH-000552,-0.2035730557979417
ACH-000556,-0.2804961853843451
ACH-000557,-0.17201208705566726
ACH-000569,-0.2675020142546926
ACH-000570,-0.2563122473014311
ACH-000571,-0.19246812578018796
ACH-000573,-0.10564617767923233
ACH-000576,-0.2633476549766161
ACH-000579,-0.2280424137233316
ACH-000580,-0.043655111600750265
ACH-000584,-0.17502189479554314
ACH-000585,-0.15923959627472786
ACH-000588,-0.19306803091062896
ACH-000589,-0.1770157249544974
ACH-000591,-0.2747140429832057
ACH-000593,-0.1711307544309807
ACH-000600,-0.2613791389128811
ACH-000601,-0.132363777289478
ACH-000605,-0.1139222098741664
ACH-000606,-0.16032813206225965
ACH-000608,-0.2831254363311002
ACH-000614,-0.20115530850097016
ACH-000616,-0.19484102395988515
ACH-000618,-0.0534538518810788
ACH-000619,-0.2913789494619609
ACH-000620,-0.12156147004396535
ACH-000621,-0.12397557093075427
ACH-000622,-0.12394034904538845
ACH-000623,-0.27243939076784396
ACH-000624,-0.1848671697205172
ACH-000627,-0.12577806162367072
ACH-000630,-0.2478597936686649
ACH-000631,-0.1504167826568901
ACH-000632,-0.17059135247655502
ACH-000633,-0.14608685595371865
ACH-000637,-0.12644716841669285
ACH-000638,-0.19535598900856074
ACH-000646,0.05036780006209065
ACH-000647,-0.13774791035154946
ACH-000648,-0.10478190743977987
ACH-000649,-0.2140786937930706
ACH-000651,-0.11789665737007005
ACH-000652,-0.14984678096067788
ACH-000653,-0.14139201281075536
ACH-000657,-0.09582491830348727
ACH-000658,-0.15761299057590925
ACH-000661,-0.12366998600414665
ACH-000662,-0.17145298544915102
ACH-000663,-0.2624755274265925
ACH-000665,-0.2359446080049169
ACH-000671,-0.05098483284005987
ACH-000672,-0.272369795640204
ACH-000673,-0.2556654065183627
ACH-000676,-0.22370627456334424
ACH-000677,-0.16313966435514804
ACH-000681,-0.16174448180888196
ACH-000683,-0.08662500271933346
ACH-000684,-0.2629131491437065
ACH-000688,-0.15633579016546914
ACH-000693,-0.07701505302197227
ACH-000694,-0.16462711170570746
ACH-000695,-0.13832508744243044
ACH-000696,-0.1970834832108125
ACH-000697,-0.3173751695499994
ACH-000699,-0.15754616243269934
ACH-000701,-0.17514379380664494
ACH-000706,-0.19099250012811575
ACH-000711,-0.1334027886958733
ACH-000713,-0.19893244354610046
ACH-000714,-0.4093149876345392
ACH-000718,-0.14886848924506804
ACH-000720,-0.10225018301544893
ACH-000721,-0.13971432076042034
ACH-000724,-0.1935163184527005
ACH-000725,-0.10629722820565247
ACH-000732,-0.2067497683983604
ACH-000734,-0.12955600558153085
ACH-000735,-0.3604012046492984
ACH-000736,-0.20939593313599064
ACH-000738,-0.26585203867537355
ACH-000746,-0.166250469061087
ACH-000747,-0.12241647701593265
ACH-000748,-0.07040258394834124
ACH-000753,-0.2456361100044508
ACH-000756,-0.12519363413083776
ACH-000757,-0.17752983174974302
ACH-000758,-0.1176466088756624
ACH-000760,-0.23002459158609595
ACH-000762,0.0322521094243398
ACH-000763,-0.1616292060843548
ACH-000764,-0.5230029762882143
ACH-000765,-0.21106677671966495
ACH-000766,-0.1258063578368191
ACH-000767,-0.11465506285901975
ACH-000768,-0.1835987122179508
ACH-000769,-0.20917237283560808
ACH-000770,-0.1877721838341456
ACH-000771,-0.2530835528055518
ACH-000773,-0.3910766485455549
ACH-000776,-0.2898351409465316
ACH-000777,-0.2254731993158065
ACH-000778,-0.05971478033126576
ACH-000781,-0.0780690581101192
ACH-000782,-0.1140470340303885
ACH-000783,-0.3132596025622987
ACH-000784,-0.137483365794781
ACH-000785,-0.17919110727619686
ACH-000787,-0.17857782085423166
ACH-000788,-0.1097144073179982
ACH-000791,-0.1814549449759528
ACH-000792,-0.2173002109975423
ACH-000794,-0.15651963588498571
ACH-000796,-0.12913509589779507
ACH-000798,-0.3019248789023518
ACH-000799,-0.191563577266726
ACH-000800,-0.3536608743729597
ACH-000802,-0.1768283394205089
ACH-000804,-0.37741857204057777
ACH-000805,-0.11502600472123435
ACH-000809,-0.2556100309012846
ACH-000810,-0.01896068736125309
ACH-000811,-0.12293936665108884
ACH-000817,-0.4563262062062351
ACH-000819,-0.18361048385520987
ACH-000820,-0.202261464349835
ACH-000821,-0.17008191022985075
ACH-000822,-0.3160320323622469
ACH-000823,-0.25404800675450434
ACH-000824,-0.27294467941956624
ACH-000827,-0.18718738387640715
ACH-000829,-0.2028448192168968
ACH-000831,-0.2362646260835345
ACH-000832,-0.3835784936649486
ACH-000833,-0.2904472307940744
ACH-000834,-0.2361686325726751
ACH-000835,-0.04720291812706984
ACH-000836,-0.07007469832304453
ACH-000837,-0.08802238878714452
ACH-000838,-0.34797110568522754
ACH-000839,-0.3483109077531529
ACH-000840,-0.1784548614094412
ACH-000841,-0.16489158712104732
ACH-000843,-0.14856929009080627
ACH-000846,-0.2837755146839313
ACH-000847,-0.25760634339974403
ACH-000848,-0.08239785517911202
ACH-000849,-0.0447117743103253
ACH-000851,-0.0865251275667694
ACH-000855,-0.09857442378948576
ACH-000856,-0.1432143029142024
ACH-000858,-0.06811657837411203
ACH-000859,-0.2073069944698431
ACH-000861,-0.2338879767004177
ACH-000862,-0.10804051252763396
ACH-000865,-0.21414275702021213
ACH-000866,-0.17630926845112993
ACH-000867,-0.2073749417968676
ACH-000869,-0.030247640792777388
ACH-000872,0.0139855458465045
ACH-000873,-0.16262779008531858
ACH-000876,-0.2388444816210481
ACH-000878,-0.06545646957152908
ACH-000880,-0.11796556452852007
ACH-000881,-0.22538242378666626
ACH-000882,-0.019752997809092825
ACH-000884,-0.16189678961528514
ACH-000885,-0.07303388895082719
ACH-000887,-0.2444360491860421
ACH-000889,-0.2787136976880697
ACH-000896,-0.12716065770561186
ACH-000898,-0.1686682495906035
ACH-000900,-0.2574695310239238
ACH-000901,-0.21694727256105226
ACH-000905,-0.1348383524238317
ACH-000906,-0.2560870573802467
ACH-000907,-0.21616466226911776
ACH-000910,-0.2017976947035728
ACH-000911,-0.2669252206053029
ACH-000912,-0.16731201235233392
ACH-000913,-0.19534953959467366
ACH-000915,0.0017360586762467751
ACH-000916,-0.5161030974509231
ACH-000917,-0.2906852392045451
ACH-000920,-0.20162613204462532
ACH-000921,-0.2909973173640429
ACH-000924,-0.12021839663021736
ACH-000926,-0.24349350435675965
ACH-000928,-0.2601443244638491
ACH-000929,-0.15381623784446052
ACH-000932,-0.14448676403411995
ACH-000935,-0.2816683334602381
ACH-000936,-0.25807213041853866
ACH-000937,-0.15236378409371318
ACH-000938,0.012746304666703666
ACH-000939,-0.10491252961694332
ACH-000941,-0.09752646325493597
ACH-000943,-0.2305261381737617
ACH-000946,-0.2600953828357199
ACH-000947,-0.13290496202988925
ACH-000948,-0.23795566179957905
ACH-000950,0.02904470275139978
ACH-000953,-0.2530420645493517
ACH-000954,-0.11429019304351723
ACH-000957,-0.2703632788054396
ACH-000958,-0.07986194941670048
ACH-000960,-0.18885783190454816
ACH-000963,-0.2854859354881254
ACH-000968,0.027607616577246044
ACH-000969,-0.20064690955224687
ACH-000972,-0.18120579860041536
ACH-000973,-0.2351409236779694
ACH-000974,-0.19756020637472466
ACH-000978,-0.12562368714291114
ACH-000984,-0.07364029617002953
ACH-000986,-0.03449778167239248
ACH-000988,0.04630767671077294
ACH-000993,-0.052547917671186585
ACH-000994,-0.3270848101895065
ACH-000996,-0.2433111031057573
ACH-001001,-0.2947656369715377
ACH-001020,-0.2490272119602389
ACH-001028,-0.2656014362029197
ACH-001031,-0.16823975351781273
ACH-001038,-0.19816972601832725
ACH-001048,-0.19959005945207514
ACH-001050,-0.11235463508672924
ACH-001053,-0.23432740689339235
ACH-001054,-0.13863010341823
ACH-001061,-0.14908122166884294
ACH-001067,-0.1435042379867872
ACH-001075,-0.12336310306818365
ACH-001096,-0.03900721247571765
ACH-001111,-0.2521080568055877
ACH-001119,-0.1517959970093375
ACH-001128,-0.08066868228722489
ACH-001134,-0.20381573722417548
ACH-001151,-0.1887383258910949
ACH-001163,-0.3062562579409104
ACH-001164,-0.09421971766497043
ACH-001183,-0.11143826397439917
ACH-001192,-0.26366136823385233
ACH-001193,-0.06356501123759686
ACH-001196,-0.25300376509633865
ACH-001197,-0.3518302062431545
ACH-001205,-0.46391557606353295
ACH-001211,-0.3751210784053289
ACH-001212,0.030307283291406174
ACH-001228,-0.12977222034126126
ACH-001232,-0.3612996915809315
ACH-001239,-0.2460726742716659
ACH-001270,-0.1159500472134804
ACH-001274,-0.0951196783523651
ACH-001275,-0.08174548200225919
ACH-001277,-0.09223386632274094
ACH-001278,0.011792211240367835
ACH-001280,-0.05520085936825864
ACH-001283,-0.17799058308194646
ACH-001289,-0.3041539839000865
ACH-001300,-0.27254748216743513
ACH-001301,-0.2196785587616681
ACH-001302,-0.3274560856980724
ACH-001306,-0.10631575867027784
ACH-001318,-0.09258212695451357
ACH-001322,-0.3366329896080508
ACH-001328,-0.20083559881960372
ACH-001332,-0.21272304134266945
ACH-001336,-0.21549300608333732
ACH-001346,-0.12988428381041306
ACH-001353,-0.16367874507668542
ACH-001354,-0.29254533839550645
ACH-001367,-0.03354316294573097
ACH-001368,-0.2473107858193809
ACH-001374,-0.28769846281114275
ACH-001377,-0.11096961464938196
ACH-001380,-0.047835762867922335
ACH-001391,-0.2875057742552605
ACH-001408,-0.259001913770945
ACH-001430,-0.36734148487498414
ACH-001431,-0.21112791264279465
ACH-001450,-0.003553986057195997
ACH-001496,-0.10679398707154897
ACH-001500,-0.09569661488608756
ACH-001523,-0.2045958483048756
ACH-001532,-0.10123056268707607
ACH-001550,-0.17514456652156446
ACH-001552,-0.1902277530867044
ACH-001554,-0.1712097588498942
ACH-001654,-0.17404821158568964
ACH-001735,-0.027284880524116796
ACH-001736,-0.08442679086580689
ACH-001737,-0.16131651128180804
ACH-001740,-0.2918216145936243
ACH-001745,-0.2553825900005341
ACH-001765,-0.3012331949351213
