,ME3 (10873)
ACH-000004,0.2332420564793453
ACH-000005,-0.19466301867558947
ACH-000007,-0.0796681814522887
ACH-000009,0.03383569646270329
ACH-000011,0.00955274281302839
ACH-000012,0.1647020645946686
ACH-000013,-0.031880036620490305
ACH-000014,0.020517510125160992
ACH-000015,0.07751722409945573
ACH-000017,-0.00011962785926326892
ACH-000018,0.1716545555750488
ACH-000019,-0.0685562522073876
ACH-000021,0.08399396709068843
ACH-000022,0.035961935273116724
ACH-000025,0.06979377218348687
ACH-000028,0.039855466541478035
ACH-000030,0.09514238300558232
ACH-000035,0.1783873963516079
ACH-000036,-0.03957068751871553
ACH-000037,-0.023152631961700917
ACH-000039,-0.03268531493729783
ACH-000040,-0.12407491756931813
ACH-000041,0.054162004287886215
ACH-000042,-0.003345745332121407
ACH-000045,-0.05503132225792405
ACH-000047,0.02165338524310549
ACH-000052,0.15867241658480175
ACH-000053,0.0071312054634835
ACH-000054,0.08902751444697085
ACH-000055,0.04653373748716015
ACH-000060,0.07465352819203303
ACH-000067,0.05404182448132157
ACH-000070,-0.02521851507030709
ACH-000075,0.04507531551050198
ACH-000078,0.213715010697072
ACH-000082,0.11974176268543975
ACH-000085,-0.015036982723421456
ACH-000086,-0.0914979782875909
ACH-000087,-0.01997045647827926
ACH-000092,0.07222617723428566
ACH-000095,-0.03302781159343937
ACH-000097,0.055470704594291334
ACH-000098,0.08388663208952847
ACH-000099,-0.02353703006335388
ACH-000108,-0.014974428539169447
ACH-000113,0.04550800883585435
ACH-000116,0.0161852808682351
ACH-000118,0.034459410782117984
ACH-000120,-0.15726018339269535
ACH-000123,0.12317888469495315
ACH-000127,0.09318156151861023
ACH-000128,0.06042687340037781
ACH-000132,0.0946513906565848
ACH-000133,0.06404351338202192
ACH-000137,-0.22408432964189812
ACH-000138,0.0643673469212017
ACH-000142,-0.15293710082214348
ACH-000143,0.09069666915278718
ACH-000146,0.008478347645639194
ACH-000148,-0.02754004216691028
ACH-000150,0.10045613401584436
ACH-000152,0.0874612552025494
ACH-000153,-0.2902165377072108
ACH-000159,0.18446735973757808
ACH-000160,-0.04490493676582809
ACH-000163,0.15687464493011216
ACH-000167,0.3628726745554911
ACH-000168,-0.03348092303973009
ACH-000169,-0.0013918258885018471
ACH-000178,0.03445635877500459
ACH-000183,-0.09449152502329268
ACH-000188,-0.016078314963281888
ACH-000189,-0.2139699772212158
ACH-000190,0.029904019550579208
ACH-000198,-0.07142707296061497
ACH-000203,-0.22972656731325
ACH-000204,-0.3068722396901951
ACH-000206,0.02254681971677347
ACH-000207,-0.15065157157647535
