,OR4X2 (119764)
ACH-000004,-0.1166635289224111
ACH-000005,-0.019068151443505536
ACH-000007,-0.030500117512713424
ACH-000009,0.07179218587783025
ACH-000011,0.01943145113947141
ACH-000012,0.05665360091711843
ACH-000013,-0.009743698035882077
ACH-000014,-0.07158683358497267
ACH-000015,0.04503631223125902
ACH-000017,0.031886655804689995
ACH-000018,-0.1514797577814991
ACH-000019,0.02861713927284845
ACH-000021,-0.2327365211240965
ACH-000022,0.01083333645430711
ACH-000025,-0.15383177994612188
ACH-000028,-0.1729279963073343
ACH-000030,-0.2073047165897956
ACH-000035,-0.1264335235768148
ACH-000036,0.03581659695339701
ACH-000037,-0.0062203387126157726
ACH-000039,-0.0531481637695619
ACH-000040,0.06882814352044066
ACH-000041,0.08361191895739965
ACH-000042,-0.040242663676337165
ACH-000045,0.07324103663789537
ACH-000047,-0.05463609534852448
ACH-000052,-0.15332883577746526
ACH-000053,0.04185853837799098
ACH-000054,-0.013984291055953543
ACH-000055,-0.18183928793566226
ACH-000060,0.07140085852391014
ACH-000067,-0.052782702423298036
ACH-000070,-0.1369466077635656
ACH-000075,0.0677833325780535
ACH-000078,0.045599219333589416
ACH-000082,-0.04293199732951942
ACH-000085,0.08272420623013856
ACH-000086,-0.003551784975991072
ACH-000087,0.11160973331226122
ACH-000092,0.061299762983394006
ACH-000095,0.05449057712329095
ACH-000097,-0.1426086014389915
ACH-000098,-0.03055990872385565
ACH-000099,0.017203904910288732
ACH-000108,-0.012416841306945493
ACH-000113,-0.012473471953581644
ACH-000116,-0.05273227036991015
ACH-000118,-0.07027741273858573
ACH-000120,-0.07068462197598697
ACH-000123,-0.04877001575327823
ACH-000127,-0.013598036718610087
ACH-000128,-0.07937242451930246
ACH-000132,-0.023776825043304597
ACH-000133,-0.05103964011492552
ACH-000137,-0.0035564647375071596
ACH-000138,-0.0527278359289323
ACH-000142,-0.08678571594949658
ACH-000143,-0.08654313120498197
ACH-000146,-0.002590718136303021
ACH-000148,-0.056252787750950634
ACH-000150,0.062370758986306424
ACH-000152,0.07444223313390741
ACH-000153,0.07861329646881847
ACH-000159,0.05049110148146065
ACH-000160,0.10833053558356716
ACH-000163,0.08123408547618158
ACH-000167,-0.06023386426751803
ACH-000168,-0.12975565307643605
ACH-000169,-0.0817827338825443
ACH-000178,-0.040060097804953024
ACH-000183,-0.003268763440291068
ACH-000188,-0.1719566810733892
ACH-000189,-0.16666301390889499
ACH-000190,0.08887761707189908
ACH-000198,-0.02712306749960789
ACH-000203,0.01631804254787404
ACH-000204,0.08644584019362599
ACH-000206,-0.049738376117406335
ACH-000207,-0.011935892372724391
ACH-000208,0.0782637076869293
ACH-000210,-0.0037866957484552015
ACH-000211,-0.0011592451381316502
ACH-000215,-0.052830996983124184
ACH-000221,-0.13572817133406645
ACH-000222,0.04776903553068617
ACH-000223,0.01832053533932817
ACH-000226,-0.05206858843946687
ACH-000227,0.056915190237489366
ACH-000228,0.12286498997702865
ACH-000231,-0.09618662968941186
ACH-000232,-0.07254113766281811
ACH-000233,-0.07259001728957114
ACH-000234,0.062178604369133327
ACH-000235,-0.00381116576667625
ACH-000237,-0.060574495765545314
ACH-000238,-0.03517197958904498
ACH-000242,-0.09676873696351916
ACH-000243,-0.020672131106758782
ACH-000244,0.12212600668260867
ACH-000246,-0.05312722085774192
ACH-000248,0.13255137892632213
ACH-000250,0.031192271752417882
ACH-000251,-0.12296506309113367
ACH-000252,0.04679481315328598
ACH-000253,0.09605046315284363
ACH-000255,-0.061419645850900435
ACH-000256,-0.27381392379125363
ACH-000257,-0.06903726214935225
ACH-000258,0.09012146350089807
