,NXPH3 (11248)
ACH-000004,-0.14675090513070108
ACH-000005,-0.09639413979534443
ACH-000007,0.10134655363340926
ACH-000009,-0.1127818721286291
ACH-000011,-0.034885462108787145
ACH-000012,-0.05244779154793898
ACH-000013,0.07130446993072108
ACH-000014,-0.0479869572672428
ACH-000015,-0.05158486691786946
ACH-000017,-0.10502032758297766
ACH-000018,-0.08706169355808331
ACH-000019,-0.08640732205110402
ACH-000021,-0.10781291575371492
ACH-000022,0.022439843278377454
ACH-000025,-0.031085013186790387
ACH-000028,-0.04346754012476494
ACH-000030,-0.1115889810562321
ACH-000035,-0.2912367727548206
ACH-000036,0.001868083586416772
ACH-000037,0.054973576129694855
ACH-000039,-0.0626047294803896
ACH-000040,-0.08552519984345762
ACH-000041,-0.04711118817807695
ACH-000042,-0.1713432889664447
ACH-000045,-0.08250929954199357
ACH-000047,0.04621006256267442
ACH-000052,-0.037514984312332716
ACH-000053,-0.03586668358469044
ACH-000054,-0.1181187280676453
ACH-000055,-0.24015408990471035
ACH-000060,-0.09691013089939372
ACH-000067,-0.08937975185422266
ACH-000070,-0.1857863710269375
ACH-000075,-0.16478893451939408
ACH-000078,-0.044706595933682265
ACH-000082,0.045382685216669515
ACH-000085,0.07251997305851422
ACH-000086,0.30126440878292304
ACH-000087,-0.11630673684709406
ACH-000092,-0.05382143098320398
ACH-000095,-0.2359244485260665
ACH-000097,0.05010038751783906
ACH-000098,-0.05722755758304261
ACH-000099,0.036511602273263936
ACH-000108,-0.019258325137118625
ACH-000113,-0.10516079616550687
ACH-000116,-0.05536388228265779
ACH-000118,0.03610880706460179
ACH-000120,-0.2050443154183054
ACH-000123,-0.028045342337643813
ACH-000127,-0.036774269271806034
ACH-000128,-0.07587442772191295
ACH-000132,0.034276227987720155
ACH-000133,0.07807648860561373
ACH-000137,0.04612260037678575
ACH-000138,-0.2248044401254004
ACH-000142,-0.10164850351050507
ACH-000143,-0.10322408639819074
ACH-000146,0.04229753241775685
ACH-000148,0.01972540517888693
ACH-000150,-0.022873277618209217
ACH-000152,-0.12552356330513326
ACH-000153,-0.10352075274353406
ACH-000159,-0.06397549120793505
ACH-000160,0.03699591593568402
ACH-000163,-0.14007119025948772
ACH-000167,0.09220821202368376
ACH-000168,-0.14543025342306568
ACH-000169,-0.06159929757551764
ACH-000178,0.011629874681427257
ACH-000183,-0.17673828816419798
ACH-000188,-0.2357254808990825
ACH-000189,-0.031025729245367763
ACH-000190,-0.07274792889738169
ACH-000198,-0.011046007844332855
ACH-000203,0.3802572158931963
ACH-000204,-0.14963066522147309
ACH-000206,-0.008594592062245084
ACH-000207,-0.1100048799550015
ACH-000208,0.11242425687793917
ACH-000210,-0.06464771805695545
ACH-000211,-0.058912341100039185
ACH-000215,0.030027972175694726
ACH-000221,-0.016745280411351888
ACH-000222,0.11538169181087267
ACH-000223,-0.02922625983885309
ACH-000226,-0.06457339973292407
ACH-000227,0.05078121704101786
ACH-000228,-0.07032583144514154
ACH-000231,-0.02087889421967895
ACH-000232,0.16900040164586969
ACH-000233,-0.005723977283718755
ACH-000234,-0.16395809630770666
ACH-000235,-0.11033911555270227
ACH-000237,-0.0629878904664658
ACH-000238,-0.2958104573806669
ACH-000242,-0.01018041785676995
ACH-000243,-0.15303692266165678
ACH-000244,0.020911869852251
ACH-000246,-0.002992405896946775
ACH-000248,-0.031050698431754595
ACH-000250,-0.04756363412949808
ACH-000251,-0.02417015416429899
ACH-000252,-0.11812338504669664
ACH-000253,-0.07641745860598996
ACH-000255,-0.09726433569029128
ACH-000256,-0.015930585493024115
ACH-000257,-0.05996710040575535
ACH-000258,0.056100831062299725
ACH-000259,-0.0625936951289132
ACH-000260,-0.059843849054071314
ACH-000261,0.006956691815568864
ACH-000262,-0.024343024926680987
ACH-000263,-0.4358972800075244
ACH-000264,-0.04394264521410285
ACH-000265,-0.12385239029873872
ACH-000266,0.05588633613005516
ACH-000272,-0.010545301776387005
ACH-000274,-0.17024644694551067
ACH-000277,-0.07901967956327413
ACH-000278,0.0684475173107709
ACH-000279,-0.13975639136605048
ACH-000280,-0.00204551885383517
ACH-000281,0.15461818714657238
ACH-000288,-0.04235857903811
ACH-000291,0.04727796125322057
ACH-000293,0.023563798731155255
ACH-000294,-0.08990521989131832
ACH-000295,-0.12776891814264396
ACH-000296,-0.031956793470167486
ACH-000302,-0.04716384198957887
ACH-000304,0.1100266063376705
ACH-000307,-0.09059958827729736
ACH-000308,-0.060372503204243276
ACH-000310,-0.10168100009978698
ACH-000311,-0.16493091700970486
ACH-000312,-0.14458776811391827
ACH-000315,-0.17506358987817106
ACH-000316,-0.0019263405804517454
ACH-000317,-0.062409406653850134
ACH-000318,-0.11076718071313793
ACH-000319,0.004541571072428847
ACH-000320,-0.003651306575131861
ACH-000322,-0.08251542390378631
ACH-000323,-0.04847216765283656
ACH-000324,-0.08243606609542392
ACH-000329,-0.13206576659159674
ACH-000330,-0.2184150751427121
ACH-000331,0.052343811701747685
ACH-000332,-0.013185198482608957
ACH-000334,-0.055496030041692984
ACH-000335,-0.09048122448012942
ACH-000336,-0.184479578295492
ACH-000337,-0.03605828685463035
ACH-000338,0.5316320891085117
ACH-000339,-0.009930804557593306
ACH-000341,-0.017952202229110543
ACH-000348,0.009016840442599679
ACH-000350,-0.06308073066997043
ACH-000352,0.03813782851767883
ACH-000356,-0.19637314479736576
ACH-000361,0.18694832783599202
ACH-000362,-0.0953998864425612
ACH-000363,-0.044290348571492534
ACH-000364,-0.05563365301599786
ACH-000365,-0.0708563580617716
ACH-000366,0.04252950141271226
ACH-000368,0.18556377267877308
ACH-000374,-0.03334433228343652
ACH-000375,0.06842868402864033
ACH-000376,-0.0758961227192653
ACH-000381,0.07743364159975775
ACH-000383,-0.02464690835848576
ACH-000387,0.05642798786569605
ACH-000389,-0.2137615056842123
ACH-000390,-0.07580492214343182
ACH-000393,-0.031846252389572866
ACH-000395,-0.05579958587232914
