,EFTUD1 (79631)
ACH-000203,-1.0522066275894408
ACH-000204,-0.5478168582801795
ACH-000206,-0.5952105441315779
ACH-000207,-0.7057456715807463
ACH-000208,-0.5922989789822655
ACH-000210,-0.6048097334860068
ACH-000211,-0.8032822120791512
ACH-000215,-0.6770634618872057
ACH-000221,-0.6342535514018215
ACH-000222,-0.7558827823468705
ACH-000223,-0.7732138925862986
ACH-000226,-0.4144915278753224
ACH-000227,-0.5731860523293949
ACH-000228,-0.9426384967655144
ACH-000231,-0.691632655467273
ACH-000232,-0.7032585291393371
ACH-000233,-0.5730283003110429
ACH-000234,-0.8184950298972091
ACH-000235,-0.7417200187417131
ACH-000237,-0.8452983182903518
ACH-000238,-0.8527329852479331
ACH-000242,-0.6792032310264633
ACH-000243,-0.8551407388470693
ACH-000244,-0.5438975245643786
ACH-000246,-0.8278892954223003
ACH-000248,-0.8300953875707247
ACH-000250,-0.6737576999500198
ACH-000251,-0.7983632139656973
ACH-000252,-0.8096869022636832
ACH-000253,-0.7835564712630192
ACH-000255,-0.924069454007826
ACH-000256,-0.7195404744538356
ACH-000257,-0.6209152754134699
ACH-000258,-0.663829185004958
ACH-000259,-0.6626779110802338
ACH-000260,-0.5922251555827668
ACH-000261,-0.5343502483859591
ACH-000262,-0.6988860559859588
ACH-000263,-0.6396509660661458
ACH-000264,-0.8520589636347687
ACH-000265,-0.8277603466270855
ACH-000266,-1.1029888147800229
ACH-000272,-0.8895737341933557
ACH-000274,-0.3495086738673187
ACH-000277,-0.6083934130148129
ACH-000278,-0.4197617089872109
ACH-000279,-0.5243445564274779
ACH-000280,-0.7874246255779085
ACH-000281,-0.7038579925036421
ACH-000288,-0.8315554751582891
ACH-000291,-0.8499964907895182
ACH-000293,-0.7032784233838878
ACH-000294,-0.4526683925416386
ACH-000295,-0.5700177048252476
ACH-000296,-0.7176979087137038
ACH-000302,-0.8126884038035902
ACH-000304,-0.628083839346864
ACH-000307,-0.6184998312472598
ACH-000308,-0.8645275617219901
ACH-000310,-0.6975810294100985
ACH-000311,-0.8071611659048664
ACH-000312,-0.6815513837974148
ACH-000315,-0.8684907528781272
ACH-000316,-0.8655381442123486
ACH-000317,-0.927211986036356
ACH-000318,-0.4619306767604121
ACH-000319,-0.8221866554949294
ACH-000320,-0.7664703109410073
ACH-000322,-0.7115646165537658
ACH-000323,-0.7668741710851786
ACH-000324,-0.8234105614903137
ACH-000329,-0.5586400527170171
ACH-000330,-0.6002024787393998
ACH-000331,-0.40405734822966943
ACH-000332,-0.8062734311530191
ACH-000334,-0.7194504144883036
ACH-000335,-0.6349899103704886
ACH-000336,-0.9540242490105578
ACH-000337,-0.7891767345478896
ACH-000338,-0.7004650203051134
ACH-000339,-0.7144632982159159
ACH-000341,-0.6481948142006478
ACH-000348,-0.5924490280973508
ACH-000350,-0.5163258540593579
ACH-000352,-0.7624437033108441
ACH-000356,-0.696900774373945
ACH-000361,-0.5172262035751429
ACH-000362,-0.544912734663413
ACH-000363,-0.7740063993254275
ACH-000364,-0.6379587013873618
ACH-000365,-0.5873040966368134
ACH-000366,-0.7646193427870285
ACH-000368,-0.8667074624561355
ACH-000374,-0.8812203308352409
ACH-000375,-0.8094716625919682
ACH-000376,-0.8638493606234753
ACH-000381,-0.8530638205090563
ACH-000383,-0.8230120699813679
ACH-000387,-0.3711094341554544
ACH-000389,-0.7962394744898457
ACH-000390,-0.6553434369640226
ACH-000393,-0.963931087428265
ACH-000395,-0.8238489150375715
ACH-000396,-1.0439395629992252
ACH-000397,-0.8485080458757548
ACH-000401,-0.5736900536160179
ACH-000402,-0.4667483009784258
ACH-000403,-0.9750157111974744
ACH-000404,-0.7684887546990165
ACH-000406,-0.3804355559756288
ACH-000407,-0.6088021302954475
ACH-000408,-0.8041039026004643
ACH-000410,-0.5435632115433277
ACH-000411,-0.7041382989488287
ACH-000414,-0.827113519424812
ACH-000415,-0.7206401003710118
ACH-000416,-0.7994814365903629
ACH-000420,-0.8470278609689186
ACH-000421,-0.8209172962786181
ACH-000424,-0.7024004826709825
ACH-000425,-0.9342466559932664
ACH-000426,-0.6708998125603559
ACH-000427,-0.6953616415540417
ACH-000433,-0.6359812413777005
ACH-000435,-0.9516410126339788
ACH-000436,-0.7501946111000986
ACH-000444,-0.7239207714176572
ACH-000445,-0.5995175293541078
ACH-000448,-0.7348452683110462
ACH-000450,-0.7875174927350471
ACH-000452,-0.6973591123332615
ACH-000454,-0.4471381910782068
ACH-000458,-0.9822990168525584
ACH-000459,-0.15629608339230186
ACH-000460,-0.7579759456184945
ACH-000461,-0.8416681862465495
ACH-000463,-0.5473688055996924
ACH-000464,-0.9314488372202993
ACH-000466,-0.56019748712502
ACH-000467,-0.7081417666735991
ACH-000468,-0.9726095803790138
ACH-000469,-0.5292425630601495
ACH-000470,-1.0736911929761312
ACH-000471,-0.6867249491512022
ACH-000472,-0.8516623795261746
ACH-000473,-0.7527949324380514
ACH-000475,-0.7728764503469711
ACH-000476,-0.8648473892075116
ACH-000477,-0.6014764196492438
ACH-000479,-0.5695464560573855
ACH-000480,-0.6315931384094191
ACH-000481,-1.0052965337251054
ACH-000483,-0.6356610672745481
ACH-000484,-0.8985189715548835
ACH-000485,-0.628935920523775
ACH-000486,-0.6543230086760268
ACH-000487,-0.44454968381872784
ACH-000488,-0.6548891996460003
ACH-000490,-0.6282105293243012
ACH-000491,-0.6642778611427939
ACH-000495,-1.0175972214708713
ACH-000496,-0.7820288831421643
ACH-000499,-0.5639160304391146
ACH-000500,-0.9458604016622753
ACH-000502,-0.8108270746699358
ACH-000503,-0.5922330920667975
ACH-000505,-0.6055348745195175
ACH-000507,-0.7126489948847826
ACH-000510,-0.9560754862261664
ACH-000511,-1.0604309544113335
ACH-000512,-0.5649661062297081
ACH-000516,-0.3561548418451273
ACH-000517,-0.9084862701002856
ACH-000518,-0.5326946530244064
ACH-000520,-0.5455276765804152
ACH-000521,-0.7627193751161113
ACH-000522,-0.7881146140026228
ACH-000524,-0.8373857342329685
ACH-000527,-0.901428216697308
ACH-000528,-0.7560674468087368
ACH-000537,-0.9103264263783144
ACH-000541,-0.5507830580879022
ACH-000542,-0.8428810792601963
ACH-000544,-0.8526389706515993
ACH-000545,-0.6991165938494823
ACH-000547,-0.7486836240573312
ACH-000548,-0.7271074024343941
ACH-000549,-0.7254249605890596
ACH-000550,-0.7796756829177776
ACH-000552,-0.9218429750145942
ACH-000556,-0.5613366616938931
ACH-000557,-0.7151744030968662
ACH-000569,-0.7276438652376835
ACH-000570,-0.8928219836629326
ACH-000571,-0.9246999883445368
ACH-000573,-0.6816319979543375
ACH-000576,-0.6096315673925461
ACH-000579,-0.4455656053153757
ACH-000580,-0.8511072594496529
ACH-000584,-0.4231956664356029
ACH-000585,-0.5028311662250027
ACH-000588,-0.5571320688406083
ACH-000589,-0.5780704354056604
ACH-000591,-0.7373454073995479
ACH-000593,-0.8615284628914215
ACH-000600,-1.0834733635020954
ACH-000601,-0.7928086700170573
ACH-000605,-0.5182133023808657
ACH-000606,-0.8958432363247683
ACH-000608,-0.3965189156557951
ACH-000614,-1.0286904879603596
ACH-000616,-0.7076465418724556
ACH-000618,-0.487920771028854
ACH-000619,-0.5846782971432055
ACH-000620,-0.835820478700838
ACH-000621,-0.935243170683245
ACH-000622,-0.8717098659663988
ACH-000623,-0.4932574964453874
ACH-000624,-0.7774831539488981
ACH-000627,-0.7933294716327098
ACH-000630,-0.9003861598691331
ACH-000631,-0.7095488478560322
ACH-000632,-0.6047048692602336
ACH-000633,-0.648774368170242
ACH-000637,-0.6531950007438759
ACH-000638,-0.7059821157803545
ACH-000646,-0.8140860940587417
ACH-000647,-0.6156932128265189
ACH-000648,-0.7565054886191744
ACH-000649,-0.800664809507312
ACH-000651,-0.8597703443090173
ACH-000652,-0.6700762823142711
ACH-000653,-0.8989441878588372
ACH-000657,-0.7031592635572299
ACH-000658,-0.4736712575924912
ACH-000661,-0.4906702913368294
ACH-000662,-0.7358374435219998
ACH-000663,-1.1203077334169746
ACH-000665,-0.6925431517318607
ACH-000671,-0.540715273461444
ACH-000672,-0.7497539502994498
ACH-000673,-0.4824806774872964
ACH-000676,-0.5324281733380457
ACH-000677,-0.7713294368379254
ACH-000681,-0.7417374777861421
ACH-000683,-0.4329740294243075
ACH-000684,-0.595320760448369
ACH-000688,-0.4932083729872896
ACH-000693,-0.6023617931691156
ACH-000694,-0.7612711043774139
ACH-000695,-0.3725508003071889
ACH-000696,-0.9334273616250328
ACH-000697,-0.7538600045994001
ACH-000699,-0.6096396336740463
ACH-000701,-0.5459102342493108
ACH-000706,-0.5260735056072121
ACH-000711,-0.7925492158304569
ACH-000713,-0.4928048172203442
ACH-000714,-0.7669737022558377
ACH-000718,-0.8782672153333279
ACH-000720,-0.6376213253456942
ACH-000721,-0.929342515924506
ACH-000724,-0.7849863237157586
ACH-000725,-0.3310066360009462
ACH-000732,-0.6545946236601812
ACH-000734,-0.8014500271911008
ACH-000735,-1.0034462295535969
ACH-000736,-0.8679423622348527
ACH-000738,-0.7158004997140583
ACH-000746,-0.6837960437540361
ACH-000747,-0.6600080957826827
ACH-000748,-0.9606421886397256
ACH-000753,-0.8220478042525319
ACH-000756,-0.5093704754750451
ACH-000757,-0.5674553801526986
ACH-000758,-0.4747908371358868
ACH-000760,-0.5596301727059471
ACH-000762,-1.0853675115112025
ACH-000763,-0.633038120685951
ACH-000764,-0.5158741750393947
ACH-000765,-0.6966954827067869
ACH-000766,-0.8273872731527595
ACH-000767,-0.4426632941881665
ACH-000768,-0.9369066099721052
ACH-000769,-0.6271012786129866
ACH-000770,-0.6751892032899094
ACH-000771,-0.8259090497143772
ACH-000773,-0.7756928658491323
ACH-000776,-0.7976188138829177
ACH-000777,-0.7013702996781163
ACH-000778,-0.9203933196679748
ACH-000781,-0.5900987458200938
ACH-000782,-0.6755428889807171
ACH-000783,-0.7257819809296333
ACH-000784,-0.5092638884368869
ACH-000785,-0.466571457480487
ACH-000787,-0.6510119464907298
ACH-000788,-0.4036992017211432
ACH-000791,-0.6766281705378088
ACH-000792,-0.6018170202055579
ACH-000794,-0.7467395285737866
ACH-000796,-0.7574967922184985
ACH-000798,-0.7376275983998802
ACH-000799,-0.6484490296314768
ACH-000800,-0.7702647829021919
ACH-000802,-0.6650164493993286
ACH-000804,-0.6131309247679829
ACH-000805,-0.7301214733125869
ACH-000809,-0.8240195120028363
ACH-000810,-0.5227962750275332
ACH-000811,-0.7844403941464185
ACH-000817,-0.6877159292977889
ACH-000819,-0.6306522278657334
ACH-000820,-1.028361983992262
ACH-000821,-0.6145728575182836
ACH-000822,-0.9897871767881672
ACH-000823,-0.5318215375918338
ACH-000824,-0.6816635588693699
ACH-000827,-0.9301434179587136
ACH-000829,-0.8029042186999803
ACH-000831,-0.7040767720987439
ACH-000832,-0.7564441549652816
ACH-000833,-0.40505467483418617
ACH-000834,-0.6498724745417173
ACH-000835,-0.8276560644615908
ACH-000836,-0.8656566487730697
ACH-000837,-0.736874938837855
ACH-000838,-0.2763526142575422
ACH-000839,-0.9233295534195824
ACH-000840,-0.993007865786087
ACH-000841,-0.9793716162070392
ACH-000843,-0.43723155684356535
ACH-000846,-0.4439274622199303
ACH-000847,-0.6090540513769902
ACH-000848,-0.8891279070558467
ACH-000849,-0.5619103396345014
ACH-000851,-0.5482861638281531
ACH-000855,-0.7400772037527283
ACH-000856,-0.5427548802127091
ACH-000858,-0.6756419029093914
ACH-000859,-0.6474798519317176
ACH-000861,-0.9277084348988158
ACH-000862,-0.6473872843306344
ACH-000865,-0.8309339892603429
ACH-000866,-0.7690985181787419
ACH-000867,-0.38522665221348695
ACH-000869,-0.4090328500816314
ACH-000872,-0.5643635083657871
ACH-000873,-0.8321450745512
ACH-000876,-0.4463662024649643
ACH-000878,-0.7439787699368527
ACH-000880,-0.6715378412525492
ACH-000881,-0.6706913322874495
ACH-000882,-0.6587382208896934
ACH-000884,-0.9037364191741892
ACH-000885,-0.6289394300805129
ACH-000887,-0.800172299441426
ACH-000889,-0.36042864847380746
ACH-000896,-0.8237448290178628
ACH-000898,-0.7292997704191401
ACH-000900,-0.8701324874854259
ACH-000901,-0.6123695690101362
ACH-000905,-0.7611123256215249
ACH-000906,-0.7846972284507633
ACH-000907,-1.042323975903957
ACH-000910,-0.990483563894774
ACH-000911,-0.9634325166170856
ACH-000912,-0.6485775955767279
ACH-000913,-0.7257068265267343
ACH-000915,-0.3694495531209147
ACH-000916,-0.32092181644191137
ACH-000917,-0.5558829018401269
ACH-000920,-0.6801457055844357
ACH-000921,-1.001044982117976
ACH-000924,-0.6460989418426928
ACH-000926,-0.8015564784265748
ACH-000928,-0.8700972139200966
ACH-000929,-0.9422902406633191
ACH-000932,-0.5351751750717237
ACH-000935,-0.5601856937378406
ACH-000936,-1.0788055241407093
ACH-000937,-0.6284037456982565
ACH-000938,-0.7093826013481143
ACH-000939,-0.6206541130038867
ACH-000941,-0.454751810793455
ACH-000943,-0.7330520223383493
ACH-000946,-0.4623965183350744
ACH-000947,-0.3781846010251261
ACH-000948,-0.7648112482350093
ACH-000950,-0.7277464820993179
ACH-000953,-0.5369814987315547
ACH-000954,-0.7042781032304611
ACH-000957,-0.6086227517855307
ACH-000958,-0.8536507519782316
ACH-000960,-0.4058477682178478
ACH-000963,-0.7055073948833993
ACH-000968,-0.3446880933173255
ACH-000969,-0.6744147435219475
ACH-000972,-0.6461527628241378
ACH-000973,-0.7074489205979532
ACH-000974,-0.7951969499517162
ACH-000978,-0.6555800172948982
ACH-000984,-0.5396796441116893
ACH-000986,-0.6770789812754681
ACH-000988,-0.6146422426344941
ACH-000993,-0.8599865787677944
ACH-000994,-0.6695478514040508
ACH-000996,-0.6668675353080501
ACH-001001,-0.9107589860841314
ACH-001020,-0.7716729586216658
ACH-001028,-0.4697919532112991
ACH-001031,-0.7662329001583028
ACH-001038,-0.3462504324995207
ACH-001048,-0.6926251355066385
ACH-001050,-0.7707928014490049
ACH-001053,-0.9866771900009204
ACH-001054,-0.7048201375279642
ACH-001061,-0.7041495112721078
ACH-001067,-0.8126348694945195
ACH-001075,-0.7465127733023479
ACH-001096,-0.7050277388347259
ACH-001111,-0.4494642499692951
ACH-001119,-0.50256033323269
ACH-001128,-0.6633486599406023
ACH-001134,-0.5293325553131564
ACH-001151,-0.7179807926362614
ACH-001163,-1.1174128544287367
ACH-001164,-0.5023507644645584
ACH-001183,-0.7882609968474504
ACH-001192,-0.5140057689437684
ACH-001193,-0.5037716299939607
ACH-001196,-0.5689275345885619
ACH-001197,-0.556472429195087
ACH-001205,-0.8743525313594297
ACH-001211,-0.717538926987948
ACH-001212,-0.8006052599908028
ACH-001228,-0.6537209525683864
ACH-001232,-0.9389722161836944
ACH-001239,-0.2701953411731692
ACH-001270,-0.6109316029808189
ACH-001274,-0.6723076805865503
ACH-001275,-0.5711468998275651
ACH-001277,-1.1093035123182864
ACH-001278,-0.7603360881663296
ACH-001280,-1.048698597445771
ACH-001283,-0.4401934424815605
ACH-001289,-0.5303334145826865
ACH-001300,-0.7509372293097595
ACH-001301,-0.6754039830999989
ACH-001302,-0.5863047792426513
ACH-001306,-0.6092034778936719
ACH-001318,-0.4359082613031422
ACH-001322,-0.6640584456793771
ACH-001328,-0.7171007909253472
ACH-001332,-1.0400869007934967
ACH-001336,-0.8369252805667442
ACH-001346,-0.7123266978376153
ACH-001353,-0.5940758851617957
ACH-001354,-0.5324417125220514
ACH-001367,-0.7757818778595129
ACH-001368,-0.3852250300997639
ACH-001374,-0.8300476654406921
ACH-001377,-0.8584715231995416
ACH-001380,-0.7232440288190402
ACH-001391,-0.8089192606423403
ACH-001408,-0.6484209077641272
ACH-001430,-0.7162499721463549
ACH-001431,-0.437170048057633
ACH-001450,-0.6883825876770496
ACH-001496,-0.7165163295420437
ACH-001500,-0.5436153590077151
ACH-001523,-0.5395954718874549
ACH-001532,-0.7292036438578556
ACH-001550,-0.7798305165635254
ACH-001552,-0.6439655857675475
ACH-001554,-0.8177142116499496
ACH-001654,-0.8222005064727592
ACH-001735,-0.42808060614965937
ACH-001736,-0.6973774865682479
ACH-001737,-0.8622102007812532
ACH-001740,-0.6599969724476452
ACH-001745,-0.5715716593882209
ACH-001765,-0.5255645226817353
