,JAM2 (58494)
ACH-000004,-0.00548734738065341
ACH-000005,0.12235155698286965
ACH-000007,0.2395002212214121
ACH-000009,0.11307988421211344
ACH-000011,0.15659686121186125
ACH-000012,0.07565985068811926
ACH-000013,0.140222901155391
ACH-000014,0.18378904592933454
ACH-000015,0.10715267522075747
ACH-000017,0.639648306150283
ACH-000018,0.08526850789360628
ACH-000019,0.09480224404462853
ACH-000021,0.17360063701245312
ACH-000022,0.13560015106985185
ACH-000025,0.13866315207225471
ACH-000028,0.16007547877234804
ACH-000030,0.08183526454316152
ACH-000035,0.07266180370474412
ACH-000036,0.0321703427598682
ACH-000037,0.1673880551570392
ACH-000039,-0.012680989628571044
ACH-000040,0.11124036965586166
ACH-000041,0.26166730567796265
ACH-000042,0.15264163158783092
ACH-000045,0.06065741114056064
ACH-000047,0.2534216006307715
ACH-000052,0.11248032253847523
ACH-000053,0.12222265512080008
ACH-000054,0.2399067538248245
ACH-000055,0.2893649845885737
ACH-000060,0.04612935904860227
ACH-000067,0.2101584714998024
ACH-000070,0.1530981363826965
ACH-000075,0.29455954094971043
ACH-000078,0.16248390494034665
ACH-000082,0.15433180605114258
ACH-000085,0.0937343746950101
ACH-000086,0.2950614865895085
ACH-000087,0.20395442221663296
ACH-000092,0.13258929166250266
ACH-000095,0.1135678184963696
ACH-000097,0.13162617875191066
ACH-000098,0.16327448799110222
ACH-000099,0.19308130693387826
ACH-000108,0.2158521024083135
ACH-000113,0.17749303026820235
ACH-000116,0.12155851195416162
ACH-000118,0.204177426080853
ACH-000120,0.11076993446221216
ACH-000123,0.03889120673257196
ACH-000127,0.12543469685270406
ACH-000128,0.2366224753998791
ACH-000132,0.17198635578476715
ACH-000133,0.19794994632575186
ACH-000137,0.09638959100904207
ACH-000138,0.173784077155499
ACH-000142,0.16885420839433984
ACH-000143,-0.024461210024696103
ACH-000146,0.1079956628196006
ACH-000148,0.1490347644968256
ACH-000150,0.10855133626481757
ACH-000152,0.2601558266300416
ACH-000153,0.1732668946686645
ACH-000159,0.12412936310061945
ACH-000160,0.03562352547014247
ACH-000163,0.2281240605645773
ACH-000167,0.29461210928927833
ACH-000168,0.18632138311024005
ACH-000169,0.15117537263813033
ACH-000178,0.01956271341002911
ACH-000183,0.08579192347659115
ACH-000188,-0.07203452097586238
ACH-000189,0.06425021550109851
ACH-000190,0.15459701944004306
ACH-000198,0.2156866457389225
ACH-000203,-0.019008779022545736
ACH-000204,0.44068449262507103
ACH-000206,0.2291425347259871
ACH-000207,0.21541716783957876
ACH-000208,0.4910049497681517
ACH-000210,-0.3473607873404476
ACH-000211,0.2255518228469357
ACH-000215,0.11298354415208872
ACH-000221,0.24189866318540534
ACH-000222,0.2990567969827202
ACH-000223,0.20687231557714386
ACH-000226,0.0783906017135325
ACH-000227,0.1703731444171916
ACH-000228,0.1732047617570194
ACH-000231,0.10266413646580913
ACH-000232,0.1504862031015565
ACH-000233,0.1424416678645933
ACH-000234,0.1789630158005406
ACH-000235,0.15232620883274148
ACH-000237,0.17568072335408422
ACH-000238,0.18951436929952964
ACH-000242,-0.15418928284862018
ACH-000243,0.18817299908050011
ACH-000244,0.2173209300706339
ACH-000246,0.1488759966611401
ACH-000248,0.05929737229722574
ACH-000250,0.07537716924115774
ACH-000251,0.08886691423244833
ACH-000252,0.044974141417411836
ACH-000253,0.15607886284365866
ACH-000255,0.0444422598408741
ACH-000256,0.3086463867426744
ACH-000257,-0.021566789468341282
ACH-000258,0.00927347929549098
ACH-000259,0.19865489592296445
ACH-000260,0.1595175755885151
ACH-000261,0.15828580199041092
ACH-000262,0.0964743064538552
ACH-000263,0.10851191026335437
ACH-000264,0.08959620273466873
ACH-000265,0.16706794949203274
ACH-000266,0.10412014360417812
ACH-000272,0.09664297081033707
ACH-000274,0.08051565271304811
ACH-000277,0.11603602925499265
ACH-000278,0.16375423235011782
ACH-000279,0.10212780185279
ACH-000280,0.21659230299662935
ACH-000281,0.31515029793346266
ACH-000288,0.09219197092622892
ACH-000291,0.1304053994810437
ACH-000293,0.2934301814087605
ACH-000294,0.14916578052999974
ACH-000295,-0.07918052797248863
ACH-000296,-0.0250339564082186
ACH-000302,0.16994396411003593
ACH-000304,0.377594262241192
ACH-000307,0.1084187749084798
ACH-000308,0.1083219684319051
ACH-000310,0.07546627771155709
ACH-000311,0.13942698658117994
ACH-000312,0.2510291897559495
ACH-000315,0.2501738291112577
ACH-000316,0.20744717719571112
ACH-000317,0.17816050884018314
ACH-000318,0.1121344416773363
ACH-000319,0.07969987308251303
ACH-000320,0.15180225304946476
ACH-000322,0.2281609412287317
ACH-000323,0.2390126628800655
ACH-000324,0.14905108748755547
ACH-000329,0.1901588244386309
ACH-000330,0.11107940595566612
ACH-000331,0.2896433984078676
ACH-000332,0.1081357460490344
ACH-000334,0.15632492822119146
ACH-000335,-0.05005513378861237
ACH-000336,0.3344454628622574
ACH-000337,0.4202585857595253
ACH-000338,0.2298755180272149
ACH-000339,0.14418356949350444
ACH-000341,0.28245582582553785
ACH-000348,0.08958578647926281
ACH-000350,0.03580888915264111
ACH-000352,0.15234498620252154
ACH-000356,0.14408338617970645
ACH-000361,0.2221442768780972
ACH-000362,0.09921591417387338
ACH-000363,0.13517097237428666
ACH-000364,0.31669330604983154
ACH-000365,0.12157313064876366
ACH-000366,0.11963183897107507
ACH-000368,0.08061918581568349
ACH-000374,0.08290965423064735
ACH-000375,0.1733221842133924
ACH-000376,0.11043150719309086
ACH-000381,0.046422451071108574
ACH-000383,0.04845994701476495
ACH-000387,0.15904615184585366
ACH-000389,0.10602552724915396
ACH-000390,0.1087137596864663
ACH-000393,0.1553546628141054
ACH-000395,0.15781283546430086
ACH-000396,-0.07840518182176467
ACH-000397,0.13439110295865278
ACH-000401,0.08167784212315188
ACH-000402,0.16030731980024754
ACH-000403,0.10062649113530377
ACH-000404,0.20635154017788399
ACH-000406,0.09402068980975048
ACH-000407,0.16172915741537308
ACH-000408,0.34154202977030823
ACH-000410,0.2290977344388708
ACH-000411,0.20020125265111574
ACH-000414,0.17609557659446612
ACH-000415,0.02202504614049899
ACH-000416,0.13190506669025653
ACH-000420,0.10643756199905484
ACH-000421,0.11393316921714515
ACH-000424,0.2776706637116612
ACH-000425,0.2006567004841425
ACH-000426,0.10907862756980367
ACH-000427,0.043484401695819984
ACH-000433,0.09958842727717956
ACH-000435,-0.0924789601245416
ACH-000436,0.16752254328866664
ACH-000444,0.061967425529660815
ACH-000445,0.3717047094655102
ACH-000448,0.10898749173397762
ACH-000450,0.3837318567400251
ACH-000452,0.044682250862391054
ACH-000454,0.1746830508944928
ACH-000458,0.039143781437201784
ACH-000459,0.18193215140115485
ACH-000460,0.06351163157541037
ACH-000461,0.23655768229598856
ACH-000463,0.058761352700469664
ACH-000464,0.12847742144651247
ACH-000466,0.16832567888882952
ACH-000467,0.12498517932857905
ACH-000468,0.0838223278629435
ACH-000469,0.2630091492040293
ACH-000470,0.18554831561381827
ACH-000471,0.14802046381200798
ACH-000472,0.15815013058491145
ACH-000473,0.2171370591339728
ACH-000475,0.1276874313321502
ACH-000476,0.19136512267821215
ACH-000477,0.2544467846917161
ACH-000479,0.2059263075603205
ACH-000480,0.16789323283777086
ACH-000481,0.15400377142329988
ACH-000483,0.10780382974478572
ACH-000484,0.08194699818330971
ACH-000485,0.12163987885281755
ACH-000486,0.07689631085325478
ACH-000487,0.16181406148326194
ACH-000488,0.20459060313562227
ACH-000490,-0.007352137295313555
ACH-000491,0.10128208519016564
ACH-000495,0.2603378917156065
ACH-000496,0.12465779162107557
ACH-000499,0.2142465972331208
ACH-000500,-0.08124859500338616
ACH-000502,0.0889587047432084
ACH-000503,-0.0355398527156032
ACH-000505,0.1242451002962233
ACH-000507,0.0677096208589448
ACH-000510,0.15415132837867412
ACH-000511,0.1391991120602441
ACH-000512,0.2786010859283441
ACH-000516,0.2166283569847481
ACH-000517,0.1862553281186612
ACH-000518,0.1565713331597868
ACH-000520,0.16574412461024962
ACH-000521,0.12597097503684085
ACH-000522,0.12487335046485848
ACH-000524,0.16110094302891925
ACH-000527,0.16870596085984838
ACH-000528,0.1377996944528554
ACH-000537,0.04724842603431205
ACH-000541,0.3589388594178222
ACH-000542,0.09312881471547214
ACH-000544,0.13413106422077753
ACH-000545,0.06355166699644735
ACH-000547,0.22258243989776524
ACH-000548,0.2619575825169132
ACH-000549,0.08492091618805342
ACH-000550,0.09400610608116758
ACH-000552,0.238637354873716
ACH-000556,0.15259896558351488
ACH-000557,0.12068321683972967
ACH-000569,0.25059045539343044
ACH-000570,0.22471842142779605
ACH-000571,0.1664331474111191
ACH-000573,0.0604556766519652
ACH-000576,0.190609524722691
ACH-000579,0.18544641891833505
ACH-000580,-0.05070986457167585
ACH-000584,0.1143043603800228
ACH-000585,0.18029591882111126
ACH-000588,0.13701855465621746
ACH-000589,0.095412775777376
ACH-000591,-0.06391952124516652
ACH-000593,0.16663705026764952
ACH-000600,0.07594495382630607
ACH-000601,0.18768835145093568
ACH-000605,0.09849670982500723
ACH-000606,0.01783550027023706
ACH-000608,0.17013685730834496
ACH-000614,0.26513897631117145
ACH-000616,0.11754622743108807
ACH-000618,0.12185403573854214
ACH-000619,0.12548009693965714
ACH-000620,0.10794636671923644
ACH-000621,0.15999693702919254
ACH-000622,0.20254457804996265
ACH-000623,0.1402129154484257
ACH-000624,0.13719803125962374
ACH-000627,0.2574322743948677
ACH-000630,0.1835501328329596
ACH-000631,0.09978594931106692
ACH-000632,0.12816432209716327
ACH-000633,0.08711169535898235
ACH-000637,0.10853803504122184
ACH-000638,0.10621433061132568
ACH-000646,0.25465904546620344
ACH-000647,0.0923673158694446
ACH-000648,0.21959064742687187
ACH-000649,0.12470685654485456
ACH-000651,0.1246467151257644
ACH-000652,0.19911847923488968
ACH-000653,0.231016943587719
ACH-000657,0.15952017811777294
ACH-000658,0.15338155507894613
ACH-000661,0.1867565504965344
ACH-000662,0.1629430855011722
ACH-000663,0.12835956693333944
ACH-000665,0.09900632883436496
ACH-000671,0.2652884833209772
ACH-000672,0.3896964513508482
ACH-000673,0.15806903932636762
ACH-000676,0.15247752944144172
ACH-000677,0.06576771580084281
ACH-000681,0.20875670595508772
ACH-000683,0.2268703963454948
ACH-000684,0.2112456225180195
ACH-000688,0.2067324671894055
ACH-000693,0.13742166474402265
ACH-000694,0.1088746209934961
ACH-000695,0.21786739773314354
ACH-000696,0.16326095743060998
ACH-000697,0.037081101669791394
ACH-000699,0.152413518219171
ACH-000701,0.0799861046338463
ACH-000706,0.15171000574727955
ACH-000711,0.1384551050180009
ACH-000713,-0.027879220879193627
ACH-000714,0.15753098571760327
ACH-000718,0.05691532697325551
ACH-000720,0.10776392972420268
ACH-000721,0.10001272675033994
ACH-000724,0.1185907377899432
