,MACROD1 (28992)
ACH-000263,-0.18563543487038625
ACH-000264,-0.20604538237239287
ACH-000265,-0.047373750119204125
ACH-000266,-0.2162225755054817
ACH-000272,-0.010426938926661808
ACH-000274,-0.07674996599567079
ACH-000277,-0.0652271306069357
ACH-000278,-0.2910031853642468
ACH-000279,-0.04624935606153678
ACH-000280,-0.019781864924937338
ACH-000281,-0.021195757901753515
ACH-000288,-0.11134155458101706
ACH-000291,-0.13063202121750805
ACH-000293,-0.04416788688811827
ACH-000294,-0.18473737634751972
ACH-000295,-0.14310815052480874
ACH-000296,-0.24956248925582744
ACH-000302,-0.0015116698710205727
ACH-000304,-0.05874763071945285
ACH-000307,-0.19374425695087524
ACH-000308,-0.3162582478722625
ACH-000310,-0.17556683812780285
ACH-000311,0.07219803394126137
ACH-000312,-0.02713016754682824
ACH-000315,-0.08271733129831564
ACH-000316,-0.4067040626698638
ACH-000317,-0.2923774862717744
ACH-000318,-0.38689708727000455
ACH-000319,-0.2505567325885327
ACH-000320,0.06928353868771657
ACH-000322,-0.387765941887248
ACH-000323,-0.09488720985050476
ACH-000324,-0.18490600315548028
ACH-000329,-0.08682914696853851
ACH-000330,-0.11634561112399225
ACH-000331,-0.1379764302007233
ACH-000332,-0.22240315539925384
ACH-000334,-0.18969698531128246
ACH-000335,-0.21901333101485415
ACH-000336,-0.18906024698000395
ACH-000337,-0.3021806773358552
ACH-000338,-0.4744484843715004
ACH-000339,-0.18366345977947054
ACH-000341,-0.15791558930045094
ACH-000348,0.027878012087395244
ACH-000350,-0.08766997554945724
ACH-000352,-0.11021537107367284
ACH-000356,-0.3385671442816634
ACH-000361,-0.04676340260400822
ACH-000362,-0.04335599681725505
ACH-000363,-0.12873028385539226
ACH-000364,-0.2294026030791317
ACH-000365,-0.18586511326353572
ACH-000366,-0.35349681522671594
ACH-000368,-0.16553392448150872
ACH-000374,-0.3935787687581337
ACH-000375,-0.2495862023160903
ACH-000376,-0.14826606045938642
ACH-000381,-0.10548005892133798
ACH-000383,-0.15119590467043853
ACH-000387,-0.03120267028033733
ACH-000389,-0.164559495555422
ACH-000390,-0.10775818406964197
ACH-000393,-0.09820962440992367
ACH-000395,-0.00042325323992941564
ACH-000396,-0.07189842288604709
ACH-000397,-0.20189241856566276
ACH-000401,-0.016191531208688152
ACH-000402,-0.09769688086826103
ACH-000403,-0.0639024472330347
ACH-000404,-0.06870955150072769
ACH-000406,-0.14556243564824806
ACH-000407,-0.20665818806428296
ACH-000408,-0.301482136093886
ACH-000410,-0.059401123045605686
ACH-000411,-0.1133348993413572
ACH-000414,-0.06438470702674963
ACH-000415,-0.2602054769547553
ACH-000416,-0.16928925509122106
ACH-000420,-0.07756412758498979
ACH-000421,-0.13848972386464287
ACH-000424,-0.3810832988093072
ACH-000425,-0.0103105235187319
ACH-000426,0.06850944568042472
ACH-000427,-0.0949791596468228
ACH-000433,-0.4250611239352609
ACH-000435,0.21067435713176386
ACH-000436,-0.05215634403958869
ACH-000444,-0.14179119673313498
ACH-000445,-0.1476937642145363
ACH-000448,0.023071134220722312
ACH-000450,-0.2410792393458062
ACH-000452,-0.12360531380970195
ACH-000454,-0.05405636913954295
ACH-000458,-0.1761280253631512
ACH-000459,-0.17331984199283373
ACH-000460,-0.17281595606214786
ACH-000461,-0.31804398847404125
ACH-000463,-0.0663764908498442
ACH-000464,-0.18088835564480168
ACH-000466,-0.2804910319499777
ACH-000467,-0.09904354049787413
ACH-000468,-0.0885619701474749
ACH-000469,-0.21349862741089348
ACH-000470,-0.10929434916781226
ACH-000471,-0.1212506181081438
ACH-000472,-0.04382912313618794
ACH-000473,-0.008383990118725159
ACH-000475,-0.12281048461454093
ACH-000476,-0.08732080842444143
ACH-000477,0.006205382192313961
ACH-000479,-0.012174818066394621
ACH-000480,0.002576503410584184
ACH-000481,-0.2373163744219477
ACH-000483,-0.009716107802528991
ACH-000484,-0.15211664831649135
ACH-000485,-0.15347188491283753
ACH-000486,-0.20958863986931026
ACH-000487,-0.26901517795785185
ACH-000488,-0.006370206971774354
ACH-000490,-0.1129440467747819
ACH-000491,-0.08407634073881183
ACH-000495,-0.10158527941094564
ACH-000496,-0.2357747497326108
ACH-000499,-0.18262673462748974
ACH-000500,0.04950860258411375
ACH-000502,-0.12448018288703586
ACH-000503,-0.03850043277405008
ACH-000505,-0.2153735669450824
ACH-000507,-0.15192421369305056
ACH-000510,-0.025494134437330188
ACH-000511,-0.1816309203869184
ACH-000512,-0.1547559062749453
ACH-000516,-0.03762615522440288
ACH-000517,-0.10214277677185066
ACH-000518,-0.05470727556512407
ACH-000520,-0.15229941067967054
ACH-000521,0.025982127944511983
ACH-000522,-0.14070773331584072
ACH-000524,-0.1378415739727369
ACH-000527,-0.046875086398276034
ACH-000528,-0.12873199155069107
ACH-000537,-0.09327979458913248
ACH-000541,-0.13236858055110431
ACH-000542,-0.15927064611834954
ACH-000544,-0.042088047121621015
ACH-000545,-0.2191279650308509
ACH-000547,-0.006039801852514779
ACH-000548,-0.3414302144762789
ACH-000549,-0.1010377185500428
ACH-000550,-0.026076421019435917
ACH-000552,-0.3006714045655789
ACH-000556,-0.09882619362136166
ACH-000557,0.010300920537098598
ACH-000569,0.003904051285583765
ACH-000570,-0.12500700349888202
ACH-000571,-0.13614707704196746
ACH-000573,-0.056428261203400124
ACH-000576,-0.07459567644995503
ACH-000579,0.01107131608570565
ACH-000580,-0.2806436278841897
ACH-000584,-0.08360685091484962
ACH-000585,-0.3759352120973724
ACH-000588,0.02571635182997379
ACH-000589,-0.03944697037315648
ACH-000591,-0.09567018767064446
ACH-000593,-0.03117230067949097
ACH-000600,-0.29749429070019434
ACH-000601,-0.1412658875884381
ACH-000605,0.03566801430981727
ACH-000606,-0.2404122540759941
ACH-000608,-0.07732380868636804
ACH-000614,-0.2569151880242741
ACH-000616,-0.008713822896287995
ACH-000618,-0.2499781381353377
ACH-000619,-0.1878650329963052
ACH-000620,-0.03922263930473669
ACH-000621,-0.1251922626993564
ACH-000622,-0.12455616970194985
ACH-000623,-0.16746144057040402
ACH-000624,-0.1606595854426752
ACH-000627,0.03254426411762405
ACH-000630,-0.13810175952563725
ACH-000631,-0.2995443194762564
ACH-000632,-0.07980303422814762
ACH-000633,-0.14578277226315184
ACH-000637,-0.34964777341316805
ACH-000638,-0.05922132807699164
ACH-000646,0.1801688028508319
ACH-000647,-0.09676043066507893
ACH-000648,-0.09155399572593824
ACH-000649,-0.10295017106550854
ACH-000651,-0.11354765966092795
ACH-000652,0.1654367315703929
ACH-000653,-0.07925542460038712
ACH-000657,-0.11899975684889065
ACH-000658,-0.09734512424948168
ACH-000661,-0.3674832740241601
ACH-000662,0.0011054143465446626
ACH-000663,-0.04448418516377238
ACH-000665,-0.29710776522659005
ACH-000671,-0.1807829897140888
ACH-000672,-0.21615242457446845
ACH-000673,-0.1043774863332292
ACH-000676,-0.11283207230479855
ACH-000677,-0.15384182251359846
ACH-000681,0.02470992261043529
ACH-000683,-0.1553871498568624
ACH-000684,0.006102359277095579
ACH-000688,-0.2048332095998411
ACH-000693,-0.2800244031660521
ACH-000694,-0.22342897530111008
ACH-000695,-0.196363921102722
ACH-000696,-0.2748703211828539
ACH-000697,0.013230770468666558
ACH-000699,-0.3183009150563075
ACH-000701,-0.11542028214888048
ACH-000706,-0.12590461774676728
ACH-000711,-0.09502431131072317
ACH-000713,0.04433328068901987
ACH-000714,-0.2595596158619845
ACH-000718,-0.12678977494885293
ACH-000720,-0.2652123410134599
ACH-000721,0.03277062292796594
ACH-000724,0.10413700688470696
ACH-000725,-0.10288175176160473
ACH-000732,0.1236738181055324
ACH-000734,-0.31323907600219913
ACH-000735,-0.2786373403741063
ACH-000736,-0.18191707223582287
ACH-000738,-0.16039670433143358
ACH-000746,-0.17644136704687333
ACH-000747,-0.11868518354154857
ACH-000748,-0.25069963051379274
ACH-000753,-0.10872443702221607
ACH-000756,-0.2695866578975046
ACH-000757,-0.07797282274076006
ACH-000758,-0.14605949857059067
ACH-000760,-0.10526277533187199
ACH-000762,-0.4446053706716817
ACH-000763,-0.0004265407528269223
ACH-000764,-0.3114223915142709
ACH-000765,-0.19638325866358156
ACH-000766,-0.2312023381059553
ACH-000767,-0.07636832274702803
ACH-000768,-0.14271018542496886
ACH-000769,-0.27497985226493576
ACH-000770,-0.16335472103254586
ACH-000771,-0.175014943864314
ACH-000773,-0.029165548919941463
ACH-000776,-0.2812391645397631
ACH-000777,-0.22431556698603528
ACH-000778,-0.17211906113510905
ACH-000781,-0.08326356375674558
ACH-000782,-0.197466016679598
ACH-000783,-0.06952136353605949
ACH-000784,-0.04716013213924192
ACH-000785,0.11032182544113796
ACH-000787,-0.10699578183316086
ACH-000788,-0.11218780160554108
ACH-000791,-0.1269853338314208
ACH-000792,-0.0734807588227514
ACH-000794,-0.32488083553639596
ACH-000796,-0.16463959934790195
ACH-000798,0.05541369865938963
ACH-000799,-0.4394338540937735
ACH-000800,0.0454065817726132
ACH-000802,-0.2250668417643176
ACH-000804,-0.2668487413287557
ACH-000805,-0.05908229468434203
ACH-000809,0.018098670335029685
ACH-000810,-0.14481806019620594
ACH-000811,-0.11622404348254335
ACH-000817,-0.2910175700906124
ACH-000819,-0.13868314424076128
ACH-000820,-0.07259811945289885
ACH-000821,-0.19079176088767805
ACH-000822,-0.18356598376384692
ACH-000823,-0.2464134205489388
ACH-000824,-0.12259119610910263
ACH-000827,-0.15279498320426585
ACH-000829,0.05176500025872818
ACH-000831,-0.11990331113487768
ACH-000832,-0.23383997385234506
ACH-000833,-0.03239200034432305
ACH-000834,-0.14837164895284252
ACH-000835,-0.006750462601631393
ACH-000836,-0.1899082607383281
ACH-000837,-0.04521786867376765
ACH-000838,-0.15211070575988406
ACH-000839,-0.2976859196905705
ACH-000840,-0.1916043974619948
ACH-000841,0.016438449341744616
ACH-000843,-0.2627972220429965
ACH-000846,-0.12692812120736274
ACH-000847,0.16713746908439073
ACH-000848,-0.17778458280812498
ACH-000849,-0.03806561837816756
ACH-000851,0.11006567108088654
ACH-000855,0.024149497985880824
ACH-000856,-0.15265418858773094
ACH-000858,-0.07904166095985679
ACH-000859,-0.09689535865164102
ACH-000861,-0.27071691772584405
ACH-000862,0.04720368948229692
ACH-000865,-0.11385730600381813
ACH-000866,-0.14596541121473885
ACH-000867,-0.0956085730043814
ACH-000869,-0.15252757531176386
ACH-000872,-0.2398768937283861
ACH-000873,-0.14267937432385902
ACH-000876,-0.1724846951085154
ACH-000878,-0.14439632150942114
ACH-000880,-0.045451954079910165
ACH-000881,-0.1399582031816186
ACH-000882,-0.10147393996042144
ACH-000884,-0.13694721454269407
ACH-000885,-0.10912929639883473
ACH-000887,-0.2319880739568932
ACH-000889,-0.11984579136211633
ACH-000896,-0.06973957300765535
ACH-000898,-0.13969900691750245
ACH-000900,-0.2311797263064096
ACH-000901,-0.3627004329460257
ACH-000905,-0.2151520548952469
ACH-000906,-0.2416784110122309
ACH-000907,-0.0016499784391311785
ACH-000910,-0.04007358159857535
ACH-000911,-0.11467622251947494
ACH-000912,-0.18536654016321835
ACH-000913,-0.12226469056141083
ACH-000915,-0.14084782407785146
ACH-000916,-0.4477221280281895
ACH-000917,-0.2542564030853187
ACH-000920,-0.10592304656613476
ACH-000921,-0.23163233558622146
ACH-000924,0.008084069010188941
ACH-000926,0.05543030695393507
ACH-000928,-0.15258626909975972
ACH-000929,-0.1983756734516001
ACH-000932,-0.1622574758564196
ACH-000935,-0.2875531036625414
ACH-000936,-0.2839093861168358
ACH-000937,-0.057057044221369875
ACH-000938,-0.1517967206906388
ACH-000939,-0.13059564294496046
ACH-000941,-0.21996243280770605
ACH-000943,-0.1005297655089131
ACH-000946,-0.17281258439844807
ACH-000947,-0.11060475189962944
ACH-000948,-0.24894688378830596
ACH-000950,-0.0654734013132594
ACH-000953,-0.04226604008240888
ACH-000954,-0.28304571428787306
ACH-000957,-0.3396675010118989
ACH-000958,-0.07428318837363614
ACH-000960,-0.10162906741427154
ACH-000963,-0.4140703509469772
ACH-000968,0.04249452967968848
ACH-000969,-0.2545155921232953
ACH-000972,-0.0835105703767114
ACH-000973,-0.18183628228106136
ACH-000974,-0.04576639102437066
ACH-000978,-0.048049607419535324
ACH-000984,-0.30724531722819176
ACH-000986,-0.21441588429414046
ACH-000988,-0.04407987163011688
ACH-000993,-0.10493581475467564
ACH-000994,-0.1099896467587584
ACH-000996,-0.25807604537014234
ACH-001001,-0.020311076583854292
ACH-001020,-0.2864724463261399
ACH-001028,0.09261897639363853
ACH-001031,-0.011979452173986122
ACH-001038,-0.16549867876856847
ACH-001048,-0.17651400612083226
ACH-001050,-0.2503366802483514
ACH-001053,-0.13151547382588075
ACH-001054,-0.11144766925478716
ACH-001061,-0.19078457222471334
ACH-001067,-0.1371948902247088
ACH-001075,-0.06648478861304168
ACH-001096,-0.04180786948054304
ACH-001111,-0.2280338017669345
ACH-001119,-0.16827959296334605
ACH-001128,0.051475597931113705
ACH-001134,-0.2733199476676449
ACH-001151,-0.11320016896098962
ACH-001163,-0.15678614227487156
ACH-001164,-0.13819590982794447
ACH-001183,-0.1387137310138045
ACH-001192,0.015221703109485769
ACH-001193,0.13482459555845627
ACH-001196,-0.1244217894887062
ACH-001197,-0.21958916051770505
ACH-001205,-0.014470812953837722
ACH-001211,-0.26936612234176704
ACH-001212,-0.08740180764374751
ACH-001228,-0.0737413826870411
ACH-001232,-0.06259894353508214
ACH-001239,0.008186020748294989
ACH-001270,0.11974062058901208
ACH-001274,-0.1828058254581984
ACH-001275,-0.06329972483045451
ACH-001277,-0.15807295932101692
ACH-001278,-0.09068453434528544
ACH-001280,-0.34911090417489715
ACH-001283,-0.217716945189648
ACH-001289,-0.13258613219913448
ACH-001300,-0.08621694546344065
ACH-001301,-0.03522299899341001
ACH-001302,-0.12941734093073026
ACH-001306,-0.2438119745835065
ACH-001318,-0.04579341754536783
ACH-001322,-0.2936490008947627
ACH-001328,-0.2528866336362047
ACH-001332,-0.17199987972568365
ACH-001336,-0.36478924834776144
ACH-001346,-0.2610744987493913
ACH-001353,-0.16619668270868568
ACH-001354,0.12158210113643347
ACH-001367,-0.1526385948165854
ACH-001368,-0.1756351707329348
ACH-001374,-0.06709861393325002
ACH-001377,-0.06649628959151352
ACH-001380,-0.15998602713252055
ACH-001391,-0.1247901019945585
ACH-001408,-0.20119038788456567
ACH-001430,-0.029309474582636805
ACH-001431,-0.12056101609168468
ACH-001450,-0.10420090911839157
ACH-001496,-0.2014129628262209
ACH-001500,-0.16050866548710338
ACH-001523,0.01592083775922954
ACH-001532,-0.07017710820999846
ACH-001550,-0.20888739619150987
ACH-001552,-0.051886239108575864
ACH-001554,-0.18216332531084056
ACH-001654,-0.1828773809125909
ACH-001735,-0.2379777722586768
ACH-001736,-0.06539527203919009
ACH-001737,-0.2170629261864338
ACH-001740,-0.21684453203713128
ACH-001745,-0.08900520828791289
ACH-001765,-0.08742565805434185
